group,CD11b,CD52,CD8,CD56,CD45RA,CD7,CD49f,CD194,CD4,CD16,CD25,CD45RO,CD279,TIGIT,CD5,CD195,CD69,CD62L,CLEC15A,CD27,CD95,CD57,CX3CR1,CD11a,CD244,CD54,CD226,CD29,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD94,CD82,CD101
healthy,0.142264382512723,-0.043939396912149,0.002119618417735,0.174494566236601,-0.239439224134898,-0.321690471244484,-0.227143652856798,-0.0083518724201506,-0.0915930794049325,0.0404540442541892,-0.299497410400532,0.225529079539009,0.394014307304146,0.564120688841331,-0.0378434426131371,0.118094337605551,0.0333971989148833,-0.227958095258329,0.681273287635758,-0.306382101552708,0.492942001470389,0.555317148663456,0.28167558361307,0.58758245393063,0.587764640184056,0.459971114581907,-0.0600794798053374,0.0734394960200286,0.226627351021481,0.249621669158088,-0.269960414134326,0.0588807809578096,-0.348616419328633,0.412822297768577,0.06032122108472,0.241495914830105,-0.245940033871494,-0.0281977244181918,-0.0713357156430011,0.427631083643683,0.392585617233963,0.0211693470734038,-0.242149903396795
healthy,0.279029041949979,-0.182557925821549,0.21912216849999,0.182506207990707,-0.384069108411963,-0.489754339060236,0.0557304881697547,0.1374971040489,-0.0250393797610907,0.179454805534906,0.105784605914249,0.458678643187403,0.477800391564898,0.476319992190122,-0.36672131279834,0.225534087139185,0.183462783514122,-0.496697616089452,0.716567108095107,-0.537476575492549,0.561772986845067,0.686190550335822,0.363082942665238,0.626086347372039,0.7276334821721,0.462535980965144,0.29604783166364,0.306953710310341,0.38179882781076,0.519067288735717,-0.47511724860445,0.0527620859939902,-0.483242610166631,0.400220648831976,-0.229407836389194,0.579429702787987,-0.610494009506847,0.192636325222621,0.146588489249025,0.655814375598822,0.302967614482533,0.0025863857056908,-0.51781525593339
healthy,0.187743120622357,0.0532908688097372,0.194311819070299,-0.0864977065492268,-0.589847499856361,-0.235915092385331,0.355416048310152,0.283130846236458,0.0617228228760172,-0.003968764990779,0.221655209802157,0.554357468302663,0.302495912698395,0.256228064338951,0.0957854327450482,0.054192886648363,0.0610517804848356,0.0014088521439506,0.506145710218169,-0.105039989132279,0.657789263433669,0.003908401715144,0.0691280839482286,0.606072952335591,0.448840332340969,0.453777111197009,0.265694888555919,0.452997105593985,0.457359129125001,0.556349203470963,0.224060111834909,-0.122443162409151,-0.0675267164766489,0.286716003707876,-0.0942728087857663,0.623674799358437,-0.416810935880003,-0.0759712129226693,-0.0418201810651695,0.739164126727991,0.18687534172005,0.461182951926142,-0.0566901506970829
healthy,-0.0316771750499094,-0.245674680915011,-0.153183607245751,-0.0696010346705566,-0.247199949582043,-0.164174705591439,-0.169617497120785,0.123686191127721,0.0957173812629121,-0.0968971589858669,0.0213973477073848,-0.0111847003544036,-0.0276186493736331,0.13115896035757,-0.292936629829663,-0.0009623966840872,-0.0195955068428921,0.212349463535041,0.105721085321796,-0.212395627541577,-0.0326926643994979,-0.190247154940878,0.0241890394198523,0.0526539354491264,0.135430870608871,0.0877376560900224,-0.089409623576278,-0.136052945309352,0.0415196423245185,0.168214207311,-0.11299616867878,0.0453172016571187,-0.14314660802728,-0.126508632200212,-0.138093029146054,-0.237587416666128,-0.357562093724136,-0.0667374506849281,-0.0134032269036024,-0.0937439725982339,-0.111660606825582,0.0007390116026144,-0.0512624101698307
healthy,-0.0094013153363507,0.0593645502632036,-0.120445670155311,-0.067606377930209,0.413437228392623,0.428893062913082,-0.0050621788622809,-0.259174035418751,-0.0917229969773864,-0.109096807521559,-0.007815400285481,-0.495261563244548,-0.340172829968591,-0.234744751419609,0.165901812052255,-0.271435722489184,-0.138425941900535,0.251432320997153,-0.552409787600725,0.513542877991483,-0.617794395873855,-0.394320540809145,-0.227876922595099,-0.415638668427195,-0.460910157235322,-0.337021258947913,-0.350588689809491,-0.190762846090124,-0.237849263519271,-0.266065327739725,0.124389378493806,0.135534932840547,0.110485916699503,-0.245264671646216,0.203837222134714,-0.436892370088924,0.553838804061062,-0.0365978289341474,0.012839152561963,-0.501193478683941,-0.11908076963831,-0.058954509737133,-0.0325596651711075
healthy,0.113570214645509,0.0081469303552837,0.326884892694244,0.184231659621674,0.269188035111299,-0.175258993094578,-0.177184650516361,-0.0885250412975079,-0.0886842260863502,0.0130525982322853,0.128355200301366,0.0776204492683186,0.115432368186266,0.215071086385587,-0.0311781726304572,0.193948416037629,0.0953674485443353,-0.301326741731699,0.570340267835861,-0.0880773305156221,0.167716556957881,0.379848237698105,0.185257320136377,0.600283946212888,0.550157145865779,0.57179562903532,0.104398909771151,0.137449091606364,0.382323394853677,0.389839776441668,-0.183651688694588,-0.044428946332742,-0.11106925241793,0.477735987672032,-0.201968646874501,0.464608218829471,-0.132091242656875,0.0222709648669119,0.0876212038576379,0.446069640004772,0.267378558276549,-0.0818053941405596,-0.0578061121237304
healthy,0.457697215860161,-0.329304259953833,-0.00534756926986,0.428124122847428,0.175916451769216,-0.331159598442561,-0.377748167571045,-0.0168196824175122,0.0376937345439016,0.0111951789147204,-0.0565500896272281,-0.0577092174197794,0.0067358657494436,0.431043510944898,-0.196422265949577,0.0097544453099545,0.0458995355390453,-0.217461894505067,0.654042732763968,-0.713390739838612,0.356844721631925,0.6529283319689,0.458049512190936,0.491372011573017,0.597385629553767,0.279205685552728,0.17206836602751,0.166714665599206,0.082338796321708,0.354394140501101,-0.731775252236305,0.0387254937828357,-0.585830593830038,0.168274706867672,-0.522613285896408,0.41673236855873,-0.535154911700055,0.204267136495035,0.0438328048790534,0.332114623443988,0.574881619634439,-0.0826250900119858,-0.336445823767826
healthy,0.0923821957432441,-0.523130274154058,-0.151335288483232,-0.0715198713558233,-0.116336457906395,-0.499510544283007,-0.169823772622643,-0.188900708575977,0.0891704547020806,0.0484616263644223,-0.0944337043421344,0.105816794931784,0.367201421310129,0.528426061801521,-0.379109413147333,0.136153593299951,-0.0883729588168372,-0.191139770960656,0.754152851677397,-0.490758994986913,0.556388577916684,0.0455049287952401,0.323904642403899,0.52196537151533,0.64863262816385,0.723967943542622,-0.0773178014229108,0.115437993401002,0.400257486856002,0.410819261689111,-0.406211652531636,-0.149233452458673,-0.537675813337514,0.115849680504044,-0.535139992757631,0.671118756910029,-0.514313212960842,0.0733099356583977,-0.104210086932919,0.230194645810743,0.359225536642864,-0.0631789401154036,-0.541037185917421
healthy,0.276768951193572,-0.139112199642483,0.0916385381739259,0.0680461970992356,-0.512339638006951,-0.245725916208236,0.207193068511304,0.0896792360680774,-0.0137831456745855,0.0891685052438809,-0.0423298342798793,0.463247343081911,0.392289404283192,0.253567919967709,-0.142533535828031,0.284079467361512,0.0148724881333934,-0.124619579005275,0.635800310429463,-0.386987161912965,0.696583605807373,0.390457196773895,0.226224136412663,0.616451541780661,0.727284298183073,0.657937143004841,0.278693862057055,0.340799369854086,0.356256177710938,0.544031242465972,-0.316159610279275,-0.278328479043194,-0.311841742598843,0.253506655168785,-0.380215231053171,0.619482247596469,-0.468513414782719,0.0663045711403504,0.0305247384221211,0.7589308633476,0.374089782148314,0.174091759812101,-0.235163487124729
healthy,0.126769989411424,-0.244891587224128,-0.374569056176283,0.163899950035252,-0.15956096315785,-0.452360510919137,-0.118062549615966,-0.0682596719902005,0.281996577754307,0.0021061363579193,-0.0908599128623218,0.134344208858596,0.0391912789523047,0.0673227966741431,-0.0293247570299585,0.116962276416463,0.0783978088113294,-0.170074770697748,0.374930201936793,-0.492729283532189,0.0533675848140841,0.393181900741931,0.3346245376726,0.259529159467439,0.287682916258488,0.0815850234128964,0.166895728847578,0.0207611432719402,0.187347148953264,0.124131418473129,-0.506844284681719,-0.0414174538329601,-0.357519599686411,0.0144586698829997,-0.309174856650346,0.239472778803098,-0.342908027444559,0.014331883486723,-0.0712184361124069,0.119466296285959,0.029083891881642,-0.25064861458098,-0.220908520533151
