group,AHR,ARID3A,ARNTL,BACH1,BCL6,BHLHE40,CDX2,E2F1,E2F2,EGR2,ELF2,ELK3,ETS2,ETV1,ETV7,FOS,FOXD2,FOXM1,FOXP3,GATA1,GATA2,GATA3,GMEB1,GRHL2,HES1,HINFP,HNF4A,HOXA1,HOXA6,HSF2,IRF1,KMT2A,MAFF,MAX,MEIS1,MNT,NANOG,NFAT5,NFATC1,NFIC,NFYB,NR2C2,NR2F2,NR5A2,NRF1,PBX1,PBX3,POU2F1,POU2F2,RARG,RBPJ,RELA,REST,RFX2,RUNX1,RUNX2,SETDB1,SMAD3,SP1,SP2,SPDEF,SPI1,TAL1,TCF4,TFDP1,YY1,ZBTB7B,ZFX,ZNF143
healthy,0.028004650320054,-0.0934467198098537,-0.0053042738106461,-0.0174108143566006,0.207301489835775,-0.0874707097791877,0.0759286930448188,0.0864506053477261,0.0588132657005143,-0.17791923218331,0.110169740123826,-0.109069731197827,0.0182088016010817,-0.0050968682815046,0.134770324360121,-0.0751475328599575,0.0761466755828642,-0.0499740593595805,0.0946024022645371,-0.0610074181203014,0.122378685346895,-0.0285428277640063,0.0061665885001878,0.0726602049842814,-0.13279867374582,0.0197397755625984,0.129189798307832,0.030906981563266,-0.116304789906555,-0.0734282881399525,0.0219640243804482,-0.168023671116763,0.0274313764374662,-0.114297562080487,0.088784662748923,-0.0074835222633415,-0.0149353134999715,0.13018730640209,-0.0528436018751906,-0.215360978311244,-0.185634679405525,0.0096082510428689,0.109975411623875,-0.0739024266027234,0.0857664651809009,-0.152960279654428,-0.0856712721007664,-0.0618323286601741,-0.0473289417419845,0.0747418564911822,0.0921535362394204,-0.0181554357834305,0.0173132174108061,0.0805632498825995,0.171160619648387,-0.0812214283002971,-0.102115540152809,0.0378965575107985,0.086130602751072,0.0604519328435974,0.165592882161409,-0.107283755167102,-0.167661841257625,-0.111759368407446,0.0777926504775535,0.0919323805987039,-0.128276040893167,-0.166598467244284,-0.0950679829655586
healthy,-0.180942872343931,0.144131657296503,-0.0854163025497435,-0.0114036083257449,0.0890886509936274,0.108997056426647,0.167122422830649,0.126565384954645,0.168133929331859,0.105500717516244,-0.199126000527428,0.177170044937398,-0.0749826657652051,0.14074717491205,0.157751011805411,-0.059123850393,0.116199191075459,-0.0339295387134477,-0.14234962930955,-0.0939182209964239,-0.168669360202401,0.1112783264081,0.106901665672141,0.0724682242756134,-0.0204796139423763,0.178242414548317,0.197894207951215,0.120046589499292,0.193660246533289,-0.058234755506586,-0.106453417093884,0.0176826524773144,0.152747625534349,0.0225863822601834,0.201797534638023,-0.0528666018145016,-0.0443535799626717,-0.151208912907152,-0.248727789990754,-0.0238551861868944,-0.0612484389906766,-0.217191789021937,0.208201183669604,-0.172708669332521,0.0452377400023526,-0.226096719951821,-0.126018713599878,0.0345905340175316,-0.0303324466822436,-0.0990230457836668,0.0724946805372658,0.109058330773583,0.203498411812033,-0.0647091373413408,0.0062159877766465,-0.103866597852207,-0.0705862656423143,0.140012842302349,-0.111458174155706,-0.123742926781462,0.168978199360448,0.208651625513075,0.0402191379538631,0.0396749340224626,0.102404375349374,-0.0692511154428582,0.0821787689346763,-0.0610240405433964,0.078525748640497
healthy,-0.297291455279317,0.106889331174024,0.180452787678057,-0.266045696300419,-0.10329040085134,0.0591457234070431,-0.316023502402277,-0.364680600128837,-0.0922074564019737,-0.193010523146504,-0.308836647660036,-0.218830371883557,0.259365113102043,0.131377465632652,-0.275125566380585,-0.170602504378968,0.0638452440424743,-0.034789659785944,-0.128670013463294,-0.0490863279485322,0.0008254427345605,0.337540043016487,0.130519005188709,-0.0522780398554996,-0.130320898932415,0.251936128490998,0.163591744086767,0.17416841699227,0.40304717843121,0.142009168053792,-0.0759517374826952,-0.125621378296984,-0.191601767546188,0.0255557070619937,0.0291326255784226,0.207692397918554,0.17926415014029,0.129484450294727,-0.0184899172541556,-0.304544345440322,-0.399613336655439,-0.135284561242905,0.20731819721222,0.190215023752126,-0.284777743423379,-0.122902920224498,0.181586395700187,-0.0615890339013422,0.128053682888155,0.272594208661266,0.106779272142749,-0.261148069408693,-0.197721049685063,-0.111324710134395,0.248744416584031,-0.0542260847090624,-0.263173155584148,0.0448380493413274,0.0957073335965103,0.0826653383904541,-0.122880908418243,0.215374518301531,-0.130904211798171,-0.067928434102767,-0.167025585862539,0.281189819003823,0.154280750040925,-0.259321089489533,0.054798391671691
healthy,-0.394872491880553,-0.584644798569015,0.420030689758491,0.29934521314206,-0.377037622732273,0.462758882490428,-0.241065578281963,-0.199876410501508,-0.434405992818466,0.435590232017975,-0.0698765928760809,0.014700118326051,0.614069335615088,0.172786331302894,-0.361199435955257,-0.40590730078268,0.382373989248254,-0.0146061568026974,0.160759256313628,0.520772833043111,0.346642689953634,-0.0432895318326617,0.379926939575397,0.442207229296216,0.463802179404906,0.348180094878851,0.299487775453355,-0.486501177413002,0.373079088554434,-0.539071029703101,0.203006301244943,-0.045077230815778,0.420528847834892,-0.43109708917278,0.364240225254133,0.345585622815905,-0.268257719135254,-0.488770834209872,0.232232385073588,0.0414621422060598,0.446339106284379,-0.362113940781691,0.512535809500153,-0.433684271117534,-0.0151431955094514,-0.465570438072846,-0.463873460560554,0.295216576206426,0.407021878852806,-0.448000443218847,-0.430433688417378,0.312221181894039,0.133311961323643,-0.41307024691213,-0.309015149916162,-0.302641966590761,0.0632263850594136,-0.493646303253541,0.0192766925238793,-0.0814281901566525,-0.0296124600927801,0.420416256009494,-0.510689789571507,0.122150790372869,0.0739469088661848,0.441922914686758,0.502152251156443,0.520878134750318,-0.0700612758702587
healthy,-0.409304526550388,0.208826625267341,0.0466272746198099,-0.244523815562308,0.0355964164678582,0.21967919126364,0.295112276770767,0.0053332610038951,0.488357718000566,-0.473396680591383,0.178571221636233,0.47707880119727,-0.24728346805851,0.405730931604464,-0.285910851172477,0.464985941944252,-0.358816839169038,0.225896161212948,-0.390638113036755,0.104967568682767,-0.322499502245711,0.246957891078621,0.140362437496409,0.15719941845638,-0.374010431563855,0.252911298710876,0.232159642159383,-0.19198964430737,-0.29212006928893,-0.362933062414776,-0.147649160379637,-0.277926463332343,0.140362437496409,0.310639197978328,0.533504392545167,-0.248973367620791,-0.407312305506782,-0.281407036284013,0.0875957112558357,0.187803654565941,0.424839199590803,0.311259344606688,0.317352285230324,-0.176423963935537,0.0700145543418326,-0.14746311639113,-0.236314624569394,0.224066728659286,0.272500180334194,0.328941275347799,0.367560906628912,-0.399420939660902,0.340444995303876,-0.239841708518191,0.200284105461684,-0.162362139137476,0.386909481433741,0.474660229346667,-0.0534178802003508,0.428234502381074,0.323530496015359,0.0525651785863559,-0.347018549564491,-0.279345048744717,0.340871346110873,-0.226159723530001,0.109231076752742,-0.331088533048496,0.290329395899541
moderate,-0.346081548289091,0.249460907441359,-0.298562420913093,-0.215956616402314,0.229491049071122,0.25731012584436,0.172368661119458,0.206434443998926,0.26972872109211,-0.276695157648338,-0.316680668788263,0.239788809424476,-0.229842090852914,0.277840017634654,-0.155731876650786,-0.0134475108150708,-0.168620083255981,0.0184135779990281,-0.236302601384615,0.323044486049782,0.228066172374777,0.120215111350443,0.112240468796075,-0.0446998549689295,-0.256477076132023,-0.0003465206786609,0.24261158204042,-0.193453044332424,-0.278577249129027,-0.277916438861766,-0.227996314039306,0.0763903086003544,0.280932889702147,0.282166129962566,-0.269500624147066,0.237625388655429,-0.189589980470315,-0.313410598646455,-0.295915679635173,-0.243091402340417,0.0114195772979075,-0.362602534180803,0.327382849108757,-0.248627274360877,-0.186064540922643,-0.331980081782473,-0.277579543757513,-0.20697230942944,0.30698377762518,0.207098462790989,0.170218803659803,-0.298309822505921,0.288499320396426,-0.235563036417658,0.1847032513542,-0.300364153431686,0.247025491274289,0.301112906446941,0.248020717331184,0.329945002005523,0.256853202744089,0.300227207759438,-0.343417451808831,-0.147589807438546,0.279138011759268,0.262773222688619,0.270672756594203,-0.232599234552445,0.170461776492567
moderate,0.0558144507870377,0.236245495481316,-0.196408954065612,-0.216315588526758,0.213856312540218,0.177512286145497,-0.213299562890125,0.225494946168725,0.240708891189008,0.0435070313382296,-0.189014865197132,0.198783643489558,-0.278200132162831,0.180192352454153,0.184997227247874,0.265345063205585,0.246169423729823,-0.254422207932154,-0.188586710991408,0.331188168461485,-0.238679410417343,0.273759859765901,0.25576813380116,-0.1374037847587,-0.19779635271134,0.23343340252734,0.275590032517061,-0.204470187745242,-0.280813215461602,-0.241576835847163,0.189427951955199,-0.21384184182316,0.232897389265609,0.243290944496563,0.225901021342238,0.215515074426438,-0.296527966638198,-0.241344110913041,-0.233199185766717,0.222337197014518,-0.141403669972599,0.224835111307428,0.169185954896678,-0.276668623077127,0.27541519045117,-0.299878907324256,0.270563173940024,-0.322691918174227,-0.135636567085873,0.0160031212391974,-0.171435778442508,-0.233327184480485,0.162131107374476,-0.0303443477565227,0.150710131232433,-0.035418049685685,-0.229100094090516,0.290067611976558,-0.153404220710196,0.229569721072963,0.260254503636964,0.103681046708505,-0.236379461501086,0.24580064421883,0.201210546841032,0.207054627975198,0.18567600830573,-0.186181289941546,0.268183412305975
moderate,-0.338966483160062,0.411850393141633,-0.395063056962366,-0.0933665288843224,0.375316067476139,0.392245957603891,-0.389186215747804,0.391941727060888,0.414868439790728,-0.436865293349233,-0.397959663871522,0.403330953549655,-0.398309249174607,0.424085896978998,0.413037209450997,-0.28581308783979,-0.358036104408713,-0.421491993900162,-0.409434769088079,0.410698458799076,-0.401677573844184,0.379623151824129,0.412483340876144,0.429358342264908,-0.353986943357224,0.417609144269457,0.413232587658335,-0.413190819533723,-0.409108676930917,-0.405692554760965,0.370580819974046,-0.412726151995754,0.399078985808217,0.404078459423651,0.411512789115101,0.389626902503262,-0.421367213621724,-0.402116784017822,-0.419625553464331,0.122688814225099,0.407176469358557,0.407989797057298,0.408956183399258,-0.418270356696696,-0.412293850766678,-0.409232226724506,0.386808800527502,0.419308580567108,-0.423637667807148,-0.234029864743506,0.398382617973094,-0.414255599090128,0.416323547370789,-0.41060199790158,0.394959368105718,-0.325542718332972,-0.415306018432604,0.417266053191967,-0.425690585943241,0.415674926905176,0.413147779908099,-0.315434832176765,-0.414565521764898,-0.411638462634393,0.411333812815071,0.431069340562793,0.400387055006118,-0.411759150411369,0.409560697819044
severe,-0.323228569058113,0.330003192649965,-0.343059212963642,0.379625826128598,0.311084640125195,0.213706965985687,-0.360581125132876,0.298317302173505,0.324774462351955,-0.40138370365924,-0.347190048882594,0.312606701792081,-0.31643061461903,0.367375430053955,0.329860779127917,0.321120018872245,-0.335395691638335,-0.357447135848291,-0.316367893673361,0.346128773163493,-0.368701583948074,0.326713769570459,0.33984501660296,0.337800223222195,-0.210997027368995,0.329704288893573,0.322556666725884,-0.335925550888312,-0.333835406072371,-0.344803579668848,0.316818437646752,-0.387286191855632,0.321939630643624,0.330033397213433,0.364793869406994,0.314572804155919,-0.346381872724956,-0.340993427994367,-0.316033146436588,0.23549140542179,-0.306166894036965,0.347563356158261,0.375897274109452,-0.339450230679049,-0.301923657079536,-0.347965660638057,-0.208801444410766,0.300241215560435,-0.295338328224072,0.394753297768448,0.348110536898757,-0.3303237602745,0.351495547165944,-0.335236930745234,0.305058346083738,-0.311112594609894,-0.3485496589784,0.320773273502039,-0.358124642797452,0.332779604630273,0.336132345475122,0.372972679350254,-0.381535998943048,-0.271881332523456,0.334466573746896,0.325076604026575,0.29027371647623,-0.342139863706856,0.329081449254489
severe,0.0290797854602719,0.104991073070708,-0.284414800592856,0.0029055090831901,-0.0710748615582335,-0.0549976436413986,-0.195065914040568,-0.0081620821002691,0.0080345495674524,-0.0615809609388679,-0.437197083494368,0.0441205055507133,-0.422097502234934,0.0563883233294874,-0.119025064201833,0.0145353259153003,0.0225932169808015,-0.0330512229543518,0.0058045907973524,-0.0470246615035817,-0.363234303547126,-0.0859751943778024,-0.0345170013752929,-0.0663774696465816,0.10684824443719,-0.437544499704455,0.0292002140588999,-0.0809933068160209,0.0846146218393706,0.0087818157875906,-0.0656951536818832,-0.120079491004988,0.0270842565183999,0.176311189499743,-0.0302563322749576,-0.0099485524074443,-0.0773097477978747,0.415287197326006,0.0512721375832808,0.0422941178990491,-0.271851323838798,-0.11539326241849,0.0230069365766499,0.285539251890158,0.356682784812215,-0.207279268323895,-0.196529662766027,0.0082155307479748,0.195286474282999,0.071945262637643,0.470945506846956,0.108405359154844,-0.315201221671325,0.0409183226444986,-0.447379389164879,-0.241753307811475,0.0793137338042571,-0.110570367669504,0.116853290035564,-0.0398469817123221,-0.0608424900658205,-0.0321243286840129,0.0058201517960515,-0.238299104382851,0.19056675572104,-0.072031524695649,-0.153502824797797,0.0447710229528526,-0.0591561514024484
