group,CD69,CD14,CD16,CD123,CD33,CD38
healthy,-0.682038722533108,-0.748012016550919,0.289010828723923,0.189608436620711,-0.667472590736158,-0.662011903372615
healthy,-0.518199408376006,-0.613981548639591,0.529534212199443,0.510841423656055,-0.413138123889492,-0.402392128255009
healthy,-0.647348456737162,-0.807216607600304,0.594417571536196,0.385865920053845,-0.533060144850051,-0.656342649243014
healthy,-0.663724662388831,-0.691363463702065,0.745024696717534,0.446758157971911,-0.688315870936689,-0.623499181424639
healthy,-0.626166683022489,-0.70576993684552,0.743949236506169,0.679913649542066,-0.677498831056826,-0.452989333322569
moderate,-0.0312516205418388,-0.380814179759371,0.464844156150492,-0.0694383402253007,-0.355098668202075,-0.300551308259852
moderate,-0.466327505031213,-0.304777312866575,0.260290168516226,0.0132707035763889,-0.570251329572423,-0.418723332220381
moderate,-0.0613531865636849,-0.0304599792434265,0.429503537610146,-0.269547401794536,-0.4231589816619,-0.54176096752672
severe,0.0629434899699546,-0.0733341033915321,0.328987264709514,0.315232217196846,-0.232219213809013,0.054815556893468
severe,-0.327966560295101,-0.51821356298363,0.361746316576374,0.216897894434789,-0.744854868122357,-0.516144018806116
severe,0.0829148227604619,0.304484128183318,0.153522684980097,-0.0461449570216767,-0.215865095066778,-0.359175373292312
severe,0.0753222820583259,0.12109435812251,0.201216308468241,0.394633917273149,-0.215269246902449,-0.225241204401212
