group,AR,ATF1,BACH1,BACH2,BCL6,CDX2,CEBPA,CEBPB,CTCF,DUX4,E2F2,E2F3,E2F8,EBF1,EGR2,ELK1,ELK4,EPAS1,ESRRA,FOSL2,FOXA2,FOXO3,GLI2,GMEB1,GMEB2,GRHL2,GTF2B,HINFP,JUND,KLF1,KLF9,MEF2C,MITF,NFATC1,NFE2,OTX2,PBX3,POU2F2,PRDM14,RBPJ,REST,RUNX1,RUNX2,SETDB1,SIX5,SOX17,SP2,SP4,SPDEF,SPIB,STAT2,STAT3,TBP,TFAP2A,TP63,TP73,USF1,VEZF1,ZNF143,ZNF263,ZNF76
critical,-0.357909397249156,0.411108991330674,0.0018408724251904,-0.198785779304906,-0.218187332487918,-0.0597664648983415,-0.359340215383943,-0.33464490587682,0.0560684058780907,0.351621514532293,-0.0259862274300257,0.262354686833205,0.323220237130037,-0.179756078628631,0.27017542458133,0.387045004094236,0.369218354981978,0.03878156850276,-0.196201213148515,-0.19438704586861,-0.208957901146578,-0.0755503904006626,0.0381287534979099,0.141637874057988,0.230615051907097,-0.423394125356481,0.385400849418597,0.196166587846073,0.176659477696738,-0.37964933734474,0.0501238089472811,0.221524482808329,-0.255696045990295,-0.0596378808084331,-0.313401780767557,0.106566887900898,0.12442170885421,-0.237717571301316,-0.151037047228991,0.190699998348907,0.0236308945401752,-0.311537102741796,-0.175633918885413,0.117028039067416,0.325477030628709,-0.285153084854458,-0.0342126080989693,0.236180451570045,-0.23647716412427,-0.0948977548161198,0.138775278795024,0.124283275338094,0.190758305146893,0.017651017934965,-0.230718566781617,-0.265661803737161,-0.0041282070426992,-0.0250407727722807,0.207465368966709,0.114036374576713,0.140645620522912
critical,-0.283140956298804,-0.182665525560897,0.161081419923186,-0.165649515073585,0.0255779962031365,0.0189812318617656,-0.168832683539057,-0.325598249369484,0.296118673822046,-0.115702648334161,-0.401229559957674,0.343249365487294,0.30681138411725,-0.15931580633915,0.0606533074521634,0.0129330936662491,0.121306541084878,0.12751387092242,-0.376574675965775,-0.139487201020945,-0.250932460266049,-0.0092837184698637,0.049294413538383,0.081356230325738,0.0367168343390924,-0.283408957808832,0.427346069042136,0.0172972994981811,0.365602263777858,-0.32220144741826,0.241759729337937,0.350575835083209,-0.310497927406267,-0.234820959488796,-0.274457537589179,0.194913759287942,-0.077915948718983,-0.260220423354238,-0.0563192568651967,0.0240310727371174,0.223451103386821,-0.137150520178523,-0.0484312796295558,0.199188459037817,0.143516192734426,-0.31715566661261,-0.216026343194404,-0.135406757151427,-0.0835705923409691,0.0164340917699047,0.0102050590143215,0.279930179359361,0.144334592057087,-0.248493539486597,0.226614857337176,-0.385842227976281,0.019259383546047,0.220123174981626,-0.0379762679605164,-0.0684696060027095,-0.350278158154635
critical,-0.119927042653112,0.169039920337344,0.0652570369546848,-0.0007812853574576,0.0755228275889723,0.100918035737429,0.0740531777151227,-0.1841749361879,-0.0558003502153667,0.0311221908429355,-0.123485564577081,-0.0403357250956637,0.0930981409562621,0.112457592186822,-0.0347108398967406,-0.0547839924444551,0.079918271945422,-0.0045386347953839,-0.104677232049215,-0.122409241120538,0.0915868787057614,-0.0251147718958238,-0.0914369356342777,-0.0393323531565781,0.122826115179555,-0.0673500644709884,0.0957186818187401,-0.119491988429539,0.140771091892824,0.0063907607026139,0.12921439414542,0.0286061714979545,-0.0837962453323093,-0.0599677056501444,-0.106551520442761,0.112650359645927,0.125475167157242,-0.217170895991109,0.0471487850492578,0.0038377461656309,0.0224161428979658,-0.183924511635487,0.0327657931484448,0.120667292782,0.0844330128102461,0.0672411566280747,-0.0451049882642766,-0.210504951083401,-0.132304733545957,-0.018670047847622,0.0759184625986031,0.0465124792897859,0.152834410225864,0.0704852482774311,0.025692727984291,0.0394612303230998,0.0685113441250776,-0.196299547647159,-0.190237126487913,0.155034267851989,-0.0057795608846722
critical,-0.0281287307332501,0.0202332833342268,0.071887425595581,-0.0133091457420685,0.0268309103068873,0.0013825372012039,-0.0037125449400358,0.0088684265787996,0.0391358112307299,0.0125184246403203,-0.087573446330924,0.0106082407862392,0.106149775640249,0.0554194362650618,-0.0859742650900438,0.032960644815923,0.0274655216390113,0.0160601006820028,-0.0604628770573654,-0.070613772072391,-0.0040222994239573,-0.0458996110153299,-0.0946392153930651,0.0288413345437223,0.0006110060871268,-0.0257524329997675,0.0985818685673791,-0.0012939824288286,0.0978457219183738,-0.0318285759578679,-0.0231109077944068,-0.0072590730842921,0.20644941333167,0.0165625507250517,-0.0690197393647884,0.0506017508561744,-0.0195407119986894,-0.0197214723215823,-0.0408131877709661,0.0318958345244129,0.0582346386596546,0.0225621365534753,-0.0425422368633706,0.0583123347072989,0.0368301108096147,-0.0009247701863585,-0.0754064948956899,0.0152456027174816,-0.0633509077954126,0.0144075619144272,0.0769357652953063,0.0215239894236969,0.054536587620876,-0.0313553321399576,0.0185344857752324,0.0009918571351276,0.0537286267334558,0.0115470836302233,-0.0504122848315576,-0.0538768108821556,-0.0035593838758343
critical,-0.212292328265428,0.120618454532459,-0.232357328529925,-0.182767997192786,-0.0324970397705399,-0.165392411438658,-0.0039755199811865,-0.131110367583864,-0.146138121420994,0.22824360861876,-0.024991937450704,-0.0121794564140641,0.248042237136134,0.0813665406333936,0.152099207743091,0.083617225207324,0.0788328752504601,-0.229362369956679,-0.205075847568063,0.125273065779548,-0.147345255503252,-0.207360063644279,-0.292520364713763,-0.0924867776294842,-0.0591342144828889,0.139057647003925,0.185574301893363,0.248875197258316,0.326541364256375,-0.31806980256227,-0.113749823998985,0.109912190569251,-0.212352810320951,0.127258005363407,0.0197613364727767,-0.0973992994034935,0.0321933759788191,-0.339647167593377,-0.070689734251632,0.222026178662372,0.159101024150127,0.103158569954829,-0.156892018920158,0.218104873166188,0.0984867228888094,-0.205557196984042,-0.221503149902432,0.445054855229507,-0.0831775551353073,-0.0641009507419009,-0.0694531425879269,0.20576402681122,-0.113537666736865,0.0241467555660075,-0.0970909349338823,-0.210080189250199,-0.151911494006001,-0.0928249130590681,-0.0980805843190776,-0.0685446582409728,0.12475536445455
critical,-0.147448946952879,0.237081694979093,-0.101595054307191,-0.0591135654991638,-0.0223385260562178,0.082673887138642,-0.140549638588451,0.0046097011623029,0.0899268935689374,-0.0800312277765404,-0.127368120347776,-0.0165421665911205,0.0664675916107988,-0.0117151826871127,0.168159144258093,-0.0366258351821439,0.013137467458914,0.110369685835311,-0.129284264763773,0.122181754406062,0.0700880233105719,-0.21214985677084,-0.0607470614972952,0.213521114977258,0.0359959477573207,0.0936208293590969,0.204959503211963,-0.176392119106089,0.0761985514010117,-0.275373708997449,-0.107271921182469,0.0752911828054502,-0.135739706599963,0.163096533885079,-0.162162424785633,0.0966087900104832,0.164789969949887,-0.0105973779522902,0.0328731219559108,-0.0215100871605265,0.0691059879940203,0.0664591948342168,-0.107790712794054,0.159562911937045,-0.0041655762717078,-0.137307061834865,0.0186867033301461,0.0185922718888939,-0.158041157658042,0.159669357227868,-0.0428847924463167,-0.0541823323843619,0.0228149462413589,-0.126270855420285,0.0326851633416537,0.0908774086780122,0.0883631554070251,0.0969680428670117,-0.0080593553445173,-0.0069981319657392,-0.150484575459015
critical,-0.0929984656728502,0.0538926851827134,0.0879824150967577,-0.0976535865766698,0.0120627037900983,-0.0036065198812724,-0.0937635601402824,0.0039481310973936,0.21457994578421,-0.0402784137643899,-0.058267598896804,0.126026785263437,0.0311279299160075,-0.0229707939168978,0.0995838198322746,-0.0668925431057362,0.194850920186996,0.0267356086904232,-0.0678038546980129,0.0631861315783198,-0.0413735791337198,0.0593791864467883,-0.0969942509526519,0.111422420573461,0.038203068148821,-0.0593564193326993,0.100954370241923,0.0883278482021949,0.167392869911076,-0.0770893438006294,0.19840920364491,0.0452439735995978,-0.0921681154311997,-0.101925368996251,-0.084917125502088,-0.0297713980769356,0.116300494973547,-0.0604213678896251,-0.0494990800411871,0.0181310279855024,0.0685779365770395,0.0643851000586405,-0.0033120552528843,0.103022952904914,-0.007566236080655,-0.0927265292904689,-0.0521205527390448,0.116677160080738,-0.0075522324393333,0.0716751001314338,0.00153825073264,0.0381920652877826,0.106191956035043,-0.145510060391786,-0.222787020141764,-0.0370452148371568,0.0912880656991869,0.0310172742769073,0.0388520577990267,-0.077237591304173,0.0660507122668827
critical,0.0090577785162002,0.142906293988412,0.0162479745207572,-0.0562004811715667,-0.021789779854415,-0.019002461976327,-0.0252826433540675,0.120900790413052,-0.0326750407470851,0.0461366811352741,-0.0958127786090381,0.0233868156744476,0.10564112999303,-0.0159060812684784,-0.127431276667808,-0.107088236326377,-0.0504526728565919,-0.0446509919691658,-0.0325051028769448,-0.0120322581478523,0.0102458429784228,-0.0859223345417259,0.0057206969553939,0.114431496464361,-0.0683470705572085,-0.03751686945924,0.0594143944585576,-0.096096897654092,0.0574827851198599,0.0294677635739399,0.0394074616118559,-0.0462845430890029,-0.0690457966547455,0.0275492263790992,-0.0476556842598341,0.0518961943545698,0.0486477332588141,-0.0406087482808114,0.103923343578849,-0.0676153139533187,-0.0519089330253691,0.12732703299001,0.0448269657016481,-0.0798945089003053,0.0110980833980144,-0.0026756044038004,0.0022999470044421,0.0919955792135882,-0.0940288978348462,0.006337855543048,-0.0464831763157474,-0.0286766487658018,0.0045895229967936,0.090511524065462,0.0307518682767441,-0.0251900378859789,0.10771703312374,0.0455604396917844,0.0665633898668512,0.0598294350260155,-0.0379547529311418
critical,-0.156075576119559,0.0902919817237757,0.114201658260183,-0.0459748861984197,-0.0570826064402117,-0.120342036138675,-0.115586120741613,-0.236547728336204,0.114895943960264,-0.0756488894533821,-0.0327848194320859,-0.132010222620776,0.158504311787155,-0.144058204484616,0.120485823981169,0.0440056929743462,0.109873872744502,0.1079378183147,-0.117060493172576,-0.0068636691409829,-0.0856709555641436,0.0637239077070897,-0.0766997271842685,0.175686691520854,0.11151260192475,0.0014964001254682,0.164435596759753,-0.0251046181804602,0.186734309708766,-0.104118687762298,0.112133437663353,0.148309063261431,-0.121406732352859,-0.0719970575388236,-0.167675102326516,0.0299763613221358,0.0024409894844064,-0.0228807449343827,-0.0240016774150006,0.0719793332680798,0.0513327946594263,-0.0914119416792499,-0.0351163025853128,0.11984176920476,0.0610487341680825,-0.0014562348370338,-0.173953797593569,0.062468499312228,-0.140664626621965,0.0234358865995299,-0.0106267822451083,-0.0152723889777472,0.0840014216499697,-0.0802372144550577,0.0186888941206613,-0.051948913651083,0.090995482099593,-0.102842224198075,-0.0071970750733686,-0.0132258800047503,-0.0900689573951989
critical,-0.0092639724004395,-0.0764442311145114,0.144271375671823,-0.115697960809933,-0.0995204146304166,-0.052933351158104,-0.230879212619436,0.0050743232056353,0.0387553810299264,-0.10259787332354,-0.170937016157049,-0.0324695514683069,0.100383120580925,0.126084372409652,0.0248963843801339,0.132804829474346,-0.0002290101351189,0.0884110792046049,-0.167629191559394,0.0796373208531811,0.0834021086805146,0.0843327179973965,-0.0967944219233104,0.145465509796005,0.151080279456372,0.144539863973923,0.0492109138905763,0.140662455368723,0.137337626205547,-0.0290749116699213,0.146739634315565,0.0408351313097851,-0.0863884780523842,-0.145211774103452,-0.159685003234854,-0.037828218584434,-0.0604763696111901,0.15967204299843,-0.053100593357923,0.17091286507818,0.110822889749754,-0.0374897587931269,-0.100762115579773,0.173928303065434,-0.0571623176658913,-0.031248853455284,0.136348029429619,0.0234152177857772,-0.128730880262516,0.158878940870847,0.101267840550041,0.245589149898728,0.202754327641891,-0.059171866665117,-0.0106210746039166,0.204318494899307,-0.133061345643153,-0.164143853085179,-0.209517962515524,-0.0117115038575587,0.102946949478726
