group,CD95,CD45RA,HLA,CD11c,CD1c,CD123,CD163,CD33,FCER1A
healthy,-0.221527273688555,0.434148494689185,-0.627898154208719,-0.808648667414804,-0.612440114216543,0.768166522525435,-0.337164339906688,-0.692159625037694,-0.497065334672225
healthy,-0.0002201292028582,0.346349836777754,-0.492292413974961,-0.55931453855671,-0.367326547491029,0.586533585410948,-0.137658426971889,-0.115169130711457,-0.179375130935286
healthy,-0.230896522412165,0.655834755617891,-0.354589578622224,-0.666505731199312,-0.578015746063534,0.812339241898767,-0.195382239141067,-0.337661739373837,-0.483771859975073
healthy,0.443805132216727,-0.226961796226196,0.277205323436567,0.464959670269063,0.411956958489398,-0.169035604846261,0.248649696999136,0.493763154604698,0.403322855776937
healthy,0.696831389805563,-0.627072751491686,0.103904046076386,0.712971979470185,0.604651716201815,-0.709368665624015,0.676201688699443,0.760498833240821,0.505669015193511
moderate,0.490564868010531,-0.554572458317532,0.279753134395514,0.773510707082264,0.532224233643955,-0.685972402744039,0.251509316729503,0.757949174464428,0.532696872352098
moderate,0.547341076491575,-0.22938500051443,0.652541018951282,0.790119976645345,0.422082996793258,-0.581167323684159,0.291937928652215,0.814892531601884,0.447544060678909
moderate,0.371386210921224,-0.323912020591751,0.394040718860758,0.61373537419913,0.472020220385124,-0.373660993631737,0.162112569272148,0.487032603056674,0.348866263414506
severe,0.470080293364473,-0.345437966229658,0.479618213921101,0.877837163148086,0.714717800046599,-0.675650176118578,0.397107742824597,0.844262480687692,0.534629617734862
severe,-0.171766559327259,0.467100701998911,-0.298053460539274,-0.72118839370485,-0.430620351600615,0.613070634227992,-0.285968618761892,-0.782256563017312,-0.195329330629536
severe,0.446439302879202,-0.326452032527765,0.498493034586167,0.603650814726522,0.310239266845234,-0.501846728354791,0.168590389874052,0.67303608483452,0.727253419378845
severe,-0.254786781566429,0.558808785268669,-0.0370008903289321,-0.379470684714302,-0.156992625376234,0.606821128211854,-0.0986211468272635,-0.353321252282556,0.157406694839936
