group,CD273,CD275,CD137L,CD155,CD56,CD33,CD34,CD90,CD117,CD14,CD294,CD31,Podoplanin,CD32,CD103,CD69,HLA-DR,CD1c,CD64,CD141,CD35,CD58,CD39,CD24,IgA,CD244,integrin,CD54,CD62P,TCR-A-B,FCERIA,CD41,CD184,CD49b,CD98,CD18,CD38,CD22,CD204,CD36,CD158,CD49d,TCR-Va7-2,TCR-Va24-Jz18,CD305,CD158f,CD150,Ig-light-chain-2,CD85j,HLA-A2,TCR-Vb13,CD82,CD88,Podocalyxin,CD258
progressive,0.129591588853114,0.0742249083895965,0.16046630189773,-0.0287208758555045,0.126001393480701,-0.0223338854888706,0.11663211649464,0.2144263944938,-0.0447747015291202,-0.104059336538676,0.11750999098521,0.0062309268038155,0.0755065338831549,0.172854819312888,0.0692035089864555,0.107489251005257,0.0237305754023561,0.173167480277429,0.134066119084195,0.178837156913594,-0.108696658653073,0.0472494506543205,0.0174749520934195,0.0855689790021939,-0.0316381021990414,0.104178693136654,0.144365167550456,-0.0248938394209285,-0.0177855741967598,0.0109300084247603,-0.105658122647647,0.0465347693867949,-0.0820034631945633,0.0640398451836934,0.419813490071767,-0.0169224118075443,-0.0037203707058766,0.129747909444916,-0.0507145184619151,-0.0618573031671939,0.0617572806723224,0.0322817114011929,0.172749531614116,-0.0362384072397108,-0.0008925937502438,-0.0592771207839782,0.040512838105647,0.0270536954694524,0.0823131147425794,0.0796346604857919,-0.0152593397823514,0.172994617947099,0.035493323843006,-0.0924184590975104,-0.0002043142569947
progressive,0.0327167037660615,-0.0451507233676839,-0.0963366653574306,0.0923028296405365,0.11120499435626,0.136758902835658,-0.0344940870081949,-0.0942180129477932,-0.13054343306853,-0.184076177606456,-0.0709729891244259,0.0026370336383542,-0.135042192967758,-0.446853844549914,-0.008143384680395,-0.0139319750939639,-0.304464712899959,-0.0275712765852181,-0.0690314311465714,0.0377498185872064,-0.0511763387189284,-0.0895766866391718,-0.0826274510767816,-0.0970011283040393,-0.185031977252161,-0.299619045703333,-0.0002625495879837,-0.410217832185062,0.182577088220828,-0.0931025016726448,-0.0742492940886056,0.0753306172352759,-0.107984823570081,-0.0024031158805201,-0.0948159212252783,-0.223662879727983,0.222838251759608,0.0341777637564208,-0.105733571723511,0.440171156566833,-0.098441249004183,-0.0581490091333802,0.008773847950746,0.0226843108522885,0.115025914131619,-0.0880558004598633,-0.105684689843184,-0.0822960350171376,-0.188055075587183,-0.123589370699414,-0.111804143567617,-0.0942505081404266,-0.335712607157401,-0.0991839741713022,-0.0956592849759357
progressive,-0.195610607450374,-0.208776367653243,-0.248230911570822,-0.0596024604157562,-0.0548797628207756,-0.379190280762762,-0.214176490702984,-0.180647733534674,-0.167769577573015,-0.371229139789645,-0.273815984616393,-0.313007638588462,-0.309275406992531,-0.292633140578361,-0.0963920789146576,-0.234201364717818,-0.0026579254267248,-0.0766060313042243,-0.243539278715276,-0.12712852310884,-0.512310987547831,-0.396222114943026,-0.320851878088621,-0.241186317406114,-0.360832261715882,-0.162608315435898,-0.116028109399903,-0.17874840838746,-0.302639369292721,-0.133173747415504,-0.234088729803025,-0.359857970284161,-0.27508013192886,-0.302507179271991,-0.120896730223403,-0.356923710207107,-0.216871414703856,-0.0066135173636474,-0.237051185270105,-0.416222480043675,-0.169663965676385,0.114292441802644,-0.188791544075475,-0.271270679367579,-0.224369732743326,-0.319704567428869,-0.280674640887715,-0.281918081085629,-0.19365560408169,-0.245584196767759,-0.274854966566032,-0.348872656733246,-0.354872169083804,-0.295364608976404,-0.264141585052367
progressive,-0.0660581400430063,-0.0616791253651351,-0.104444864245034,0.307323040893818,-0.0344025269900075,0.425132208334253,-0.07010435708949,0.0037468490799486,-0.0666215671148911,0.16239256691607,0.0081762897927313,0.317371870449759,-0.0210740086568962,-0.0160523779200304,-0.358574022936176,0.117233926499267,0.179114786165162,0.0443461746619726,0.464340110763676,0.117048373594692,0.200737733567273,0.0624945067792778,0.0267718984583525,-0.0689975768165146,0.0211387251734526,0.0708256543740972,0.0925804462484238,0.156351403107412,0.152980682686632,0.034683925892669,-0.0235582962868904,0.314529646610753,0.186051910174502,-0.0176821747794963,0.208540936664146,0.32307728845111,0.443902533557965,-0.0516187230821496,0.0611837808159829,0.380693619111938,0.0277666194452247,0.210544966610651,-0.114036859648878,0.112316450667101,0.400434206706129,0.0432332581047916,0.0862124077134523,0.359663480031747,0.153448196496877,-0.0564638605970543,0.0350774563926725,0.086090235853609,-0.0606444669321452,0.0657791263426538,-0.0393534673609581
progressive,-0.378962679409239,-0.370252204851907,-0.342219555426387,-0.194091314171279,-0.351190894341589,-0.0339615368676632,-0.386036408507056,-0.116446500005428,-0.173288631301041,0.102630513787025,-0.207919047828299,0.0115213104845616,-0.267067589129469,-0.261478603428933,-0.215687194659112,-0.341300190115512,-0.23047203652227,-0.460281692023838,-0.409613386513374,-0.302381531006214,-0.249599240622719,-0.312586074962217,-0.202583305294058,-0.184504465770015,-0.168643958849726,-0.283606435718952,-0.419473399964794,-0.254970149722078,0.0587562395737962,-0.444610955520467,-0.41756773811718,0.064535646750684,-0.379519090138617,-0.113487427739189,-0.288373692277545,-0.172015514822173,-0.263069094349448,-0.460543476193698,-0.123261040291306,0.0686515734605876,-0.391515138746233,-0.186727578659652,-0.372562658952434,-0.221695066854657,-0.17651380669434,-0.169474514568127,-0.176664096464666,-0.246562342367678,-0.378314921373358,-0.364630192956807,-0.237000579638375,-0.387279089142822,-0.342408451236689,-0.221000817344299,-0.351465082737211
stable,-0.14234829513602,-0.0745667564740423,-0.0519618438960575,0.0624931688286058,-0.166552392868693,-0.321064229609807,0.0022255876531807,-0.0363612178111085,-0.111093952900704,-0.0743546620973981,-0.18591218424319,-0.242732711587088,-0.184420231107167,-0.214365554066537,-0.118575626249448,-0.0487264620279029,0.107125915207835,-0.0801370632023119,-0.116932448813273,-0.0438882986121318,-0.553845177022962,-0.21925668716552,-0.0170189354955817,-0.117214013897397,-0.111336669314635,-0.202324851228477,0.0191886830318543,-0.100621673098686,-0.134887545384016,-0.0695664592802467,0.0021332644712604,-0.169167223703744,0.0070392904896371,-0.115918329692093,-0.0453112488623353,-0.317691790378033,-0.196209789748482,0.0677467132249216,-0.130211091580407,-0.212880217481659,0.0453246188971814,0.0097739624498489,-0.0019152745949038,-0.067082901207171,-0.0608262348010358,-0.135156870675255,-0.115669849934483,-0.19537947122978,-0.109914690722553,-0.151356487935679,-0.126767361492865,-0.153939508414554,-0.137224591806015,-0.107257943215466,-0.0994372109700682
stable,0.135815634594371,0.235173591667912,0.176748326437024,0.0259331486424904,-0.0997360768162834,-0.0069760627174461,0.149245938581085,0.136164421405286,0.141932485846368,0.161877851712361,0.134337541167746,0.132013374230108,0.0753186135758982,0.195057635411786,0.0270395102742021,-0.0699923129772061,0.469763021198444,-0.04491552870786,-0.109522577715996,0.0964297733160846,-0.287039872409196,0.121602567220435,-0.0183654344519726,0.0791566742212557,0.130577848543516,0.178496698886571,0.130790603178248,0.172977338707097,0.0992811899645392,0.121454426707656,0.104290920688566,0.135833823550082,0.0608678148759083,0.116985997023505,0.165922013180615,-0.270403407144785,0.139997537265636,0.107017711438819,0.189307429279999,0.0011945151296388,0.0981966341125032,0.404696195943225,0.0757022505607234,0.174176106928017,0.179130921718696,0.140669009457408,0.212018902050315,0.0868397032674904,0.205702070138773,0.0692702041784353,0.119274961249891,0.0549276209469978,0.149390033833808,0.142404586459441,0.174870125323142
stable,0.0455613519326812,-0.0498717545162779,-0.0345730479818647,-0.388462531094055,0.0057437452822732,-0.325426659118821,0.0707504724601647,0.0251901968187376,-0.0053721264229626,-0.0510793140351665,-0.0160942464666395,-0.469582960179642,-0.0051937852033756,0.0565027116665066,-0.0148518782295415,-0.132094910307216,0.164185631285177,-0.0126642536550087,-0.135718739470297,-0.139256297557168,-0.285330600157335,-0.141278434749239,0.0621946825285002,-0.0374194062216406,-0.0127089241260219,-0.0293963510640847,-0.171313656581333,0.0601296396251804,-0.380464283511968,-0.0876176511162689,-0.0281143523555178,-0.311919119587273,-0.0937427907311532,-0.130493749795378,-0.0240006320710182,-0.0587536243707853,-0.25457546170628,-0.0023992991542286,-0.0253521628864566,-0.399908750460428,-0.0045622682494701,-0.146568405873025,-0.052005044623931,-0.0780802268187603,-0.156971943661448,-0.0878763234919807,-0.138729492131274,-0.21385217474534,0.0730754612640498,0.0408194438841254,-0.027651868350087,-0.167575052629019,0.0803518571694803,-0.0853842715857662,-0.0806041322866378
stable,0.0773762780621183,0.136458052999531,0.0900233544774449,0.0695988441889462,0.0006144420042166,0.07515458386221,0.192935709164794,0.0161175434391665,0.0222613352437025,-0.0892439319217777,0.0602541056484038,0.172228927018596,0.095566785602025,0.060465385302436,-0.0213022709657017,0.14475038399047,0.51168202539827,0.359080738020106,0.0275324569033651,0.37008251114004,-0.376898572176417,0.0800073201183757,0.132388820903466,0.0561294206993742,0.101998945693783,0.0243658344611429,0.0566114548560786,0.407897923941218,0.18475061536734,0.0898206774768743,0.0523500816659295,0.219434308243267,0.080266433789483,0.1102405719128,0.140833724326023,-0.0762042879164584,0.0811630900760694,0.111301958337091,0.0695946870694584,0.109199095216721,0.101750328274879,0.368481856303126,0.0481846271508906,0.0764282386591616,0.390921631838385,0.0995873655374997,0.0505965602306643,0.18505204645235,0.283247856268562,0.044164886648623,-0.0006404601880735,0.0017967719350773,0.103730046450522,0.132518873536602,0.0487913119910195
stable,-0.217200594074185,-0.266737461980249,-0.398528299024373,0.0589937638312178,-0.206981586225101,0.086148044681542,-0.308796315555403,-0.331851570125711,-0.275942245366347,-0.173611949281359,-0.350467663428936,0.0030752993077417,-0.362327634626155,-0.388053576068606,-0.127027107067905,-0.289704325421953,-0.18560833468991,-0.158707561162843,0.101557979555693,-0.16842757032375,-0.0385629327521089,-0.302361542813638,-0.0992231743948487,-0.131422356133205,-0.225436260967884,-0.360056502555966,-0.0354237448778268,-0.193251099541024,-0.212660393816503,-0.216094309544743,-0.387476055748345,-0.248614181316825,-0.223134545384282,-0.377138040158205,-0.138747654436672,-0.129308950474805,-0.0568532912711648,-0.146356938124582,-0.358840447997682,-0.1017847028547,-0.158368544844097,-0.0691013646278109,-0.21308010037295,-0.364035393363173,-0.0802619820323548,-0.441556781787303,-0.3655250725677,0.0402531197494318,-0.284166496252621,-0.300262994913951,-0.38586214685609,-0.294068568892795,-0.367936945894775,-0.374397934992227,-0.344627167876734
