group,CD137L,CD40,CD52,CD33,CD10,CD7,CD32,HLA-DR,CD35,CD366,CD58,CD11a,CD79b,CD370,CD54,CD62P,TCR-A-B,FCERIA,CD163,CD309,CD226,CD29,CD38,CD71,CD193,CD204,CD144,CD36,CD49d,TCR-Vr9,TCR-Va24-Jz18,CD319,CLEC12A,CD85j,GARP,CD328,TCR-Vb13,CD101,CD88,Podocalyxin,CD258
progressive,-0.187866847838842,-0.165456812866399,-0.276987907681668,0.555752930004012,-0.0682623153031869,-0.0191611897665422,-0.118543124181485,-0.260540288970182,0.571185255281865,-0.201717678274728,0.135977075051563,0.0434911265452341,-0.037910227984212,-0.0594809036940723,-0.210286563938318,0.0629548678943869,0.0053688943748064,-0.148449728530072,-0.0001227091159508,-0.0567908291114452,-0.172854017807289,0.0952800726673257,0.122279733415156,0.356834480332393,0.0306061868473367,-0.104067669518103,-0.140660689276612,0.392283671012668,-0.310395961682664,-0.0674177802190417,-0.134847037074637,-0.272948788715695,0.395623574796623,-0.0651922501727714,-0.0431520428356601,-0.111476494929305,0.0259092247212008,-0.0685752455597173,-0.0696635471495794,-0.049010287625968,-0.0534314735953574
progressive,-0.0747065148430022,-0.0227429799809957,-0.190756984628861,0.32058624104458,-0.135146187165794,-0.0140961864161513,-0.425949594659353,-0.373191860666425,0.315020323046932,-0.0018217611516404,-0.0322498586714398,-0.130751229080001,-0.0246949605265513,-0.116929095006915,-0.559657994999303,-0.128715715779058,-0.0299296490463376,-0.0142997879658371,-0.15033861721076,-0.0100387781621949,-0.116114984965535,-0.020428166668688,0.437826277401585,0.0826888726082077,-0.010639538933014,-0.062722162667776,-0.0225986950341649,0.234211074778994,-0.265814745261532,0.0551692080388901,-0.0017857731457658,-0.0244629591891551,0.0352844617137791,-0.212240818338153,-0.00946596347938,0.0449515272438542,-0.0511354833105125,0.062931959922863,-0.228318719275962,-0.0123736728439671,-0.0161358069492758
progressive,-0.0297145237087465,-0.0898606820656647,-0.263795312731379,0.0265634391878224,-0.0780435949323077,-0.0320975331387677,-0.500739612128675,-0.638927082625098,0.232940182800066,-0.0399317221868077,-0.0866946965194624,-0.162021488258575,-0.0696861426281273,-0.0634133978876124,-0.447898005036886,0.117566921693291,-0.0826226467606687,-0.0309161003223231,-0.10343233121662,-0.0330044823835978,0.04174354246027,0.0508320601696262,0.163724791054898,0.416811700179756,-0.0553583484017688,-0.0760665855222212,-0.113473912037817,0.0651270584792939,-0.250213839194897,-0.027044311172569,-0.0622556997917948,-0.104774652093074,0.0877402760048014,-0.333504313625626,-0.0429029604299792,-0.156576629519004,-0.0489131437555044,0.0666989569461495,-0.329413501109744,-0.0598842769864016,-0.0259253963716342
progressive,0.024476159805563,-0.0553230786259174,-0.156422179221,0.237445754470293,-0.0201060613765353,-0.251898738341218,-0.0238125302796855,-0.113876361896833,0.243026314423457,0.0448253509781226,0.0527311493556138,-0.0768863161314855,-0.0308406510433341,0.0797244401192659,-0.193471157984285,0.0345430047102655,0.0458762405005453,0.0463478957659553,0.0508247962908473,0.281927433092848,-0.0607102272504573,0.0741193323713563,0.186221203366136,-0.0054861468971715,0.0452228693337792,-0.0867225767218199,0.0626874074130446,0.0037950681421137,-0.120984355666035,0.0336333389102309,0.101309727558056,0.0932211145579493,0.288602575438738,-0.079784582134594,0.0172968533970088,0.0382120650618374,0.0282606019328353,0.141210971154995,0.0383881685525709,0.0507225039925353,0.0805029076619073
progressive,0.0255056469657802,0.121400408949669,-0.051149661233504,0.0958076161215439,0.0112661136159149,0.227728655311164,0.326052738572549,0.0842903351259885,0.274832911300199,0.101350217524539,0.1755349713272,0.0291701520443655,0.103998516997903,0.200711332055104,-0.0960202099916321,0.415473853208519,0.0437761970509138,0.0977066781357796,0.116256348583539,-0.0253164345068023,0.205815408180107,0.219455516632387,0.167099544556362,-0.0906638158001971,0.123107814069952,0.220072728937225,0.171324786265632,0.421252012336038,-0.0092259842775679,0.0917548685923853,0.128184609887491,0.0414574969086291,0.142025715166489,0.117641605766913,0.22465670787911,0.112278917329108,0.187720843478811,0.156877335612499,0.229697916709132,0.224635309353107,0.163362523578515
stable,0.0235125781158079,-0.0343561262775609,0.0942816739694914,0.220169336176484,0.0261832136002535,0.171324386187612,0.0637967959594486,-0.0362855977017607,0.426863594618153,0.106920982987236,0.155370426578731,0.0826461852932838,0.107883068298394,0.0486015675590409,-0.0977797476320062,0.210363882215075,0.0717375861130713,0.0909396015171431,0.0164477383886735,0.0828987395887942,0.118486705136263,0.194194144310527,0.203006300954467,0.45195035461451,0.212480478518347,-0.0232605536729683,0.0375732675084273,0.185551198272748,-0.0035023082900166,0.0102432788003024,0.0241493746832354,0.0916322342680487,0.182787234124281,0.0896767387740958,0.0827358751244939,0.0800641250806402,0.148027446109401,0.0833755879668078,0.0610504141550764,0.0453637848471107,0.109023504296647
stable,0.054312957279298,-0.0131882928083592,-0.126411229396925,0.114159264268174,-0.011438942602172,-0.16932738272977,-0.0958780577278234,-0.458197001918794,0.407688915074046,-0.0387429458346104,0.0603148662608103,-0.179861321847597,0.0682406804572461,0.0125095872494187,-0.281876772893241,0.0287740279019246,0.0130162066072118,0.0743474343319702,-0.0864615202593718,0.121853856901606,-0.0397148159308502,-0.0807731737979527,0.100938908298813,0.0672252427209452,0.121915235630933,-0.0031245813359379,0.106873389672762,0.141118534243151,-0.2338610156709,0.0803852767680589,0.0203135534920799,0.151517149099196,0.0624115893113751,-0.0076343428745094,0.0563297788177214,-0.0463188367512187,0.141720003712783,-0.0226848568096221,-0.0341948604117176,0.0808843885516687,0.0882198219647812
stable,-0.0759940402882362,-0.401883539702435,-0.205124256895484,0.0333751729008739,-0.111086260725865,0.0053067874967289,-0.332780390202615,-0.615110969119803,0.253342319342778,-0.122078383017236,-0.020221564876829,-0.175542447012214,-0.102749488221228,0.0479221430844827,-0.489103698143991,-0.0064378914205829,-0.0393523838488879,-0.0449168648485087,-0.0812936595122146,0.0363095463580126,-0.0946887961411467,-0.0746686173039544,0.0267389866327024,0.2659716023279,-0.0044494687754856,-0.0535837270032651,-0.0568340653760846,0.146163187442855,-0.197798393568076,0.030735190488286,-0.0613393214179458,-0.184162317965971,-0.0021223960707689,-0.386826402686322,-0.0827191909042136,-0.163289009106086,-0.0999089286588697,0.11914580234871,-0.172278131651339,-0.0598167168694819,-0.0612590439252033
stable,0.0297498084282588,-0.037490796712798,-0.0080713106749822,0.232227340041698,-0.0152513871501082,-0.0324729457794139,-0.259112890630388,-0.193039901861628,0.163416499898653,0.0001182948973321,0.0752799801079179,0.0415559832138785,0.0023203434261299,0.0656844711824233,-0.0843797185135739,0.0026492542566253,0.0222758340957193,0.0091849073457173,0.0342102679183128,0.0027992556340036,-0.0089406914679119,0.0821426660629153,0.235109224522148,0.399765133826246,0.0229472384567498,-0.0057788862605,0.001683543657028,0.20074666157709,0.0578957028273511,0.0019347207398059,-0.0435533217470556,-0.0690735228041048,0.211408721366061,-0.0590675160757981,-0.0057859766273998,0.0480777284233952,-0.0258383165195417,0.0997879078143048,-0.163721342778056,0.0302513824297743,0.046759135186525
stable,0.0092900632216347,-0.109419365244851,-0.133604024305155,0.176293051996568,0.0182684789440446,0.080378569974866,-0.161893748754743,-0.554648273498762,0.569674973534045,-0.0485668032243247,0.0958276395108269,-0.10325824053367,0.0149358034929955,0.0440317705389486,-0.438321685326438,-0.0405992069855147,0.0305625968316134,0.110786486631646,0.052196895524441,0.0199337826056367,-0.0287250602188062,-0.0496818420157901,0.245060651433168,0.627417878247287,0.0607143103130035,-0.0622513456953339,0.0653328923100553,0.101950436727758,-0.30233991400129,0.0460442194337628,0.0376517527950259,0.0599204410991673,0.435547730734551,-0.113750934580912,0.0585082193507193,-0.0337856661187902,0.0486279120867669,0.0422003227453989,-0.143985680463877,0.0664039429838883,0.0554205700331091
stable,0.426904231685914,0.219230203065253,0.437778623900923,0.286412661572136,0.16439728129643,0.476229067481377,0.359738403158122,0.414923483814436,0.0929151242487815,0.400472354839156,0.411916181928402,0.484891454103361,0.404129383100082,0.417562920273693,0.29860659817131,0.146227600933442,0.510481057599156,0.403376354432846,0.446612565978833,0.477160916360326,0.443519754122457,0.472656254685174,0.341728972254985,0.263705860752991,0.462889984385567,0.433124897747408,0.468334618988382,0.334837177118348,0.454518240331909,0.425332332342914,0.453144887765533,0.442006691213207,0.297417563261075,0.457689118128387,0.421841612669117,0.452880368136391,0.445793498694532,0.419150761012096,0.409110499847033,0.548561855081316,0.446841469450486
stable,-0.0413524891939358,-0.121058098088393,-0.0695572315054706,0.214511255483435,0.171425218838114,0.100732768659491,0.0263054745203622,-0.305589855477449,0.285789633520658,-0.101979516194334,0.161249686091494,0.0682266335762333,0.0087474547983301,0.0391056365685155,-0.0346774306587831,0.294159157989682,-0.0415992373560694,-0.0004369268149456,-0.027085717575825,0.0486062197407895,0.292435007921034,0.161534883563296,0.102944380725219,0.053945130533398,-0.114819120420387,0.0513622251717559,0.0855505994745954,0.239790866642245,-0.331548455469009,0.127492810745041,0.12166466035265,0.0285971994992138,0.350425221074442,-0.110140484700195,0.240177898745223,0.14351739744724,0.0181527722064422,0.175024294367271,0.0035265857139807,0.132136229997705,0.0671023119616263
stable,-0.0620096293546047,-0.120980041429905,-0.20766857714425,0.142228745042962,-0.479950063042535,-0.252684972218028,-0.181642641033344,-0.455552249479483,0.288740598029121,-0.0555175591455159,-0.153791231934006,-0.248932373122766,-0.113566996612932,0.0237656596471553,-0.381205312105367,0.103152445614066,0.122144738181281,-0.124639412901237,0.0565246507638542,-0.105916029938697,0.0144716676187685,-0.0822961532531867,0.197047273704924,0.173296639947793,-0.114323263578717,-0.0036665011762063,-0.0636816620610508,0.151524800539343,-0.232096401904583,-0.152848485621717,-0.094940490911802,-0.0864996387691016,0.0821403330186688,-0.102911090349041,-0.031563966972406,-0.318118164105144,-0.0155279453745421,0.0125211859607207,-0.246682031077128,-0.143295821775731,-0.0492719520958004
stable,-0.0579722988247614,0.209247768636647,-0.0394586534506361,0.0410035155618118,0.0259208118635249,0.154021356725946,-0.179670094753107,-0.316068737342379,0.0830139539254313,-0.0415855537777499,-0.0604637804366216,0.0547838355242921,0.0227082464959746,0.120659197717657,-0.32087204345197,-0.0523752923305315,0.0026423643548698,-0.0824036826043775,-0.203607480341842,0.129949902216513,-0.0548200880413197,0.0350628475110765,0.163813569187574,0.207803560755144,-0.0390060917318844,0.0284252079056214,0.112894516996935,-0.11122874966978,0.0155976013406484,-0.0503181409888349,-0.105704347551104,-0.0377270484358942,0.0436447785128307,-0.159450821861641,-0.0546970927221216,-0.0578304287736496,-0.120755562831237,-0.0924760388845981,-0.244329343109677,0.0772329011579772,-0.0518034734095347
