group,CD80,CD155,CD52,CD33,CD269,CD117,CD10,CD7,CD49f,CD4,CD14,CD16,CD326,CD31,Podoplanin,CD146,CD5,TCR,CD32,CD103,CD152,HLA-DR,CD1c,CD64,CD66b,CD35,CD57,CD278,CD58,CX3CR1,CD24,CD66,CD244,CD169,CD370,CD268,CD54,CD62P,TCR-A-B,CD106,CD122,CD41,CD226,CD29,CD49b,CD18,CD28,CD38,CD15,CD71,CD36,TCR-Va24-Jz18,CLEC12A,CD94,Ig-light-chain-2,CD82,CD88,CD224,CD258,DR3
progressive,0.1270455687552,-0.0013823707389446,0.0726582151786446,-0.0466891456372586,-0.206649939107109,-0.0475535916908384,-0.0934938688199107,0.120677739490267,0.222628197198929,-0.0706653461505963,-0.0896627778427908,0.0876328743658513,-0.257017035737299,0.089160338205446,-0.277386537179684,-0.174339461314496,0.10340901717269,-0.188897810487893,0.127389920722099,-0.0714191390693792,-0.106230157036903,0.212444206382129,-0.250940872223227,-0.215759550876469,-0.343192955651358,-0.347103216377719,-0.0166962240538629,-0.0279331034658032,-0.1444661824811,-0.12039379484521,-0.162064173711533,-0.218602367928951,-0.14291697745427,0.0255352885712533,-0.163112236185264,-0.101784199694304,0.319670186822372,0.0812678127122515,-0.159535702107675,-0.027621094649138,-0.250118568372203,0.150826625247299,0.0260761504594703,0.0388131788492261,-0.100415905056305,-0.158317380775968,0.0551107068166848,-0.080803257137833,-0.314244104747657,-0.243500819745631,-0.056445448318487,-0.0991833183930474,-0.269085330120521,-0.173684021226539,-0.11127994649944,-0.108795669079394,-0.0974749887735965,-0.267866169841393,-0.23020285059068,-0.300545384098952
progressive,-0.0839312719584063,0.0943207988334451,0.0420688166307139,-0.400270587357477,-0.0471863266679617,-0.0746599004815335,-0.0509051415773525,-0.11214397970101,-0.226292455664466,0.0583021543771109,-0.0531073620123593,0.0426970881487663,-0.026035972774454,-0.0301158049202687,-0.188093361701593,-0.043433383592077,-0.0490086781987241,-0.126221702717495,0.0497209434329659,-0.0184373847929932,-0.0996610666101628,0.0682434884439711,-0.0565262297003343,-0.156363016724887,-0.0694114724872139,-0.271375962860625,-0.0479215945552593,-0.0474657980332819,-0.164156073281729,-0.0722639863713142,-0.0620068458701179,-0.175845551812606,0.001315630358726,-0.0497801415178139,0.0506427695574205,0.0187019677477983,0.171059283327422,-0.131914433288633,-0.0399419596074647,0.0098247182429033,-0.118735838604015,-0.0955784418280107,-0.152699099536717,-0.172553345615185,-0.151933075868079,-0.0662202029508867,-0.0085213952165913,-0.256304433318023,-0.0832511925138852,0.325330618886672,-0.307945102611751,-0.102639936040203,-0.145099379374221,-0.0785431155264038,-0.062720120836322,-0.143882906118565,-0.0696439491823672,-0.299407439722443,-0.148152767835515,-0.161421938059468
progressive,-0.125024353438802,-0.110873292678732,0.0076532724438545,-0.202949440259438,-0.253491515307394,-0.218610111570635,-0.232398684769864,-0.0820806555824939,-0.294212899549624,0.0914459208773027,-0.175817232673977,-0.0364565402469726,-0.239019504774926,-0.190244807368274,-0.314241490003207,-0.232097732858195,-0.0667736129720103,-0.332997317481813,-0.0530070010804481,-0.150548850946683,-0.278124370978182,0.285680351554935,-0.113555584457955,-0.073740161840837,-0.287818281052696,-0.449335607152089,-0.163022928321709,-0.155756064492392,-0.305668703036089,-0.309172206469726,-0.25268664724497,-0.244147721351012,-0.0599990708687493,-0.151306858467948,-0.239338622474035,-0.0908880082819796,0.130261332854195,-0.324254596749116,-0.187645505545848,-0.151974096930333,-0.296830529429178,-0.339750659482696,-0.357565632850194,-0.209369331734912,-0.326420727152579,-0.20911268527106,-0.243715423388856,-0.254051831057957,-0.250625395951985,-0.0922958298025279,-0.285905877498295,-0.281070156343624,-0.145610437978248,-0.227907246084125,-0.122570254480131,-0.351290769316098,-0.182236824312521,-0.352760871089468,-0.299355194374588,-0.24403977130383
progressive,-0.354582176440694,-0.215838667271782,-0.331533303834204,0.0572858796086857,-0.374108036299186,-0.384176064375479,-0.338448265451608,-0.392554920893699,0.0555554451642064,-0.42311994522552,-0.30972640176096,-0.458752134827602,-0.359371156559466,0.065375231223576,-0.396805852147865,-0.364544200256301,-0.368113842683364,-0.397552366627167,-0.478320280162613,-0.39968415992498,-0.358293785010425,0.0458644251907167,0.0004106564338043,0.303773186881393,-0.450744009666793,-0.33388949465934,-0.418711450203626,-0.424355033986249,-0.299493807492091,-0.392148465352127,-0.366375187772895,-0.421316368329154,-0.302596455768004,0.427902304425277,-0.364866727034417,-0.363013428539776,-0.116236082207417,-0.134177249588854,-0.39768330830264,-0.35713852289094,-0.275702757240677,0.191752485755698,-0.347436254085684,-0.064564711049121,-0.199087185669144,-0.13433054262589,-0.379743714482787,0.188874403520891,-0.373419417058306,0.567207888310951,-0.0298461125944592,-0.354157236714253,-0.108376451063876,-0.391574181685024,0.0956135963425377,-0.34649966311017,-0.425377167063796,-0.382213229455102,-0.359113363091362,-0.364810929237898
progressive,0.147188436390426,-0.0044966084939035,0.211889802439649,-0.196485531856799,0.109053488990205,-0.0117531909196154,0.0372370099648111,0.0142394380592961,-0.117111097375259,-0.0342147915338033,-0.0490624704510251,0.358775014872895,0.0514946599658256,-0.0052319185803045,0.172521403277694,-0.0187809518782129,0.0687176311270553,0.118270431880337,0.16953477486377,0.22168900219678,0.18741478662494,-0.12489614316299,0.271496451777591,0.117470940748719,0.294352621939722,0.0543938079569349,0.18179821006616,0.0766165910771304,0.25238018438452,0.21533331168813,0.154143324868528,0.323705897962856,0.158702252905329,0.101104481023348,0.0594187764584817,0.0826621537517066,0.0898385154398551,-0.245778511077118,0.121013327265835,0.215274018516777,0.354279399095609,-0.0530074706954896,0.0322750148002724,-0.0364588112317288,0.0203392846630225,0.0943994998953394,0.14989480898966,-0.0865775191376428,0.183109947159641,0.112982805756634,-0.219908842628175,0.132646168130924,0.0312971479762453,0.149304319291591,0.159159067020985,0.141880546808612,0.111671927941216,0.0613037851141285,0.166043320146097,0.151632233403222
stable,0.0630679003566111,0.169870784597034,0.0750066061347675,-0.0865129411610135,-0.0392993685863634,-0.0397463181615188,0.161016278701484,-0.0760148534862716,0.11272872335377,0.0975277487602411,0.16894241493933,0.148130809369773,0.0623295983646797,-0.0187364838222436,0.0814422368339009,-0.0017088077438933,0.0289072054076648,0.0795800230169356,0.18243787257974,0.0351523409203786,0.0863428967106615,0.2836555379257,0.0465916634694557,0.0400671770477744,0.141218605966272,-0.137304609412201,0.113211254343411,0.0682827206136541,0.0457477622821866,0.148418666101822,0.0736082895285156,0.159710144609559,0.0779236942019869,0.115162846224037,0.117206943191325,0.108459110064156,0.246760011582446,-0.0543370020754576,0.064709375539269,0.0686071648026618,0.0118221387744716,0.185925655531981,0.109680549541611,0.104445672404648,0.19731846446909,0.03013315088068,0.140669025518601,0.0423787981034178,0.0927426272192585,-0.219927000996571,-0.045276763346571,0.0630484598383804,0.0982137385272857,0.109736544186638,-0.0125267747895468,0.109998198074928,0.0954079431445464,0.194441584422795,0.0946669937035784,0.0483232130223377
stable,-0.0067984769261539,-0.278687275858052,0.0485455271856148,-0.445559631703887,0.0744614919481644,0.0509069696455691,0.0686363254907143,0.014240691213564,-0.220960590217524,-0.0915120226260153,-0.236925576643806,0.0798997265069484,0.14218199790095,-0.290990502536092,-0.0389445267838077,0.0337166043019623,-0.0038883975664053,0.0163290481046134,-0.12834465164913,-0.119815904625256,0.0206944344298462,0.0766196019322758,0.083011896282786,-0.185534519312873,0.121798957477068,-0.423121408838303,0.0054672797906863,0.077362793489314,-0.179361953826619,0.0515555356585388,0.0625382373517722,0.0124022180905749,0.013057034362961,-0.0329129570837586,0.109539902072741,0.0186002300129893,-0.0491422698137681,-0.087284041013551,0.0779584357730743,-0.0021912795100101,-0.0433023141903124,-0.313941028306878,-0.0727268786929768,-0.243493933224279,-0.12619151126292,-0.361262263999466,0.0166940506946065,-0.143128457855858,0.0560692776009819,-0.0119080711183443,-0.316960143087046,0.0706144572151079,-0.113767911829877,-0.0446188571020367,-0.100356509428714,-0.0997021702589948,-0.0852286780010116,0.0111622744304925,0.0368190843352293,0.0467280588911024
stable,-0.0059729315507333,-0.0158877441285782,0.105729646234345,-0.327119176765218,-0.0722068680334581,0.0079119796201718,-0.0300384642007723,0.0287551587723453,-0.0894382182924516,0.0667768326421557,-0.216620172568406,0.0998474881890308,-0.112954415766853,-0.320221173912214,-0.119637763533869,-0.0603098047964713,0.0621462527757458,-0.155294237622761,-0.293175281945696,-0.0765908305125189,-0.0432244464784248,0.0836349075871933,0.139242070393771,-0.141087618535467,-0.0649679146784156,-0.637760822703329,-0.0861326256768076,-0.0436129654477989,-0.258879559608099,-0.0632997681707288,-0.116352773971101,-0.0848632903218533,-0.0515017077288331,-0.0774363104709701,-0.105289836308971,-0.0017288061573288,0.0073489563387715,-0.190343371076508,0.0435816835948426,-0.0371866943302552,-0.0125910510457681,-0.205142532108826,-0.121793889600914,-0.163273115764702,-0.150084300747717,-0.376130972128325,0.0657977636053614,-0.265688851901133,-0.0680002989226988,-0.0581703304692328,-0.366141646620098,-0.137836223655787,-0.171464733375399,-0.0497961220667487,-0.17279162368501,-0.272190040597354,-0.211424896846869,-0.202809341457476,-0.114890622590544,-0.113064965587227
stable,-0.101372195614263,-0.37226121687413,0.0126229624087684,-0.525191648992561,-0.170139029353105,-0.158468184471717,-0.109680778820887,-0.0732735324541123,-0.287016568456503,-0.192371791463592,-0.398597994181718,0.0498459754092681,-0.0962679082468603,-0.434483322874203,-0.293919831340578,-0.0987923869642912,-0.0828174160329187,-0.177036270335223,-0.204235271741387,-0.18338222545896,-0.200114608581798,0.0628858915863069,0.02339351194182,-0.457132164386357,-0.0489708428919183,-0.716277092086922,-0.104946616625916,-0.0794557108313399,-0.409089434939698,-0.166391960148894,-0.160283978265903,-0.0923159894834046,-0.220228915610266,-0.0364866384921303,-0.101269756695922,-0.0850067500076991,-0.0736711852646437,-0.303569077105089,-0.0847132666012825,-0.215690472867219,-0.09906259617191,-0.383780172906118,-0.187037481943161,-0.316049700411312,-0.257781411233473,-0.474364209140701,-0.120735556351078,-0.371152466404549,-0.077738335987767,-0.0388626570573583,-0.541894740314422,-0.107426380780766,-0.324772211012554,-0.130066966490184,-0.426789986978352,-0.389612577091318,-0.221170928597584,-0.320744603772041,-0.203096334283934,-0.162456487565287
stable,0.184305720856471,-0.190817148214849,0.216914598883385,-0.254966325486951,0.0933502118466135,0.24930308821035,0.0487425547862794,-0.0101427836046294,0.131209714939794,0.273539717376495,-0.0254020892740868,0.0794434095281746,0.132647996169356,-0.191292996379573,0.135526594977752,0.0902733731327957,0.0726590360255239,0.155806938784866,0.26026969374507,0.129942763935287,0.11893169223834,0.565747086358943,0.206386332506074,-0.362129164656577,0.0112793369581577,-0.557222643585687,0.157039814245541,0.0886177417868406,0.0441229237204447,0.181337508838646,0.0932592954993393,0.150827937624728,0.350075955259491,-0.193706460116336,0.108830956194502,0.0138629991499886,0.408363883233913,0.0800135408300686,0.107470080687375,0.0574143688928416,0.197747353689006,0.140895862715686,0.186146134313489,0.0969608868879422,0.219286072645751,-0.133400124605668,0.114085637359394,-0.128769431789062,0.0789698544082448,-0.54923833032817,-0.109713681315508,0.146470878658596,-0.453835255149978,0.201205888444224,-0.188051525233083,0.0200997425317654,0.276395969391214,-0.034801610893977,0.155262331853338,0.154305676500806
