group,CD80,CD273,CD252,CD137L,CD30,CD33,CD269,CD117,CD10,CD49f,CD16,CD279,CD326,Podoplanin,TCR,CD32,CD185,CD103,CD107a,HLA-DR,CD64,CD66b,CD35,CD57,CD58,CD178,CX3CR1,CD24,IgA,CD370,XCR1,integrin,CD268,CD54,CD62P,TCR-A-B,CD106,CD122,CD267,FCERIA,CD41,CD137,CD226,IgG-Fc,CD28,CD38,CD15,CD71,B7-H4,CD204,CD1a,CD36,TCR-Vr9,TCR-Va24-Jz18,LOX-1,CD336,CLEC12A,CD94,CD150,CD85j,CD23,Ig-light-chain-1,GARP,CD88,HLA-F,Podocalyxin,CD224,CD258
progressive,-0.0770488027023166,-0.0597231941212228,0.0219964850185486,0.0304076816689448,0.101638221777297,-0.377661262933561,0.0828225412308337,0.0394097150207312,-0.0163418856722913,-0.310927126771835,0.336057717943106,-0.073882758202292,0.0499070209734487,-0.0504782359840095,-0.0725213266363719,0.0731045553423052,-0.120317665370875,0.164162885993925,0.0229343406168722,0.128580299999221,-0.310063556264936,0.148238312736683,-0.362894387033375,-0.250199521430281,-0.156581257502633,-0.0108183119401541,0.0067445290180805,0.100317204645346,0.0604251537732784,-0.0893452043557782,-0.0435956037090878,-0.120060377538089,-0.0712876203606016,0.220927045579899,-0.223908381455576,0.033492621328268,-0.138059173518069,-0.0939462020895804,-0.0346570318327318,-0.0103751270954294,-0.162549174650111,0.131265164427259,-0.129867519964311,0.106338042313214,-0.119806460789603,-0.248053553808103,0.294586083933633,-0.343768195810581,0.0324310484129799,0.0501208261282038,0.0352865455602433,-0.25816063738704,-0.201724470053328,0.0481417265699986,-0.154517889338495,-0.132652876273177,-0.202142856275031,-0.0207753165251984,-0.0462806111844691,0.0492628029375021,0.127792630216318,0.0399484210826899,-0.178864194680797,0.0168250993588137,-0.0208584436634289,-0.10306313808894,-0.272773661742021,-0.166344759106109
progressive,0.002085781307557,-0.0415856284949861,-0.0682118825862867,-0.0223360532004498,0.0004339555407822,-0.344030620390727,-0.0254116923370511,-0.0242794345892555,0.074190553625354,-0.0176681158508884,0.12373059963962,-0.0404980882058266,-0.0173625532356218,0.0106395230868909,-0.0254499413208907,0.340776641290048,-0.074563287893999,-0.0319883504517955,0.0069156218697387,0.298979810370383,0.09442267764403,-0.019676781475217,-0.400825163236037,-0.0679498902479318,0.0072136473430298,0.0170791021993881,-0.0267522927329638,-0.0071576887216849,0.0387849187024653,0.0277689983579911,0.008835086023763,0.0443070051315982,0.015430452931761,0.559211473280618,0.156942196041968,0.0018756854922932,0.0636970268157722,-0.0452509887352992,-0.0693471762264845,-0.0474953876461414,0.270461289293913,0.0349105684268916,0.0439202354576692,0.030637388429318,-0.0258035705196239,-0.420999250523792,-0.0422564918645858,-0.0095022382408979,-0.0309637800347414,0.0016181906758799,0.0235047530650023,-0.203087105807364,-0.114068315161192,-0.0363178096286477,-0.0711111007758471,-0.0223372916509373,-0.0939547098420849,-0.0273763741247582,0.0098529996116774,0.178096232103349,-0.0330237135153567,0.028510610187504,-0.0597990408117338,0.155172608977901,-0.0052176907354286,-0.0624929970795713,-0.246999591199327,-0.0566497413691789
progressive,-0.151047214212221,-0.168939745734081,-0.193388952672638,-0.20534407850284,-0.182791547477634,-0.268993933750528,-0.162122777099226,-0.113050975077215,-0.141904258275543,-0.42984976847472,-0.0493708554104554,-0.222915807392211,-0.134742699401142,-0.244520299587939,-0.194250291065091,0.170569783477125,-0.165574699887266,-0.0984943119561772,-0.130442973768859,0.403262373510366,-0.0928784201739064,-0.20123787108453,-0.485787693547046,-0.133077752487562,-0.214711530237581,-0.155843215775994,-0.237316234877746,-0.175809359501582,-0.19775864279622,-0.108138009062999,-0.117670770850072,-0.126596126461636,-0.109968600341233,0.182153524699693,-0.39355818632542,-0.0804791629161751,-0.0864556165101604,-0.190095664342923,-0.13721178433507,-0.193618306181748,-0.416244834395171,-0.15994918567779,-0.326043683790985,-0.129148150441239,-0.201386773457468,-0.287091251447474,-0.191474315293954,-0.486978973364504,-0.223169738015685,-0.155902377513703,-0.220045165413327,-0.341389574941216,-0.192561732776801,-0.179349085916527,-0.153709800815144,-0.173984804735746,-0.32868009483673,-0.119437795476563,-0.194647909951297,0.0335270613226406,-0.126141292080691,-0.197406273431999,-0.199817554886863,0.0163159898925933,-0.153024616120415,-0.193267232115325,-0.269706312865578,-0.213826675278537
progressive,0.426236104591681,0.27629499660184,0.401065761666281,0.418723453547651,0.200156108841882,-0.128051054986116,0.461117790952919,0.432689069521093,0.407144351926777,0.0103179554239516,0.470908928870037,0.385081707327913,0.46955457819412,0.428482284342271,0.497978006444863,0.499242480597708,0.267845465396019,0.43754911860422,-0.052085152785051,-0.150125943969889,-0.352134705404062,0.42553481492905,0.349392602036559,0.489123901867366,0.287047217889637,0.297419558065185,0.455876425657269,0.415745118499666,0.337777521028123,0.414703603072442,0.467762597997607,0.0052895308555742,0.410591669469858,0.0961017280489969,0.138840826362925,0.418058129909439,0.434753107323067,0.34062396306912,0.368528595198889,0.40687122038209,-0.160322975952684,0.336835524586151,0.428286994351469,0.204506464176384,0.45518269774733,-0.217250537373624,0.426989487455262,-0.484938298814207,0.218215370018172,0.33907009536897,0.406982611670478,-0.0500488713010503,0.235125308383753,0.446966901534835,0.410014773814367,0.384395353606158,0.078694217025205,0.471468653086037,0.366488493816024,0.0919453257706673,0.337354407034405,-0.0346661552877428,0.403498357236021,0.398737257331649,0.284916597209713,0.399749263791059,0.456249056926555,0.438731821767746
progressive,0.28104486448729,0.401157744255022,0.445910136722703,0.303571398887112,0.41759474617595,-0.070506587665264,0.473513697370482,0.274827249079208,0.361175542152551,0.0780951453623262,0.199283721702795,0.417923795058238,0.132173075394807,0.406944895808585,0.352522573045465,0.389690042788825,0.509375027592753,0.228567162074175,0.416945015688876,0.372845952836237,0.246508350737538,0.150352293786969,0.0786399367325098,0.277901753329404,0.477864741815634,0.433416638100594,0.340591293607622,0.355457913849535,0.422898898050513,0.260550015064141,0.294847190485594,0.419598964123452,0.324394597673776,0.0682996066204347,0.208945413560225,0.229216147412862,0.303516864044158,0.506736574696671,0.406355222148999,0.419356554867981,0.0430250823075039,0.404358050240424,0.300496418688516,0.410531235076139,0.283947562364573,0.0474494050876182,0.310335715370324,0.0703355696904908,0.425529325793039,0.447734719865995,0.228392620929281,-0.0455062085929656,0.425551588230225,0.334149315972671,0.210951863972089,0.497041030331965,0.249374221964648,0.407689148660597,0.435342897631569,0.459578268784122,0.40894337459086,0.445477857257694,0.351881312581064,0.444488077283527,0.283008248699214,0.474253800731979,0.267350534102374,0.42324558552171
stable,0.0725753113904563,-0.0985071939768428,-0.0719206078570216,0.0726486063579128,-0.115950557591619,-0.073981020607565,-0.0823089344205605,-0.101869968583934,0.101213069991934,0.14007188814575,0.0520486386041392,-0.0692209765525259,0.175448282937561,-0.0378635208566855,-0.0431816079391947,-0.0310593984434282,-0.212407061043147,-0.0519124583316834,-0.055963699142886,0.0470800353040182,-0.140935965036916,0.0416451143682092,-0.0773911039043362,-0.0045512024942474,-0.048061906144688,-0.0125888576509567,0.0427299006365242,0.0255132945140191,-0.0415758800883487,-0.0200645821295781,-0.0120801245394056,0.0241850770166135,-0.21826543017713,0.0233129965664592,0.149502917591643,0.0523689337054617,0.0722259618786355,-0.110996325632386,-0.0073972003211518,-0.0302329948793054,0.151753881513378,-0.0251784678911393,0.0226118450601463,-0.0683775774466115,-0.0365447597025059,-0.161803442711744,0.0354653823302006,0.0095811946439669,-0.0068861812161275,-0.0172098300991447,-0.139555434940346,-0.0342598019073178,-0.0994616371383847,-0.04470033360613,0.0571720054172359,-0.105532280330845,-0.0973194214561871,-0.0888796108491788,-0.0887820258539136,-0.0646837117639784,-0.0029154673141122,-0.0502844117168924,-0.0720976250199351,0.002013932246467,0.0489198519253328,-0.0995862186020918,-0.0844895656017659,-0.058995592683393
stable,-0.0359451386414736,-0.214671053952643,-0.186802231859027,-0.115493881143569,-0.094173231494588,-0.199638045228627,-0.0772738728522715,-0.213448815477602,-0.110393360764393,-0.052472544436028,-0.0670084822747813,-0.145316704479882,-0.053673984760432,-0.240496681057418,-0.187556350845885,0.0464185590365134,-0.138957171060703,-0.137199165560562,-0.138841214306712,0.346779581652594,-0.417133906058916,-0.0947470478619736,-0.406066506179683,-0.138055851208333,-0.249304122076531,-0.199422890304852,-0.119900409912701,-0.107331348988094,-0.151009039434417,-0.172365642276469,-0.142378722177895,-0.147705811262037,-0.0450041325781074,0.19133564609053,-0.113846322222606,-0.248369760282796,-0.0177786396324961,-0.172895848243967,-0.169240726923538,-0.212541884816404,-0.0558748402081118,-0.24033649476099,-0.135133577439948,-0.174851562474213,-0.154778534496717,-0.167572153212431,-0.0659324326936021,-0.0826983943238332,-0.156517420456536,-0.201123782971653,-0.112029339103435,-0.23075843000366,-0.233387439110573,-0.164047427610441,-0.0460626420299097,-0.0949356337391958,-0.18071198212283,-0.17226050580706,-0.21589805940951,-0.0761221306155065,-0.16677561288555,-0.204476450675666,-0.174555933636448,-0.0812043473700272,-0.0690394692801202,-0.214343268144696,-0.187148292812259,-0.167342962752604
stable,-0.0780134735826266,0.109113521940955,0.0187492948129279,0.0709731706301355,0.0269688090825858,-0.0249050388696019,0.0405882765207102,0.0454385793108548,0.104398566479029,0.0307677838972456,0.321763122016284,-0.0029422716163091,0.0260352810571246,0.0502808094828358,0.0113678801536901,0.291449815576311,0.0957407385835904,0.0245799000368607,0.112331081853276,0.655344994693874,0.198784333268265,0.216563809995608,-0.318134078855989,-0.0390272080902513,0.0071842147420073,0.0095677631456963,0.0433852164783954,0.0085134727356352,0.0767862470798771,-0.0579754420218663,0.0677563301733629,0.0524592089913206,-0.0386180791045192,0.484963061536592,-0.0193210210482776,0.0144852677612992,0.042027475446118,0.0056344324368674,-0.0268017217297985,0.0323419420160725,0.0609128276621267,0.0615244168334215,0.0537977020336105,0.0455811493019532,0.0743987274652868,-0.007520720667854,0.0550942863588481,-0.183349628596155,0.0157035545116556,0.0549830799765359,0.0351723242855419,-0.139946597734711,-0.0333329132774082,0.0401424735708189,0.171353672211266,0.0221360824460278,0.066187534984472,0.0660316141286464,0.0312188099193797,0.38687741941669,0.0293228397070374,0.149732941846573,0.0808790935788233,0.140205465739254,0.0288022017937972,0.0325818067062016,0.0277260351935779,0.0414717471705095
stable,0.0335055058124779,0.0782183052038144,-0.0092943174567757,0.0722880595129295,0.0550379523379592,-0.224983352444676,0.0222501220474201,0.0147429321358532,0.0722342427818027,0.005364817414503,0.114166583924076,0.0328419166992665,0.11430506031939,0.0502477902567002,0.0796701664087171,0.352979757443735,0.0007770427966591,0.0141200558386552,0.110925610450255,0.492014672888725,-0.151000447867716,0.125714618960015,-0.346794518532225,0.0222940564730784,-0.0191396506172026,0.0598742551357334,0.0959027853115021,0.0414813595985617,0.0963459235020077,0.116982071831386,0.099833841089331,-0.0762455984481478,0.0938709344839332,0.399606048174973,-0.0420609898990563,0.0318914287601985,-0.0512318824398724,0.0565291217444722,-0.0160587782942147,0.0806556678539982,-0.0530815125357276,0.0166994834339173,0.0485833062861716,-0.0212623895884794,0.0839800854189133,-0.115387744800005,0.0070029789358166,-0.160000388707051,9.37236688387007e-05,0.0623523340149994,0.0275188027902839,-0.253464546371121,0.0142406567649683,0.0448294096174221,0.0774231290300798,0.0344865559589733,-0.112648582528247,0.0382437591414376,0.0047734155505042,0.209346024141848,-0.0178613163505397,-0.0577204070128016,0.095666033783343,0.210387464429081,0.015482611264736,0.0445234090276114,-0.023268293008627,0.046754132752763
stable,-0.144766745541437,-0.107401162243396,-0.0483369909640248,-0.143463812146738,0.0017899589808973,0.268162159629242,-0.0577728271911887,-0.209254000542533,0.0649391464602309,-0.110285014902055,0.0383327067527028,-0.106111321002132,-0.213584500790902,-0.0797242818119726,-0.141545960600338,-0.109225555215703,-0.0817457558538583,-0.110969297193066,-0.0194375064321795,-0.24486908928318,0.234211473162871,0.165686215655661,0.416083525376914,-0.193802504475611,0.0294184178225779,-0.123267740434156,-0.065131568036251,-0.0781735963634326,0.0399412135282999,-0.0868959305313843,-0.0398324911612622,-0.0819803686606783,-0.0388038502141058,-0.0850548041014866,-0.0015529464891639,-0.131804581916342,0.0086573536113426,-0.138410634580454,0.0019074336537003,-0.029911869096968,-0.0993168368314404,-0.0244633381527812,-0.137087374005409,-0.0276403628508685,-0.043100843069304,0.1214989483359,0.0937671890918565,0.354116785533023,-0.186237005314118,-0.110693417018721,-0.0310569545266611,0.107262384127769,-0.133116453714204,-0.125069350914772,-0.0503621226174466,-0.0834552693991876,0.349188101272255,-0.128468932102973,-0.0583430307132539,-0.0903331814997248,-0.0480301665547334,0.17393550665206,-0.112274879687,-0.0901201707082173,-0.0262538139647889,-0.121055974933301,0.0079620166029537,-0.103003831513351
