group,CD274,CD275,CD252,CD155,CD154,CD19,CD33,HLA,CD117,CD10,CD49f,CD4,CD16,CD25,CD335,CD31,Podoplanin,CD324,CD195,CD32,CD185,CD152,HLA-DR,CD64,CD66b,CD35,CD278,CD58,CD24,CD79b,CD66,CD244,CD206,CD169,CD268,CD54,CD62P,TCR-A-B,CD267,FCERIA,CD41,CD357,CD226,CD303,CD49b,CD18,CD127,CD15,CD22,CD71,B7-H4,CD193,CD36,CD49d,CD305,CD133,CD158f,CD337,CLEC12A,CD150,Mac-2,CD85j,CD82,CD224
progressive,-0.304251434150516,-0.0945454653508133,-0.112101534243689,0.0623456926005614,0.118624303442331,-0.0904716987357229,0.013333171614081,-0.0581857111178628,-0.16030473318065,-0.145983979102536,-0.0398376204676093,-0.114525452658288,-0.238553963003584,-0.145475128933219,0.0962949267152607,0.0317024803376338,-0.163833564663319,-0.0377748754206996,-0.175774462108547,-0.0862233540814745,-0.0984151454845169,-0.216535437416377,-0.0294648030706512,-0.0358084567450018,-0.0514763062418511,0.0802120438635489,-0.0342390716395213,-0.165544175579399,-0.0223119299987062,-0.0865125773021733,-0.227012458113579,-0.104582768947765,-0.0333190268293281,0.127160043450366,0.169556638013326,0.0490281162169149,0.190908164839942,-0.075880373830598,-0.212458348416615,-0.135081903638131,0.0716846072689651,0.0724599590615665,-0.0032833709511167,0.0389020035903921,0.0122487441293749,-0.0728136177735548,-0.294199953514619,-0.149623052840032,0.344146882139331,0.0400183878500609,-0.0995625269830537,-0.0394456146185102,0.121875498535619,0.0346928762651092,-0.0260372902848912,0.0946247070466965,-0.0953253531834318,-0.0462535952175547,-0.13281286837905,-0.122850270708582,-0.0580902240331437,-0.140633322389061,0.0420556905710929,-0.22832994152668
progressive,-0.0782707330181115,-0.0960076649270763,-0.0308342566030094,-0.0144123293837749,-0.091846574693132,-0.101890543754648,0.150601841602631,-0.273098568129973,-0.0973175014765205,-0.177745873544286,-0.110292735281686,-0.210765172067929,-0.221083029013711,-0.0504989046232699,-0.0770814186077262,-0.247111632186245,-0.144396166887533,-0.0744809672521717,0.0103527994908243,-0.435604715901965,-0.024969184114474,-0.115493027726603,-0.261479233347579,-0.0510317487401475,-0.0988712842803836,0.21617410035284,-0.0700273322133258,-0.171046734714515,-0.108164047507401,-0.078601321396816,-0.0993649325510632,-0.319799668521052,-0.0263514565456279,-0.0577175010957055,-0.0511326742300856,-0.68038528093209,-0.175889444005477,-0.0719335011213755,-0.0631568532410161,-0.0965068374945545,-0.344543690321716,-0.155043587477086,-0.168649167408439,-0.135052443152037,-0.0994712755539479,-0.0906691443345872,0.0144023788684833,-0.0651587692978106,-0.0246304252815727,-0.0565897685420964,-0.1359812418211,-0.0148915406274032,0.0421298385394244,-0.296498739595134,0.013578440092878,-0.17724599453972,-0.164767922033314,-0.167307089965246,-0.0003741323072382,-0.158932859110884,-0.162521567496096,-0.310069384090182,-0.140493052026126,0.0648502262923355
progressive,-0.14342552409748,-0.125430894533469,-0.114025831156593,-0.0075476110268273,-0.0381300717959686,0.0273799282836399,-0.14111971781889,0.122860626157107,-0.0409557987443056,-0.101184674112577,-0.357471709019423,0.275047915829781,-0.022309970951536,-0.0450769687440986,-0.103763639574266,-0.194210185894257,-0.151567686335642,-0.0940655174442933,-0.0076020090784737,0.192795820840782,-0.0700133235821395,-0.0381252701591025,0.495489664263359,0.0298325007597086,-0.210189883717449,-0.478701932395159,-0.0208710591527494,-0.128293760244681,-0.146386058226175,-0.0671232372194534,-0.124879087132211,0.0442721509150088,-0.0501720247654622,-0.0737916799188506,-0.0570733870515243,0.226580107837599,-0.308420907581935,0.0205035346398227,-0.0520544752216089,-0.112452603315787,-0.353532343278195,-0.0802109411172752,-0.231279851056296,-0.0815194969290924,-0.219452172773141,-0.21572281883233,0.0631711720728765,-0.155717093615297,0.0053821979727751,-0.290750000212484,-0.1328600704495,-0.0794707964465269,-0.258324666390642,0.231507659243402,0.0233795737080669,-0.162882878656709,-0.119849285414183,-0.0961482707953059,-0.20167634204869,-0.102423946493411,-0.0687176086071182,0.160913704791365,-0.246396683906138,-0.208254617310222
progressive,-0.204316809670137,-0.16681554572699,-0.202707701084757,-0.169672682965365,0.10683168347105,-0.0136601317775621,-0.139501015493591,0.0275298101255788,-0.117875547990156,-0.184897094669083,-0.0836354427849649,-0.272570362765099,-0.477357080012724,0.0214283848581863,-0.0934677840164734,-0.0858588388262985,-0.266806604569229,-0.111582177369034,-0.269197165773673,-0.407635708175423,-0.135468911912511,-0.196902101128658,0.0698203570110793,0.0843154697873503,-0.547991071442228,-0.454663120280067,-0.225277812720752,-0.227506521323985,-0.3010009676095,-0.129799031785632,-0.474484624349395,-0.0770484497574488,-0.129292845738318,0.392902764618478,-0.108609639640394,-0.0011594284155756,-0.151593358975741,-0.26629270296875,-0.0690523948890201,-0.254266817044995,0.0731295411073844,-0.0862252252223547,-0.140997123366877,-0.0753842679459009,-0.149602408193192,-0.193842758877012,-0.127312368174829,-0.301262798555478,-0.0598403922010381,0.573128223256044,-0.026022952637579,-0.190319149683431,-0.158404609979332,-0.108529684869386,0.0116953301382839,-0.127196576322351,-0.143528822121846,-0.138115154651806,-0.241394161283355,-0.138246786567938,-0.19568617424436,-0.0271406507634471,-0.215956544466742,-0.257456500319429
progressive,0.0568830875725006,-0.0354523916049099,0.0909561635901159,-0.303688015891059,0.162923955356795,-0.0525128387079924,-0.276732718749484,0.331198216438094,0.0528993499499996,0.067998191037482,0.212257688080893,0.262046463654741,-0.0083173837948712,0.044407723592875,0.0168894634458878,-0.111208964281886,0.153318993513824,0.0978903201352543,0.0873081994296064,0.164953394927956,0.315699479542753,0.193015406027853,0.251139473555935,0.123796859849922,0.0938300958460887,-0.0221367392731055,0.022402347752363,0.191352208515669,-0.0307002155272428,-0.007909189099441,-0.0527860870456011,0.21374039456843,-0.0038950028470198,0.0114031830535814,0.319583179183578,-0.0886188088915224,0.38035244869155,-0.0648763240294542,0.315772974814746,0.156582943876119,0.160880520024034,0.131055725347672,0.12992134658529,0.117364349029324,0.205348775503796,-0.268085658787825,0.13545410316824,0.193045440087951,0.06250021165397,-0.0812441985742026,0.200678819572251,0.198108184920864,0.280062100770885,-0.0638133967616354,0.0954555422124028,-0.006580217666855,0.103234872102358,0.254284719188641,-0.123620970438091,0.159393262493221,0.195523302419233,0.208182258556219,0.0733206337292264,0.0464191644805428
stable,-0.24681636532723,-0.328526726447663,-0.315729435926028,-0.0247345562655134,-0.301017549301451,-0.329192719323203,0.0169151937172301,-0.0628592748267206,-0.330723266735445,-0.21262841888984,-0.0551355205941244,-0.140327814889891,-0.22199860306783,-0.444473952584411,-0.337186113125384,0.0165542648244958,-0.331520091994701,-0.324682886246445,-0.164317092288627,-0.130887114573634,-0.287964111344991,-0.233062043199294,0.0186364454439155,-0.0011847178512447,-0.284557992226489,-0.180992327724595,-0.134566457443637,-0.268964684838643,-0.252404887701685,-0.317918354851712,-0.274559258777853,-0.141430780639894,-0.312050388540374,-0.10412595153673,-0.197457805590569,0.138483199668644,-0.0978147469439969,-0.314847192734214,-0.137070863841626,-0.37315133586112,0.0164577561392618,-0.261556720158152,-0.211435955683814,-0.393463817142444,-0.12260937988691,0.0617468380449712,-0.204027579961015,-0.224173559731003,-0.250878592534864,-0.008758957015157,-0.297143539134447,-0.315713094032786,0.0319896157348363,-0.0601431811369156,0.0270141492655864,-0.209804053196895,-0.309882639242781,-0.21438902967115,-0.0476256134308672,-0.306626762489503,-0.278010893348297,-0.16170164541843,-0.303680850038544,-0.213657250080476
stable,-0.155845069770598,0.0070993157576379,-0.1012344160093,0.0557321633713119,0.0453059932431991,0.161010742475419,0.105720114759103,0.0528599286909429,0.176277353254416,0.0194789825885664,-0.186614406669211,-0.0675038467189255,-0.0901629612912705,-0.0422365601010648,0.0171925934264756,0.085294062737502,0.0267429048920116,-0.0538139013768165,0.0255692045401319,-0.0368080742193843,-0.0267979359197713,0.0551615931130345,-0.011180406597157,0.152988242667344,-0.0054122156700627,0.229512473063268,-0.114871482734151,0.0636536290467036,-0.152414406351514,0.033532703359047,-0.072448798870588,0.131489384370676,-0.0335528012499295,-0.0667789824012103,-0.0275684581715435,0.0117285041336059,-0.246285649044477,-0.0331402413768911,0.10031800905,-0.0105903350002017,-0.137068790518529,0.0009661802613791,-0.0324457285189609,-0.0513932164072978,-0.157507167371515,0.0095737945799684,0.0754258200915941,-0.0041516836348152,-0.0914217847909471,-0.0541818371067802,-0.0312289481849839,-0.100553282522926,0.283228459907896,-0.0125998950324817,-0.017198652667781,0.0412176774470835,-0.0072883921984396,0.0018921955029739,-0.0261285932360483,0.0311020864447376,-0.05591066179515,-0.0269001154401375,0.0861719342059818,-0.0206599292871516
stable,0.0023475621997689,-0.0814544314988869,-0.0682977683572574,-0.16694986930086,-0.0777325326013261,0.004763882353284,-0.21688731755374,0.100338499109778,-0.0267895294536935,0.10660965352721,-0.0562163962967523,0.226215267670533,0.270128188784836,0.0215940695761434,0.0110738243247204,-0.419150222984171,-0.0231353827412953,-0.0118275720796559,0.0092598545504473,0.0935676526237416,0.0122937286044475,0.0049397441953048,0.377327370446616,-0.0123062258761822,0.132026183759028,-0.465349857039221,-0.0295004964249774,-0.159024482573344,-0.0237701137840828,-0.021184086056121,-0.0141386155853812,-0.037249090676189,0.0354238369959872,0.0976159745324772,0.0485360696131065,0.277634470573359,-0.0990815888151643,0.0303438128139569,-0.102943958334306,-0.0369949906609432,-0.102012532848763,-0.020753460225566,-0.0411315819349777,-0.111323724827941,-0.0601982192232672,-0.226502256994755,-0.118133099162491,0.0188239575792695,0.0730221775545867,-0.220349637024834,-0.0589484065661343,-0.0969766078799599,-0.360287827772028,0.0900766162777676,-0.0369113900720972,0.0497054098043654,-0.116534356922762,-0.108716685665638,-0.0885116704380361,-0.113946446915675,-0.039311196837566,0.184565596650606,-0.150550996134522,-0.0656022059424368
stable,0.135411476578321,0.0044463568273677,0.0234272286300568,-0.169712704279426,-0.0706865268683887,-0.0634296104924941,-0.161526727665957,-0.238226484786167,0.0942143957037535,0.0240667137420524,-0.136336987071067,-0.156371437774043,-0.16167601686028,0.134816768566813,0.0102749118666589,-0.298368213773879,-0.0294336269045472,0.0164330425743537,-0.0348172353428242,-0.128749022814614,0.0432948712984866,-0.0182798791707341,-0.466036733250946,-0.0963559613416502,-0.031332088510016,0.204779191272683,-0.0366892520305255,-0.0317774273576034,-0.0003931123039746,0.0017710141573361,-0.0035672153197063,-0.0755854921713824,0.0029860113406913,-0.0077160609040112,0.0730197392332559,-0.402291074694162,-0.129955113244654,-0.0106376738775451,-0.0422668572836796,-0.0635677327336482,-0.128781366067278,0.0429261693409798,-0.0411313773772328,0.0020899482781218,-0.0091171599830118,-0.134841389440122,-0.0236762706602667,0.014317233358173,-0.0111677029166117,-0.30247849442802,-0.0175935335265363,0.0326947922548859,-0.155968654011831,-0.372963508305975,-0.358727379099551,0.194785591367818,0.0298315341132179,0.0237556253663234,-0.143560176830361,0.0159890745762232,0.0260627673246686,-0.205244278943854,-0.001194430910703,0.063934559346052
stable,-0.0772415511347127,0.0434879265955896,-0.0116304960646097,-0.139642675439876,0.0734992255197014,0.0124470651508751,-0.396611908806226,0.161940320681946,0.181071852306699,0.0131186173777047,0.0090332308381189,0.179919477497733,0.119307866476175,-0.0023261114655632,0.0442778028800345,-0.29197655259573,-0.0072354413167185,0.0541847659691641,0.0689097408546023,0.162239386047366,0.0832229618879378,-0.0172679903457489,0.394466889500083,-0.423623294031024,0.0735007879737545,-0.618581625459251,0.0235030295407034,-0.0871643681271196,0.0372942445218124,0.104099860998307,-0.000100021185107,0.18748826650331,0.0725801733203707,-0.308226277951446,0.0452144440130455,0.204941656262288,-0.0463720004920034,0.0287153140823257,0.0564686050145233,-0.0079123000307098,0.0125458677313937,0.0776134886508522,0.0436175928992264,0.0740991357017309,0.0466834990568034,-0.348595668847031,0.0370359677635909,0.126878353942182,0.003712969980371,-0.592025552878949,0.0989773876364003,0.0086551135326574,-0.202173470114093,0.149147879420623,-0.0538271456207442,-0.083721010095857,0.040639263597687,0.092868439242129,-0.565536672023438,0.058975845858685,-0.0035367766091986,0.103585474607129,-0.123973463162699,-0.195645051470137
