group,CD137L,CD40,CD52,CD33,HLA,CD279,CD294,CD31,Podoplanin,TCR,CD32,KLRG1,HLA-DR,CD1d,CD66b,CD35,CD58,CX3CR1,IgA,CD66,CD54,CD62P,CD267,CD41,CD184,CD226,CD29,CD49b,CD38,CD71,B7-H4,CD144,CD1a,CD36,CD207,CD49d,TCR-Va7-2,CD158f,CLEC12A,CD150,Ig-light-chain-2,Ig-light-chain-1,CD82,CD101,Podocalyxin,CD224
progressive,0.0251583833370254,0.206931338729138,0.263707438581157,-0.456191997669929,0.137030514816444,0.215706492605083,0.0898330266270627,-0.244068835195645,0.118507244698559,0.0916869718327839,-0.120340129728797,0.0025886798605945,-0.0081482912195381,-0.0899059885493932,0.0169170340441329,-0.317974064010413,-0.131028386069384,0.298307093513562,0.109419767397226,0.0735049879052627,-0.164263673759218,0.0213848786858001,0.0693803802208267,-0.072428373738655,0.114181699545339,0.209543549717964,-0.0390236553317164,0.121733875815741,-0.0439056986523585,-0.119711487882437,0.18023772857832,0.154164695980919,0.100220928669698,-0.179395407682777,0.0679231590067744,-0.0058784597921925,-0.135264154520722,0.0904860014366559,-0.246775556954486,0.236023866126065,-0.123777398819391,-0.14285165574237,0.0261627051826448,0.0943971545042723,0.130211348454217,-0.131798391727997
progressive,-0.213770092015115,-0.091838489011822,-0.230903229409134,-0.228511245317276,-0.144297862321769,-0.156639303790051,-0.202578840613914,-0.0067213138535162,-0.203532081729981,-0.165239019081901,-0.136454094331687,-0.182473680825245,-0.147480216504209,-0.272179515943246,0.0500938574751553,-0.0973560493519764,-0.256392100740644,-0.134256202638458,-0.0889042505342862,-0.052181343494492,-0.187302780302889,-0.199831892806104,0.0210767603202985,-0.376168075204871,-0.115930066025883,-0.30291459947895,-0.260789010781253,-0.231463927334886,-0.01522056436457,0.227511530994219,-0.169823344806965,-0.138472423528266,-0.15612630811783,-0.253085299459683,-0.116478880842641,0.0144155621646456,-0.0291031187409379,-0.206794285952914,-0.106691290476823,-0.150116491513126,-0.13577875590983,-0.103491153225618,-0.163635584231229,-0.118237309629107,-0.216173669581922,-0.214116017747859
progressive,0.405942313687658,0.135438814317326,0.19114221728122,0.511245821480183,0.302283592234577,0.423174867984131,0.411302985750316,0.444178406996948,0.439157348262416,0.43056196013458,0.17407455671249,0.434102039381976,0.0167836871384145,0.456686966839357,0.282399924437924,0.49908811224713,0.478083271864837,0.432739205130895,0.449326467868722,0.333571214421751,0.125029948758721,0.381631183759989,0.306564207504036,0.385109858476417,0.321511956660725,0.44936279425852,0.432541973524299,0.412377060979283,0.482914966488158,0.35827007889217,0.430842873780647,0.405020855801599,0.413152912581589,0.448240772756774,0.192846501480904,0.0727332355562048,0.213087430931562,0.4681385743303,0.419953101416195,0.400573607176843,0.430128571293771,0.482900956297161,0.506780750428855,0.451599821823163,0.424299724093355,0.439559746606671
progressive,-0.151265287301773,-0.132796384177961,-0.267751345581532,-0.244670188000413,-0.112595705480022,-0.135927137598594,0.0068361363333266,-0.224976861745384,-0.316421435055183,-0.161031985651438,-0.474081730936537,-0.166109051261419,-0.0991474324304726,-0.161399374835003,-0.533140645991175,-0.453702631079558,-0.264841780497433,-0.30286796595819,-0.204070347715888,-0.483878165328813,-0.228132202796999,-0.249157915712349,-0.141149020530872,-0.168324690991511,-0.137908632375018,-0.157768103745597,-0.257776378655437,-0.150339165475671,-0.0120410991691113,0.401112868812411,-0.0352871960123728,-0.166857933558515,-0.142503130294242,-0.294246389149426,-0.108481561279902,-0.22507918316645,-0.198186572473278,-0.195068532759608,-0.352119760749806,-0.12524270559294,-0.0934404575941479,-0.137198583354157,-0.291055385428349,-0.266893696583812,-0.0883730812113607,-0.307162532897436
progressive,-0.0468493673598215,-0.0919158795161607,-0.0973748029714004,-0.0959025691603165,0.0441584417036712,0.103703243785656,0.0986718370566432,-0.262502900517793,0.0523364443893443,-0.0685984316461017,-0.0566288601902206,-0.0184469425369512,0.0045487380587897,-0.0636629563805113,0.179585591986337,0.079418119751211,0.0232160048088617,0.104331629495272,-0.0608732167873193,-0.0877170624754912,-0.203255384090012,-0.0073777138098596,0.162476234224602,-0.174844003503783,0.114562065791674,-0.0848689953654336,-0.14414967623961,-0.137734610779164,0.176615893294776,-0.0369906102577499,0.0170563145800907,-0.0746347773020617,0.0081454017331332,0.100697470069286,0.176630488607767,-0.144720684181224,-0.178174541803198,0.103452258601291,0.0289911254657574,-0.0081923722296982,-0.171443368027168,-0.113990445715263,-0.0227557702158064,0.0559158525074928,-0.0012720722030829,0.0328377873622353
stable,-0.0069438163788477,0.0364498225755343,0.128795416616197,0.23359259577541,0.0377774705990593,0.041638142513665,0.0331573076901814,0.190111999912385,0.0583364223731843,0.0411412687417425,0.0196967362650251,0.0782969246589416,-0.10601101965912,0.0464563660174114,-0.0272531236909448,0.380889659832177,0.117530213951049,0.0396579974306977,-0.0423451949278089,0.0412362907323118,-0.203709007746536,0.0699940664824575,-0.0305695239304015,-0.0687084824849782,0.042488275177178,0.0389612318781657,0.0879001486456263,0.0129888889652407,0.161797149085483,0.434399580073611,0.0495041247582977,-0.0137747132318662,0.0902910678021195,0.0988207283636182,0.0839935260289979,-0.0830475604962762,-0.0673082214780495,0.0415940168834952,0.0659119191620304,0.0702286926065377,0.0691355525049116,0.0611519460318602,0.0297689888098129,0.0508009164428614,0.0338765170321724,0.0598721889288919
stable,-0.0211164787330334,-0.0234157729571935,-0.0977640524753482,0.274661212706714,-0.166148845045856,0.0087659290075985,0.0642952106681426,0.140643702646319,0.0747432894927923,0.0330037079529006,-0.226774064977472,0.0303434919627541,-0.406212634406468,0.1230604205763,-0.0752132053607825,0.423002131412318,0.135398676097057,-0.0532495477304114,-0.0197263110440357,0.0268710991622243,-0.28439768477806,0.0310168675661095,0.0919838165734689,0.020505409842093,0.0162349499563761,-0.0648269734359771,-0.0281951718971185,0.044391285377978,0.116463366448446,0.0491800688426962,0.0325938629471459,0.0078523876895167,0.0047156283015727,0.284496099572431,-0.0488609269158501,-0.265570443718344,0.0466362473936705,0.0626751849002577,-0.0171916099818481,-0.0004996645349587,0.135597138484192,0.0707743080557041,0.140586551315128,-0.137474818464041,0.0334522956017656,0.0277118443428018
stable,0.123550622915221,0.203660050447242,0.404495860468162,0.131338486450592,0.413823425388676,0.0471518454667036,0.0649062946327525,0.237217209455038,0.0475607517208275,0.0739376427271876,0.0539170266214726,0.130378812313889,0.486857055177089,0.165631725359627,0.13516189524186,-0.247187436766022,0.128030368455054,0.104027694762948,0.145009417253222,0.10735096205727,0.36865236110392,0.114713289998851,-0.0374233059116468,0.147345510236269,0.126708811888738,0.111083145016395,0.232676172775924,-0.0293365333508213,0.145880259535677,0.147884804578894,0.105922823254136,0.100614566336243,0.0682825404440486,0.162404870559517,0.196581937448157,0.469060257531214,0.170213137569866,0.0427954002087753,0.217518013340861,0.163732541533823,0.335149311309166,0.265318797471425,0.0164195846359382,0.219097069086036,0.0901083169716881,0.0548477838201347
stable,0.18095976201844,0.171477032587133,0.257907618507099,-0.082249587854698,0.125229427293477,0.0727861432754539,0.0912205676183456,0.0267699617785844,0.132006396511989,0.150919694165025,0.293764008178316,0.046627479460942,0.501413485997185,0.117021045401531,0.137702502819608,-0.232404170788388,0.0811300237850278,0.177629469567814,0.140414829152613,0.0399881417964363,0.477830549878612,-0.0355718592782482,0.038430009641772,-0.0544768682473947,0.102705258471599,0.0855012822237738,0.121883828501631,0.065754997496256,0.0149669398200987,-0.0676346340231555,0.0764836187633318,0.146537105281249,0.0922057800943998,-0.0873244464202379,0.0314323300968724,0.220987641854153,0.155476066849177,0.092213103249653,0.0003173297063271,0.109962231878822,0.0681754683945088,0.0688662107959323,-0.0214243832906991,0.0674739027467418,0.155883947180887,0.0172397186116079
stable,-0.055450671540428,0.0781808782002359,0.0374831172588088,-0.409489003509755,0.0110256256627275,-0.0517251622643746,-0.0971074531379399,-0.192754197189153,-0.228753497666336,-0.129575245218625,-0.207309120144758,-0.132796782466378,0.0307643517979632,-0.265539849869153,-0.137653470114695,-0.513074066159741,-0.297281540110976,-0.180663850900815,-0.194691532535505,-0.243226923253879,-0.0423646520039451,-0.0678110696464097,-0.154734109669106,-0.115459581593682,-0.231271415515008,-0.0747602255753261,-0.204648584888364,-0.105892032471324,-0.303961940421194,-0.368753196757895,-0.11286928333733,-0.0139808145304552,-0.0934432025726513,-0.371969805011646,-0.046232756196789,-0.102425684389001,0.191731465957476,-0.152529050842703,-0.430589910228165,-0.0827631884503764,-0.35799291729793,-0.280152487746784,-0.212597735428955,-0.194254003817607,-0.123520061167147,-0.236504927506491
