group,CD275,CD155,CD154,CD33,CD7,CD49f,CD14,CD16,CD25,CD45RO,TIGIT,CD324,CD5,KLRG1,CD27,HLA-DR,CD64,CD66b,CD35,CD366,CD96,CD66,CD244,CD169,CD54,CD41,CD137,CD163,CD357,CD2,CD29,CD81,CD98,CD18,CD38,CD71,CD36,CD49d,TCR-Va7-2,TCR-Vd2,CLEC12A,Ig-light-chain-2
progressive,-0.0195223681444095,0.12629771544526,0.361928198213033,-0.432119861659518,-0.1278244182913,-0.316553276578242,-0.197198291758174,0.233977403965091,0.0253070381894272,-0.0574749744864224,-0.0375266707200598,0.0866244074098066,-0.228617846087275,-0.052731144609304,-0.015569322715643,0.122521992566512,-0.315775131155164,-0.0757310873207151,-0.409123515954077,0.0791467467288448,0.0903837314337032,-0.105699239634213,-0.0699051153221282,-0.175198429209509,0.110361146957892,-0.261371385056524,0.0155141839462961,0.0272891439528392,0.125140020839941,-0.113869688962255,-0.357902103694592,0.0264766164161171,-0.378728147411537,-0.349135374712788,-0.095032510392152,-0.164673518030077,-0.236051793096464,0.0732250177956278,-0.0071517259162587,0.0870433675692707,-0.299149591070386,-0.110181486216581
progressive,-0.0121097933166478,-0.128650531531067,-0.0837529436277331,-0.0493292931066587,-0.0652368607782349,-0.283830866990442,-0.0203997792044385,-0.10224101665357,-0.0801664500919239,-0.0601860802948757,0.0046875557460276,-0.0401704107807889,-0.0597243090614695,0.0187616261123226,-0.0891608519138674,-0.136347726036582,-0.134858336496172,-0.0848486812012287,0.186188504838848,-0.0698357110275654,-0.0319142634079078,-0.137148912780974,-0.0320025570139068,-0.0533507084471283,-0.134688706391482,-0.326114117554196,-0.194741847592511,-0.130283260942924,-0.014703462782235,-0.0359714226001388,-0.33210450811,-0.0363726665641163,-0.0396436362496632,0.0331488093214693,0.147505075627826,-0.223152724921567,-0.260214100273201,-0.262456406512301,-0.0573031920600788,-0.0093646653922902,-0.15482253077878,-0.134870886615473
progressive,-0.120809901242532,-0.0978535740849052,-0.0519387138071711,-0.291131644769296,-0.100844943466504,-0.382538977532744,-0.0018108249087413,-0.0425040533205648,-0.0984965223636289,-0.161027801409455,-0.11130085531442,-0.111991790597264,-0.11355763109561,-0.17855119797047,-0.0670958595066079,0.4058102145832,-0.135072855523711,-0.221288554242063,-0.44037317229048,-0.112927008617707,-0.117453207649718,-0.135712484123096,-0.0319222909512061,-0.155395911727831,0.239587068148093,-0.356911450105958,-0.109893932896259,-0.0511024662397125,-0.126968014282853,-0.141660880840164,-0.309432918972329,-0.0151311168124928,-0.0285808217883537,-0.252547994938633,-0.328642507869553,-0.526519753288543,-0.338970394658513,0.092648766022357,-0.0035099223206636,-0.0537602480650762,-0.332451392683866,-0.171713340544889
progressive,-0.111773270386425,-0.109120869392075,0.100470650484443,-0.225517772767941,0.0458251142883884,-0.227333386907519,-0.283684882901594,-0.429609197180622,0.0782512584437923,-0.202780613650774,-0.0920715363260882,-0.0590519555356201,-0.0092025035421383,-0.113537976659261,-0.0201601362593127,0.108820902640314,0.0465374074701842,-0.472823476113302,-0.347895501498677,-0.0824108686367546,-0.155398988098767,-0.375836614795679,0.0839374876181148,0.160134631016027,0.136194491975926,-0.0171897046296331,-0.120813539869496,0.0524704821336131,-0.112102291449973,-0.0430683687995791,-0.119890432438374,0.109605083048093,0.164614348626936,-0.0566208613281188,-0.0912664693778886,0.333881563267106,-0.133247053627032,0.0069212707766497,-0.224433114614236,-0.0110653313312825,-0.275481612192113,-0.0225294073147386
progressive,0.157529887497623,-0.0434354168596256,-0.0052757719813638,-0.293448409950076,-0.0743906237887896,-0.0852414163824236,-0.154360122472637,0.165899053287008,0.0486331833289022,0.12530593531192,0.240862937775978,-0.0490466265163784,0.217072630964064,0.376522285297323,-0.159381495793149,0.134500795649494,-0.0366879008564657,0.0395097014542259,0.0746423671135978,-0.0235740837236918,0.10374235907964,0.229305592863003,0.356720303647283,0.195430091393866,0.0253564319122539,0.0455987594720895,0.0453951060953493,-0.0810288518836779,0.12406151424015,0.0720483467944373,0.0301033883123824,-0.0672880962771203,0.0948281192174428,-0.0037548941968678,0.0064164171856143,0.0832632660122487,-0.260743765434884,0.172467760739233,0.0164216551117723,0.414073911994348,0.0226693069053273,0.0332805082850676
stable,0.388247500612534,0.20315306744594,0.233911657570258,0.157562486741357,0.22124423003612,0.0162590909860023,0.112276813270108,0.177040237037444,0.188608271952532,0.303429053817274,0.363966603553068,0.0831340818816678,0.209734398088911,0.270333761556341,0.245498160129759,0.0810148002332164,0.117366877556524,0.241102367456151,0.279900611194427,0.226626362766615,0.227249311337085,0.223010076291376,0.151728322919627,0.253431506445892,0.0767508490042894,-0.123388959335299,0.361118177153476,0.156371445217922,0.335289916751586,0.113597554843909,0.122899770593282,0.2998786632145,0.269530622351328,0.373051803937921,0.198083777483464,0.0611829484135722,0.0982084210167554,0.0887777572858907,0.234820663957889,0.089601781498657,0.108414480660184,0.18826605655011
stable,0.0577786043584185,0.030654733693259,0.0171439725230416,0.066378861343295,-0.0094600487871885,-0.113628674351001,-0.0595402486705258,0.0547679649578098,0.0667359371539578,-0.0006063123315949,-0.0349588769370426,-0.0404075434861086,-0.0154088986209647,-0.0169376577420304,0.0538662746418756,-0.271627610079061,0.0932466122323002,0.0792079641425577,0.289199545753856,0.0393494166040665,-0.0157350982877038,0.124244707849079,-0.173585788492792,-0.240105230445482,-0.223033187933413,-0.0324789377172021,-0.0461402855124522,-0.0901945494733156,0.0422556675725669,-0.0310832370399215,-0.150660997671338,0.0084569977934458,0.0722427023414077,0.169907359995788,0.0230545410625475,-0.177600612812916,-0.0060870635563652,-0.226653799461242,0.0036131103420484,-0.0469701368060716,-0.0787548243032099,0.0453571115932661
stable,-0.0738562516647562,-0.16450238281647,-0.0997787995217207,0.0636027721925704,-0.0740130711929171,-0.0888001293474399,-0.0220573123802199,-0.228731121723577,-0.093959645341816,-0.0242317097081347,-0.0913190912956489,0.0026835856662961,-0.194358931898574,-0.112531481059162,-0.213950968506323,-0.34989065531134,-0.0809767701880989,-0.0260868499713466,0.45255223551632,-0.135933745610637,-0.0834024449974678,-0.0886493224363686,-0.107455806468687,-0.0683563591536352,-0.251420635274039,0.0230688618144741,-0.0915616830873143,-0.215907197321721,-0.0890327475519798,-0.296380681838554,-0.0851041319908825,-0.144755416016728,-0.106878641281576,0.285009459530674,-8.76361151914051e-05,-0.233470174451632,0.0801437675519077,-0.331813656697057,-0.112434781661187,-0.0618930174710535,-0.0705497447871052,-0.117256086376802
stable,-0.0389889209119257,-0.101248119432871,-0.0587546839351241,-0.309248795839836,0.0134959884385144,-0.157694635901533,-0.197508603669393,-0.0083759107297127,-0.0303415642629529,-0.0582804347599514,0.0051092105959411,-0.023984524093351,-0.0045446694435142,-0.0783580464235402,0.036965460985964,0.365952849010266,-0.208580436327009,-0.0330961373166622,-0.527495473521003,-0.0293543320318611,-0.048309398660934,-0.0399050001488205,0.0672067438198444,0.0682416125471099,0.218593929079789,-0.224030896372097,-0.0770006237607253,0.147067922337737,-0.0580458802061588,0.0856427635073783,-0.071740308039351,-0.0258782525583738,0.0862615510381246,-0.243226519595279,-0.0874373099852085,-0.046162071815986,-0.307913823241478,0.190393761387049,0.0310692460494826,0.0891617621768269,-0.152209711893934,-0.148648102410348
stable,0.148684210066136,-0.177645000148819,0.0326183014518282,-0.234665338188122,-0.0156227668250012,0.116272345264028,-0.101784039269692,0.346357462212616,0.0290631829803242,0.0399010412623971,0.148309802579678,-0.0106920722152926,0.106672282407636,0.0077831580119025,-0.04911382623633,0.563231147270603,-0.33582584790798,0.252843413518984,-0.463946928260568,0.140981523076218,0.147405694198034,0.254563127149034,0.280179304055591,-0.130343739202521,0.425807729158923,0.102260338946767,0.0268908657316211,-0.0427623737449463,0.0721895250375779,0.0205786136765187,0.0684560046714868,0.0487779526600613,0.108922615539569,-0.0638028551400703,-0.177477696217637,-0.590876847706887,-0.101713781184394,0.310974348546665,0.132965394813076,0.146474706392108,-0.43604273300173,-0.0724412804075877
