group,CD80,CD137L,CD52,CD33,CD10,CD49f,CD4,CD14,CD16,CD32,HLA-DR,CD1c,CD64,CD35,CD57,CD39,CD11a,CD169,CD54,CD62P,CD41,CD226,CD29,CD49b,CD18,CD38,CD22,CD71,CD36,CD49d,CLEC12A,CD94,CD85j,CD328,CD88,CD224
progressive,0.071088524597805,-0.0305791411621984,0.0690067488740629,-0.236928813511651,-0.199129884554013,0.05065511224995,-0.148124799777448,-0.131297147035322,0.332666454770698,-0.0002303853265784,0.175552024220941,-0.0133695735642603,-0.384367099058705,-0.581589933323202,-0.179513195172223,-0.169219045937435,-0.0504152505627925,-0.0328046032850817,0.210200700337238,-0.0527172857121898,-0.0193905842451906,0.0431049360736791,-0.1164329591576,-0.1368051853759,-0.273939443361922,-0.285916145839824,0.0277798350947453,-0.392477612566147,-0.275174032471708,0.117761823339866,-0.325537211925967,-0.0504505701709088,-0.0271919613755774,-0.224528186872214,-0.0096500765493039,-0.207831624150866
progressive,0.0801723589489853,0.102277112996124,0.171973654047114,-0.23872674832443,0.131459201595853,-0.218484926133633,0.110076441271834,0.147978910654999,0.122219391833241,0.44209140874478,0.344964913233496,0.165368351176985,0.0471275694170209,-0.192667521396568,0.0111662239222336,-0.0063763134253382,0.233999677365855,0.0610290332413048,0.547274774456497,-0.109854161752782,-0.170037099191573,0.04993058844871,-0.0479328780289164,0.038422148945883,0.123255250537308,-0.248793496674153,0.153499230480584,-0.0184542322228624,-0.329231681866901,0.316367822773081,0.0006504662615503,0.0851522509396185,0.228544895006971,0.0929436233344673,0.212473082688743,-0.0686126677628654
progressive,-0.026456818104483,-0.0932750330016043,0.217289902042257,-0.0819674224115117,-0.0798600856677725,-0.230671147216854,0.344589039928776,0.0575296969382712,0.0985646159545603,0.210023515029907,0.564059377552731,-0.0058876469839459,0.0883045051327809,-0.454291960551822,-0.0774399164241877,0.0540685005841,0.0833607774121734,-0.0701771130919582,0.261450097064052,-0.235371539211373,-0.250503625545368,-0.170964396511095,-0.093662412131915,-0.16477050117385,-0.1842516844111,-0.104714414349612,-0.0283140182854146,-0.131590600829712,-0.157612393910375,0.341743946799003,-0.0803915902284285,-0.011544941889099,0.212307788340529,0.0075627536373592,0.0968085317654683,-0.194004788643426
progressive,-0.353200521077292,-0.355620218883779,-0.155486602027242,-0.118242601223312,-0.204632412390822,-0.0638973339175454,-0.29627803253371,-0.192387343742221,-0.351419728079798,-0.369290364964204,0.0762062002824711,-0.0086709869988338,0.190177122600578,-0.48079924894742,-0.447623635404217,-0.295190267666575,-0.077783488461154,0.381749766323487,-0.0314714888212282,-0.185033735068882,0.0472119229489294,-0.246697602983488,-0.0960331877871485,-0.227237641836502,-0.177285234200753,0.12863274821837,-0.0137420729956094,0.528302830100341,-0.123951167333626,0.0660798268728209,-0.175004792608679,-0.211362039542845,-0.0021560962381465,-0.203970660470018,-0.278417949435263,-0.31557015946054
progressive,-0.234951441984137,-0.0606288257717669,0.0312842452099606,-0.0091115353455531,0.0068296341538961,0.129277149476951,0.0340306042417548,0.193136209113948,0.24912053257488,0.264387918038734,-0.0535348431291887,-0.104187206237372,-0.211707695912545,0.172574922441726,-0.135748762780607,0.0371432704798977,-0.0156799924556078,-0.0279660797569279,-0.078065179179488,0.181724740158648,0.335756150896967,0.0828236738990106,0.0412431420256715,0.0646763120440867,-0.0124771160299811,0.046916040409064,0.0653292420182765,-0.033802183121116,0.0604559160453147,0.126537078324334,-0.0668272687799617,-0.057356832172443,-0.0650952325858093,-0.062738751276974,0.0795106654349121,-0.0275576765139721
stable,0.0371764626881141,0.101532474059884,0.147780308842705,-0.197507994771134,0.0959166186831818,0.0750906057232017,0.314022062537831,0.120799566858401,0.120606705768211,0.0021711285212529,0.251766323135415,0.0441557824482215,-0.0995284944192533,-0.400426937604669,0.103482939023248,-0.0446505023110807,0.0860567540991726,-0.130228565524042,0.149120790448781,-0.051391714503945,0.0044466580200291,0.123241767137376,0.0890782001733596,0.0679165487934028,-0.246238464353666,-0.0996564250367791,0.103524696480444,-0.0012325711736604,-0.0421941167135483,0.176399642643477,0.0652976431973067,0.108442226566012,0.0949644500469326,0.0079434990621931,0.0996425343882449,0.0399945005692466
stable,0.0488389570016839,0.0705277608493211,0.20862108530064,-0.0552066008124901,0.0387566860652145,0.217721114089502,0.312370397409611,0.15042017466222,0.0895104624852234,0.233050272858339,0.527999981035515,0.0081091916850345,-0.221095442299237,-0.361393645352833,-0.047128920259338,0.048204664574395,0.296143411618137,0.0581312114513249,0.421918716927936,0.0766844470922856,0.169485456033475,0.128618372687864,0.226392721939657,0.0785716260969345,0.0069757608216004,-0.182107719340773,0.0508259592608292,-0.0257686572341673,-0.105319125579267,0.351722546197897,0.0875996569893255,0.0143902878079093,0.106417401959775,0.185374375325692,0.0717020703845049,-0.008393465073768
stable,-0.0498378236123745,0.0629233698968077,0.266381043964726,-0.0830251975640901,0.091645911232334,0.0382015046963377,0.330241320335845,0.0516318178679452,0.30636390889072,0.116334992523021,0.523463341524937,0.15674399710494,0.146830328759081,-0.502764289148143,-0.0165129548956054,0.0336796165534258,0.150680779339601,0.0984798671472849,0.427199397322975,-0.0352828138644663,0.0264435908700912,0.0398510509989787,0.0664796103005408,-0.0225657843877119,-0.166536767445246,-0.108349951856385,0.122454081345779,-0.0301361602230991,-0.228234768727612,0.298180562733234,0.0479790733003672,0.081207615326551,0.322386472543521,0.106532361934925,0.001797519135141,-0.0301503680161458
stable,-0.156312169035532,-0.240746349737945,-0.297386501795523,-0.137815178009993,-0.221476995774162,-0.280675587213434,-0.338527266272901,-0.0647753707424423,-0.313354651619974,-0.379727925173331,-0.530397913770417,-0.352393629953687,-0.162371326977149,0.200409371683359,-0.139677266076344,-0.3723443322786,-0.364812923169143,-0.16750435075887,-0.574604236390374,-0.259020441073459,-0.253790798340606,-0.337578530995535,-0.357992683177329,-0.261914657306088,-0.149389216445602,-0.112435818536835,-0.142517043325505,-0.0536976519637415,-0.0714389513384179,-0.285129469185242,-0.0913313386002338,-0.213071557219464,-0.355306483750522,-0.289351849718547,-0.319235425124275,-0.182776874496326
stable,0.0232698290044449,-0.0212962576356017,0.217232174820315,-0.160978167091887,-0.0854742530783189,0.125928657094757,0.302786832292517,-0.145053081065603,-0.0004152012545586,0.150075669679742,0.571238478721985,0.0779669582102649,-0.304922570690379,-0.650583925415237,0.0325272797072614,0.0929246731366667,0.139725538660997,-0.159531747567925,0.427378084847627,0.0558335500033701,0.135821994795609,0.0665278501904111,0.0874631405898436,0.0848342308396382,-0.131912141457258,-0.171873681637223,-0.0371053484272245,-0.514226933333513,-0.150606773590452,0.303899869941423,-0.436335739307054,0.0103635545385925,0.134892062670811,0.0814923557822173,0.111438031967644,-0.11526953874178
