group,CD275,CD30,CD33,CD10,CD49f,CD194,CD14,CD279,TCR,CD195,CD32,CD161,CD95,HLA-DR,CD1c,CD64,CD314,CD66b,CD35,CD58,CD11a,IgA,CD169,XCR1,CD54,CD41,CD137,CD184,CD226,CD29,CD49b,CD18,CD38,CD15,CD71,CD36,CD158,CD207,CD49d,TCR-Va7-2,CD307e,CLEC12A,CD94,CD150,Mac-2,TCR-Vb13,CD88,HLA-F,NLRP2,CD224
progressive,-0.226519334636411,-0.132346866819058,0.263417381118292,-0.105046462501498,0.0615714239937616,-0.054219509803082,0.160595406837473,-0.0191787519057866,-0.114098464875926,-0.11300123724499,-0.0764747635482533,-0.022511556471517,-0.315995692888926,-0.11417528516468,-0.117335144067074,-0.115153575516207,-0.205007310767582,0.0092957981302523,0.19391373411552,0.0121084943180989,-0.112771820418924,0.006544906053246,-0.0098844142693495,-0.0755780581291649,-0.008057968716777,-0.0130126222174955,-0.39159343715561,-0.134584155850682,-0.142178516055573,-0.03025599435798,-0.100151496116653,0.0294994304140165,0.0912788626674393,-0.0322499944692754,0.0168004528348233,0.178123193327357,-0.104263521852321,-0.343741809688295,0.040152869428027,-0.143795918802951,-0.116095196895085,0.0779855484757288,-0.0930238053367091,-0.139145053623837,-0.21441066636758,-0.0994890489612515,-0.0415493063978215,0.118413814407504,-0.156889612598479,0.0056113814895922
progressive,-0.141522969406287,-0.120563494657331,0.0601435163076797,-0.15736711974834,0.136153007158648,-0.0944341082791867,-0.0093236235514537,-0.181836556862165,-0.178099399483434,0.0786029697667681,-0.276597289152361,-0.0717598655400906,0.0055699716905452,-0.0397447282138446,-0.0631797387107098,-0.0014900453080915,-0.0646013944559481,-0.0536924246695937,-0.279182696036423,-0.167749582994628,-0.134005720070466,-0.199660753157091,-0.001613265844445,-0.213855871556081,-0.0523849396136728,0.155844595777553,-0.0149236078977739,-0.0784658669677616,-0.0527613463453501,0.0794442738719275,-0.0451431347546038,-0.22905623638341,-0.0738341027588046,-0.142094038388277,0.0847471513450947,0.335779642088224,-0.0671954721294576,-0.169109990369117,0.0281664150470809,0.022783263210094,-0.0980632252189498,0.0720631219045349,-0.152236418180944,-0.139949803804641,-0.158878625538836,-0.143142796768863,-0.237825411138097,-0.141621313933859,-0.115427567533591,-0.157824960099573
progressive,-0.128358941931505,-0.159111516119279,-0.131554892335482,-0.247109825646974,-0.0725245834379056,-0.147066756245478,-0.284652682198729,-0.146518391864878,-0.172026238384529,-0.0754074671131402,-0.554459129044114,-0.100700101968075,-0.174571433199361,-0.309911484000068,-0.0717502398417398,-0.0498342941208497,-0.145255676423026,-0.305717237885525,-0.297972302352928,-0.258835085408672,-0.226856110444641,-0.289506860673051,-0.194287369383825,-0.199573119294958,-0.456283202928503,-0.183715280515739,-0.093513282360129,-0.177220576239028,-0.192275763966167,-0.134557666594985,-0.179400949646559,-0.286250021149568,0.129852571053555,-0.216956451209032,0.386526547587194,-0.168191211316191,-0.0972569997017619,-0.111124895499409,-0.0508737777559669,-0.149280233743785,-0.101966022438958,-0.0414896679539673,-0.173389864663254,-0.183938057006189,-0.175458793620605,-0.185338547509036,-0.412746595284003,-0.172878930867157,-0.183859565576382,-0.227719480939874
progressive,0.0849353378657303,-0.0242794250259358,0.140840376766029,-0.0110906607952869,0.0407078757281658,0.125859142727831,0.217656386906927,0.0317226576612062,0.112443154168355,0.150022387271568,0.122669927335513,-0.0615001854941969,-0.105749813756232,-0.135924658333157,-0.181066445985447,-0.162720639159597,0.0297586472330275,0.170367255599721,0.278925161959828,0.0450151657288751,-0.0925890861025166,-0.0768590694633559,-0.284153055048193,0.0264526128036625,-0.205940652694989,-0.0993042605945954,0.0472908574791769,0.0240807276816562,0.047750833321446,0.0529855380639864,-0.0664618348562661,0.128290321482055,-0.0629762142354458,0.0425319090855998,-0.376011372291964,0.126031460334238,0.0248765497005965,0.10701801978879,-0.0899719993447958,-0.0128483776965332,-0.0142482298347047,0.135254135570107,0.106047010733049,0.0034349550926668,-0.010578851855415,-0.0069884044396212,0.104128809176493,0.0093278283509799,-0.0012649763691254,0.132009660205132
progressive,-0.135371644761753,-0.054916840884521,-0.0460680493111685,0.186383816825042,-0.120806762974701,0.0044695269155003,-0.0862817207472602,-0.0585666337998474,-0.0574631439921275,-0.0341949298060278,-0.184476635223887,-0.188750965963178,-0.0813090665169461,0.0406612804523525,0.0967635073192326,0.0914139858849922,-0.165030561087579,-0.0253128206570524,-0.121289896391989,-0.146074280172066,-0.0673876676269063,-0.111485749325969,0.0311828050030158,-0.136753696441043,-0.199010171688022,-0.253809637429179,0.0867927805728694,-0.170773191464132,-0.0895519128541934,-0.14381414148921,-0.202798941101813,-0.201620787534195,-0.0654434450325255,0.0021810584077684,-0.0660344300378996,-0.0103540861417442,-0.38502263371793,-0.0261754111818831,-0.144350668945764,-0.319235976589978,-0.13969017535545,-0.0855676503463584,-0.0368154143973856,-0.101417691562049,-0.0716879035028567,-0.0842587016444522,-0.179185305127829,-0.155159650511538,-0.120724429215005,-0.145832949359623
stable,0.0096346504224227,0.0818169031016472,0.0061452825232466,-0.0191302854753396,-0.0774845472634523,-0.0295729500537603,0.129113652996239,0.0388297685462469,0.0076489571127684,-0.0544481175284757,-0.015973221086526,-0.0181061369926672,0.11434463907503,0.203146271769775,-0.0604757145519671,0.0072084623722063,0.0771399936951622,-0.0742786603167704,-0.27116478563351,-0.0611480032552778,0.185563280859111,0.106138279292702,-0.103832548794712,-0.0119378674412418,0.203629042625053,-0.168189997659031,-0.0347335701690498,-0.0148540851933287,-0.0375123694624025,0.0679820611763642,-0.13866202360248,-0.160773268679305,-0.0418724032519204,-0.0241212081944076,0.172188954650677,0.0216835947874077,0.0737324191499938,-0.0550712776810696,0.14713061141427,-0.0316584732161239,-0.0631663313092478,0.0909234171697373,0.0035240832002779,0.0225327391532654,0.0161899887284628,-0.0152971388790181,0.0267291435224159,-0.0030417207259982,-0.0621311754030298,-0.0262513395671833
stable,0.0229129899198672,0.0989508473585925,0.0376998529214536,0.0581103327292628,0.224043415136767,0.0540519770364377,0.0807363836170399,0.109634309212146,0.0654907691446559,0.0866057805470239,0.262348145391574,0.0606010680966734,0.0107434836566046,0.544595641128305,0.0397632946647507,-0.0542486055427289,0.052846830395895,0.126863056974463,-0.275090014095117,0.0932708770873349,0.285399990516136,0.0597852861453866,0.0726624483131148,-0.0091283675901986,0.327983725337956,0.211517274218639,0.132795952555133,-0.0123494772755443,0.184963465292312,0.240243144765733,0.105764292023642,0.015837320920669,-0.122926083300735,0.0723586341204301,-0.0541897077098708,0.0029177428055277,0.0422302574642202,-0.0562794725915186,0.370674811363179,-0.0591181797685703,0.0298983406886062,0.138028133867899,0.0785538049838582,0.0823223537855049,0.0810875508708908,0.0227334567299048,0.101443582147975,0.126828559014941,0.002583150583076,0.0707699351431311
stable,-0.0223418100397262,-0.036604283657855,0.0475336589576685,-0.0813816116486273,-0.0314428061824171,-0.0541585807484071,-0.0566159894427495,-0.0815739015774648,-0.120170756982391,0.0421066683999527,-0.0993660078464872,-0.0170207982572722,-0.0382735133189955,0.382977174527856,0.0720325123703939,0.210739893395795,-0.0899559224052272,-0.0847855516326956,-0.43573640581538,-0.0582912247701662,0.171749965749177,-0.0592239098683415,0.0894390846339483,-0.0443370440013676,0.355715097923497,0.0316608638812059,0.0547821312576037,0.0130651830286884,-0.0602395309690147,0.117384131923573,-0.0850739348600357,-0.196485446816223,0.10471441516219,-0.107292159238451,0.201035004618533,-0.041342120783526,-0.0514248073954114,-0.0048923544810567,0.395497888042173,0.0220716207922087,-0.0002623072105122,0.200317916876539,-0.0112466378056248,-0.0233481883895914,-0.0518779537983225,-0.0151657375235658,-0.133070015051534,-0.0800476269072567,-0.0643171605719168,-0.0624778000480857
stable,-0.0413768993962025,0.0479800072786759,-0.0485937413244427,-0.0200670033355617,0.0970691252484863,-0.0254547412447785,-0.0970547707925033,-0.0301703005578673,-0.0256966483985614,0.0531642823465634,0.236828415503027,-0.0320048085046044,0.0092102712069109,0.611835376911384,0.234173785979595,0.0008171971574269,0.063081305468138,-0.0365023321384696,-0.444853749011841,-0.0344505596014168,0.268841961788032,-0.0365069775690885,0.0281866999140119,-0.0172053238731407,0.494607004532647,0.0789846152926849,-0.0860159765331984,0.0067257208895346,0.055843467255875,0.195065004201072,0.0707486299247341,-0.0613756110048796,0.0348520370290862,-0.151444034283822,-0.02166505110475,-0.0161890553343835,0.0174325712431491,-0.0787479385226861,0.333743323346726,0.0108306980188286,0.0833627425714035,0.159212486858489,-0.0001593208800003,-0.0691665248215906,-0.0284441253430146,-0.0665432241451045,0.0217531521812748,-0.0933725216856828,-0.0402857577865565,-0.102272927495219
stable,-0.0954144574792793,-0.0529967806048515,0.267154848941486,-0.0711385619716173,-0.165705005650804,-0.115524155401944,0.0854077429786681,-0.16542897882351,-0.129298758611647,0.0023083716930037,-0.301495068499892,-0.0999272238388651,-0.107100552764799,-0.5406701449607,-0.113614941161926,0.39490002325143,-0.12552267973209,-0.0681942954369891,0.53726994483685,-0.0257768959070985,-0.122522667087416,-0.0695477906255044,0.230010356322399,-0.107347361838123,-0.412157524640968,-0.164340580101736,-0.0583144557218317,-0.0069968758180115,-0.191143469310286,-0.10325159225764,-0.200593175058556,0.0972928517560036,0.189766975106643,-0.155546327625978,0.633932840573881,0.154519142892451,-0.114748092079733,0.04403652360854,-0.262888561674796,-0.111846957779165,-0.0039806497196486,0.481535620476403,-0.164110615539723,-0.160387870830615,-0.04710154134472,-0.0953775869771493,-0.262290352316221,-0.107636553734982,-0.0622405018749534,0.0596667267775183
