group,CD33,CD10,CD49f,CD4,CD14,CD16,CD279,Podoplanin,TCR,CD32,CD196,CD103,HLA-DR,CD64,CD66b,CD35,CD278,CD96,CX3CR1,CD24,CD66,CD54,CD41,CD137,CD226,CD49b,CD18,CD28,CD38,CD15,CD71,CD36,CD207,CD49d,LOX-1,CD94,CD224
progressive,0.268474109908225,0.0939178172118955,0.263981057075757,0.255876030152094,0.161386353506361,-0.0354205914648268,0.111877153113756,0.271556043986542,0.29441090905117,0.13969249716139,-0.0195512520010158,0.176831233374967,0.0304172007456621,0.369786330639751,0.403516752028527,0.381211092687686,0.141594009183201,0.0289079965468415,0.249040416701801,0.238007224655251,0.367858144367226,-0.16197177609961,0.257231304442055,0.0802586256981632,0.16301706475735,0.294148335139262,0.148887944074713,0.0973618067985887,0.291280401276205,0.263287923693416,0.456797835614337,0.274864218613134,0.177852947472229,-0.0191099760702124,0.496204411566766,0.250141672293711,0.540199078289389
progressive,0.497068939342775,0.0756315405524038,0.241994723555608,-0.0775819192245841,0.075926350335751,0.0832186936368987,0.142870998940999,0.196034654482544,0.177085342380005,-0.0891002619220246,0.126512198671715,0.10835189157534,-0.164525605903815,-0.0048461197437268,0.190785811259427,0.579451062837044,0.153123712007552,0.11765044429989,0.202409073751598,0.15899726638304,0.185879337273735,-0.288634849459021,0.063637969732714,0.0760269239454227,0.157368901023797,0.109143187737603,0.0554268757609958,0.05787073913529,0.439874573552274,0.209004510944161,0.0866726009939142,0.418800086292379,0.0558485467110694,-0.146139496907757,0.157252099325032,0.151545889821861,0.380183288708294
progressive,0.0005820531890475,-0.108471832625265,0.110390530943993,-0.462438755217307,-0.268109241212187,-0.284927115126644,-0.0454976808384746,-0.100134169835777,-0.117989972296721,-0.543513500693119,-0.129873028159919,-0.108101845151568,-0.679090395888364,-0.118465130272904,-0.110990336362328,0.226604373137629,-0.10540793456919,-0.115331703006153,-0.0898891921970549,-0.0583390261631217,-0.0520789154696333,-0.465729565157328,0.0540289097100766,-0.0724699201065574,-0.0443292862486277,-0.0270266194322525,0.0102410375733889,-0.0338984749285146,0.127953931938527,-0.106827952910955,0.361619302182926,-0.0095501115695148,-0.079761131462211,-0.319749141853634,-0.0636929728092283,-0.17873578584745,-0.0165481470815695
progressive,-0.0471752803736488,0.425333397332174,-0.0304936863622601,0.377074965081638,0.25048205995527,0.445310219753233,0.267814956588853,0.423970614751841,0.406524902679516,0.433806495098978,0.233930946026374,0.481704450925528,-0.0733920998577899,-0.214044080579368,0.500954953174848,0.317222977827984,0.452437486104667,0.4203829868703,0.455136556940714,0.442361636036437,0.466090588693256,0.0117206032049241,-0.177147326062506,0.225064152894994,0.282661838206602,0.241493669253304,0.0893609380890601,0.42186237731661,-0.22058624727858,0.408854397889733,-0.614819321440815,-0.0146477897613569,0.15926368962246,0.0640906961466772,0.359260110535162,0.412720326134562,0.389145912946245
progressive,0.0349348055150823,0.0957222123350791,0.104170338901919,0.0695827556786933,0.214296310341596,0.127682759058164,0.226142737967528,0.183778124556966,0.105391920280533,0.149205148453167,0.121913947827174,0.209219071197553,0.13217491652013,-0.117665335189729,0.0490693305321552,-0.0244436371559559,0.246249270860606,0.187632075043501,0.22426225730639,0.207601431453842,0.0183997899259653,-0.0401631941986692,-0.0742373422374629,0.145587501980942,0.138126323433218,0.186664507579949,0.20726934867484,0.258533435979087,0.230345366702815,0.120908219719216,0.223837295937292,0.288926791444547,0.420429157891512,0.0384246590669973,0.354484089871444,0.0909736600286364,0.107711101926351
stable,0.366168869319998,0.0910224578108664,0.106867592462102,-0.134378799916352,0.10374452510972,0.213687019934402,0.0805934990464383,0.179466829553071,0.0964477249411548,0.218819232748888,0.0370026457521651,0.113624265718042,0.0313035680975784,0.255899478464921,0.258139788662065,0.573519722699969,0.0262051190350923,0.0167629892486895,0.0798669582030441,0.144389998996213,0.157241290129083,0.0640092776539965,0.179027847458112,0.103329790253636,0.0821183895047485,0.100309821206686,0.287173164799295,0.0807847911058572,0.223816902375565,0.230815737488668,0.173830832478233,0.279462762556705,-0.0015454413573934,0.0513834749619061,0.074335265802792,0.0385890365210699,0.171104803406798
stable,0.149198275575947,-0.0972250790569467,-0.217078563608249,-0.272842635237414,-0.0403345841360962,-0.108473829007745,-0.0585374386597382,0.0149897082088739,-0.0688680835621285,-0.199016803387792,0.0256692274844548,-0.0318379786193866,-0.556195159864108,0.223814724721684,-0.073275053041753,0.46123622280753,-0.0427033369441485,-0.0620033171718173,-0.147472883354955,-0.0634890208208881,-0.0754370818297094,-0.364411522551212,-0.0763973675276024,-0.0357284131992833,-0.168441940139614,-0.0892062994941262,0.16694978622366,-0.0322656158315074,0.0289378604062016,-0.0534416897206662,-0.0554662589880674,0.14710218936633,-0.111223971448911,-0.345388643123202,-0.0853910296550403,-0.0510777255118205,-0.0480174297610818
stable,0.0666316149599391,-0.0551746502192346,-0.0301295408492846,-0.327626098881599,0.028924167798257,-0.199735284959382,-0.0069760194690829,0.0318137894223398,0.0198787699642022,0.0774406179449027,0.0383351974678329,0.0141138566847178,-0.413780525268252,-0.0632963233340672,-0.0391709791265314,0.5111183483912,-0.0614107619840901,-0.0560836473414894,-0.0497953910837199,0.130229791345208,0.0521961711522782,-0.334943190840426,-0.0319304643953384,-0.0745672688089263,-0.0443752410883238,0.0466906295832651,0.255149925673353,-0.150068847400614,-0.0234668442695352,-0.0113890913376317,-0.178866012866578,0.12102065665228,-0.205894921524306,-0.331303997384793,-0.138617734943743,-0.122188540809865,0.0593177180439758
stable,0.498910317707538,0.171613174942448,0.189410431830495,0.150014822075727,0.291232961746827,0.0549011741551755,0.175464754501027,0.316268770334945,0.214282046517553,0.171410199014168,0.045585323734208,0.221772785382248,0.0525406611081056,0.304083640011027,0.149199803482587,0.406014953980634,0.177446207276977,0.204601195105451,0.207925652407255,0.17354236249164,0.156495758790181,0.139355434833655,0.251420356300178,0.149718413076458,0.202810902202408,0.210369620773173,0.315128404893792,0.141615552292466,0.186164525030912,0.179667287871369,0.298953695769342,0.377902326676019,0.19401095136818,0.211274286965868,0.0518280253181395,0.185737482641041,0.368195830795494
stable,0.135521553337918,-0.092432080251277,-0.215492566640715,-0.342165159725131,0.0387008739023913,-0.166345353139206,-0.143291631968773,-0.10325879603526,-0.121179503803476,-0.327036616390815,-0.0746537922746368,-0.117946326517071,-0.633096873320137,0.286292859449137,-0.069450067118582,0.499685098120421,-0.0879705816139182,-0.203006866945582,-0.153622885463316,-0.0640104478681193,-0.1677450635721,-0.502160123149365,-0.213451810392624,-0.0619736243567804,-0.214426827897306,-0.215713835806567,0.0435496615747637,-0.0958094644032939,0.112078137295209,-0.129992976520666,0.588809458254133,0.0568286130776801,0.0371373537868605,-0.363862891931643,-0.140438138791059,-0.168547098430523,0.0255130901025434
stable,0.0736670015465993,0.136836094339053,-0.125722583301575,-0.0909463571220214,-0.0403384097761443,0.201348285162767,-0.0312590221832818,-0.0675959291315385,0.0139920352385502,0.0332624495161103,-0.0134759782157243,-0.1531882992417,-0.214724446401771,0.161636758415557,0.297719698161768,0.0640933061774992,-0.131568320424474,0.0884316751127277,-0.202296797034879,0.173331186969336,0.229516581539004,-0.169319119740109,-0.181470759380542,-0.117663916733516,-0.152096639326817,-0.0450441225427762,-0.07254602506593,-0.0265544852137892,-0.137720727483478,0.16566528470849,-0.118714009999002,0.0478693149509934,0.0949234687572575,-0.128291892282228,-0.0788154673663794,-0.20277036253684,0.0942103157365052
stable,0.510787481292928,0.0890888028151368,0.440661093257151,0.0383116736442145,0.41621043807865,-0.253071132918444,0.143809369585839,0.25545558714131,0.0423637952616552,0.113696056456495,0.173273153650658,-0.108399547223605,-0.393646753761132,0.424591460485829,0.0119869860867123,0.643082599080143,0.0345036698041683,0.040492882251171,0.110754308125666,-0.0288427890075777,0.0731282351962065,0.0925083494696428,0.520293813339741,0.0641929053179805,0.432030473361729,0.500446303470051,0.418119196522342,0.0212145227611109,0.360468004722716,0.232341397147269,-0.0195295370269362,0.479304548928268,0.063991515047731,-0.345964766440364,0.0948215271977426,0.0745371110270619,0.527119667932771
