group,CD252,CD47,CD33,CD14,CD16,CD25,CD20,CD326,CD31,TCR,CD32,CD107a,HLA-DR,CD64,CD66b,CD35,CD278,CD58,CD39,CD66,CD244,CD206,CD169,CD268,CD54,CD137,CD184,CD29,CD28,CD38,CD15,CD71,CD304,CD36,CD207,CD49d,CD73,TCR-Va7-2,TCR-Vr9,CD133,CD307e,CD319,CLEC12A,Ig-light-chain-2,Mac-2,CD85j,Ig-light-chain-1,TCR-Vb13,CD224
progressive,0.38823928089461,0.357670945510328,0.43265977280636,0.398238324479515,-0.106551513383968,0.306662943373529,0.392916724063785,0.14436897463038,0.221257306557948,0.367689380722784,0.227982736744169,0.37386333377685,0.389973778553267,0.262486999804182,0.190062811558187,0.189809739742704,0.401052902866277,0.470796685057298,0.394828703396708,0.30037083588884,0.212139800833048,0.108064931151821,0.13748141106317,0.390022341038098,0.160743266114921,0.254799847831536,0.187865390662478,0.394972274173195,0.412528232863791,0.28817898312068,0.156173523124732,0.101311621363102,0.0421763594327276,0.239130156329528,0.402673242680085,0.0885289402376748,0.396587833105425,0.17535324931937,0.352921964796386,0.229732475048575,0.0755521915345439,0.124646923597004,0.149703050422203,0.29320996424551,0.0598495317403982,0.374822526412371,0.334382836301671,0.427808845453781,0.343188934267924
progressive,-0.0424198342300072,-0.096465727014989,0.255148581410371,-0.257986889697581,-0.282856207038183,-0.0491581680998533,-0.0233696466336038,0.0326931067166582,-0.156929536976323,-0.0465225050488052,-0.455148969362876,-0.0962323794817418,-0.365437173937227,-0.182760928037916,-0.160986281440333,0.161582627613931,-0.0216201293752967,-0.0609887961438474,-0.0260426472902041,-0.0794121443039964,-0.371771599812588,0.0184737939646064,-0.144547185559663,-0.0585458689277162,-0.546815008251239,-0.0703101715181883,-0.0699605965396027,-0.0768622856804949,-0.0144585636788995,0.358597081589543,-0.0532034097586947,0.0697652126092664,0.0261686955836859,0.185761148578632,-0.050476075073393,-0.268265587812064,-0.0325325403466257,0.0037052404569703,0.021161895508165,-0.135687196017048,-0.0370963933813714,-0.0070286764780768,-0.031745401297901,-0.114014782577445,-0.0578993180726174,-0.263988621080274,-0.0932614693630073,-0.0676841179710133,0.127825221291174
progressive,0.0584480795379457,0.0368679385634177,0.195020496150442,-0.120490919659103,-0.0938478914724676,0.0484990074917528,0.038116616856807,0.0544538511725655,0.218107903426536,0.0409186300363617,-0.371951052307915,0.0313794090377488,-0.483683889045613,0.0533706041500936,0.0387841158786727,0.33976381107527,0.0168920093206299,0.0565945847424618,-0.11078310907139,0.0569461877260939,-0.0661529701382894,0.0231877017621107,0.0822973811386413,0.0303232947928555,-0.29363207479503,0.0739286122658993,0.0595140641677127,0.233244678977073,0.10336678268086,0.266335732700746,0.0590182334725796,0.565525211572701,0.0054837851735702,0.204606104855233,0.0074860106286531,-0.097904533396941,0.0218849067134666,-0.0545393054647898,0.054544337008349,0.138541448305574,0.0260926508365801,-0.0477568015785184,0.279001981283941,0.035817866724566,0.020529888755234,-0.180542931983551,0.0586540777607077,0.0414855188410666,0.12619170844402
progressive,0.151853492958166,0.0330498410190938,-0.0115356435518396,0.102430277111815,0.402617146313406,-0.0356546416426308,-0.0325239047498667,0.195894447746788,-0.121183025379243,0.241590833727282,0.242954543457628,-0.10614616707364,-0.217105141898357,-0.257741473564373,0.480115652837977,0.220010648323013,0.158285391334988,0.137043265010497,0.0400647477861893,0.387021124589661,0.0371826754005947,0.147056684489305,-0.365865745457919,0.0001478876842897,-0.150991866307008,0.0103909998955495,-0.0739190633081374,-0.117130909904534,0.256167820771578,-0.23656420732468,0.232266389835043,-0.651892648824258,-0.111186060781251,-0.0766053231635227,0.079275164101918,-0.0804151303560058,0.103993228155905,0.208512399208895,0.119859543042562,0.0245021017529941,0.0132700068046673,0.0441039309855513,0.054260368285184,-0.17096560443764,0.0935383707181617,-0.0812325045037259,-0.0702344876812175,0.0343461117420145,0.184963273859017
progressive,-0.261843501244273,0.140686218100744,-0.0096060824224937,-0.32798156902854,-0.216506065808833,-0.169967704008934,-0.100212117235669,-0.0508119264267046,-0.0095172599155729,-0.205546262946044,-0.167866662410868,-0.336276972570417,-0.0142128252760269,-0.057484056160357,-0.375344143854308,-0.207237643198597,-0.34234302403517,-0.245981357046156,0.0427928412264548,-0.23983736544595,-0.0246111329025824,-0.12454858439832,-0.0340627455924663,-0.102002898696413,0.13402911729974,-0.351994502668858,-0.395217728836809,0.094956334363278,-0.182096114400449,-0.404659370332252,-0.231742403780046,0.15853927927359,-0.122585589294622,0.0389552579379005,-0.289498565112152,0.0186471414265872,-0.0192192970968479,-0.410133541453468,-0.222123294041418,-0.0424384248253185,-0.354929318366032,-0.28207089217794,-0.170744382493165,0.0069079456172302,-0.217173931516387,-0.182555085351269,-0.211165481522765,-0.226028879715173,-0.235093282487854
stable,0.0158473885253048,-0.139452840731739,-0.0579467714865457,0.0963345836175081,0.101190372627798,0.0195815169564622,-0.0942590422226119,-0.189169306542134,-0.0413433364825427,-0.0963701013805987,-0.109638713216219,0.0458776989490399,-0.144389837816405,0.0522152439504891,0.0716572775128367,0.0843089857775337,0.0185490312241357,-0.125845770739053,-0.0039303566691162,-0.0504103993930666,-0.115857991050083,0.0245504393609792,-0.128497568038846,0.0595238054760133,-0.143978135262252,0.0999403005312087,-0.0768057984854951,-0.047585148112917,-0.0842114709199163,-0.0221654860207849,0.0796576844365569,0.209479352007346,-0.0169931355187436,-0.123684279801456,-0.0962084782678989,-0.0695635585434824,-0.182238721666935,-0.177372910961536,-0.0603646498944933,0.108690735422494,-0.0439447854099949,0.0557987407682463,0.0905289803829209,-0.0152339353913214,0.0397648761297968,-0.102878675172312,0.0121170915296485,-0.0217489197016158,-0.0564068462397693
stable,0.0547257788555006,-0.0965891286551031,0.158377375330339,-0.0545270295169322,-0.0579324143609319,0.0183987559104797,0.0158644281346585,0.127287475666807,0.0998034126052233,0.0201998406052822,-0.137442386439552,-0.0494415414110283,-0.362607558173119,0.21839788437658,-0.0119952196744576,0.273361154889801,0.113719493390938,0.0386910889546833,0.0090056217497023,0.0070212477763592,-0.0322182761181231,-0.0207585055120853,0.135661887201314,0.112141874944644,-0.167456269851056,0.115105967985477,0.0151714108957254,-0.0423590267532567,-0.050837324752434,0.0519565148587308,7.30132355425355e-05,-0.0073358561537056,0.0920188346309558,0.0782060253030617,0.013775023799867,-0.1863714864716,-0.0909357992520834,0.0629279428035605,0.0289987669200257,0.124199933068653,-0.0854347121704498,0.0166176365866246,0.072851585191261,0.187323461266823,-0.0420957632739849,-0.0397066381993658,0.0770152875732383,0.165200205168856,0.102235434666382
stable,0.0291695144231182,-0.142448681946563,0.158659105066772,-0.0673306504443893,-0.0707667209872511,0.0949527375266341,-0.109667825198681,-0.111680397838755,0.317974066319946,0.105317344501906,-0.150641927590933,-0.0345767737201032,-0.37864397313982,-0.0128988186317418,-0.0263181236617526,0.361110750940418,0.0387670803980435,0.107749104944038,-0.0112384613325898,0.091380455502859,-0.0101808013402875,0.0049136740969645,-0.0473770289400355,-0.0358843135253459,-0.341051316306926,0.029050889478512,-0.0440709310975412,0.0307775042282423,-0.0420429567502631,0.144270993183461,0.101305087655557,0.177324016880628,0.119051676201785,0.279876050221473,-0.104034469848995,-0.100388697327806,0.0103294517633227,-0.0923394455937455,0.0816150696742171,-0.0370980489939745,-0.0631906312872585,-0.132197222133292,0.112379991827946,0.0082270631907521,0.0430993239281356,-0.215823198338953,0.0039844041459893,0.0277847235768702,0.0688670576444137
stable,0.0655656899173508,0.16615754886038,0.463052522200536,0.157729793630091,-0.0267454413306055,0.0235435927227381,-0.0118583005660974,-0.0140968022653592,0.398381975043141,0.0636207161200542,0.0192702396141827,0.0827834502036343,0.0455254561545634,0.37945067325688,0.0067034151855624,0.340208621383303,0.0446862557099168,0.170495236566041,0.0846211590052953,0.0313861215102904,-0.0266548972229338,0.0550022463142108,0.039866020202929,-0.0124362487773327,0.0918148225429606,0.0283951599075609,0.0391785087356315,0.30338076118395,0.0530952824047368,0.209867442243594,0.0072536169849975,0.291423455538662,-0.0968689023160064,0.423860329458447,0.0248457941246005,0.208373699955943,0.0171710931039984,0.0229525205794766,0.109249575379735,-0.0459171003672479,0.119771125299352,0.11290695737972,0.392280667553041,0.331031397018001,0.0591976688500772,0.0807531178641279,0.206197394737341,0.100812574231627,0.18421843740016
stable,-0.013754937396396,0.012863088156268,0.384577090017332,0.0710201386928497,-0.169326027300154,-0.0571188865368139,-0.0291578562266726,-0.0349439735865728,0.309600366771448,-0.0851852456265667,-0.203124470621147,-0.110754051506307,-0.270591082943966,0.378423514650945,0.0061305659158721,0.424105625522768,0.022872694229707,0.0586871943089948,-0.0016324312634519,-0.0216963614043318,-0.222362719914219,-0.0306214425899757,0.26454934507869,-0.0640434226457019,-0.179811676704232,-0.0645937511290111,0.0694188106274227,0.0195829996776416,0.0170574665309607,0.30491716283497,-0.109021686474779,0.582914163813181,-0.0923270058776665,0.252775974745349,0.0993881642259852,0.0031942466489334,-0.0594647039729291,-0.0977775077477941,-0.053623377608117,0.0660894042300539,0.0458637789165731,-0.0049960959807373,0.47288579233935,0.354673402738911,-0.0362094111841017,-0.0935224670357165,0.204350773036033,-0.0721292105102763,0.0841263913566716
