group,CD30,CD154,CD33,CD269,HLA,CD49f,CD4,CD14,CD16,CD31,CD146,CD32,CD161,HLA-DR,CD64,CD1d,CD66b,CD35,CD366,CD96,CD11a,CD370,XCR1,CD54,CD267,CD357,CD184,CD29,CD49b,CD38,CD15,CD71,CD204,CD36,CD305,LOX-1,CLEC12A,Ig-light-chain-2,CD23,Ig-light-chain-1,CD328,CD82,CD101,Podocalyxin,CD224,CD258
progressive,-0.150011599005591,-0.302110315320985,0.195651947907367,-0.153214762501945,-0.0170917229394266,0.0837532113452484,-0.0119841427483611,-0.0029178620810218,-0.224396262380907,0.0091417729060218,-0.196601813914079,0.0686679921961937,-0.048062307544326,-0.0190347257547327,0.318574532553161,-0.0866654210500304,-0.306260288186341,0.0802054669494899,-0.0985794498840544,-0.156939505019039,0.169637750622006,0.178918022749328,-0.089234751342039,-0.0151384133597156,-0.136691683914326,-0.106952067000064,0.0905233901736096,0.109756908228611,-0.0810148991093463,-0.0577356276806442,-0.188767235510057,0.0924355363288113,-0.035252131459479,0.108355749090189,0.0149757395874247,0.0804204189168945,0.155964519777765,-0.0980194918273231,-0.274069279681664,-0.0259233449485001,0.0234829579894238,-0.180135901248719,0.0026539732988155,0.0877906240134196,0.148777261158991,-0.117513651684374
progressive,0.0518414570552955,0.0332201027123935,0.315376036992835,0.0853547160907532,0.0102854550102893,0.180803834279195,-0.0547855751255753,-0.0818998499684096,-0.0658382883189527,0.110957252104361,-0.0260227773432316,-0.308475198812157,0.0855739150469241,-0.218972782336948,-0.0406439606660419,0.0902068219418192,0.013597908907811,0.126170418125246,0.0268906705599354,0.0517081342689544,-0.0770349586212263,0.0268680899366053,-0.0500546148425949,-0.309403374412293,0.0067734724155345,0.0086031782368213,0.0521081609006131,0.146753599433301,-0.0268227101743039,0.231779209101081,0.0493787571096913,0.0662062417058264,-0.0273454776389847,0.380450681662179,0.225638193689174,-0.0703205193682058,0.177359037788177,0.0464839985447051,0.067568857199239,0.0683591374856115,0.0569860983649641,-0.0043059866254254,0.0898810521104093,0.0102848468291523,0.148869789142202,-0.0102709666161585
progressive,0.318907086479571,0.0916896822432003,0.432109515152711,0.245199464926701,0.384388258876852,0.405065846020468,0.190786597831697,0.202414579942772,0.212752154643507,0.415253966950021,0.205822755828849,0.0296403891676957,0.133258736501093,0.157001279896467,0.394479232282524,0.304891446552575,0.206974555551539,0.187632705696839,0.248549141581204,0.246050414002426,0.33951511687996,0.136146817640559,0.166438875770349,0.0928523964332783,0.202156942264483,0.22841023011873,0.160989038007188,0.464874024462004,0.26998288045014,0.443783136306786,0.261034920036507,0.645091533920965,0.230011981150111,0.364476688550996,0.418447602034346,0.196073887511585,0.514920738801911,0.412422220151974,0.214910016855244,0.368569714183961,0.238208852054587,0.340931457050142,0.420460805438916,0.247336948991766,0.227496104709258,0.249419145735987
progressive,0.155226517594148,-0.0226367232534806,0.262816954870077,0.182614237475653,-0.0290815477436682,0.227315340636555,0.295839336622311,0.386169687709503,0.313799500818657,0.0905139991535414,0.228925240628227,0.410016510293899,0.0422203836198334,-0.0112293430407949,-0.0214287897403215,0.165067337370388,0.434969096752191,0.47078400709611,0.0934835548900932,0.157878470907016,0.189127533817041,0.31886590710487,0.204974926801065,0.0583684235047377,0.118743119781604,0.117846719715849,0.170569170183673,0.217104984447526,0.1081722410079,0.0373165595871557,0.23872224696193,-0.404681351831264,0.0559477177601072,0.243886150783209,0.0555167214588911,0.369759355061242,0.395450501918214,0.104382797308551,0.351546548578841,0.0879081371825026,0.324779990398633,0.28740963539849,0.236545289528495,0.124187815022008,0.378925053615776,0.246955304238408
progressive,-0.0319756903612608,-0.0566699076521269,-0.0781977838058438,-0.205162449721569,0.0762027258106953,-0.0213518562226585,0.0219623325410078,0.189258198166524,-0.0356754228070227,-0.0708348704078324,-0.0524771365516447,0.145485494855582,-0.200479474821291,-0.0667452026135137,-0.244459109338556,0.164461977541869,0.0527007223567042,0.0782014681280639,-0.0423113332868899,-0.0836516746794988,-0.0773385838254576,0.0446260685489432,-0.0801127425036809,-0.0701014458395625,-0.0154718236979732,0.0072454284962185,-0.0443081578340317,-0.0258953877955977,-0.118036744086827,-0.182478894498132,-0.071856176544866,-0.146878052106358,-0.0185387460985282,-0.0025925038762597,-0.174358192183315,-0.117920004204302,-0.157413677021577,-0.0146132655285636,-0.143687887517241,-0.0035710995170997,-0.1419935272646,-0.115969415231865,-0.183300154191936,0.0226602675679614,-0.159430123369024,-0.147439857239792
stable,0.203886294183159,0.152483705523864,0.222181052652431,0.121887084788785,0.272820094976134,0.0443697289858447,0.13162253107945,0.157533904683194,0.378014223275281,0.248331720833274,0.0049674954780852,0.114862121208691,0.165420995712007,0.195601300560029,0.239209832143462,0.142210962874374,0.346066828559513,0.212692803380239,0.0797139226041864,0.184344183302071,0.232984139942818,0.0421490939530067,0.145450718628559,0.136626225151963,-0.0212366963552543,0.123145330803038,0.0579637626632952,0.246474077956995,0.0049476338824234,0.19534641315356,0.350640921453143,0.447482050039258,0.150527403348636,0.207341064259635,0.222969585752359,0.187167000303281,0.401747836382876,0.392475696031911,0.162533493037194,0.317832390048587,0.0940178968067693,0.217541271492284,0.221759448016425,0.177198286865267,0.168563083348984,0.202025920083999
stable,0.222642254073874,0.133859544275067,0.258776396816434,0.137807700332528,0.424059109560129,0.358533866911825,0.353112770832619,0.199259740433022,0.183902779581339,0.282387366496822,0.112169920675107,0.412636284874325,0.13955860748177,0.47480181164278,0.0026797021694036,0.16904433086067,0.2149917568366,0.0417115665117566,0.0657265111284076,0.108356711338226,0.452608788265133,0.123660902434942,0.106429233480084,0.40951581272669,0.0302554658262549,0.126425465781099,0.167971063170058,0.460758352715511,0.238435358921089,0.129119725031435,0.19961063287996,0.148840520973309,0.129038831873695,0.130674577943966,0.338295135506696,0.0400912172358261,0.365564547291289,0.170117331252254,0.0997251145305691,0.150443864700848,0.369212852387983,0.111983816158688,0.399690821317699,0.237579382057454,0.233336027733368,0.263816453219205
stable,-0.018494720723612,0.0908062036509411,0.0709237887898908,0.045474849315293,-0.0468867412043691,0.0498919598936938,-0.109270736675143,-0.151008720443571,-0.155405601724425,0.216622393678796,-0.124641296974411,-0.331911447720079,0.0388636657663726,-0.340403941728796,-0.0538596804928898,0.0335931866777961,-0.128079472535172,-0.0676465428877589,0.0236181426756662,0.0817831218979387,-0.0749573340786795,0.126573792017676,0.0301760681378617,-0.327196928421978,0.0620188117957636,0.0651230924678884,0.0567749497296162,0.015095622273838,0.0297767750759662,0.0898684974523982,0.0606484154680975,0.372283406634234,0.0404821168902752,0.153765205584918,0.0484532959769722,-0.0236044501900964,0.0968324155143794,-0.0064590299696641,0.0663847165612984,-0.0604552708473307,-0.115679386918989,0.0356013169410416,0.145767895829838,0.0899664307694629,-0.0040498287817326,0.0538544558067193
stable,-0.0099099049205353,-0.002143014268528,0.196680228046111,0.0339137538387391,-0.0129037033642686,-0.0421035432490231,-0.191510375598409,-0.0487754513565992,-0.133981949186214,0.0148738449722627,-0.0201115602355902,-0.252285976435205,-0.0533464852012016,-0.121765193913438,0.197420341214606,0.0163242946305137,-0.105969091100892,0.0474836446263352,-0.034282656506683,0.0371707502662806,0.008911765243781,0.0442030500585332,-0.0412201194763812,-0.164916459727,0.0867734840783861,-0.0203802659619836,0.0491325077493581,0.044469102211293,-0.0313620049387346,0.111773909617911,0.0087938674396752,0.314463233030764,-0.0386507278239021,0.153193260127862,0.0895533694994863,-0.148405273963318,0.250707883036861,0.115684633852845,-0.0201186582231047,0.0687128633691975,0.0159845026494926,0.0180659718043091,0.088254441549511,0.0459001261189056,0.0498524627635792,0.0179662656206662
stable,-0.0752966862418648,-0.0149597025559286,0.317714170922349,-0.0409207656989732,-0.160052095661566,-0.0952513013144402,0.028172978120361,0.0896492434056061,-0.234358742976164,0.216784403102219,-0.0203087657566499,-0.244406203932036,0.0512050631541541,-0.302497964313052,0.29716748163938,0.0284340297814218,-0.112521857171922,0.309598200515522,-0.0923165262275235,-0.0353359266833193,0.0806475651772269,-0.0117373873934863,-0.0754280876288993,-0.235081399612662,-0.0720685682136869,-0.0580595076093715,0.002791689379827,0.0096568004879659,-0.138190592546072,0.274929017230815,-0.18536151076581,0.590534561120759,-0.107673274433084,0.0874568113338674,0.090148640046777,-0.0929680567879884,0.456137432289004,0.196807711596575,-0.10957727340198,0.0713736276806082,0.0656130980570449,0.0404790829413382,0.0680321508582972,-0.0313488011486206,0.123564677127891,-0.0816690668394644
