group,CD33,CD34,HLA,CD123,CD49f,CD14,CD16,CD326,CD107a,CD95,HLA-DR,CD1c,CD64,CD35,CD11a,CD169,CD54,CD62P,CD41,CD163,CD357,CD226,CD29,CD49b,CD18,CD38,CD71,CD36,CD49d,CD158e1,CLEC12A,CD224,CD258
progressive,0.443398737202689,-0.0105798751292896,-0.0740773207953389,-0.36023063662588,0.0678497855458753,0.224888071779898,-0.370931756314127,-0.0958223047242138,-0.0849354176333719,-0.119676221128097,-0.223489373863159,-0.0556384739318468,0.417336352490098,0.636152012356655,0.0109023719098878,0.22223711868287,-0.0680832307643755,0.291813941055584,0.262964230062409,-0.0968652126969503,-0.0582319645369364,-0.0286883714366113,0.19769003617901,0.150197498169269,0.136783395479384,0.0785603860682795,0.434624145897252,0.456184427289605,-0.229406063099383,-0.169530418678673,0.417795227315109,0.173965982992108,-0.0253876941272131
progressive,0.337590566064596,0.0818954706043167,-0.154918688189999,-0.215036899347979,0.0230009077018987,-0.090850834120423,-0.108590775451703,0.0256798183463218,0.0280350487467382,0.0540130184858698,-0.312772473887299,-0.0423025505225097,-0.0521153095736352,0.297472712667503,-0.141672277872185,-0.0294761367004656,-0.564596971682879,-0.136919947816477,-0.218131972687942,-0.120806329554342,-0.0270143867525924,-0.0375404321617275,-0.0164736859366843,-0.0666348120290387,-0.0604360088679782,0.362688781875771,0.0521530576848427,0.258266352530195,-0.348815641508778,0.0255032856351325,0.104557626887624,0.225885014464753,0.03485566701425
progressive,0.337606344527313,0.172340644980328,0.146299671563111,-0.0789340023274591,0.221463156289788,0.252651404429104,-0.115240064152012,0.152310794447664,0.214391799169472,0.226355892552786,-0.119866048652419,0.0361052945817544,0.293338564488769,0.30199739177284,0.0705297031253379,0.0183949606761775,-0.0857625689564748,0.145260050066063,0.240081256702207,0.109252490432018,0.181970271643035,0.222323770147787,0.150596137891551,0.206891743603755,0.127449823158048,0.371969346621912,0.205677340584785,0.312229247946436,-0.174808451608804,0.232832602555637,0.194692750616534,0.242503963701349,0.20059271085557
progressive,0.0856108902220963,-0.366674527817836,-0.304699920426446,-0.453593801259461,-0.000618084780534,0.0889801120753956,0.0201515996200454,0.0496364924447735,-0.186344490840541,-0.157129438325947,-0.222525893036926,-0.362364181226714,-0.12164653459413,0.247598784138553,-0.272893673943874,-0.202928051936204,-0.330229574286852,-0.134692412139478,-0.0837158010826531,-0.196155723347284,-0.211526132168254,-0.184318397050909,-0.116296740511134,-0.108927078223691,0.0286244137377293,-0.0543431438852196,-0.377087796827436,0.0515515558329455,-0.243939759051612,-0.176286731844819,0.0118674829089749,-0.039836994530759,-0.15187252579984
progressive,0.313254031287392,-0.0397394550583813,0.203211230292745,-0.0229951249881322,0.200803101014387,0.294600101350399,-0.0067094885982493,0.0458879693869832,-0.0404032119113623,0.364501212389769,0.078061575345137,-0.128559349855414,0.03643275815264,0.138492876323176,0.134262401429145,0.0886952617518625,0.1728538023642,0.248659068509861,0.192666026019838,0.168957356783412,0.0729248191187922,0.0855836733295698,0.275138495328226,0.159297340830716,0.16611960104005,-0.104639733515147,0.168270456004052,0.239358595211359,0.0468577535542938,0.0196804817782574,0.252035624656546,0.0384930743739877,0.130655223863115
stable,-0.023270828650198,-0.219113523228647,-0.133587835003593,-0.209513947214328,-0.325424996218721,-0.100183757175344,-0.0149513604593272,-0.308476229641936,-0.132876359849566,-0.12424708755187,-0.160259839962255,-0.062655806437445,-0.0325877098633871,-0.0782783892214869,-0.159529967038531,-0.108723906040174,-0.150649829629281,-0.137816088784876,-0.274611218339023,0.0577816489803872,-0.172022939491762,-0.257848231015395,-0.186332718305585,-0.289887625854019,-0.279265297541611,-0.0912868703592574,0.161476669821619,-0.0548622811984867,-0.113975414159703,-0.129045041406489,-0.0248095031139862,-0.216696388611798,-0.135761708615109
stable,-0.0301087627926087,-0.151228686393656,-0.194754422127869,0.0140820536962988,-0.0678608311797118,-0.038583101616803,-0.176172167454025,-0.490458487947762,-0.358797351364172,-0.136352429443423,-0.210817832979616,-0.290713914519761,-0.19792135294018,-0.185746946327287,-0.0776358725395858,-0.108825170757636,-0.0168412396299635,-0.0372262819994725,-0.0579975549698653,0.0163744098779963,-0.229444306387373,-0.150508858611168,-0.162786512335737,-0.104125637350662,0.0054502456390462,-0.345193599579637,-0.151844820987646,-0.171504954608713,-0.117447213142708,-0.0660414619638109,-0.166151012838205,-0.366369137320844,-0.359452246907724
stable,-0.0388585050465071,0.0719799371570227,0.25731033808206,0.115334672894491,0.0070862186486328,0.0012854338938945,0.269327665494671,-0.0255538585801265,0.0524346405601,-0.0251356320719169,0.527283572827173,0.152357981188564,0.114375024632061,-0.361421260974201,0.0688322931363952,0.136342145105999,0.379645128982106,-0.004335323317834,0.033388678752719,0.174009101781935,-0.0450934022694173,-0.0280401413490422,-0.0188416492033385,-0.0957867407759881,-0.172987203223559,-0.0233412753373284,-0.168853927156587,-0.156000915117785,0.20713166144372,-0.0085514827308724,0.0207138507639447,-0.0555962121370874,-0.0387471679033599
stable,0.102648367570185,0.0658730031501589,0.0048746311723988,-0.0685336198700389,0.0415618294951657,-0.0181072018700122,-0.151999067798426,0.0696288008711311,0.0326420451685376,-0.0519474890137554,0.130327975325092,0.0999273700220223,0.184527056088036,-0.0517045515609648,0.0542154152564865,0.061521666909649,0.0345061315800845,0.0350628233948616,0.0007790793788384,0.0523428123405264,0.0279008175400196,-0.0348793961386533,0.0825045156050765,0.0274931422253553,-0.192114461913671,0.233368507744434,0.0603081166665434,0.0958182938914621,0.18461778915623,-0.0555071371345026,0.286296899399402,0.0574179091905448,0.0065970214349169
stable,0.151776944051339,-0.0893633955829267,-0.141923595454571,-0.182551835434812,0.0041435367193483,0.124270494684737,-0.137777045581018,0.0144975440694302,-0.141920807451916,-0.0211197973945741,-0.475236586695215,0.0539098401116375,0.315958658955261,0.431479193523295,-0.0808253867097334,0.344992416955021,-0.329533249894498,0.0361662817613837,0.0273416549754834,0.0897147393405592,0.0357856377951184,0.0165606972084498,-0.0024125177153491,0.0149027800912129,0.138745208663314,0.103464224213652,0.516958444873189,0.205832578345692,-0.214270830042183,0.0432192655822051,0.363240012848193,0.085691251766519,-0.0215043218300789
stable,0.312074300536085,0.184345706694387,-0.097056781854264,-0.0628295689655812,-0.114985854210113,0.210226985652601,-0.0848592883322735,-0.0095140461120675,-0.0522379161561945,0.0054280596863572,-0.439220700384901,-0.0423152519228013,0.271927192512601,0.508935070003231,-0.362859990218764,0.0090765341932022,-0.196547345043793,0.0164503140932289,-0.0267408113288118,0.0693529946254572,0.0343145845108465,-0.0471717054928724,-0.21265058753401,0.0589518621677095,0.177075360254104,-0.0585500250985115,-0.0577339618940459,0.195272549121136,-0.415498348921502,-0.0542706385998667,0.386414741331388,0.221695327450801,0.0720547359516687
stable,0.656450261762683,0.204014070434519,0.28103955072876,-0.216680382019439,0.491770151857279,0.46769309980522,-0.25944552077728,0.0220115782433401,0.261591432800459,-0.0181317539730845,-0.414666022357731,0.36110431741249,0.479859137852623,0.669228554317748,-0.171539372164984,0.396990906779964,0.187696378582884,0.421071999419673,0.576326061700471,-0.051035626595096,0.0800400868919734,0.490675299101324,0.395210793765167,0.456288113962503,0.448551292313958,0.372193958018385,-0.141296402280342,0.596302745764116,-0.358819310389823,-0.180392959395207,0.373402846012214,0.481108174235391,0.0749711157803438
stable,0.10521685603776,0.0609307695283218,-0.0352003614092646,-0.110006556763721,0.0738054193933382,0.145655119075965,-0.164604088670666,-0.0023905870710106,-0.0102758455622837,-0.0254095927360265,-0.223472965956947,0.0028837187820691,0.168693124501338,0.373893258575811,-0.0256759437329728,-0.112124456194464,-0.283298528641505,0.285173697627991,0.268840039917478,-0.0144439795744016,0.0554332612629077,0.151066219567035,0.0860789722551815,0.0489311323806697,0.0650113283735626,0.156595099333751,0.202152793204845,0.260234295043935,-0.169819470683609,0.118920443781118,0.245865281596795,0.122463056353236,0.071432416310838
stable,0.0201354126716508,0.0564163465331922,0.383484539470769,0.357359814642878,0.183454758352622,0.255236850485948,0.0781492957682294,0.0995562645631697,0.128495352831946,0.245378175127637,0.551775952619446,0.160189520862327,0.161164812275237,-0.216305684161967,-0.0469294735659994,0.412508934985664,0.0780338108930203,-0.0104044736481411,0.108159446229744,0.411617582057385,0.379667227573923,0.0798178853360619,0.0494773476002693,-0.124807408871496,-0.147337551636883,0.163602775918519,0.104280597839287,0.152562061501799,0.224960692634299,0.370676313518768,0.129889520383669,0.0732711173591439,0.135673500542953
