group,CD30,CD33,CD117,CD14,CD279,CD294,Podoplanin,TCR,CD32,CD185,CD152,HLA-DR,CD1d,CD66b,CD35,CD58,CX3CR1,CD24,CD11a,IgA,CD54,CD62P,CD41,CD83,CD226,CD29,CD49b,CD28,CD15,CD71,B7-H4,CD144,CD1a,CD36,CD49d,TCR-Va24-Jz18,CD158f,CD337,CD307d,CD150,Ig-light-chain-2,CD85j,Ig-light-chain-1,HLA-A2,GARP,CD328,TCR-Vb13,CD88,Podocalyxin,CD224,CD258
progressive,-0.0431320478724986,0.560691141712931,0.0902341535047881,0.215735688897057,-0.0763849086230469,0.0143366015614429,0.0444171583143033,0.0459290762247236,-0.0677069562624663,-0.14245941180939,-0.0019386509105431,-0.205922927857402,0.017375237933575,0.0676285795887434,0.613178851548573,0.154607046472508,-0.179632363193468,-0.0419363168490889,0.090276636882298,0.0264956760143481,-0.169752339335973,0.0252676448836843,0.0855923820517512,0.0125171108149216,-0.0831041585422938,0.224874389370647,-0.0336790886881625,0.0714238472395692,0.0029943118455793,0.434055759215979,-0.0604156918970849,-0.0606723740398181,-0.14494057661182,0.456039408036656,-0.192946327732891,-0.096481621608315,0.0204635445292241,-0.115155957302152,-0.0794071341839032,0.0424574016007927,0.320585962432687,0.0124144369775693,0.282608576375317,-0.141690129810362,-0.10096086608698,-0.0589215954042797,0.0537110296141972,-0.0442086726501536,-0.0031466645379735,0.230106111517524,-0.0509203854690677
progressive,0.171929742799677,0.220386389847425,0.0095384417827337,-0.0828489653007309,0.0881716723964613,0.122500969823451,0.196352741008452,0.171409048128372,-0.160211524675523,0.166773930369369,0.123407746476073,-0.0559351538710349,0.231090875009072,0.0348563566945575,0.0670892661882321,0.155426033671389,0.227066108443729,0.10088603702764,0.0412789347874684,0.109009691260612,-0.191405856722611,0.137648702746929,0.140219148036087,0.0301231793498288,0.204869194813456,0.302469557444544,0.282886174355228,0.112670619972612,0.0341443957402488,0.262125332417831,0.103402197621875,0.130827524158012,0.13489642010079,0.409220061284533,0.0438716670079945,0.187134358461347,0.165938082517602,0.172490696798748,0.165535101201525,0.149630295972099,0.154631982268025,0.0927725813067552,0.165420456990338,0.158744197534188,0.122873215221705,0.154252667865148,0.136983343980206,-0.0580296845602519,0.192801570299999,0.190461078715657,0.177508214648846
progressive,-0.455645950887497,-0.431026284488271,-0.333419349918359,-0.497697683330696,-0.454330556417743,-0.464138843580707,-0.523495973091178,-0.501001421801297,-0.589048029114167,-0.328924352799886,-0.469902683846904,-0.326816292907276,-0.494069828768156,-0.453948503571942,-0.449359880402676,-0.577167053909775,-0.486578428852432,-0.36349800933321,-0.433563441177939,-0.57518074146817,-0.410357403345272,-0.488194186976174,-0.486328721956132,-0.311470478184212,-0.540684470307424,-0.477220875341726,-0.505060336211765,-0.331148779118601,-0.417814147104377,0.0094017081716142,-0.505057865252344,-0.49129149938229,-0.454858751854402,-0.488943339544783,-0.209951936919392,-0.472382241274586,-0.523653632190051,-0.483696554249333,-0.509330028458566,-0.476650088822305,-0.450781956522251,-0.500011630156748,-0.50870045241285,-0.458644704816064,-0.485668517850502,-0.459925181710678,-0.465794581040944,-0.585892941615234,-0.50399928714851,-0.490806096535553,-0.454934466600714
progressive,0.128976536106688,0.336247323890642,-0.097026010291228,0.0666328446263712,-0.112079795747597,-0.0368474516818124,0.081210052627731,0.0235929429631908,0.0398423627251091,-0.0691080806622364,-0.0479300275537235,0.148322033441247,0.0093796975535856,0.0970260867231721,0.251756394668453,0.0767674981168745,0.0587609148360804,0.113531841797737,0.194754021593052,0.133576353203394,0.0929437518198025,0.180709081025485,0.244106435279747,-0.0733555157777113,-0.0153997114074642,0.286561986263341,0.0984587968358301,-0.0534159158885285,0.0183156729816663,0.168591600774087,0.0101130142103013,0.0567148134329597,0.0358551888816473,0.21089026700778,0.142421759991883,0.0595546372244004,0.0450560754993163,-0.0245222930961418,0.0012553243439932,0.0639506488211619,0.297359321600214,0.129194369148521,0.266318170726487,0.0240523491593946,0.0312364544235951,0.195392349690312,0.0708862574360031,-0.0002931427344827,0.0086469577726714,0.0075641575892304,-0.0003745370704001
progressive,-0.289002204155298,0.0374629301724025,-0.512089046052199,-0.0225278644248721,-0.214828864261691,-0.267082586374612,-0.287241972720893,-0.36883614498297,-0.305272484627276,-0.48633674340022,-0.399319410426835,-0.306354338407185,-0.261417152748404,-0.221534701689115,-0.115617455707446,-0.402217085696872,-0.236303104360824,-0.502101705818997,-0.227308597223846,-0.42291863772779,-0.0064470203269013,-0.0365636643594977,-0.0348415005399276,-0.455965155072078,-0.255906041622272,-0.177118926067176,-0.225937500488752,-0.454490354438245,-0.470035899510831,-0.105489192740079,-0.349543642207813,-0.381682543978861,-0.271115312532972,-0.130764143288581,0.0153698636267989,-0.321715595042037,-0.276883207449998,-0.239145661319845,-0.279666566730286,-0.31364799696791,-0.370779046757964,-0.270333882748922,-0.360182758271197,-0.201575769123892,-0.279156056397529,-0.423276018494283,-0.356823404096953,-0.353153882877118,-0.370255972327763,-0.233742648299293,-0.23710815305046
stable,0.153271250073093,0.252290527667116,0.123598396205455,0.0692630791386878,0.116116097193176,0.12076651592383,0.196465069899562,0.143700811891238,0.163871708183234,0.174099932577405,0.0945146609599195,0.178640238023769,0.170138211444349,0.197661388292595,0.316570365213964,0.180143953836009,0.165816938887317,0.20710795942751,0.239113289402989,0.244473277211968,0.209235037539605,0.144885561957293,0.196861847079794,0.0551782747749027,0.163260033360843,0.307519085006891,0.132952041040108,0.130184832864293,0.20665145711057,0.478025773816601,0.147983566517632,0.119337897865675,0.15272519131664,0.294623398643258,0.113108404259052,0.136538468283968,0.116667508437139,0.0178141915553612,0.153248786849423,0.198730472011428,0.36078044856124,0.246247861012707,0.304642806501642,0.150049549883913,0.0687359973214414,0.176853653239148,0.170871837716141,0.138692183372596,0.194919792779702,0.223720163420448,0.174191437833509
stable,0.202820281165077,0.0964439675138955,0.079749482448212,0.205385448227559,0.183090155702086,0.158519022415163,0.0570960827620569,0.131823136826533,0.285012877003769,0.0384228424469741,0.101686873782979,0.493121586917189,0.0966349729708117,0.158828373487143,-0.208951492295965,0.180570806041446,0.184124447101938,0.114301375937291,0.450547717604119,0.103400519457193,0.459141316411488,0.282644437144263,0.298064125327292,0.150420263178583,0.291198650118902,0.398024327443598,0.193046786058724,0.111626491218232,0.113172292289361,0.109708033764538,0.113185331211471,0.182055630000296,0.113362383614835,0.0477083670086571,0.48958792170702,0.186432205223907,0.145121469184855,0.0886962022040151,0.100585093572017,0.159322534395513,0.0712115734878646,0.254466293250069,0.0719339545076659,0.0305512291727933,0.146117146160487,0.361816130463955,0.13992879154117,0.165727830693419,0.15710933651413,0.127495343353682,0.193542361403714
stable,-0.0268612980777039,-0.103866592524939,0.0579445349369814,-0.0713842160760612,-0.0352350021043107,-0.0492834589654591,-0.0557466518133234,-0.0678623531031903,-0.108084580450158,0.0532702712967455,0.0252934060300815,0.341214399568435,-0.0533790142631722,0.0889698580278285,-0.53512342701346,-0.142746569432293,0.0491095146221524,-0.107469796995031,0.103981966787657,-0.0222319022803441,0.292982618456098,0.0270427505707442,-0.0185235367717515,0.0062286664679901,-0.0126389599661144,0.0291827383114639,-0.035699816883657,0.124877317455184,-0.0143408781850111,0.19522050011064,-0.0336650020539949,0.0079102775406149,-0.0404338630993795,-0.274833704665611,0.249902384015161,-0.0435673517578743,-0.0906594071889821,-0.0597042690693946,-0.015921187576732,0.0097654217190789,0.0356845601028354,0.20277199983296,-0.0167314794306515,0.0422070964474738,0.005331446650996,0.0513771527141186,-0.006452314964184,-0.119620914452863,-0.0329360857178381,-0.0510553876865171,-0.008195424256063
stable,-0.190236197430792,-0.0423429117846148,-0.122726160575498,0.0617110177667352,-0.117618448554836,-0.0248974332499517,-0.101023936160855,-0.0472468999745362,0.0572718599916358,-0.157006739534992,-0.122628287544812,-0.17668006233475,-0.116662888844502,-0.116385761410747,0.0855149966551266,-0.148215340892067,-0.124547223054219,-0.098894764700399,-0.0043242423379304,-0.0790439675594671,-0.123448668073315,-0.185880040280864,-0.171675812017349,-0.0644563654023469,-0.128166704137889,-0.110158894075196,0.005170549124981,-0.0523315186423018,0.0188413717184927,-0.102872394164968,-0.0823564895680406,-0.0345917384558615,-0.0846947708220252,-0.18134676621229,-0.166891704041017,-0.050594338230275,-0.0439400474307331,-0.10587937278255,-0.0917580584073731,-0.05189059661872,-0.15653582150999,-0.179081877644362,-0.190469928215026,-0.0876876766421032,-0.0649981652111738,0.049174976291679,-0.0193223237979606,-0.115999490786935,-0.064072653081784,-0.0241609129550537,-0.0769945382505778
stable,-0.125903747304511,0.164759964571037,-0.331921737480253,-0.0387998771160994,-0.243016775815167,-0.199553107577004,-0.207098185518478,-0.200891469312319,-0.320493890659801,-0.184484387630376,-0.156002771817815,-0.5782470057748,-0.173034481539925,0.0330918339128166,0.462201414299994,-0.111631261022797,-0.218902788720994,-0.119139160832168,-0.164489296356979,-0.0933777874462949,-0.38662463686429,-0.187726178875251,-0.277218207958059,-0.177947164574746,-0.301330581788634,-0.184995404819358,-0.319719852219241,-0.133855416171515,-0.0414466930226373,0.436930872300854,-0.279422970869153,-0.159553711872322,-0.124517017202565,0.0547795981739306,-0.291201514921793,-0.19607810364408,-0.212948240018529,-0.213057800502261,-0.288449289821763,-0.232633463943196,0.158562793472499,-0.304812045602872,0.0828973910487208,-0.254737312770727,-0.168255475840666,-0.16969251171222,-0.200951043503717,-0.324015472726173,-0.215386584984048,-0.0790371494898677,-0.188612640230114
stable,0.138125613430456,0.213604141618363,0.0652613751631335,0.378160816076336,0.141756896639117,0.152810886370645,0.116983669111024,0.166447209242402,0.134567211707266,0.0942647694306023,0.202624842204274,-0.132506639240994,0.0784732262664463,0.383320731816001,0.471878446768726,0.0440664445636243,0.0094851276124992,0.159379843924146,-0.177924515617121,0.234741831811661,-0.0875645561871056,0.0982642028371078,0.119521213135462,0.0428380569146214,0.0092878134377492,-0.0539830294901617,0.115905592955949,-0.0734368221197986,0.292635300308427,-0.13520528726693,-0.0778961863253005,-0.0263679627387689,-0.0912802861430011,0.180320700331575,-0.295008560542039,0.0686983367741825,0.112542128467692,0.118624291075453,0.210160432510845,0.182608380003286,0.346503221112361,0.0516262262154592,0.300569344329499,0.0303296587686943,0.0336739668739201,0.0527100893079226,0.123842874856014,0.0597883626120171,0.119854513488524,0.233242731697203,0.116192612853464
stable,0.170817428007893,0.2475069101754,-0.203312444939177,0.0510023881266325,0.0196079613659204,-0.0928332219219148,-0.0080307105831889,0.0204769324530676,-0.131593268079066,-0.0103993302683019,0.0173293920039129,0.0245773892994714,-0.0670146482093251,-0.101248401775417,0.224286767501249,0.0732019038975926,-0.019512349577061,-0.0245163706564411,0.0563034049339128,0.03597262817091,-0.0136096044953199,0.0025019132467003,0.211820571836338,-0.227411358575777,0.0339584974343202,0.161219283009281,0.12908792134167,-0.335386432609783,0.0990963136861095,0.275567016601994,-0.21133695809993,0.0919950143151411,-0.12573902689422,0.16951803271241,-0.175345056407154,0.13276965821514,-0.172430786987061,0.175271804442677,-0.0664406573270637,0.0844984390471343,0.107309316446616,-0.0897225901727888,0.0878494220081845,0.0970170087898306,-0.105300841708041,0.0931507158628388,-0.0840537949079708,0.107739174790042,-0.0472611730273058,0.181191631126764,0.14435366737453
stable,-0.034107494697183,0.149402621590991,0.115514133160767,0.214708813896985,-0.0175396552640855,0.0907636527651238,0.0877934591194803,0.112999351861849,0.0972499779258043,0.0432643486610002,0.0695993737324671,-0.178773076570133,0.280761656286061,-0.114638822677628,0.282491833138257,0.178104691790767,0.155330369043365,0.155053295427179,0.0419911417589709,0.175294736623937,-0.281389187252177,0.33424467599644,0.281329459094747,0.105498007983203,0.213979611884094,0.0913696282020273,0.254113384837782,0.13875208194126,-0.173217625415291,0.444475268388373,0.176824105225066,0.102230012034726,0.186422740142336,0.379952681744575,-0.075950082501051,0.0681937008505677,0.155923340285469,0.0367068314215081,0.0769572631379168,0.0278786979972451,0.192573810535434,0.0781827758684636,0.169901396653805,0.0762732739363066,0.237432057183699,-0.103384434133987,0.177431949194426,-0.109962862260001,0.176115699685208,0.180281072371348,0.0642309273425104
