group,CD40,CD33,CD49f,CD4,CD14,CD31,CD32,HLA-DR,CD1c,CD64,CD141,CD35,CD244,CD169,CD54,CD62P,CD41,CD226,CD29,CD303,CD49b,CD98,CD18,CD15,CD71,CD36,CD49d,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD82,CD224
progressive,-0.153270403646622,0.371281093405638,-0.0406874721362585,0.0795871692364891,0.130266922382569,0.241950056060026,0.199118746542836,-0.137925702185266,0.0472400830807604,0.457343911332096,0.0774817209058933,0.61240935260367,-0.0186603534409585,0.364299919347105,0.025442045489365,0.147953827750955,0.180346913889417,0.0369922073891351,0.169775592688735,0.363397403081924,0.0149324948668418,0.369654214986144,0.301249540907405,0.106982201370203,0.306723924316016,0.277909622925074,-0.0172102704198541,0.324616407608973,0.387453909950911,0.409703421230778,-0.0212324476721918,0.315099134783095
progressive,0.0191328929794659,0.197254357869337,-0.136625497485306,0.0077150882779386,0.265534688238062,0.276420546936972,0.32873384329271,0.220876641306407,0.0472989504361685,0.0915413442352159,0.0099807708552931,0.0934656187012137,0.356638398760228,-0.118640470498234,0.397367684990194,-0.077605247049517,0.0373328542783392,0.0403069256655182,0.0862954568357746,-0.0112692002302656,0.0598936812947133,-0.0143883143505913,0.296544258089502,-0.0091834309350925,0.0047617750074493,-0.06433803570547,0.184446098571317,0.0819623849284242,0.141312060318882,0.064970098346653,0.0523943142037001,-0.0173296224206665
progressive,0.0236017057744823,0.377263360196363,0.391895369824259,-0.191843239970376,0.104955117664639,0.354538288700566,-0.111936900259775,-0.33517355635639,0.0583482117627997,0.180281883137901,-0.0454754793554685,0.550037816384981,0.0360827117302169,0.20421587017119,-0.0803966953998758,0.348774051759396,0.3948012003537,0.300580213731245,0.342986033600494,0.138187834264927,0.288918849475616,0.0078578573422548,0.30971610464828,0.182944048505063,0.431573044355446,0.37295669348699,-0.0983992636641991,0.348250396297953,0.183164368891446,0.231035024211457,0.376783562138613,0.298571964530777
progressive,0.157265241905339,0.019468089606447,0.0367557423869408,0.381208656452968,0.214434708862731,0.156520744374999,0.391326311844875,0.117339870111825,0.024290092050081,-0.0897065306701872,0.0821883046425164,0.276300726679565,0.230057606452241,-0.202736623277279,0.183180666871724,0.225659273052305,0.147305529728302,0.216110185568721,0.0892831792362347,0.011416476968731,0.162027842362117,-0.0834060434176703,0.142625117061255,0.23230250651827,-0.24241261450503,0.148147547093453,0.0384444720343756,0.0667591002850619,0.0668578309125992,0.105396840377113,0.188392327966234,0.201408663584916
progressive,-0.0805625005475733,0.149922935468689,-0.0090948946998032,-0.041013705053335,-0.117877050603143,0.043855438637178,-0.110190290846195,-0.0304820922354266,-0.0605966633667657,0.121140135822784,-0.0543068620790409,0.0160297801517242,-0.0846740640970772,-0.0224177684264273,0.232326376854006,0.0557409655623552,-0.170495240245651,-0.0584219621953548,0.0772322046068399,0.0715322710597035,-0.0123373975102157,0.0044735877432585,0.160848151303627,-0.370340550948114,0.205333898353756,-0.0768153721492705,0.0087136554900079,-0.0062507425241479,-0.0005644778418651,-0.0955496516419118,0.0196478578978874,0.0840671051809865
stable,0.0269876224267477,0.338210684802334,0.300641318194701,0.0179603692874594,0.25126937609332,0.317751084682389,0.262319852439202,0.0851743363064806,-0.0069059885988518,0.244121545334423,0.136024508882691,0.412704094881634,0.218068883429989,0.176285592611257,0.269215326480423,0.305157450742159,0.436872038082549,0.221303172077864,0.275387070309218,0.0918745891928475,0.251254558155086,-0.0423727337753755,0.380598006115333,0.0182714257151118,0.0669930974412468,0.331105152709484,0.119312913587891,0.259421945874754,0.245980031920398,0.187956119937416,0.17237137485137,0.206031609135281
stable,-0.0788203311196981,0.0964514894318767,-0.25399849255849,-0.312472768172879,-0.0745915567910801,-0.0095207309763616,-0.289948999778863,-0.600258455530729,0.0647156124111004,0.220383890532115,-0.179291946753762,0.392804743617872,-0.155536725688101,-0.107809149282085,-0.399840794012623,-0.144068394217198,-0.109714618943902,-0.219610342301451,-0.242548477152413,-0.147045474036772,-0.116554865616953,-0.151591701250417,0.0818774996897701,-0.167908522967182,-0.0901058426941131,0.157503157302576,-0.408763863346919,-0.187247447852294,0.0370113452600591,-0.0426367528400778,0.0219424052950262,-0.10315669922138
stable,-0.27201607997137,0.0237780968457936,-0.085300759576873,-0.397142775467682,-0.0416020453546363,0.118338323470276,-0.0597819906756321,-0.517017037973741,-0.178832953727756,-0.180803403826037,-0.197934314337008,0.480728493794177,-0.0346314764637353,-0.0488550676498524,-0.423519914975477,-0.0583342043048634,-0.0893237528247026,-0.0388018175998338,-0.113886023456679,0.0386634838022914,0.0091820448917518,-0.209690277279551,0.190019083021061,-0.0063727277756581,-0.111820149180177,0.12118348517473,-0.373149314348702,-0.100390765944898,-0.171192311788285,-0.13828483086812,0.0730994302011245,0.0240889199693417
stable,-0.185729312745996,-0.0057850269316957,-0.143940185119999,-0.261218550115431,0.0891723539098074,-0.122636627299199,-0.211964175889731,-0.664483455005568,-0.356416632745423,-0.0008237934566281,-0.366956406087117,0.405802023726213,-0.0770161130017718,-0.0561814414684517,-0.483125134950795,-0.0669130911766842,-0.0831634082490346,-0.164794182577863,-0.238254621471243,-0.0547702608683564,-0.0930984943768675,-0.16932484974903,0.0387714038358758,-0.0293945684065763,-0.176870647667648,-0.014885042837636,-0.427163825182339,-0.0796339244349648,-0.180005639749724,-0.132837381654921,0.0106175048050467,-0.0181068040258051
stable,0.35652225141185,-0.105558229001619,0.355394298852913,0.294291474990287,0.0669645658698691,-0.0406911286928328,0.293022463256915,0.453532481563654,0.155992450945408,-0.223762173627405,0.144273368622315,-0.366263202649701,0.403506156118423,-0.125206905801295,0.362310230169209,0.301089561112681,0.37751574877481,0.371687528267748,0.263200502000332,0.186544236956469,0.432624838070699,0.0736809115996235,-0.0783629191638515,-0.0785506631048999,-0.410228105453934,-0.0153198307132317,0.227601245435848,-0.335848569955234,-0.184545077012129,-0.125865213662469,0.0973441238725988,0.135889542074978
