group,CD274,CD275,CD40,CD52,CD8,CD33,HLA,CD10,CD4,CD14,CD16,CD31,IgM,TCR,CD32,CD185,KLRG1,HLA-DR,CD141,CD314,CD35,CD58,CD39,CD24,CD11a,IgA,CD79b,CD66,CD244,CD169,CD54,CD41,CD254,CD163,CD357,CD184,CD2,CD29,CD303,CD49b,CD18,CD71,CD26,CD36,CD49d,TCR-Vr9,CD158f,CD336,CLEC12A,CD94,Ig-light-chain-2,Mac-2,CD85j,Ig-light-chain-1,HLA-A2,CD328,CD82,CD101,CD88,NLRP2,CD224
progressive,0.238718921897061,0.184893787839915,0.131070092700287,0.177377762447246,0.156214733908075,-0.430203835516458,-0.01267372356851,0.116221477146474,-0.0395516481081145,-0.239151698262525,0.271103504481673,-0.240260313197974,0.231109420032186,0.151573852185434,-0.11738461511069,0.117154558736802,0.172279286232626,0.0932556056781552,0.0757295216323662,0.294307701615679,-0.568304566924024,-0.0386155677492414,-0.0717815187689169,0.109530687963237,-0.201411128829834,0.152178942356763,0.0257151450819703,0.220135110197148,0.121149877203298,-0.170365460410698,-0.163689048121218,-0.277958035531025,0.123772023624702,0.353109115494682,0.247049723109488,0.154512912222186,-0.0432544487303822,-0.240068160450416,-0.0773292663325688,-0.154831264836669,-0.292971333951611,-0.314727601886028,0.0642310477311302,-0.487053752815177,0.0381468865384879,0.134663677491849,0.0771399252588125,0.009795113185106,-0.394406797663452,0.231945952072531,-0.168373570782165,0.185977343685297,0.0407385739417692,-0.171303465120696,0.241386992680749,0.0002109050394784,-0.0869824146322087,0.0763461847473161,0.07158566335176,0.225469035403584,-0.12787108252602
progressive,-0.112120820610418,-0.119134971080368,-0.0474172021250268,-0.235735115297582,-0.0013806229141878,0.273270324709492,-0.216288373217612,-0.176891633818073,-0.167227649728918,-0.27412001143314,-0.230142721445074,-0.0654955431221776,-0.201588925548704,-0.152199942601102,-0.497941313216156,-0.0425582640277255,-0.101238262114192,-0.418195612215617,-0.18726811810966,0.0032953270778639,0.240467836910857,-0.164125574756563,0.0622202961409289,-0.0611636542836583,-0.175002168152301,-0.189467259416429,-0.127223276003054,-0.113420443065616,-0.390772133242391,-0.111626812427055,-0.527544795091669,-0.311411278673927,-0.110369260937763,-0.159430964352728,-0.157607919711709,-0.154051067486265,0.0556750428550799,-0.0907067669975865,-0.106548709884274,-0.136535121194377,-0.119633461826855,0.0876093178256674,-0.166155148460975,0.21536020000264,-0.29181364035916,-0.021590869341563,-0.180798677690382,-0.125924217792748,0.0354440249940777,-0.115127205870521,-0.206021169059407,-0.186112519785056,-0.352359290177199,-0.162619803718025,-0.119526326953403,-0.0704143727297797,-0.125215834532607,0.0637494617504626,-0.293354124899078,-0.158199199377725,0.0834087330104032
progressive,-0.133308783816113,-0.196884454420107,-0.187449068243769,-0.367622066408063,-0.0514057715324748,-0.271891954961549,-0.438244754581084,-0.255719294729741,-0.459925016877415,-0.4597259683458,-0.330951655101911,-0.276633843009278,-0.0966637131211728,-0.294080503499044,-0.704240528651808,-0.211283114091707,-0.260997391334717,-0.648943914643331,-0.388294883328752,-0.246411240718897,-0.137304293483575,-0.385622569453029,-0.394426278311141,-0.183877724989643,-0.386938580832465,-0.387976598394871,-0.294703309747618,-0.151455247711158,-0.354187339551259,-0.241881420020181,-0.622558763412107,-0.213042065152455,-0.267216873223722,-0.283320957553508,-0.2043795453938,-0.225134122636594,-0.0570849000653191,-0.274413129751082,-0.193795194018878,-0.252175259353248,-0.243879297261523,0.245204724172787,-0.133870118611072,-0.275246678270663,-0.319000149136874,-0.246194437901999,-0.313390125909488,-0.286077371220057,-0.146530051953205,-0.302842175519846,-0.365149193577505,-0.298826771955286,-0.528770079421919,-0.340616233507029,-0.297275095818857,-0.418674525928235,-0.180972750526961,-0.203659477993777,-0.548805885503382,-0.301971385663507,-0.269632421066787
progressive,0.257545510678723,0.188038031270672,0.134065241191244,0.258612519080192,0.135412253526814,0.0837799788530396,-0.0250578560130412,0.18835586169248,0.225584673862753,0.206510017030462,0.313271924816073,0.008741958056392,0.235632477925422,0.146695776715106,0.320749958135798,0.0801334055750368,0.148196747692315,0.0157706877966506,0.0650394729084314,0.0700043649151864,0.322476357727478,0.171726859442553,0.230192912155813,0.260886202565977,0.168745040840001,0.202153156465628,0.125779087522514,0.376763757742612,0.0818979698304177,-0.268346517211237,0.138161460027252,-0.133431079074733,0.107361206701812,-0.0458330345240092,0.0786036806333777,-0.0185456594959122,0.361728111998181,0.055537645505414,0.108153700840591,0.0235400731727036,0.117185711480896,-0.418028111512677,0.122316461944491,0.0663031346160249,0.0780733810011368,0.101797026577706,0.0779209316916876,0.0841045472927759,0.232966985919801,0.182999999220248,-0.0767767214654159,0.0957336405737261,0.0568929745852348,-0.0279855338197992,0.0020005990757814,0.183019005051724,0.167068299945051,0.128298578615335,0.258502283043328,0.0939244954075667,0.240654778781037
progressive,-0.379731413410908,-0.363308332667688,-0.368976660316038,-0.0181880513733405,-0.35814796843968,0.145218803672831,-0.0083666124408498,-0.395029537760572,-0.22590571369756,-0.125922716469169,-0.445692668057198,-0.172601825684839,0.102154305889257,-0.420484589600232,-0.285286758177342,-0.509083858142259,-0.433235428994563,-0.0172321095972794,-0.258008317349366,-0.481456248632556,-0.23830966160014,-0.411240262233922,-0.167704768673489,-0.406690095244595,-0.216584334643489,-0.288649352888518,-0.411835709940831,-0.350848371131518,-0.357054229533863,-0.0941356292821588,-0.0562609445849432,-0.0162050732682586,-0.360985742617675,-0.113319388269504,-0.380083933942799,-0.403129042810064,-0.021912266545394,-0.0769282495976538,-0.357653320221735,-0.189637994592199,-0.307941873756523,-0.210496884427797,-0.364414603526576,0.316946541480436,-0.0576329224990073,-0.371309869575836,-0.37368739166574,-0.405324583625294,-0.311980363923185,-0.351230929291187,-0.195976443462074,-0.394810031004951,-0.18631263109871,-0.315913779318358,-0.378505480158656,-0.273500940683701,-0.408164576246191,-0.277212391245542,-0.374755320243213,-0.374601733142839,-0.21985718102742
stable,-0.124279523922289,-0.26508361568445,-0.0479778429836564,-0.243881717877715,0.0041892156900044,-0.483896642045724,-0.329934578361483,-0.247999631721688,-0.200058650333396,-0.336341808172852,-0.296621256285046,-0.43202334859916,-0.235686247430208,-0.287060224420091,-0.439867860381149,-0.221505136159036,-0.229936519791412,-0.2837854876903,-0.175083343340071,-0.195132767872357,-0.539147659188921,-0.391679335875926,-0.329278761698495,-0.140390004796994,-0.383332005020701,-0.314603186090503,-0.298519119564627,-0.299665193056966,-0.273443726847741,-0.379188146867951,-0.442818882100214,-0.393982292083212,-0.245377587226454,-0.12916802435886,-0.202512301811069,-0.216280767389873,-0.0561536077427233,-0.397492102148132,-0.167751402708473,-0.389344231969043,-0.408445614521227,-0.178272377483284,-0.231001826363999,-0.358126364335521,-0.24895051043962,-0.207232964240282,-0.27044628869165,-0.246012625460379,-0.396464185892484,-0.260335468365388,-0.378897725038161,-0.276005807277268,-0.344903977114197,-0.398016049032969,-0.274682341652906,-0.38680686293289,-0.400067080476921,-0.350007045232654,-0.32337108721942,-0.31078862512634,-0.35972015535773
stable,-0.0253735657416151,0.0758521185404636,0.119934334492096,-0.0549577448709668,0.0521145276115723,-0.40535674995777,-0.27410842338719,0.0562096764727245,-0.164050487289622,-0.203305954825409,-0.0036977885494091,-0.330477380685759,-0.0471059673720364,-0.01324362951506,-0.265313684970501,0.0106183881484025,-0.0874029016936564,-0.244736991569351,-0.139339729465595,0.0023629602439558,-0.355926050711016,-0.20078777144119,-0.339589626650564,-0.0317325846221829,-0.320175970148132,-0.0368272064625847,-0.0859536079546051,0.0889368505958094,-0.149559395242695,-0.0228297895794809,-0.375604199949806,-0.180692091408283,0.0147085424625006,-0.133682015727392,-0.0149175859542786,-0.0690533982668474,0.219958478182489,-0.287530986019947,-0.0497348172191222,-0.0959453926821168,-0.345223892350904,0.0074903924182347,-0.0859854453839162,-0.294982748781889,-0.136266187848271,0.0361160926641164,-0.0785959270956142,-0.0151571788430859,-0.186318275244184,-0.0719396041913378,-0.232680867758282,-0.018181317593197,-0.184894144674093,-0.0772943113535321,0.0510865050724471,-0.290867872968279,-0.13423053574416,-0.219556395654453,-0.214284024973939,0.045832234937096,-0.0799147213343693
stable,-0.0875031147494122,0.0404216363269052,-0.363918149353011,-0.215498014758001,-0.0769142718945543,-0.0859246324403218,-0.323910923111246,-0.13919518485263,-0.349728288157104,-0.222798998516398,-0.372983416019503,0.0299395143172511,-0.140494117395249,-0.0987188861091924,-0.481898935844893,-0.0783716402219414,-0.128323922370704,-0.606662409282329,-0.126825561877929,-0.197558455064019,0.0049939722323066,-0.139250991108227,-0.228086102280571,-0.148869095479272,-0.235873676956993,-0.201613043659793,-0.144640465750539,-0.111090762506069,-0.222985856851624,-0.30598477730399,-0.526078620706117,-0.281515091004624,-0.117561477921745,-0.0997891089124798,-0.0833442352084983,-0.0253863435268625,0.135182879327082,-0.206808593372424,-0.0763408686642629,-0.147816510449209,-0.259457940424054,0.244104229160307,-0.0366128348474984,-0.0195894211116437,-0.241553018196606,-0.0059472727665525,-0.133430466006995,-0.0984806104297072,-0.0562282798192075,-0.101212535980336,-0.228504400486633,-0.123969156016479,-0.438059209950035,-0.274096353217685,-0.0934599749141168,-0.213558315296852,-0.111275223920688,0.0086171868399718,-0.312245738766318,-0.132831498017566,-0.112109736621496
stable,0.0460672193661765,0.0620241365955838,0.105472614951993,0.135062230349471,0.0899696688680999,-0.165983816378294,0.0832326886623431,0.0337006265845822,0.0833387263353001,-0.204447054495474,0.100233068313728,-0.0635721582014906,0.0553034708792106,-0.0132925633181487,0.0058449265591421,0.0284132397587211,-0.0577382518761118,0.41080253308014,0.2614392155921,0.0794558141466729,-0.534445885101749,-0.0829471124203489,0.0969433321680738,0.0545060659281633,0.136542585944017,-0.0126122212441424,-0.0427554503932529,0.0647487512657295,-0.064890552527435,0.179868672427289,0.262781784183853,0.0049020046637763,-0.0266557990604405,0.055931908912053,-0.0361154722081403,-0.0223534968446595,0.178150412865692,0.110347289352274,-0.0248474181548322,0.0032208953955821,-0.247930532625686,0.180958152682246,0.0040875503973015,-0.171709544747712,0.20562318265432,0.0359201329856448,-0.0554622796596268,0.0463764649620496,-0.0671873172944991,0.0228954176855327,-0.046037750335895,-0.0493637388359855,0.137097914806725,-0.0365544032179888,0.0099002471672417,0.0558381427701534,-0.136225590677898,-0.0031440016936977,0.0309642793898804,0.0580493596175903,-0.0908700268612704
stable,-0.0678335306829315,-0.0475634165926154,0.145573247173782,0.160408596821734,0.0568845319456301,-0.243884518380149,0.14983636624257,-0.0733506408142779,0.200858294788504,-0.175177343232312,-0.0869784562133539,-0.189597095476596,-0.0050095635621101,0.0231359202850903,-0.0399646327861568,-0.0142553515166753,-0.0323239120469795,0.310013593127966,-0.0171702156475072,0.0078960355313856,-0.627764268057228,-0.188865536968937,0.0303894443310409,-0.0063594490824904,-0.031406807031378,-0.111766482489915,0.0353070504374249,-0.125807903665232,0.0510506877336823,-0.266849997211706,0.0954812068031203,-0.0391197269796357,0.0099976195303517,-0.0449935150944396,0.0237803889130114,-0.0500295363008642,0.160095354004294,-0.0802364830296701,0.0663145846643699,0.0023962591684793,-0.349496049718827,-0.425991371480747,0.025310972572962,-0.323440527213881,0.102387442802808,0.0445286029020047,-0.039865016397267,-0.0263605398754496,-0.456289650293046,0.0262912659574643,-0.242061039754672,-0.0778566244532182,0.0401561014704878,-0.206950667345791,0.114345440060832,-0.0512358773261343,-0.139155049005655,-0.0508280835881655,-0.0359204983793323,-0.0548387946981825,-0.122598752162681
