group,CD137L,CD33,CD34,HLA,CD49f,CD4,CD31,Podoplanin,TCR,CD32,CD185,KLRG1,HLA-DR,CD314,CD35,CD58,CX3CR1,CD79b,CD244,integrin,CD54,CD41,CD184,CD29,CD38,CD71,CD36,CD49d,CLEC12A,CD94,CD101,NLRP2,DR3
progressive,-0.0657942832381396,0.356993200861166,-0.182692963534586,-0.192677524803258,-0.0975221259768514,0.0351769057331596,0.155383737170151,-0.0198039124729747,-0.0172365713240147,0.0390799338256137,-0.0772701763466551,-0.0437235952984598,-0.133620071029487,-0.121965114670507,0.516557407107822,0.121229718656531,-0.174475169618119,-0.0283453278268321,-0.22803786553248,-0.0443340510317578,-0.0634399914136424,0.0280459197110513,-0.0344199712489425,0.052652007572963,0.0769031905302414,0.442740178974027,0.246460220387704,-0.200671354555852,0.311027966759614,-0.150639187748445,-0.163011913314096,-0.12020529457047,-0.0847407856364717
progressive,-0.0997312536168735,0.0816881633337283,-0.0041089729998347,-0.289017944714865,-0.140424742655737,-0.225545242238432,-0.224565314476316,-0.159302892100002,-0.147355557661321,-0.454061970193425,-0.109770112812518,-0.136875006300569,-0.354343460411413,-0.0465816710037005,0.194799550300593,-0.256050787735002,-0.142849825608283,-0.146576853769734,-0.515271681080079,-0.0860422298609964,-0.526172282520254,-0.349047698608675,-0.049681483873126,-0.223751708086805,0.136254193402398,0.0400169320996491,0.0274456557283569,-0.324610664049814,0.0046601055014466,-0.0695356108399611,-0.0816534844790507,-0.173527523946298,-0.134893590855513
progressive,0.270518810774001,0.533179264633389,0.245056727475123,0.299834860674321,0.477380767486526,0.0490739480529119,0.522564531433123,0.344684554903717,0.282640029596233,0.0093823612525935,0.246661660767704,0.317006197783642,-0.0533966823403344,0.18806087753162,0.458116590962998,0.376523592805916,0.314275653752384,0.274328993410773,0.186055083654696,0.187908051544487,0.0687634263565918,0.462420980526886,0.200862730948411,0.510821552756101,0.477387023801622,0.597798757759141,0.510400232173758,0.16493720077805,0.483282521058702,0.220696949513613,0.458513956189129,0.198731706782708,0.210100983174996
progressive,0.0374030410315312,-0.156416652304752,0.121773123647014,0.0612169512066574,-0.0915351978996738,0.168101941554656,0.0636791650578363,0.251336089543647,0.166323481272055,0.0892034248292025,0.242107598177834,0.175245952829716,0.19926446677009,0.0699409715705025,-0.153461823810797,0.204340531908113,0.325244483239338,0.226223492604773,0.219547291452975,0.208772593484682,0.106509515421499,0.0327375691949298,0.10789747449435,-0.0057399872313381,-0.0478254017674049,0.0261281703420941,-0.0604232609071377,0.181331869446242,-0.106744221271684,0.178666846970866,0.0343894492193178,0.272647585274009,0.156765434134762
progressive,-0.468703352408388,0.318737569276509,-0.455693795556386,-0.15107043817794,0.0526088867685272,-0.212347927374159,0.0265873349202001,-0.469360629767401,-0.469014204981077,-0.262118968872938,-0.497931669326067,-0.468384172224505,-0.304218650416168,-0.485003452210802,-0.0161206340066994,-0.488871989584221,-0.5292601909594,-0.460556947845042,-0.372331338844899,-0.460374912033357,-0.0211825010617907,0.10869931434759,-0.451652835086871,-0.0915023001679811,-0.038867447101859,-0.142475756770498,0.237236007552301,-0.231218861147598,-0.186661465951687,-0.457085142300444,-0.292448878226596,-0.483479187734681,-0.450678857634542
stable,-0.387047752953889,-0.272209476888259,-0.298584744536453,-0.46395512712471,-0.333519273903494,-0.44986119182851,-0.251488842001888,-0.357181449740544,-0.390044622781739,-0.39940490847372,-0.286725905303864,-0.289250152746986,-0.531964077792606,-0.279661514317552,-0.0995059545341737,-0.410572788608429,-0.3617225245604,-0.291691494458167,-0.292617884996869,-0.280805697999665,-0.504486814742816,-0.351311110019323,-0.260468731939749,-0.403681573221077,-0.287189240671123,-0.0167263623194763,-0.315456342697532,-0.459027372639578,-0.314948792049057,-0.357743628174506,-0.324730997418838,-0.304482969383662,-0.21554554168903
stable,0.17421309453892,0.217657905916848,0.152530938895611,0.26155519039658,0.383592597456303,0.239599217813226,0.225742689636203,0.132200443819702,0.156366145334491,0.226374931503445,0.164806522013775,0.0988067032893544,0.247084609844553,0.117748758012716,0.030292190495198,0.249504884476089,0.192433840404493,0.0508379069604836,0.0531092933902954,0.166144633526212,0.207562021956745,0.326557937228998,0.207489659891674,0.3390203792143,0.0176094553009833,0.0551798901217705,0.153593579896455,0.182604802329461,0.338094389224839,0.161732520711992,0.226765933902863,0.146923109913085,0.139090018802187
stable,0.0044545644183738,0.123973889012504,-0.0946668115282515,-0.143730635057982,0.0836400948285809,-0.2573223058281,0.267533936816585,0.134832035975976,0.101099745629487,0.0949745974087,-0.0525062338014878,0.0308047726504113,-0.35339810623413,-0.0047570142563252,0.54688370589334,0.157096570877035,0.0564764347715305,0.0350691728831443,0.0754841330600698,-0.12292364157429,-0.203929547889646,0.113794465446573,0.0382855538956329,0.0901573886860573,0.0874350918210159,-0.005987374013044,0.263398183614334,-0.199331637941873,0.0209006515884146,0.0250422493572807,0.104464249030401,0.0083547679374938,0.105450971349236
stable,0.109062607375352,0.356206240982961,0.0223276769938632,0.234211404138268,0.243723472490676,0.310745873599311,0.367360752700133,0.269459697225395,0.141917613250817,0.380612748029424,0.0820299908206862,0.208962445242619,0.151835517860536,0.0995618212461561,0.534452464963235,0.298452825027178,0.178060546824253,0.18167813483387,0.30673252546542,-0.0854702631221352,0.163095628023312,0.356800293771905,0.12500922622629,0.272412298043233,0.184315366905918,-0.0932302671077061,0.365660940292889,0.207782251670858,0.219354926353995,0.148384402140801,0.264235002510368,0.114358395851002,0.108787100196442
stable,-0.0613466165513391,0.118197284560239,0.049231327567166,-0.320809495129736,-0.144711228846078,-0.238857084072789,0.108719357634767,0.0205204332254548,-0.0135944594266389,-0.246323250376204,-0.0279050852896729,-0.0067060838995913,-0.551114174166445,-0.077154048028922,0.51169378550585,0.0304164186481035,-0.0782289157127673,-0.0710236712847174,-0.289350108835559,-0.0686447119295555,-0.468861227704817,-0.159034769433417,0.0428392471866312,-0.106901933983858,0.134824990388256,0.585993881990002,-0.0062979943086228,-0.338989318197881,0.430870311814558,-0.0870238297155173,-0.0412477207305348,0.0145086594266112,-0.0638571781799255
