group,CD137L,CD112,CD47,CD40,CD33,HLA,CD45RA,CD123,CD14,CD16,TIGIT,CD335,CD326,CD31,CD32,CD69,CD95,HLA-DR,CD64,CD35,CD278,CD58,CX3CR1,CD11a,CD244,CD268,CD54,FCERIA,CD41,CD254,CD163,CD29,IgD,CD28,CD38,CD127,CD71,CD193,CD204,CD1a,CD36,CD49d,TCR-Vd2,CD305,CD133,CLEC12A,Ig-light-chain-2,CD85j,Ig-light-chain-1,CD328,TCR-Vb13,CD101,CD88,DR3
progressive,0.103475804178576,-0.0036055056310317,0.0687341319835135,-0.0600358867579321,-0.132936659204097,0.0856696236223111,-0.0491153583080381,0.137384072341054,0.0151675655327834,0.405061692280329,-0.0664233993384186,-0.159425523483514,-0.113458775379341,0.172697000948126,0.195241690618415,-0.100298351099658,0.115931305729405,0.245989768935293,-0.151114606271052,-0.221253965858777,-0.148814175917553,-0.007745487941523,0.0692236327929949,0.0527758968327863,0.0162226501870456,-0.0811545599136063,0.455242208035951,0.145754976310646,0.0119989935773871,0.0713301838437073,-0.026259750813474,-0.0566707929105121,0.21757685402433,-0.0518759191180389,-0.0602580257084211,0.0800720768411073,-0.267934837892894,-0.259900412335016,0.0201195735313269,0.0327084727298771,-0.176290677312813,0.281940230891983,0.1110812639572,0.065403980573424,-0.11130104571265,-0.0511177939405721,0.191316262199002,0.227896414123757,0.144510960524443,-0.0990067344701442,-0.0297669229807841,-0.0056174670567981,0.1518340147928,-0.0904816736214997
progressive,0.200509556479137,0.0271908295390874,0.181670074360278,0.149347384906777,-0.0942718730801405,0.343589245519648,0.104314189174709,0.290692775864214,0.291485441242135,0.242348684456754,0.1759815072539,0.114131023694643,0.102177632219242,0.276242151263419,0.511979500138909,0.149462214230786,-0.0054900013960519,0.449279236838434,0.206274785226413,-0.220174498123259,0.122381060585589,0.235409954835437,0.198810891545302,0.342461200452944,0.434441358184469,0.138421137612987,0.692157055478186,0.156678082839384,0.379588429602963,0.15633567514028,0.218047120055335,0.25802342386275,0.0247749991341467,0.0692231840899645,-0.251719721389693,0.0630160876429329,0.0490144579477674,0.0581176456568918,0.197699947059475,0.214671308353178,-0.0106539330578645,0.362225406066308,0.0173647139194417,0.0982186820355821,0.182417511560172,0.0784670494196218,0.296340413902196,0.416159256824555,0.261968647658226,0.136569581233915,0.14590447507026,0.0752209020217023,0.369780868034454,0.182535911404706
progressive,0.242330315825333,0.17363030682135,0.420213939965761,0.133029766109452,0.524818479486376,0.563119505475009,0.174127700628762,0.133256280297703,0.452596288898794,0.250177581370554,0.333694734407221,0.196931886911087,0.086920623021847,0.497376582725203,0.475358345442834,0.154142996935006,0.432548185151857,0.563308845939108,0.48743972141204,0.208820356288338,0.270921513086976,0.427669087481743,0.296660011298688,0.493076860659433,0.37096869547424,0.167247536564722,0.555588458425212,0.266367458993966,0.31177309871007,0.259050473187167,0.403796500103108,0.462669282745521,0.101823227334375,0.174301660645261,0.288259078271561,0.109190463510389,0.21496559774421,0.227182326485066,0.279577805543437,0.295110767219356,0.445756926571321,0.430583999781282,0.0946329066028805,0.586021289765178,0.133254885013191,0.41414492430934,0.542909870993075,0.529941119867679,0.449962062820444,0.433880117366959,0.244458207442265,0.372817501849988,0.42123309933286,0.2429823053108
progressive,0.160660085677039,0.0095849082773882,0.27595939073631,0.362432118179046,0.396685437605166,0.238809712904845,0.128011666452721,0.0018565050017103,0.150896310989671,0.194468121909531,0.0308551089311645,-0.052819371123804,0.128130767286369,0.41822916672575,0.325579198796571,0.40924007046774,0.164680727434232,0.212478111392391,0.265873216152304,0.48174621013102,-0.0340371319946124,0.223655293961487,0.0809840447003823,0.227953906194451,0.1256750860779,0.120653242929737,0.274152939245587,0.109218251154233,0.400297747773826,0.147536886090016,0.0247582266262079,0.325078067119658,-0.152209786961537,-0.0072427591844099,0.151670842236749,-0.0198895410005591,0.0030619302962779,0.0889886934948049,0.114732577538411,0.0902482155852355,0.409086685402283,0.118466296996803,0.0306031430505429,0.188316473245146,0.116307268840003,0.322428508866979,0.281701000286608,0.196168672378646,0.240894819886966,0.277831676168194,0.174479872859768,0.239503909684282,0.24600989266614,0.151163600636277
progressive,0.078851101237004,0.0347361191873767,-0.155728824517972,0.0437578147747639,-0.154998966666408,-0.0538362988026278,0.0634191701898404,-0.0133854152210895,0.142339897668795,0.022581994761445,-0.0552465765456494,0.0611950755944398,0.0070756021327088,0.181928978036555,0.0617003963918158,0.0121243118886983,-0.0140012024854293,0.0379906798847355,0.0649763419076207,-0.107867226861294,0.109636279354794,0.180787622057703,0.0888353081303664,-0.15058553398799,0.128835762597285,0.0228211696601246,-0.267183055550189,-0.0412260782878661,0.213812875717793,0.158915759049144,0.120607697698195,-0.0749900429806357,-0.143445459949956,-0.06474077624781,0.102377946457218,0.0515802460242228,-0.0464223661657367,0.134194237585797,0.120368948293483,0.122446852551368,-0.0444309765705537,0.088706070074668,-0.0235685454993365,-0.0900585516377504,0.0073467229711418,0.0097137249585621,-0.108415272215559,0.178868660343526,-0.0217469282885176,0.0295762185385873,0.145617192133883,0.120643262579236,0.0684730022834976,-0.0123720739445101
stable,0.225472536700049,0.109165426560924,0.336310411935654,0.187501719379605,0.417187950662792,0.429006582184494,0.185081927418987,0.0499673667859205,0.386944818773548,0.204459032407451,0.130641773780464,0.0480111029963612,0.135473840824583,0.40670525233062,0.360349489078699,0.16349238015629,0.333305034808061,0.529269380728632,0.383718786443936,0.25010542606815,0.200805773763983,0.322455567917291,0.215587314123769,0.496678535065568,0.302386533974014,0.169006031722898,0.669180857795569,0.187419667693788,0.463063703791381,0.216406489714128,0.156776446709545,0.498577645530532,0.127123964371785,0.109048574765793,0.351907870345895,-0.0046868771199451,0.17824489304888,0.186028939332678,0.223048397208843,0.224487437254117,0.410962516253145,0.450213962708851,0.0935678217981692,0.417386923169809,0.127318934658701,0.452896704591459,0.481720391649824,0.40665274974637,0.368679502336725,0.377715382909433,0.229767531066997,0.404440685476232,0.314707925529589,0.137287252000042
stable,0.144712658061399,-0.0970935917645251,0.0910343539185366,0.0364147248595212,-0.139868147507581,0.244138161919981,0.0021531464956924,0.192882370140147,0.0800504883647292,0.147080082194321,0.174030901271076,0.071239536581798,0.115599404457184,0.0247407772609732,0.248636545684571,-0.0826216313175298,-0.115595614912923,0.547354697657924,-0.255986476942736,-0.363723462269293,0.0380867033757515,0.0850149843772141,0.169084741772325,0.225759094060306,0.163267751074914,0.139652373666651,0.395721413621371,0.0214858242848046,0.14392065110473,0.111901426315225,0.099213672408023,0.190139870078738,-0.0057981276789626,0.062102380767292,-0.117971795325976,0.0259395049150661,-0.0628793075951617,0.0551785718484252,0.146099812427703,0.10267715011876,-0.117045937355299,0.352035890474152,0.0331512892044952,0.211126235998038,-0.128132118745566,0.0309300064355242,-0.102180454757273,0.17010316782081,-0.0384138977017056,0.140760714757362,0.0104984566230991,0.162913017084157,0.157647302893717,0.134232811947021
stable,0.0853826470635216,0.0419808075099257,0.245482818421957,0.385382859594906,-0.0004230780796314,0.318163536001923,0.0396330364753915,0.161775252222675,0.144001344712426,0.374867906381855,0.0925167056896502,0.0526905726155859,0.0266474289438575,-0.126525971820024,0.334180304625552,-0.0413693873778223,0.0964638929128332,0.670236573760266,0.23273301017635,-0.263813553098114,-0.0422065565836947,0.0556018089997654,0.0868025777995655,0.177150510791792,0.140636172190224,0.000170942633931,0.526359778528681,0.0604887564231973,0.102555070517054,0.0820395802472455,0.0987377857859067,0.110791738293914,-0.0070741636305671,0.0615763045453161,0.0142366796608977,-0.0982587828303839,-0.18244441162321,0.0168581429115223,0.0873700394989485,0.0610269938764084,-0.085846051154621,0.304259104604449,-0.0215512744575606,0.15943196349923,0.0662017665363379,0.0779466982037558,0.191725050403478,0.423094011535727,0.193841269401316,0.177844077057898,0.0960922949397195,-0.0422650419558389,0.171547562209632,0.0264485302221505
stable,0.144603279653306,0.0493420720284892,0.227630581522478,0.157117908556983,0.116882412555504,0.286124434053303,0.144613741894736,0.219044072934348,0.144102372621591,0.276034672496124,0.112853857062358,0.0356663823458134,0.0343403341080587,0.220098127901827,0.48142442296393,0.0725331827987656,0.133587269578597,0.654488826445078,0.0340255959365834,-0.117349158089127,0.199042997457682,0.183913645905724,0.264365143839353,0.345042838043001,0.341707301632498,0.11666733790563,0.60575196924406,0.179839391802241,0.212911200908584,0.0936638419906402,0.156877855719258,0.315165459658366,0.0038444743231806,0.0844798948164833,0.0305154248891327,0.116250807917714,-0.0468473947583269,0.093291005478863,0.177817934985865,0.113305328150394,0.105238361396429,0.399695661092525,0.0604790830858291,0.341226816004585,0.153001018377568,0.10470504916553,0.226061942323898,0.38810282832227,0.161228237097959,0.247443523758387,0.152591732411017,0.155477990072107,0.34302288598648,0.107935307634773
stable,-0.11219038721739,0.0186259490614266,-0.0976768983353739,-0.202325884236982,0.341066056879989,-0.201749613929925,-0.0539513511684602,0.0188481580465214,0.0686935631707074,-0.0158347913510484,-0.0623199955448934,-0.0321620735683951,-0.079425102858166,0.1570063321423,-0.144468474591011,-0.12812476281931,-0.0630116166118818,-0.261551903136933,0.406826319230608,0.488020599595516,-0.0612275178562473,0.0122476089314395,-0.0273483305610624,0.0550933827592752,-0.245990952742388,-0.0482909969910583,-0.132630137939714,-0.0662489842663077,-0.286960444996303,-0.0882683518331772,0.0508916526330175,-0.0685556672363937,-0.228681016585275,-0.0564192242093265,0.208774048431547,-0.0500548704690042,0.46674328049156,-0.0115971251769199,-0.086629672637253,0.0156228723637072,0.111405195292048,-0.0528654480450021,0.0197431308485948,0.0836127074636861,0.0553156103759027,0.475562372358493,0.323090266230011,-0.126301674703402,0.216532985224235,0.0328369942782281,-0.0689013783281834,0.0280936829138288,-0.150604665782308,-0.103816151608351
