group,CD155,CD40,CD52,CD56,CD33,HLA,CD10,CD45RA,CD49f,CD4,CD14,CD16,CD25,CD31,CD146,CD32,CD27,HLA-DR,CD64,CD66b,CD35,CD278,CD24,CD11a,CD66,CD54,CD41,CD163,CD226,CD29,CD49b,CD81,CD18,CD28,CD15,CD71,CD26,CD36,CD49d,CD305,CD158e1,CLEC12A,Ig-light-chain-2,CD85j,CD224
progressive,0.0838612505821251,-0.0327098159447831,-0.173474470880279,0.162784052828992,0.0003555512430421,-0.250836859805474,-0.0069222823378777,0.004161505093939,-0.250205554446723,-0.276318008158701,-0.124437844831188,0.207650665783946,0.0852868702000223,0.0829360119596853,0.0484910631608207,0.117299043417961,-0.357942324280507,-0.160254136566078,0.05061476935242,0.236423132446084,0.241057054090423,-0.0761387268382261,0.244386813465257,-0.043964570922503,-0.0517133913095955,-0.18407174603923,-0.176634663545124,0.0565689024533249,-0.152943235246008,-0.222578880233488,-0.0189184596320944,-0.212094526135084,0.179991110723735,-0.312978967170627,0.322400795293893,0.173318282903385,-0.312933824573591,0.0,-0.053550443892267,0.023531415978651,0.0865881170670643,-0.0480594081734123,0.199952659512736,0.0608412730560305,0.0255834262755268
progressive,-0.181785631793699,-0.115987908498073,0.0383888913725774,-0.0590027905637492,-0.140419447976087,-0.0054637326796209,0.0781657271950019,-0.111589396545648,-0.208182821721423,-0.0647777879329935,0.157662772724955,0.129473254588855,0.0389456837248816,0.0150495430817139,0.0220566627175654,0.338643494608121,0.0339955908105087,0.194827797969416,0.0642880303541535,0.110694161838845,0.133504418549695,-0.0158518862515712,0.0738783108830442,0.0992957310426074,0.0183062830309827,0.303025943526275,-0.115369206187877,-0.0207571165226182,-0.0316642975470443,-0.139696724369287,-0.0420533539623897,-0.0464076565479839,0.31613751787628,-0.0022828889859631,0.0837490538787368,-0.247193502573445,-0.0530802119528955,-0.301151780845469,0.0229864861719297,-0.167343536479655,-0.0484435857538815,-0.0681455473677031,0.0048419384965773,0.0740373005494343,-0.0116385340903654
progressive,-0.182785509889135,-0.128056823419453,-0.328507402958048,-0.0676356349222349,-0.160533731322205,-0.4091032286726,-0.0904769445693943,-0.411114769660295,-0.115373543341129,-0.423639741064656,-0.154838909803039,-0.3205474545726,-0.124334653335308,-0.227411164525963,-0.0835745611689645,-0.269726129343698,-0.169829582935277,-0.565611633721473,-0.25826094502746,-0.106817830840348,0.192419373077552,-0.169339569356319,-0.0803553608740897,-0.339789681346953,-0.0735234082237603,-0.34099894275996,-0.0490543963080561,-0.306934437551275,-0.110630017802301,-0.282763283232498,-0.0920296865168651,-0.265512972429812,-0.0377826433779715,-0.100661058833304,-0.136105805680444,-0.271202124911481,-0.14990398557104,-0.115540437465537,-0.532699509344628,-0.337142168573234,-0.0708157412401256,-0.287450926018228,-0.322424385365278,-0.387703071043532,-0.0267134034149916
progressive,-0.263685870213789,-0.0769849325289455,-0.206283471982017,0.0560492198985349,-0.118432005847698,-0.0203485127767469,-0.321606556742907,-0.216300148646895,-0.071783554329031,-0.346660222770705,-0.233955624064237,-0.36005033037847,0.0113554465446576,-0.14131478946886,-0.274454592781948,-0.364222142272599,-0.161782539801818,-0.0302831479995735,0.104033026634376,-0.487304106578936,-0.397971710755227,-0.183617781373179,-0.30928809543536,-0.188149210221372,-0.489151573505029,-0.133212460136644,-0.0146998812353646,-0.1792612310113,-0.18803976843672,-0.185920576205629,-0.151197962308009,0.0074323968726674,-0.22494741300963,-0.199776795286949,-0.307352974264689,0.531703969809058,-0.0369305110285737,-0.188877969270288,-0.163031866765721,-0.0144431912703113,-0.0404639397112251,-0.236005999400291,0.0109784084073221,-0.0731358669567111,-0.2069791672359
progressive,0.111309488947448,-0.0310586689025724,0.0263318360408341,0.0837522440095868,-0.10942546443218,0.156307493881919,-0.0927685347004197,0.0829879421568752,0.0422175446712727,0.0312758030041589,0.196318269963961,-0.042936756917199,0.360586029595852,-0.0944359323457845,0.113209194061766,0.13159905161614,-0.0223925473882766,0.111539178009523,-0.338813311143826,0.054965887158931,-0.109348539714152,0.0586000155069871,0.0514276479440247,0.0482355077427794,0.0053434134962181,-0.0520592931311088,-0.0462866547511032,0.388127519372403,0.132859028382623,0.211635583214235,0.114940516598704,0.330347480849932,0.104901849754829,-0.0471959582515682,0.0281677162063167,0.0071496836934417,0.0252681159025501,-0.0593488252963128,0.0829403381638741,0.0585714666123101,0.0551499391541076,-0.010231000555949,0.0787584748314159,0.158654565660127,0.135857212633585
stable,-0.0679320310988748,-0.100472976201727,-0.0196004015488024,-0.0464800551801033,-0.142334197981378,-0.279394490270849,-0.0819109270093385,-0.0584627184900132,-0.229194030399727,-0.129057697531758,-0.323572951324694,-0.251900661670562,-0.0066411832615267,-0.235556675946015,0.0029281861012379,-0.173508507486931,0.0148339115960775,-0.350148045683815,-0.23713941333443,-0.193139090106401,0.0018709284981274,-0.0789261789727084,-0.0782169521203812,-0.28045052693373,-0.0558323239646848,-0.47496257105368,-0.321443290285119,-0.124463852018166,-0.192604289962352,-0.301256507579897,-0.121066279966873,-0.100122926420461,-0.037182726625363,-0.0562566775450849,-0.137451855939704,-0.100980288619996,-0.052427405555066,-0.175312777114915,-0.296913776652381,-0.17743292228599,-0.0619894914896962,-0.331933546506373,-0.307388391299093,-0.236011039051342,-0.155570226761774
stable,0.0519966910468271,0.0368898430779004,0.0459674359065148,0.175000645876665,-0.309020596601604,-0.13578994134151,0.0604840023151363,0.0032160492173266,-0.0936158549387089,-0.104851319946111,-0.0267551427002694,0.0782260279401812,0.0386371170143798,-0.187930211653591,-0.0635003075530824,-0.183947412099274,0.188267571051461,-0.226671192347974,-0.126515005298958,0.0660151893422416,-0.236020538403697,0.156529038935747,0.107570759187435,-0.148279168939683,0.0504592538490923,-0.182790044357209,-0.14143433751274,-0.134778110131535,-0.0441703819736824,-0.152192037949887,0.0527890204435788,0.0527864408963231,-0.131387617983545,0.0491161504525165,0.0784274705627465,0.182355365226156,-0.0429742538759576,-0.335757432619048,-0.105745651130366,-0.162094799782395,0.0795337859083112,-0.139712498811575,-0.158554373073952,-0.0965767167332786,-0.0364736677182237
stable,-0.116394375495826,0.318037211120195,0.234149077974965,0.0414230526349569,-0.172462989889146,0.1353687639763,0.0765810347076289,-0.0598429463633624,-0.0426305775594636,0.217690811751993,0.023070047271468,0.208772212148788,-0.0649846989915506,-0.273357073350834,0.0503908353523532,0.147722172058607,0.0769485404941789,0.482696845201541,0.0824488780475372,0.0842755160541201,-0.379952464895812,-0.0641356012092344,-0.03483184353821,0.10536804818449,0.0070043559222891,0.380057473258571,-0.0772590271514247,0.0182628672867882,-0.0350726646599191,-0.0529810632647019,-0.0713776113902263,0.159563827574059,-0.101514338068928,0.0688263622400046,-0.0030894733711216,-0.203172858567462,-0.0366696375566606,-0.261164322072264,0.124322226667706,0.0652855052784801,-0.0102940951588646,-0.0975492893377364,0.0157958669079846,0.248629316900456,-0.0606288022444756
stable,-0.376127357695306,0.100021388718577,0.0973094199898576,0.065859734470511,-0.432034195112227,-0.150022927767781,-0.0185613724973612,-0.0474112244548943,-0.167065333468258,-0.164551295336942,-0.122998821851044,0.0684275769414026,-0.0449370480472103,-0.320793042942659,0.0496508904006197,-0.0573861423957495,0.0288383632709729,0.0119774145117132,-0.315432696777238,0.0200838935513764,-0.412258450969044,-0.0252183229914456,-0.0388108332672441,-0.0578910039291466,-0.0192230168532731,-0.0334112274803915,-0.254786915457985,0.0356274860188924,-0.0480546701243876,-0.186202460936904,-0.118386227177599,-0.116600786865177,-0.192667295388446,-0.0508106173783844,-0.0007570251590387,-0.046113710302854,-0.0970172617654958,-0.422242958057358,-0.140223002215432,-0.134577770523566,0.0784467951254873,-0.304270653842915,-0.283356102449949,-0.0620792828727036,-0.129076763507083
stable,-0.17846022993546,-0.0049897283170543,0.0222838553546796,-0.0741871552894913,-0.215149014276263,0.179980484127112,-0.153733777221592,0.0306430597981165,-0.0480823486011772,0.126052008038201,-0.187334571197107,-0.214396979567561,-0.0377114789360701,-0.164585153634531,-0.141369867721604,-0.16956375254935,0.0310064952087665,0.231698880148883,-0.137682850908141,-0.347735822068106,-0.514002692405718,-0.182876588408737,-0.21540273440005,0.0111111223888146,-0.253903399115522,0.240506079532194,-0.0032286986619216,-0.209267624836794,-0.0783594991586049,-0.0720747278347759,0.0529203863646877,-0.0851208732601007,-0.124279333037394,-0.0750164727958451,-0.243165592737497,-0.294160984481064,-0.180568286938416,-0.267002411852617,0.0961078735734784,-0.0119069041491957,-0.103991625142352,-0.334079529699136,-0.247854167347647,-0.0788707040562719,-0.159128151856279
