group,CD273,CD275,CD252,CD137L,CD33,CD45RO,CD279,TIGIT,Podoplanin,TCR,CD32,CD62L,CD152,CD107a,HLA-DR,CD141,CD1d,CD66b,CD35,CD272,CD278,CX3CR1,CD79b,XCR1,CD54,CD41,CD254,CD163,CD83,CD303,CD49b,IgG-Fc,CD38,CD127,CD71,B7-H4,CD26,CD193,CD1a,CD304,CD158,TCR-Vr9,TCR-Va24-Jz18,CD158e1,CD158f,CD337,CLEC12A,CD94,CD150,Ig-light-chain-1,HLA-A2,GARP,TCR-Vb13,CD88,HLA-F,CD258
progressive,0.10569029715127,0.0574030790753847,0.052614641535964,0.0686761216439798,0.167662163941215,0.0944401506803958,-0.0365815711910374,-0.0156769554525912,-0.0200872019727545,0.070954365606916,-0.014902639410677,-0.0448594957071211,0.0092646412561669,-0.110622142510322,0.0681228892542552,0.151445769027812,-0.0210307561493196,-0.0405784663061723,0.0711622101183666,0.0230057033304103,0.0324106745182528,0.0534490751774647,0.088226480845191,0.0205875476860422,-0.106206669644078,0.0262556145804703,-0.0842649536809666,-0.0699919163037222,0.0107719367109181,-0.118738703980437,0.0628698356257337,-0.126287299968072,0.133447500936553,0.127315564086641,0.0766330647599433,-0.0518263458772111,0.0241574884179264,0.196922807568922,-0.0387768595459699,0.155835069764369,0.152691601557318,0.053356433040585,0.0217919258993449,-0.182076313040093,0.0030155416326848,-0.0196684924496031,0.289441682699789,0.0708036509839406,0.0932665386197199,0.0432933688179802,-0.0005283002602921,0.0844233191614313,0.0235880114094516,0.0744820028344979,-0.0543046771002867,0.0075003104664508
progressive,-0.0189576330715916,-0.0047118545906096,-0.108011431755597,-0.0167277290587762,-0.15468063749614,-0.0605565430389057,-0.0785441653829087,0.0317589487405939,0.0461775045916177,-0.0402906716940519,0.21389013559807,0.0066100788978346,0.0153081702843324,0.108753639194356,0.203954224862202,0.0840376595486043,0.0501152072174633,0.125690306114204,-0.255750236503743,0.008384709681045,0.0024699849669938,0.0007737148399619,-0.0056976963631953,-0.0411154890413365,0.430779733787742,0.320130455316156,-0.0539309954486381,0.308004914866188,0.0528637254894724,-0.0476449291704513,0.0806032283107078,-0.0364036252243859,-0.275288133297503,0.0977114856946144,-0.046794934424145,-0.0242967014627989,0.0379856399855627,-0.172660066889565,-0.0266622295927934,-0.0648884812120167,-0.0077519363526831,-0.0530954042383262,-0.0093351821701251,-0.0135166578924784,0.0217469861256187,0.0221146171364492,0.107133527356809,-0.0375933457200365,0.0073231394256622,0.0537874542646908,-0.0460215291337043,-0.0400622684879962,-0.0495958419367741,0.114630369510435,-0.0324193679742969,-0.0352337846766396
progressive,-0.0271954512955815,-0.0182330078335452,-0.045415172382435,-0.0202212092212009,-0.0459902139213448,-0.0051804322376628,0.0073622010586505,-0.0663863508033991,-0.0420426118330162,-0.0524327210616877,-0.495259636768463,-0.0028766478738394,-0.0720833911679894,-0.123377621014427,-0.533696356339063,-0.21304116893799,-0.0823581419538202,-0.147963395219505,0.0652406528499346,-0.048807346246393,-0.0771428536126482,-0.0486742210938547,-0.0585970258722934,-0.110779669447356,-0.428755705358186,0.067626293476557,-0.0276983984685617,-0.0688223705960958,0.0211304770885984,0.0015306479041779,0.0389835952259538,-0.0077348126421609,0.146763190539792,-0.0159344118905438,0.441761527699426,-0.0425653752265082,0.0526146988607086,-0.0888709573814804,-0.0190587082680985,-0.0232334009702491,-0.0655466795022295,-0.0157594579685926,-0.0642891386017437,-0.0392251538343772,-0.0581798735918976,-0.0739127065503088,0.0716864168363061,-0.0900847923996215,-0.0629398511877309,-0.0999698999326026,-0.0340877818811006,-0.0542747331760988,-0.0413730650356064,-0.354096639137853,-0.0650889078906701,-0.0345867888191327
progressive,0.137771679147889,0.144031448412821,0.12803661406559,0.211825602982339,0.152069365211721,0.11847436279401,0.0722875373766754,0.0320465483158211,0.267032188048751,0.202502334534921,0.479587335835514,0.0220005448700696,0.131930687588258,-0.0652801183052549,0.0509965506447025,0.108748357177508,0.140023229087582,0.391887980950822,0.478517523428842,0.255238341543541,0.098702228115787,0.175583478343205,0.198969173859096,0.171170090277884,0.145686466241961,-0.0042985537948151,0.0872100697410617,0.0101339601896631,0.0887712665215275,0.145595373611595,0.11985187792769,0.0388765575928405,-0.160218033876685,0.112814653287895,-0.668590797500562,0.015187580269399,0.0994614045181963,0.191758038530045,0.23918828346993,0.100704744606353,0.0935751537726667,0.101760783755604,0.269748271517315,0.002370348617356,0.139504185696311,0.0762539445540246,0.254465526387124,0.178978617049289,0.102904213144046,0.117391284997817,0.0342946938633952,0.245770754955617,0.105105963929756,0.276140455882744,0.0201734050438142,0.187995046866744
progressive,0.144390918817973,0.033488347435765,-0.0601582672020834,0.0749107220873349,-0.277243091332887,-0.0103845820539071,-0.117283855060578,-0.0204475009080725,0.0805750498589687,0.140612159186074,0.0497508609768335,-0.124931428009577,0.0163859706293166,-0.0607926202514049,0.0383908737383398,-0.0274498094165543,-0.0457777905474588,0.0164382851294469,-0.119642676499611,0.0951452283913084,0.0545392639530929,0.0981868088928784,0.117510213233317,0.0194345295602495,-0.0887059307878319,0.123844870749322,-0.0409487140098926,-0.149296150424651,-0.0318077718289456,-0.0416578555809079,-0.0563774721270738,-0.0594896444436831,-0.0508621369782169,0.108441208332186,0.180117809628499,-0.0526925356459184,0.022519333143,0.193905046593659,0.0070860630761694,-0.0691738304002558,-0.0259659521276062,0.0849418799083164,0.0062128981578184,-0.149758129519247,0.0142526493664039,0.022231657006282,-0.0079170807080963,0.134506897891868,-0.0139598655715138,-0.0214265971025983,0.0352069573377964,-0.0292454864622075,0.0534628203104633,0.137107916620379,-0.0870269322487377,0.177964561519638
stable,-0.088066373919522,-0.0708129430089857,-0.0585159747413626,-0.110054717894803,-0.155901417698468,-0.000210212570943,-0.0292315680711898,-0.0924210011694165,-0.128362877223336,-0.102982053420624,-0.170684122249394,0.086555713548682,0.0127803964599931,-0.152581149026857,-0.351063111117445,-0.0765277588783358,-0.140937077402696,-0.124389357294612,0.0010210088862758,-0.0892966045752591,-0.0137217388268745,-0.0932806068650381,0.0087261190612902,-0.0491207170064526,-0.446862755052282,-0.0195819701054255,-0.0871537391552058,-0.0420517111077179,-0.0522762169222203,0.005970675822119,-0.0402256433544318,-0.0811370623448745,-0.142375563083412,0.176833150427919,0.16255961694249,-0.0639404621361384,-0.0064735041157022,-0.0865892047775152,-0.13078231441356,-0.12831762944385,-0.0521985647145442,-0.124244998335609,-0.150844143284731,-0.158158148428517,-0.0892984962496105,-0.0826869155690973,-0.144759502396926,-0.174755240330453,-0.0980400108094162,-0.1972562815425,-0.0933743407694352,-0.0912682312086723,-0.0697036114657746,-0.159484877819177,-0.0560869674749937,-0.0695862056262266
stable,0.182655109528358,0.203497902133262,0.293352846930355,0.245422666790876,0.0325758044018334,0.0519716362221236,0.21012035955092,0.224397882750393,0.278185499211518,0.252264549932171,0.2328375000415,0.186752558478715,0.154468907173155,0.303794253002224,0.0710206179392433,0.424668843924867,0.146794018357276,0.246816584664474,0.134706381234838,0.235473434493962,0.237165600348214,0.261066853099376,0.270255896399566,0.232507861256238,0.0441942563492655,0.261899174955669,0.241930445137078,0.237848410998578,0.210424354264454,0.24541577557187,0.313150194791143,0.271579745072108,0.0319154066880469,0.169918612741273,-0.0409200222568506,0.129047494536499,0.190665949764319,0.316898320110852,0.23352236141759,0.259886145028036,0.275282205787415,0.167174899510868,0.174433272339061,0.18131640994994,0.326584548938831,0.206238517553531,0.199415303743992,0.275240401944025,0.306455203760221,0.283440475762067,0.24116209312858,0.174263834887417,0.264678304748714,0.232427444774844,0.264808276125704,0.280698560965443
stable,-0.109757106929394,0.0688583880639583,0.0326246723693137,-0.0809858132900473,0.0135643698600396,-0.0572896311251844,0.0056712195340071,-0.0656268837839406,-0.0376544934040009,-0.0166897923723246,-0.249563791033808,-0.0521232254039858,-0.0790577191026206,-0.0819081832565991,-0.634294387640542,-0.128489025878134,-0.0708262180274979,-0.142639590382528,0.312412966121501,0.0112625708604225,0.0378748235181784,-0.058762929274838,-0.0575456137878664,-0.0681055593079519,-0.499399319854984,-0.0465342191299307,-0.0658137942070141,-0.0432866237506582,-0.0335723835710109,0.0383731315839608,-0.0095454655678502,-0.0178707915861795,-0.0129615099355114,0.129917662912601,0.118278450686956,-0.0325589347261623,-0.0279959310591405,-0.037522994948119,-0.0549348158162723,0.0657603347917562,-0.0334831983215177,0.0752172678168381,-0.0491787919319702,-0.0178768785083522,-0.032053862854743,-0.0129734712631426,-0.0711154331080203,-0.0675993662614558,-0.0410062217813859,-0.117972884745639,-0.0349969023095357,-0.0896369177096894,-0.0847302960610879,-0.1073670110856,-0.0208458348320082,-0.0623671600883469
stable,-0.163009386648661,-0.0705362274880654,-0.180860436779082,-0.123898951428617,-0.362435893178803,-0.109437500148321,-0.0732417927190732,-0.118339054444658,-0.195207612010099,-0.219071629491955,0.0174276708441335,-0.186116715251691,-0.184860011861327,-0.121035047478155,0.226113497866751,0.0285894908223888,-0.0842619989551658,-0.121326465203466,-0.470317169820263,-0.0713657557444913,-0.0245301882552091,-0.144599715415466,-0.153207625624679,-0.0914899189040586,0.0928184227753573,-0.138593837194487,-0.17907347164252,-0.0123182520733608,-0.0677308253125576,-0.114725833160561,-0.124784086300293,-0.148238565923797,-0.129075017193546,-0.0342363982431481,-0.130377500993013,-0.16784600625311,-0.171158212941418,-0.0575700700560224,-0.172309486436085,-0.0840049493873591,-0.127541518840389,-0.156889493489013,-0.124967321336927,0.026940118291739,-0.203015293643992,-0.127362825655281,-0.131698457714248,-0.129228088222303,-0.194147118224523,-0.220229030775495,-0.116639040733785,-0.127889349221088,-0.210692729423098,-0.142970275800764,-0.174230975500104,-0.196088865635299
stable,-0.163384864961149,-0.0979857428349255,-0.0654946370565733,-0.132836438033582,0.16123405650047,0.0081418745027437,-0.188434566219412,-0.161605082478397,-0.145391978101834,-0.155095301176186,-0.332534088749895,0.0842715623645672,-0.108576770184879,-0.305270584108146,-0.564167820474784,-0.192346008753318,-0.108795694547881,-0.145118775607155,0.471636590251874,-0.161583179139795,-0.0019200966619966,-0.188646039741245,-0.121680922934708,-0.147389771775028,-0.39873911564421,-0.22806741159209,-0.171965880456151,-0.0070501962827372,-0.102554359950301,-0.120081263884529,-0.233510062458934,-0.051414536481811,0.144953062408746,-0.0871851845342413,0.435772802684455,-0.195871028397049,-0.0852179399614124,-0.0552757644458299,-0.123451931189441,-0.174938026669922,-0.0915498975149574,-0.123991457020763,-0.143216803834332,-0.0260466316841714,-0.187212566744851,-0.1567933267567,0.306528925524757,-0.173408697792488,-0.21443390156007,0.0037791561481714,-0.171935938124693,-0.12499482249985,-0.152671849036384,-0.334208981723898,-0.118922437669426,-0.128113919003987
stable,0.0763310395097837,-0.0427187321501837,0.0493578644549346,0.0503324669914955,0.457041678697708,0.223353706573531,0.098570395841014,-0.217800851019036,0.0280643812912191,0.128183749692868,0.0768080446973573,-0.0359199724350153,0.0357283554193999,0.0179560579585532,-0.311435167229533,0.203421883065925,0.0087703185668747,0.158704548690833,0.598405115290146,-0.100170610043901,-0.0336150606024726,-0.0587391121912991,0.0167066665008256,0.187246013988606,-0.100978324265358,0.0971489961574159,-0.0230495771268804,0.0971768800257622,0.125738110063623,0.189672969245161,0.0600790132022821,0.0046168575529646,-0.0136176071969832,-0.0813430221964222,-0.0235920908542938,-0.0770647858511351,0.118421143404936,-0.07506666714382,0.031671719578259,-0.0078274827579273,0.133421707421707,-0.175883621123023,0.146246124227392,-0.0064351420303907,0.0237858481961145,0.0659752042445432,0.500293299549816,0.0722760133860452,0.135492474088944,0.0625565717182529,0.0672626426001873,-0.0290469385254716,0.0264694531984778,0.0386666668506489,-0.0585080185008667,0.0601361168261366
