group,HLA,CD4,CD14,CD16,CD20,CD326,CD32,CD95,HLA-DR,CD64,CD141,CD66b,CD35,CD24,CD21,CD11a,CD66,CD244,CD169,CD54,CD62P,CD41,CD309,CD38,CD71,CD49d,CD305,CD133,CLEC12A,CD85j,CD101,CD224
progressive,-0.368025941626264,0.0596953482255202,0.0090128040589195,-0.312549349932429,0.133865031263883,0.146698060548606,-0.2163318216572,-0.414121872179746,-0.269092026427051,0.0776668046629271,0.0009955677690495,-0.0193431714284825,0.17249930193942,-0.0867198328751146,0.0140794813394349,-0.227555779441241,0.0230711031847706,-0.168916937431467,0.0058856291262235,-0.468729398297966,-0.106878248499654,-0.132897245924862,0.0772231157700231,0.0074873292381238,0.22495555198225,-0.299037581745207,-0.185454534078444,0.123351530895556,0.114534902686712,-0.119174645534938,-0.0676730263489537,0.148481232827183
progressive,-0.227555233697914,-0.208033285619835,-0.215104973475534,-0.13904198347575,-0.0765953014964689,0.0159724469965811,-0.412763090169639,0.098193184364558,-0.381889355645548,-0.156410414456602,-0.127062429572395,0.0111174169790906,0.355332199362962,-0.0323119337951423,-0.0118838093604703,-0.199390466623381,-0.0242066210070927,-0.380020859999614,-0.0681213677750507,-0.600331017658139,-0.151183211748752,-0.299328258774649,-0.0211026467162039,0.373851419674086,0.0720665504599254,-0.34512575503488,0.0625450961326615,-0.132307298257429,0.0476786548831962,-0.268714233494791,0.0081117350381005,0.171112525009501
progressive,-0.117267021007926,-0.39458246771613,-0.0914206631613536,-0.307791343988365,-0.0783184447494783,-0.0745468060752655,-0.418698800048945,0.0462444088124682,-0.480168976390521,0.112465590519888,-0.22183753445543,-0.15084827920452,0.325698249634979,-0.0650014156919183,-0.217055816970412,-0.0883001164757412,-0.0691285561887096,-0.160247125610238,0.0478949389019458,-0.259756036695204,0.0560952555892516,0.125376516705779,-0.03392210177203,0.244840306930474,0.413207414702668,-0.239812382564139,0.0820999929859217,0.0141899400936626,0.171999331709368,-0.275024571096637,0.0923713630879518,0.0139814244244353
progressive,0.131771393312864,-0.281091013250422,-0.265413560735566,-0.486303326073625,-0.1062645084133,-0.362054957990426,-0.477576279500589,-0.168524442503173,0.116839284940127,0.264663162285804,-0.117111870988048,-0.522953245112363,-0.403053735773879,-0.377557382088139,-0.0893994772863797,-0.0789872322401564,-0.455919152168118,-0.114951754776363,0.399479706400118,0.0202561618129751,-0.196182033423176,0.064257289990489,-0.195754132105664,0.222715135307354,0.62197890143935,-0.0493214005050609,0.153284627877231,-0.0410796456960822,-0.240776438958686,-0.0266760526200808,-0.176308504771353,-0.345578710707499
progressive,-0.0959189332529821,-0.04231903238394,0.0756896016346373,-0.197195443002984,0.0569699576713108,-0.0450811024771129,-0.0709066378676655,0.0854251607661348,0.0439460399042137,-0.130904406599353,-0.147596431762838,-0.0939409780392047,0.104450331880702,-0.0503705329343159,-0.0179354821037202,-0.173880620917509,-0.271826282849649,-0.125619738284866,-0.252847557598533,-0.0854032189004635,0.371504739272959,0.446396595026142,0.0705741504875956,0.0131777167949555,-0.038155923729007,-0.211343757071462,0.0454906250500172,-0.0706944072445446,0.0604659635327082,-0.114310784457666,-0.0929915675861307,-0.0533737457847998
stable,0.0306786650015193,-0.19895856296664,0.23918166421731,0.105625601302944,-0.082142164343274,-0.145116983798045,0.0846141825762223,0.168756200080253,0.0885314220501291,0.351143573349567,0.0334386689804322,0.130399118753926,0.200977393225865,0.132585059644081,-0.0122795660493277,0.154664126908515,0.0896983248231849,0.0128763145493692,0.0967126745392661,0.0532917217523761,0.057910677893056,-0.0259422647824912,0.181325322018551,0.252945196573166,0.343140143267565,0.194067815002288,0.147752304755691,-0.0498731162843964,0.312344127375475,0.125962963862859,0.166464551182931,0.142845761004899
stable,-0.258622479512009,-0.276654904606154,-0.0863157053416825,-0.182859578842546,-0.111551023192398,-0.0989835373754312,-0.247444752313141,0.0576901759710168,-0.521106914527066,0.234978736847067,-0.13621883998083,-0.160700717948552,0.453387355351022,-0.0897120403387981,-0.219515222019294,-0.246197786834968,-0.141877205189561,-0.142520696052676,-0.126299080176003,-0.334603187294304,-0.117932382838694,-0.0630389471923573,0.0361728712776201,0.0409901029027007,0.0389908163531402,-0.355672262714331,-0.154828432680726,0.104986149496688,-0.0665178186252213,-0.139592794694582,-0.205653192621886,-0.10545890172663
stable,-0.0428967724695064,-0.0950216150785962,0.126416996260055,0.065386732071034,-0.0114358678408826,-0.0661344286382635,0.203176128187666,0.0856594999357621,-0.0217600719829216,0.0621242357819205,0.0891863613262118,0.0908224630762877,0.216732514126884,0.0372374432024836,0.0354079622871813,-0.0297379422564888,0.0398630727668941,-0.091201614726697,-0.128983182841692,0.0781393943648941,0.0111118348084284,0.0097007932139638,0.048510404358894,-0.0032079958108159,0.121802666464362,-0.0874214017770137,-0.120028611282207,-0.0431032271620561,0.0599804617645679,-0.0245834431536109,0.0067044581168026,0.0661044947683204
stable,-0.375097393493608,-0.390269213077399,-0.0319907550156595,-0.244217201393322,-0.105565963546181,-0.0360375532368148,-0.325469855438753,-0.141657299359109,-0.740323805426062,-0.0947563339872476,-0.405287609790837,-0.163144175134978,0.28572875350903,-0.147837346067349,-0.0627535168004124,-0.383662367301487,-0.104005416036529,-0.107439545010047,-0.0910811237226363,-0.614458795106392,-0.15148632601236,-0.184913530573662,-0.104622564924632,-0.116142518404248,-0.0771096116006552,-0.425143068346544,-0.416497705865873,-0.0510318783772902,-0.17013344757644,-0.3910346752464,-0.195171333119887,-0.0436511343897902
stable,-0.144584820613562,-0.270393360664408,0.114457421244082,-0.247671079695135,-0.161864674336974,-0.0859133323010053,-0.294637290954501,-0.0513559807150797,-0.525327268913589,0.43789846037089,-0.161181396451178,-0.197749431126217,0.57246961188916,-0.133583714248027,-0.0337804512830687,-0.0729443150291025,-0.202127210495989,-0.305097098919349,0.225769017303205,-0.380933745899831,0.0746164153267446,-0.0032603515219861,-0.120972482999859,0.176189955582015,0.617277261402728,-0.270943679157429,0.0109186247717525,-0.0443226351474004,0.531455755246181,-0.199391090221341,-0.0750528437539213,0.0919137273581301
