group,CD137L,CD40,CD33,CD269,HLA,CD10,CD7,CD194,CD4,CD14,CD16,Podoplanin,TCR,CD195,CD32,KLRG1,CD27,HLA-DR,CD66b,CD35,CD278,CD58,CD96,CD39,CX3CR1,CD11a,CD66,CD244,CD169,XCR1,CD54,TCR-A-B,CD41,CD124,CD226,CD49b,CD18,CD28,CD38,CD71,CD1a,CD36,CD49d,TCR-Vd2,TCR-Va24-Jz18,LOX-1,CD133,CD158f,CD337,CD307d,CLEC12A,CD257,CD94,CD150,CD85j,CD23,CD328,CD88,CD224,CD258,DR3
progressive,-0.0612703904546011,-0.0239043715113286,-0.393977114419829,-0.0601757009852367,0.0862433041376391,-0.2078738201387,-0.0278518208745904,0.0786329359386298,-0.174472679990245,-0.240102163587322,0.167462550946646,-0.168280550997071,-0.225866239817283,-0.0953692173385903,0.05917611674116,-0.123167010408031,0.206272785321459,0.177476661189193,-0.201066135727968,-0.589962344920307,-0.259558988415993,-0.311451532112491,0.0295752057907242,-0.280179258921201,0.0788793745317704,0.07099692974129,-0.185608424581811,-0.0947855865767396,-0.0417820083415036,-0.255449603893693,0.241342767959864,-0.0117916828305935,-0.0193247642036251,-0.213177112974416,0.058890120265521,-0.0876383430476267,-0.15047837129532,-0.0281585617701801,-0.175569551379296,-0.253989536759346,0.0322655730385065,-0.299998691862976,0.228688691734912,-0.018717805762096,-0.0563657180051864,-0.0457511442392074,-0.134546643762811,-0.152989356718485,-0.153319294311304,-0.0649592824153488,-0.232358392219832,-0.0503991857455105,-0.0982555697077736,-0.172433343964468,-0.0302462024983728,-0.156471989595539,-0.0725776967105065,-0.0446102106238968,-0.186885975073654,-0.207266927547404,-0.139747730743591
progressive,0.0563031142780084,0.102801840326122,-0.204696460604676,0.031745675093493,0.291811859576739,0.116483984526548,0.0305685377755086,0.0497857908099376,0.208756273249897,0.212807274129118,0.152916397874612,0.0655670664152554,0.0573606018386013,-0.0243912492664971,0.401710291973592,0.0319319957626942,0.163776697666969,0.359386474196345,-0.0044327978822079,-0.314291621896247,0.0326078775253122,0.084914889136516,0.0663709502461442,-0.0589793537105748,0.0394639820318799,0.208719097367547,-0.0073589913160595,0.321098156657206,0.0311448744305428,0.0651124043149306,0.644329342452782,0.0384845590225767,0.323098157819353,0.0656376431675201,0.139746280042384,0.11864271758584,0.0912289925415211,-0.0132009575012859,-0.345525193763435,0.0080528945768032,0.0737049905599175,-0.0953714651886007,0.31574815841438,-0.034675869051348,0.0230668363044413,-0.0663622638477465,0.135229558093117,0.0733967368118129,0.0883871325781444,0.0191042420593188,-0.0203176311279436,-0.0949547634463031,0.0194401463560181,0.0696628478408432,0.272613705879849,0.0393890549828719,0.0129032315419174,0.226549244084181,-0.157949316758229,-0.0014709972695929,0.0388176992749855
progressive,0.015149341318537,0.0922058971619825,0.0013765499972644,0.0534370882503226,0.23348145006879,0.0875310381161264,-0.0213479871550753,0.0371105620449545,0.331941384744412,0.232292109141228,0.270747856435113,0.0416211630352359,0.0290369575390024,0.049539461725649,0.540905720953508,-0.0003907233158146,0.0223599448369303,0.583041702620098,0.063394384065136,-0.0871372662659076,0.0727977078620237,0.0988258296470842,0.0619740948460843,0.19433068922044,0.039605079530453,0.200348302305012,-0.0024845297076382,0.192136170177856,0.0515621573691738,0.068218855566487,0.534388748627956,0.0284754820445303,-0.0413880366690867,0.0764092001257605,0.0096166753301908,-0.0003330455055028,0.0812840218903559,-0.0196416133056071,-0.225146484530986,-0.424379579099656,0.0211623700421314,-0.0113390545108006,0.24052669851819,0.0073568175215372,0.0501773994470763,0.0075458914683613,-0.0252842200565605,0.0397918964609428,0.063774415074006,0.0957259978246949,-0.0347748646669557,0.0315267155749436,0.100434215989928,0.0587865618886381,0.313928505673124,0.0189275308092837,0.195965722417203,0.327954342625201,0.0219597984829483,0.037003907227318,0.0820264649255217
progressive,-0.317069928435268,-0.0585454277315933,-0.108154550157845,-0.312778479433616,0.103871692243438,-0.199170725378712,-0.318234784406437,-0.309500702880473,-0.275966864099748,-0.341466064862105,-0.348033321430736,-0.376778550835949,-0.331022974118345,-0.319285581023078,-0.347123654330814,-0.353216708649384,-0.326926649997865,0.0532424192528615,-0.32354355407238,-0.412843510676713,-0.300784062662326,-0.260174309396513,-0.372681170074811,-0.126270714967945,-0.311218557387102,-0.0864125730791711,-0.348601225398445,-0.11822858002193,0.269157810099063,-0.23853529283111,0.0410356454010739,-0.436436754342559,0.137670995724393,-0.311028789901218,-0.250085178632874,-0.146876858246353,-0.225828372712732,-0.34585195531867,0.092405492272264,0.438159059442859,-0.316729875763901,-0.10385671021492,-0.120753797331868,-0.345027346048767,-0.328498970820743,-0.312201725566433,-0.239091518185058,-0.310226375235979,-0.302816449166776,-0.32482646289623,-0.219936201114734,-0.334883314124049,-0.310586255806065,-0.23139681054608,-0.0857476767513926,-0.308172863520439,-0.24815730915749,-0.329772046628417,-0.311916630750179,-0.308722333390661,-0.324101559729941
progressive,-0.166073530065072,0.0526765790722857,-0.0860472350110447,-0.0353101047942482,-0.0182029281087619,-0.162170020764866,0.0771132305482582,0.0128134426674934,0.0119321332674937,0.117679931789426,-0.0251308064064605,-0.0522850799187825,-0.156490913359313,0.156713507762199,0.0325795801820325,-0.0743113127009927,0.131175252342571,-0.110501051379381,0.0689528838048492,0.0136438789167214,-0.106434224275735,0.05292569295122,0.0618391583224732,0.155878279404466,-0.0997901489729375,-0.275058790655594,0.0189047106953252,-0.0652745602100473,-0.100016407517289,0.0123862310787182,-0.148566593724835,-0.0144302264096921,0.0839706650933919,0.013628525106548,-0.129889758608975,0.050620547871665,-0.0250312763253406,-0.0617967478312071,0.0550448389310892,-0.246042991528468,0.0250829175630142,0.195588687217547,-0.167755149113979,-0.282809481388102,-0.087028121899442,0.0657542603780966,-0.0167751570692263,0.0736821656928735,0.0479423288796677,-0.0704614672290663,0.096347515849153,-0.0763573374057669,-0.0203118162659124,-0.0189480748335367,0.050112463422508,-0.103290666636266,-0.0559812970680908,0.0781205912204943,-0.0631599198177064,-0.086793754358408,-0.0527904225309326
stable,0.213838716512854,0.202700209600071,0.06598474502911,0.0457137611762906,0.20530085360314,0.149051417594816,-0.0929117247823077,0.0382825946223025,0.137854705709595,0.293474554219108,0.255940006056128,0.153800121457842,0.188320349691547,0.0249862107913654,0.288177309444623,0.165600466452327,-0.0946311954097613,0.455747066205055,0.236460433346247,-0.124193812436786,0.121019966654782,0.141886298646936,0.15911164446448,0.302620663719643,0.189465675544972,0.25128731965076,0.174178185706534,0.149561991495414,0.0868162188161873,0.073006729707333,0.47648817540982,0.0877427908721027,0.204844239611112,0.0501245965304687,0.172669796492262,0.190117029827602,0.0417257825312134,0.137492243796893,0.103809129087862,-0.0720335614949062,0.12940286410874,0.094499574197549,0.313943316299456,0.12060792139614,0.11803851600767,0.105430469733819,0.0989451079536262,0.125565192038407,0.153281125509065,0.132276898352362,0.231321343922772,0.208474459788735,0.200385369207291,0.146997473238025,0.285595497029722,0.169525305165398,0.309991060931591,0.238744202686003,0.255570871289204,0.185353901507026,0.144552725577443
stable,0.241876182397998,0.0669733950138413,-0.0789510835501184,0.234071730486356,0.307479748084864,0.196331680247044,0.1354461381748,0.19671902991133,0.323482535449768,0.0194430093854579,0.234428542525631,0.116989547921529,0.209008037916405,0.0812761497872374,0.278593689331283,0.178016632765828,0.0527669309777146,0.515003667795388,0.198843247990775,-0.249319897681981,0.0234143591685498,0.130405873056758,0.102614181976004,0.145529037299964,0.196840750401604,0.353347371705625,0.174887210395799,0.199261433483363,0.166595575569061,0.159689203312529,0.464728569545799,0.0480604685247388,0.11710331903676,0.0597727739727306,0.250083935030961,0.111954551377811,0.101321679597813,0.0733053494393244,-0.065634822838214,-0.0190069010328211,0.121195556311334,-0.125848801819812,0.365106099776794,0.02980993924261,0.185179059914423,0.137353717101268,-0.0393786855597999,0.155543746066336,0.0674703191550289,0.108166543730063,0.17780547948499,0.0097269038041453,0.14080111229925,0.157665798631803,0.188148997564066,0.139486581293387,0.282754634654435,0.259789588387551,0.126696520685098,0.184507108370539,0.103024475725759
stable,0.105778272157037,0.385154791566182,-0.0245487436802399,0.084587565818418,0.341974616552377,0.143854215109066,0.0348848857564207,0.0596625694847162,0.4157385176872,0.134118734916179,0.34110030381703,0.0884681199406143,0.0362035560930997,0.116517232848125,0.265218867760017,0.108989236323754,0.127675049276917,0.653720846009854,0.205071871713485,-0.360734813656087,-0.0041906972372138,0.0483646200612995,0.0475873456969303,0.194338408874202,0.104191191854632,0.159105487980703,0.0706904405500026,0.144891527397591,0.223227268081626,0.0934336175651902,0.500644051419938,0.0954240367953816,0.142044153896489,0.111783001772902,0.11497079196214,0.0503920354668581,-0.0355248725470686,0.107668466515608,-0.0129308758448052,-0.134892190585908,0.0786807416503617,-0.12243549893972,0.311777234846745,-0.035984281442972,0.0599528064486774,0.208344619482645,0.0904643512166466,0.03548712872146,0.0545560906680572,0.0664831913193218,0.0498147506331381,0.0797403857636092,0.115043448456402,0.0574875770112146,0.42074010780852,0.0593899733752735,0.169823845360587,0.141458882629615,0.0353935241699085,0.0682719911180593,0.0241249941653964
stable,-0.0188371837772854,-0.0537559054578109,0.0215811979146085,-0.0660903235086674,0.048003047796394,-0.0890322620582675,-0.0529136195854445,0.0008185038471494,0.0469978405469269,0.0085371918867868,-0.101126201773453,-0.0457547377815759,0.0094951902972675,-0.131270489138046,0.0585175381964759,-0.06896607794421,-0.108683893140976,0.126888256821098,-0.065300566363388,-0.0036691385499753,-0.0730108855040962,0.039532341251622,-0.0473576173401583,0.0893671546778706,-0.0127412557790784,0.0018829853920976,-0.188853511078034,0.220668625943839,-0.0589335548093548,-0.107176743053766,0.0732668749146102,0.0029801149152617,-0.115899735875429,-0.101460826112601,-0.143997630034657,-0.13159289990186,0.186004218048318,-0.0094288205850196,-0.0716834014856668,-0.182807930182968,-0.0334449670786033,-0.0344953617749662,-0.0251328313795247,0.0297162443220046,-0.0030692741706613,-0.0548049595793769,-0.0588823830240576,0.0205180312778317,0.013353832784261,-0.0585961060258703,-0.160815115666885,-0.0974457749273913,0.0141478033019066,-0.0344514958911678,0.0579462625294501,-0.0333295033921832,-0.0691568047415993,0.0809188379869036,-0.0732634720337372,-0.12934941565487,-0.141673583372322
stable,-0.0013163952976934,0.114423562625336,-0.190459748084624,-0.0762908205628131,0.233764845597689,0.0008848315370642,-0.0734309908666022,-0.0397120353753594,0.261107045143258,-0.106887342181099,0.150361281955656,-0.0793952182571069,-0.0468102731118445,-0.0600567609623261,0.196048851749929,-0.0914281931066963,0.0145675367288346,0.591502765607046,0.0857472405631458,-0.55566674328974,-0.0809777348074764,-0.0763867715501251,0.0591332329060107,0.0958744686785961,-0.0048375249248923,0.141210802356233,0.0848827674286936,0.251148555242874,-0.100849113733147,0.0038201774111727,0.503248232651971,0.0114051361771972,0.0430344158351859,0.0262424832124553,0.0166648706802252,0.0232684983940312,-0.0420624310733684,-0.0039059886168314,-0.180053931498453,-0.61078544109375,-0.0634466089346357,-0.119727456912515,0.314211133589228,0.0550265995548461,-0.0342314481422777,0.0699957577332506,-0.0180607213842464,-0.0263905916692826,-0.0670928533630332,0.0176840680841152,-0.447141615299254,-0.0274337604131388,0.0307292502686976,0.0309359169962598,0.144645360265957,-0.0210787423908886,0.0620118905242083,0.178367854754113,-0.153210379063117,-0.0098086245809151,0.0223875819776287
