group,CD52,CD8,CD33,HLA,CD10,CD49f,CD4,CD14,CD45RO,CD326,CD195,CD32,CD107a,HLA-DR,CD1c,CD64,CD66b,CD35,CD24,CD11a,CD244,CD169,CD54,CD62P,CD41,CD309,CD226,CD29,CD49b,CD18,CD38,CD71,CD193,CD36,CD49d,CD73,CD305,CLEC12A,CD85j,Ig-light-chain-1,CD328,CD101,CD224
progressive,0.106210617901143,0.318441682690327,-0.128979505554683,0.156575216511067,0.142035959702177,-0.156102599136762,-0.094726429212848,-0.114780319537965,-0.34195674292099,0.116310016252686,-0.0287017213608191,0.0344524799803372,0.0949309183673403,0.0974091177608418,0.179772645052315,-0.203553630088992,-0.0176752019767422,-0.269298323059763,0.012885571975997,0.016471918959149,0.249897704494199,0.0229069480053244,0.211449024999099,-0.0947289478159518,-0.0902919330195265,0.0289114495274562,-0.0064022443595923,-0.104442377045731,-0.124047454037695,-0.0707307570202078,-0.0365248558745101,-0.228372481217342,-0.247231893104408,-0.234838904799068,0.133344723534763,0.011700373064402,0.0497736722358205,-0.236659863814934,0.0513099343797206,-0.0645746111023471,-0.0136033750463572,-0.0437675100345607,-0.300133258008392
progressive,0.237543145741877,0.0274691855030266,-0.248997371455359,0.301721513922856,0.208634643304806,0.165814816712826,0.241859322908747,0.233423715112682,0.0452819646403886,0.0239047152373286,0.0573857153518071,0.448938817987943,0.168913091234698,0.345622437324049,0.0776235333704219,0.127647628402586,0.15932495582234,-0.210297129301844,0.136045257015958,0.253043698237901,0.368316901866723,0.110722630650296,0.615143829281945,0.316564050531653,0.416148933688904,0.0442196476790344,0.223905445893602,0.202774190162152,0.168591661480667,0.123274759101377,-0.324504957285067,0.0310317546843411,0.0658956871498631,-0.0707027601313221,0.307758166776774,0.0949761976317865,-0.0004690762798497,0.0516729577750883,0.330118781302564,0.183007740251285,0.0492775618967641,0.0562651454810011,-0.0865943236535242
progressive,0.362273676056137,0.17979577380224,0.0318737360268741,0.359944022181015,0.0219344979426865,-0.111870285829675,0.43489562691296,0.175201444151953,-0.0040532326217193,0.0870928385368401,0.113443596317286,0.334162393825148,0.126082289532223,0.647516610579148,0.100553476636473,0.214317644590551,-0.0483700987030511,-0.338177761360116,0.0124392296814101,0.250050793660193,0.211785099510735,0.0574035079679932,0.362097750789392,-0.0883686850852943,-0.140022517118329,0.0625387987377459,0.015574120462912,0.0728025404970236,0.0009100813165635,-0.0588997430319906,0.0231943344520806,-0.0470096424471403,0.0754366394184246,-0.0553300040724215,0.430319264569074,0.144774564122461,0.234154864373505,0.0385808050317436,0.36600401209905,0.138459246713469,0.132934581718667,0.0531775692750284,-0.0527318837544992
progressive,0.109141633211844,0.0910849077394861,-0.329546007894538,-0.0266682348783258,-0.13626185692962,-0.324169676903014,-0.137868104774197,-0.411834056670888,-0.0778817892176763,-0.153834391300413,-0.177680760196772,-0.329628366035949,-0.104111661278901,-0.0466536360469975,0.0314222974693722,-0.117632587253392,-0.383738962186761,-0.465607285959098,-0.361978305542143,-0.150346245476298,-0.0425398087896126,0.0360022613535492,-0.149588822582323,-0.233834089316155,-0.212884410759589,-0.205468647159175,-0.211337808688493,-0.265608552905896,-0.258421006817009,-0.328792232166108,-0.159684681886461,0.280069382077867,-0.392843889614633,-0.279539936027965,-0.0326398269153565,-0.134021514170858,-0.126342954939077,-0.324967031996824,-0.117159924036858,-0.258207598545958,-0.306955515080464,-0.182379088200757,-0.266969206554185
progressive,0.0750869695907943,0.104290374862324,-0.283355693203872,-0.178978953635226,0.27814659050047,-0.202909828035245,0.0212095670865484,-0.393368695521731,-0.0520692292338958,0.109030477308116,0.124867567767533,-0.111672618262873,-0.135751470885275,-0.0618477808010884,0.346339036819677,0.166539337567014,0.158343731847972,-0.104197521153815,0.112955730622324,-0.262034217153842,-0.0634896468401136,0.178901736706585,-0.2842074661063,-0.0193714515662749,-0.117238704018104,0.0793608549848238,-0.0405313221097132,-0.286191404753176,-0.143705341024801,-0.171512699616545,0.0572143899919751,-0.147832961756415,0.184580203284959,-0.250158703525363,-0.131245623848099,-0.0641241206489657,-0.145523865236941,-0.0341599327709435,0.0241375888234725,-0.0178515428794996,0.0676971173260901,-0.0517748155894056,0.0421895468900493
stable,0.139813360819352,0.0832644830058087,-0.243146476572264,0.0561936646515486,0.158046885640828,-0.0319765069225314,0.271238393046416,0.107965243330502,0.0739760669748383,0.215856476248135,0.118020775475518,0.0882921790383897,0.066666673151909,0.260985593836529,-0.0089379250759296,-0.158951657404165,0.0931515436993288,-0.44096842748679,0.0467275082968001,0.0336977988533021,0.037450879505058,-0.133372339282387,0.138898391595563,-0.142764834444144,-0.105682816009188,0.0718392673318123,0.096449140603929,-0.0196927012405102,0.0855059571214198,-0.178032468807557,-0.131413518511274,-0.263564248918673,-0.0003582151862902,-0.163353027151015,0.132430797602889,0.0390592637630473,-0.0263742740190224,-0.0372821170244765,0.0852834668221386,-0.0286701322148158,0.0777836780396202,0.0796480237684018,0.0577322137660151
stable,0.371998140743491,0.0471923554969343,0.140072861667539,0.390562378234946,0.160432949913918,0.365977235469235,0.407657490725853,0.266650741381737,0.19109900773922,0.0603796240847279,-0.0061134400739689,0.379733226325967,0.207308785052175,0.576318888231053,0.0327723292917242,-0.0613412083306013,0.139335494528785,-0.147532611637985,0.0977966812733481,0.470539793479484,0.202393243832806,0.205820143249397,0.46125300854004,0.256860516650459,0.248594615648442,-0.0042080995826691,0.294848687596481,0.394343196512921,0.194524062560982,0.152351955689831,0.0525062798553588,0.0542121086571287,0.0143359346082658,0.0260271640014128,0.500280795134248,0.0828270018848328,0.31398376500799,0.261462124246661,0.286292062458565,0.0408983903993586,0.37789044882225,0.351072550972049,0.109790984180121
stable,-0.191154601482465,-0.0463076411224525,0.167454940434523,0.0237478699728361,-0.0013576316744372,-0.145586655188604,0.0342710304265228,0.137253074226997,-0.033728837873958,0.0281155270780816,-0.0228752565996113,0.236243307663798,0.0206863628399735,0.0921165159175897,0.0065014716868563,0.284308252530771,0.155328395709579,0.190098440288834,-0.0272088171409983,0.0858755216667798,-0.112097557901728,0.0450296502982985,0.146081864808644,-0.0928197633906259,-0.0708858907022442,-0.0765441333119279,-0.0324203673333176,0.0502188584934766,-0.0187012173878923,0.0827665484304756,0.198191464581232,0.0369015502149988,0.0037625484861804,0.0676758869750991,0.173164346113448,-0.190500655569241,0.093717599367122,0.18870891278154,0.0928329988781598,0.133974094532354,0.105117772960214,-0.0003718681393085,0.0900765818947688
stable,0.319020154206003,0.0860893446314494,0.0808123488108894,0.343068629078333,0.115527780920759,0.286571575159064,0.263709673010979,-0.0987240971049572,0.0027276249998003,0.12837907804108,0.129859177830066,0.0885555549774828,0.128761114533653,0.517331485963639,0.388563261260192,0.0976317252841454,0.161618433654554,-0.329961550779889,0.104755770586355,0.230786887862122,0.0047581558090394,0.095686253615781,0.392819473782941,0.20533094454975,0.227690451528513,0.121834146207579,0.23641824592555,0.264368047290324,0.155711336307711,-0.0506113820465379,0.168442401117504,0.265925553011899,0.0350887603127145,0.135031657009499,0.400465555903482,0.046358370076494,0.366726193548174,0.123333698108989,0.324646597796326,0.220134042488889,0.117663069058345,0.185878089304756,-0.0068862080754491
stable,0.292742640556851,0.0453199251404509,-0.180873194501912,0.307665391361621,0.121571915347995,0.21255594860398,0.351967561460044,-0.0474428145341686,0.0954085780528933,0.166728681569992,0.0909070032640541,0.364468429363089,0.309325580416396,0.617562684524735,0.170969057896608,-0.309393444071823,0.144565250307913,-0.521693849941422,0.136619499309208,0.191032123775779,0.383254953110258,-0.17523269877167,0.460276645196824,0.142874713880111,0.196076956665303,0.133095018837352,0.249648680038957,0.171583899983616,0.228858160616588,-0.105938508015886,-0.0984927159496217,-0.538486656581268,0.121835586643278,-0.0800381046489964,0.361348937320229,0.104662010093083,0.136204477027626,-0.403838637509397,0.301061410734897,-0.0531439956648333,0.179516214621612,0.129187916526535,0.006000679304942
