group,CD252,CD34,CD49f,CD16,CD45RO,CD294,CD31,Podoplanin,TCR,CD32,KLRG1,CD107a,HLA-DR,CD66b,CD35,CX3CR1,CD79b,XCR1,CD54,CD267,CD41,CD49b,CD71,B7-H4,CD26,CD204,CD1a,CD49d,TCR-Va24-Jz18,CD305,CD150,GARP
progressive,0.165864851768017,0.0995215366039543,0.140238701321978,0.138383292365372,0.143419178920509,0.192359850494906,-0.0312074384835171,0.232481857400643,0.151698945712995,-0.0079581674238111,0.168026455033078,0.121565833037236,0.218568652542269,-0.0834709929979607,-0.347918753721034,0.239812794480775,0.127890163992644,0.0182794673319051,0.137817684626451,0.240616357823767,-0.0267558468963679,0.0395489671484349,-0.0763554805667637,0.328862441697934,0.272133473585655,0.180449486540802,0.273877270345905,0.251624648415636,0.342051987547704,-0.0903833819691374,0.134339674681595,0.255896431417402
progressive,0.182952604130496,0.156339496823419,-0.0378383391054426,-0.114484891596209,0.060001713143881,0.052550912932646,-0.202392740372525,0.0558515711564868,0.0993980731861176,-0.155257608386894,0.0814827544293496,0.0601105020441114,-0.203242207240633,0.0448470702043611,0.333162473758746,0.0661821258795346,0.0358841526013139,0.0701258562415608,-0.433239043062994,0.135733769322789,-0.241508591708756,0.0129523419221511,-0.0315181589759656,0.137641057581692,-0.0317211811524369,0.0750014595163717,0.0434912848761659,-0.297403197990772,0.0614632492300935,-0.11878559540149,0.0433587540115059,0.130438827243246
progressive,-0.264056383124025,-0.211402683946632,-0.446603246810978,-0.0631972475715174,-0.208006674925881,-0.268982644139465,-0.458743263341592,-0.307237459178347,-0.257116301453057,0.0605359948230741,-0.27684293225521,-0.206079688421274,0.232279914477567,-0.216561723531894,-0.520274402428113,-0.302368551151904,-0.227807530525133,-0.19347769276025,0.0211525180795292,-0.176280204785112,-0.434999633185197,-0.339440688218551,-0.523052773924868,-0.284644047472378,-0.244893699409105,-0.21990021586748,-0.288857254234386,-0.0134893367675958,-0.238398060556732,-0.307619139772798,-0.277338187468697,-0.253819364002073
progressive,0.215765656115753,0.238198379887616,0.0856250441588007,0.501945729090394,0.252700047493216,0.17719806852128,0.0738690944950859,0.310023887575954,0.319614455427349,0.528551597586528,0.0928918326110172,0.113210548613688,0.151158682747536,0.559892156399813,0.27408213190656,0.317701431446177,0.346948290654895,0.350258308194585,0.227829939357919,0.300699328737347,0.107188701343113,0.240426953187875,-0.40233402269719,0.155577888253118,0.245575213669888,0.227350851789376,0.227715707904925,0.0960026820463312,0.238629550868436,-0.0057032782773113,0.200599571916296,0.249394599371605
progressive,0.543226261943163,0.484773206991333,0.139838452665945,0.0620210833620419,0.477597292919163,0.452390986697749,0.20690435923822,0.550152990847977,0.569733810740134,0.310106848442203,0.459908335586908,0.495525487040116,0.421174313553187,0.158074446521834,0.114918276040897,0.484935341061413,0.466009105213241,0.504454518409554,0.0382346322212731,0.519424418019108,-0.0724543493016287,0.232882235800985,0.0874430188449172,0.497007551766496,0.533307613110104,0.472180633296153,0.481737229924648,0.327378095250817,0.502004548536232,0.298540678331395,0.483322271254944,0.483656448383399
stable,0.136162236889597,0.250042193440832,0.361941338977185,0.0650352087763799,0.0058696540544861,0.196653386505105,0.189573770165374,0.255950795413773,0.197061808814621,0.337052685355953,0.153127438427131,0.272645889421281,0.43048733586233,0.0996044101012685,0.120932543290037,0.260548123288797,0.179436991540749,0.111861840783471,0.430008554002662,0.122723592913604,0.359858306383829,0.399193463165405,-0.0951874155225182,0.202900158786662,0.238090672915653,0.253138690500927,0.127066896784474,0.30762007747235,0.0506944210071503,0.238685941462253,0.139168500524295,0.125304251873482
stable,0.0361487621404037,-0.124962284816009,0.105523856768772,0.0346735414417779,0.185771408380866,-0.001033019123028,0.117323283726526,0.107469918985499,0.0131257201285547,0.203277719221241,0.108447922939158,0.118351337587065,0.315569746919687,0.0563417300377491,0.152861024709803,0.0869046487374767,0.11177577641894,0.0417000529771773,0.246689783164783,0.136236926342462,0.168992885864915,0.0485594318369942,-0.160678210737093,0.0939198246984769,0.0103440263809145,-0.0088422529741117,0.0601710499226497,0.0918465092033713,0.0620503610193555,0.154954401398841,0.111230376775672,0.0677935449195154
stable,-0.050076893727011,-0.0664837415772548,-0.156494524242243,-0.226364212098164,-0.103688568229422,-0.0557398021371763,-0.120384196014416,-0.0245405490731736,-0.0161699100976403,-0.0348142500966927,-0.115894598959817,-0.0586671227472558,-0.534262962938122,-0.0587805211535993,0.35745118672637,-0.151543728936245,-0.102468458775104,-0.0811909011870105,-0.383095291659795,-0.0203408342881957,-0.224131299166104,-0.0393515180563466,-0.0969202427155795,-0.0838885718517311,-0.0988429162399737,-0.104101805179169,-0.0768393034402183,-0.50308277952829,-0.0786334130612294,-0.375515971010453,-0.0846108769468979,-0.0951974891436681
stable,-0.149177202327282,-0.20173636906993,-0.273168763130033,-0.141292208436739,-0.155091507352274,-0.112472847202654,-0.254259981296065,-0.209468017063707,-0.192907470420149,-0.111794461334351,-0.137047557625717,-0.18441375927302,-0.603501233865768,-0.121651258622307,0.249898340411154,-0.238253315914407,-0.201005123323488,-0.132561761173243,-0.43695373425921,-0.158471875779151,-0.194735898542573,-0.133872338650441,-0.344733812384738,-0.167883029828267,-0.189790714045435,-0.130710133524737,-0.185403496035135,-0.422554923988814,-0.155101765304382,-0.507409875628522,-0.152153673318392,-0.153772078317677
stable,0.0631396744336121,0.088678667242134,0.475640589888241,0.0651311654580182,-0.0734514577692703,0.144269168906566,0.0277593891032805,0.138581207365671,0.0991872715442346,0.291822036706889,0.133071734479915,0.241563450504577,0.343802269036837,-0.130742439955758,-0.317532490840349,0.0876763827570743,0.100367170589258,0.162981647539227,0.280412005038627,0.0949281685672181,0.52869397892126,0.492386313210993,-0.304740653836572,0.163898540618607,0.148058477349559,0.168806759143001,0.107001947263617,0.183092765595954,0.129878333767177,0.0680562433239321,0.141330214106872,0.147789009781485
stable,-0.0181233002680233,-0.144507093618525,0.0392051174106931,-0.0150308383007088,-0.0161461085802439,-0.0448339445232934,0.0594325367898557,-0.0301396134561777,-0.0733433250116245,-0.0243435840069077,-0.101602214621131,0.0642628085655826,0.28623272382849,-0.18345799820561,-0.348133807018664,-0.0198148213822758,0.0629276692872544,-0.0793949978069618,0.21421960010486,-0.0466162921024513,-0.0201809560497127,-0.0480529637342386,0.0568741354869893,0.115295273576587,-0.03431115623805,-0.0733864869856006,0.0386092454174826,0.424973336363779,-0.0108258124964663,0.173640880545972,-0.0732160840107767,0.0198487413257389
stable,0.0435503696512302,-0.0380042008510854,-0.0358394710976193,-0.219069989380959,0.128084346322994,0.0983794457067234,-0.163952024036765,0.0361250325250338,0.165159505384008,0.0088299939522257,0.262472668748913,0.166811164081353,-0.0448982119803213,0.177439112679382,-0.0767141011752585,0.287234425353011,0.39287022855185,0.107166879691078,-0.460865297521924,0.236819993247535,-0.0880394045470749,0.0393088270071665,-0.0549411234624078,-0.0078503003634143,0.0236031438800841,0.159110522507614,0.160954436871867,-0.0228792194489847,0.228487318788845,-0.181726621567218,0.210222714428876,-0.121066893936667
stable,-0.124504945069281,0.105862506457636,0.168690535176019,0.241530818063924,0.0770068965528079,0.0810295029799688,-0.151366644820076,-0.0790299986343935,-0.0963234109686741,-0.0329898592147655,-0.0047731630533143,-0.109644331515089,0.0414956911547027,-0.0152674441338651,-0.150208657736745,-0.0432723042061514,-0.0514865301808629,-0.0537250560786187,0.360202556822761,0.010604750998373,-0.0650137773698075,0.0698070026112965,0.0318908409612068,-0.0755504283847077,0.0045475852304179,0.169323275333068,-0.0877987537751252,-0.131096678972454,-0.259507546427452,-0.0128070400789697,-0.0723468113426608,-0.200700186298934
stable,0.156561263718567,0.0843606357830798,-0.211336678831647,0.0714948244976703,0.130465057465459,0.12142396748435,-0.270680757011283,-0.0469317982048488,0.0227485098615013,-0.0372040024024332,0.0758848457742927,-0.0008146366409464,0.0753100712021323,0.180009225003622,-0.0821253423905211,-0.0392886751487635,0.128684594704665,0.111140897410346,-0.0403101147527407,-0.014456223073673,-0.282595723221192,-0.203019146378671,-0.179798370747643,-0.0113101980290817,0.0124025868190735,-0.0170728097255587,0.2063541991638,-0.177453338812717,0.0503072507181501,-0.173848455346693,-0.0187233605974221,0.0230704474649884
