group,CD275,CD137L,CD47,CD154,CD52,CD33,CD269,HLA,CD117,CD45RA,CD49f,CD16,CD335,CD31,CD195,CD32,CD161,HLA-DR,CD64,CD66b,CD35,CD278,CD39,CD21,CD11a,CD66,CD169,CD54,CD62P,CD41,CD29,CD49b,CD18,CD28,CD71,CD193,CD36,CD49d,CD73,TCR-Vr9,TCR-Va24-Jz18,CD305,CD133,CD158e1,CLEC12A,Ig-light-chain-2,CD328,CD101,CD360,HLA-F
progressive,0.14068077896227,0.168518303484757,0.0463496829843217,-0.199925646473492,-0.0855808273273455,0.413861646901076,0.0403043707784932,0.0453273547398219,0.217092483806001,0.0321196892341092,0.214742364273556,-0.236855038928863,0.0377053026970042,0.3524103951086,0.112442025302984,0.0527253275969624,0.0085460538456685,0.0029960843526386,0.402165188989576,0.161865557229755,0.475307002129782,0.0654753012915578,0.405383817262475,0.220296188242172,0.17570704451394,-0.0905784039536112,0.204315411096045,0.147533481333319,0.373773927708035,0.369803321531497,0.342399195281166,0.15819586859374,0.198497295244687,0.119289425050885,0.302798090726762,0.153787461838721,0.342120193060585,0.0250216474996489,-0.001779755995337,0.0910120200309421,0.0330478948997946,0.277550373686938,0.220391809361654,0.133085667857412,0.502232983183491,0.346712215387869,0.259769100812559,0.176242266558067,-0.0884452033965507,-0.07341114372067
progressive,0.118900112137569,0.134591083599145,0.0940818555346501,0.154895495541378,0.256693743546126,-0.024134546716599,0.0502564859128489,0.248583318726457,0.159505460187173,0.161613493444217,0.204186748468583,0.186402845350301,-0.0115397189939464,0.391468617317829,0.134355907996142,0.23089039409172,0.160025216193269,0.293928002779587,0.199666882725802,0.057407122820176,-0.180495200787194,0.113055925361644,-0.137594323496605,0.0973044873076602,0.354016691183211,0.0085625615821001,0.232782390170707,0.46798925300742,0.322135487250646,0.266922707023149,0.338637248194095,0.208119668230721,0.0152471799488436,0.0970331623092923,0.211621672544079,0.0238538246159006,0.24801729180956,0.38520116499618,0.105919579541379,0.0954786197948775,0.233315052160756,0.246388110958611,0.108709685244179,0.0929091500460441,0.17922555058585,0.219387840823841,0.108500848076088,0.161299032888428,0.175205261150013,0.152478828204934
progressive,0.0466897251735895,0.0539642489715331,-0.0126896519154204,0.0023407219922159,-0.219263307683239,0.152852025025698,0.0048149540501285,-0.160142641651107,-0.0051378190307467,0.0117733562564785,0.27982342294534,-0.0436736884821283,0.0431336773645827,0.190718887623084,-0.0038471700675959,-0.319924396630444,0.014569095575112,-0.565185534067143,-0.0061747455519886,0.133984644373996,0.441546715305993,-0.0275209928808689,-0.0839965336677784,-0.0682920008897649,-0.03426404336125,0.0867335252297808,0.083067642918895,-0.302346921271119,0.247066840086477,0.265491505094392,0.17341338948562,0.137981993066681,0.20898659061776,0.0837470000489063,0.390453307436875,-0.0089901725801655,0.187315077650223,-0.234503566715998,-0.0228122462044494,0.046569551948582,0.0312536664449381,-0.0245199128331871,0.0941254539989911,0.0753080160491967,0.20868879384737,-0.0181479307540328,-0.0450940905799352,0.157261979476533,-0.0038715681073767,0.0152037609083237
progressive,-0.118319329028989,-0.169779363523032,0.0151278752462227,0.116227629906916,-0.0766630935290414,0.177747220717653,-0.155215998286169,0.262843602524554,-0.170420732308313,-0.0577276123149307,0.0035957194896761,-0.391055566222603,-0.0019406994901581,0.18294058355781,-0.0977344990261229,-0.35834228249515,0.0318290835601718,0.218164939333934,0.390526824907213,-0.419591036992674,-0.176188892217192,-0.270733384294753,-0.118518445134457,-0.0649221661195217,-0.0408416288164142,-0.242934065339164,0.476693823325105,-0.0122664819531134,0.0037417069466378,0.159569714164926,0.0666749341632343,-0.121677951192239,-0.0017077065013986,-0.21293802706726,0.64605372413815,-0.189719990920804,0.112213982746661,0.0940587588366909,-0.0317938444026034,0.0093597088077232,-0.1337201686867,0.235160963019708,-0.1052323745237,-0.001185174308678,-0.0090494066103011,0.163093612207995,-0.139608510732537,-0.0161190677389956,-0.0537517770692871,-0.0865387581346601
progressive,-0.0616183999273111,0.0049017367132932,0.0584068652805984,0.0916239261717323,0.0892788291727963,-0.105192141453568,0.0146567255055707,0.0095035526731055,-0.0443951710051028,-0.353601703683101,0.0865418163634038,-0.109178068906424,0.0364126493917173,0.0965310761224545,-0.264718101797123,0.0083840438687322,-0.0257038584936437,0.117692653798112,0.17970551106126,-0.196839653250852,-0.0567362573482539,-0.052147754144673,-0.0323644367586782,-0.145879239084578,0.141518442225789,-0.031806032715584,0.115491230714576,0.154225556898755,0.0889882247344993,0.0113621323671567,0.101694661644846,0.10259520034811,0.0568343380813177,0.0431976493884791,0.159825979564769,0.0455147788961101,-0.125451700629702,0.150661258456026,-0.18672970026212,0.0035554663978085,-0.0345354721578736,0.0511023816460632,-0.0113803000641917,-0.0146255773956648,-0.0859822605580043,-0.0916112010769597,-0.0178920305998807,0.0842155723618256,-0.0769554142481209,-0.0083572852364777
stable,-0.109779787773559,-0.0811367708512289,-0.451734443145558,-0.0378173393091403,-0.215816941725025,-0.513176183374182,-0.179801106042009,-0.42423228094648,-0.0941643168913287,-0.194825378447796,-0.449887105898919,-0.104240096605219,-0.0367655177115219,-0.51598207516821,-0.138487189348297,-0.267245855450199,-0.167428904835505,-0.24434642631698,-0.314950273955618,-0.0951909595111536,-0.534586459982739,-0.172837647296414,-0.0938520342794602,0.0410878186949767,-0.385700176953825,-0.040635038090561,-0.374344247379811,-0.374985801293439,-0.521806901881323,-0.581174728796609,-0.499871513862379,-0.250093326442044,-0.396473656479001,-0.129336550483312,-0.367268637622892,-0.0905044445669443,-0.663679097288636,-0.22762230906515,-0.102875896176993,-0.10740551299764,-0.0883395711908132,-0.359084212191515,-0.104492541488763,-0.0581511780600747,-0.397522165691273,-0.472929808443435,-0.221819267693721,-0.280654132948523,-0.166469625748056,-0.149401135829667
stable,0.0387309776054674,0.123554906735322,0.0721551921266203,0.150941526580614,0.152972201413336,0.224240911547632,0.262146994061869,0.309025591808147,0.172178775897219,0.0608401748814397,0.280582689916456,0.213327832663545,-0.0353943402615634,0.426205779150967,0.029476136593051,0.154414486100558,0.196240103437333,0.169217411426323,0.10094571543899,0.172667248354744,0.214965345112411,-0.104997523433095,0.169875894090616,0.230176465516631,0.436483412429127,0.134600275448785,0.188125897484529,0.276795209010086,0.330142060124976,0.261830114788238,0.39627583079424,0.217251586973198,0.109884416705313,0.0603812064673745,0.397560811459505,0.0768691543313058,0.104728958878438,0.221322032144592,-0.0351983341287852,0.14341672691376,0.153457506822452,0.340721698604287,-0.0186671883756954,0.0375724378775869,0.343719849664354,0.213676006210724,0.406647771404634,0.28677916439053,0.0483400563156773,0.220072434482359
stable,-0.0870795302487049,0.0179919636833934,0.0625744213529835,-0.0427136613692269,0.139551743900456,-0.157660698290645,0.024629159027426,0.101632236317799,0.0288819939590603,-0.101837956918491,-0.0466397712536531,0.376168615519969,0.045107527616419,-0.357691550557339,0.0345360189520541,0.267835137445669,0.0540874208777393,0.459401301236107,0.0475166214674225,0.282365903178242,-0.249626359404531,-0.0232036676161821,0.10322804434899,0.0147517096592053,0.0834369482097348,0.106572625591177,0.217310755388668,0.362039403884455,-0.0952008414917865,-0.0435330397584991,-0.056747309584446,-0.014643491501187,-0.0267404684933596,-0.0228091673728506,-0.320221046008952,-0.0544203860152859,-0.323174166597503,0.0269519050147475,-0.0026325632197047,-0.0509277836755015,0.0159952305104637,-0.0558303769472069,0.0768118501178931,-0.011826794228208,-0.0747544568616346,-0.0364003941888658,0.120548910497743,-0.151467324345401,-0.0194205672950109,0.0269023528687551
stable,0.124044678642521,0.0439822745895309,0.0062663015134473,0.0282689044666742,0.147268407359117,-0.190775014739319,0.0568059520987158,0.0743660460434736,0.13368490339021,0.146726572527311,0.0114326153418242,0.13224226460717,-0.0012193011577613,-0.102272282103857,0.0372197249552374,-0.149413309867376,0.197239630764186,0.0956000785693785,-0.107142249633908,0.0131672846987877,-0.334874777877242,0.0524632982859288,0.123586445010953,0.0626786238748296,-0.065555525715881,0.052278949631626,0.0188285999726109,-0.0715425927204586,-0.163922625695806,-0.0748147294938675,-0.0389762024139827,-0.0369227327309751,-0.244703681129615,0.0440514326346119,0.138773210802451,0.0688626582276602,-0.147214894827783,0.0224064244508724,-0.0102996798489652,0.007381721344978,0.0912307389682388,0.0133955929890068,0.0598306790639672,0.061274384016808,-0.230049986317489,-0.0646443095692997,-0.0942770057129408,-0.0867177743488452,0.0722104673777644,0.0803561727959085
stable,-0.0423599626974229,-0.163490546866712,-0.162814809898297,-0.003008675322389,-0.231622199805102,0.153919510131143,-0.134889320146977,-0.373633702305287,-0.260613576174019,-0.0474192672931028,-0.331275172597011,-0.0672606770471208,-0.120425492926168,-0.0082878470481076,-0.0483200785695914,-0.219779332948229,-0.129210244509813,-0.368406008137043,0.239196872236343,0.13939097810008,0.312761811038313,-0.122291454635575,-0.044984927868521,-0.134690615065351,-0.0949534943668815,0.0406477210319079,0.240402682327475,-0.271368334453961,-0.270351532243266,-0.363299978804335,-0.19885138546708,-0.358224907604561,0.136657580886052,-0.107935679644079,0.344599173330133,-0.0228720959680252,0.0147370302805015,-0.182040799715102,-0.0901794599291857,-0.0852417067917575,-0.149669436364128,-0.0442509148855188,0.0521837716421441,-0.0345253942416665,0.318438782619956,0.202439114867167,-0.0269833733330787,-0.0283682847523641,-0.0535071225440947,-0.0701195301214783
