group,CD40,CD52,CD19,CD33,HLA,CD49f,CD4,CD14,CD16,TIGIT,CD326,CD31,CD146,CD32,CD103,CD27,HLA-DR,CD1c,CD64,CD141,CD66b,CD35,CD278,CX3CR1,CD21,CD11a,IgA,CD66,CD244,CD169,CD54,TCR-A-B,FCERIA,CD163,CD309,CD29,CD28,CD38,CD71,CD26,CD193,CD49d,CD73,TCR-Vd2,TCR-Vr9,CLEC12A,CD85j,CD328,CD101,CD360,CD224
progressive,0.350995741873243,0.344092713126666,-0.0026801441084345,-0.394497272719835,-0.106144083393499,-0.0795961849660419,0.0545914821214062,-0.146537825285397,0.0868558470758626,0.127303236482575,0.307858439262013,-0.349486347890284,0.321815861888702,-0.156148591916996,0.241583521564197,0.343216455104522,-0.0392930179669447,0.0728991403718784,-0.39888153095164,0.222370016894899,-0.0360690152983053,-0.452511418001292,-0.034332493390243,0.257978234941582,-0.176584931270745,-0.0985224597863989,0.181960240222791,0.128550427623982,0.125468851446644,-0.370622501816782,-0.129515334891214,0.129005915082541,0.155156814520927,0.0136547977360822,0.0897293750849796,-0.152463902003908,0.154255624047519,-0.0649234637492432,-0.176536937714778,0.0946629486804584,0.233256041087822,0.0839125226607552,0.127059690374327,0.155981714684133,0.124456474838564,-0.345775175378765,-0.0908834206518028,0.080018690134604,0.049582543341891,0.204402394125186,-0.0772897082312071
progressive,-0.0810971524903356,-0.237577621198003,-0.182980494517869,0.194499377605044,-0.107409969161266,-0.118798356521009,-0.290087811755331,0.0133165186069275,-0.318539961016682,-0.190377941444846,-0.204331693201548,-0.122052435589715,-0.255754551474783,-0.290080294595327,-0.178269884859821,-0.128647324676169,-0.267055769205276,-0.176083021036165,0.0525658028182702,-0.216725709249079,-0.150012279196239,0.124944277748681,-0.0800294087264119,-0.222042770093568,-0.16941327425608,-0.265504190084814,-0.288234084852666,-0.0936343203928642,-0.128388108392125,-0.151571250833803,-0.28733791938165,-0.196669074752646,-0.259904725582528,-0.0274521599308666,-0.0740933126060111,-0.190408333475384,-0.181429863474107,0.0861812197251174,-0.325769155122151,-0.201337216446233,-0.293702880211698,-0.431371357210618,-0.187381996778261,-0.0178498935241749,-0.151534079606214,-0.085213224554911,-0.324932253015734,-0.106455193262987,-0.119183058018461,-0.118243086608534,-0.0644586519709826
progressive,0.0376693955763835,0.176767480823472,0.0686055427915505,-0.109918774508392,0.142512532928583,-0.326930310059767,0.270938275918204,0.170932108652775,0.0181777111962965,-0.0151260305718447,-0.0064213784454082,-0.18689195787068,-0.0277673051235694,0.359006464586037,-0.0084389022801157,-0.0028037071048927,0.508326076997366,0.0063627585069812,0.047171438572101,0.145132164566588,-0.0815247489065172,-0.320766761516335,0.0029328431471529,-0.084812552494017,0.0798804295196225,0.0182827892629333,-0.0151902144601212,-0.0494640708120313,0.0688382393785229,-0.0649678739814374,0.291542678198283,0.0376767393306269,-0.0558785114820756,0.0386376190115884,0.0420162795727052,-0.222565372328063,-0.086124769655695,-0.164462538079449,-0.50449748102303,-0.116055414442213,-0.0034135799398072,0.0993167461431741,0.0028577083998659,-0.0134003954264707,-0.0515011879951543,-0.247773880560618,0.204551201348718,0.0577046803001154,-0.189001844233844,-0.0255622700890043,-0.111689790944828
progressive,0.0451220159471841,0.173000426306516,0.0744500024906864,-0.207555900888747,-0.229571461039011,-0.109676211786735,0.246990320756083,0.114812608099735,0.389756917600859,0.0648179266755397,0.171408218196273,-0.191447979272132,0.219593702578133,0.344603070269775,0.289475359294298,0.0394938090791603,-0.217240435188005,-0.0631750081613456,-0.450862458556584,-0.0230813024847285,0.436588077237137,0.144957210514277,0.307197843811417,0.214309289702354,0.0717230655296838,-0.0230154007183789,0.12635418098771,0.385573877062741,0.124156778391503,-0.556952567492044,-0.0444913736747351,0.185868640928287,0.214660844458263,-0.0739464544473795,0.0754721913486454,-0.135473618511826,0.303574559503348,-0.3725147256462,-0.676189088339184,0.0382170989986565,0.209065556423219,-0.077038128873212,0.0879008991018035,0.10030535303819,0.0514330949148507,-0.0849435830251439,-0.113127392578902,0.0612755823659294,0.0278813868949275,0.111697148944234,0.221669961074972
progressive,-0.105801747112439,0.0959444611437927,0.12781140888064,0.155663637937816,0.140299216953191,0.277483221473397,0.307953144162061,0.167993503282618,-0.0073685271232844,-0.0179205059696091,0.0058921973315657,-0.0207811330740786,0.219351370424934,0.127559215296553,0.0665625781706038,0.242851999830082,0.285128214904627,0.0597686037205137,0.088356323323271,-0.0840481338468902,0.0637493408850484,0.0644943865296206,0.0238950350824506,-0.0377653723783371,0.0572730839697623,0.0647993246347375,0.0413901553147581,-0.157893097908338,0.198654100049725,-0.0634580012640991,0.046907220990262,-0.0523682706357249,0.0283037612721005,0.181338267247762,0.218677561219748,0.184030941925422,0.0183842639366515,-0.0510586397545263,0.160651409940243,-0.140697101913932,-0.0841860373938098,-0.0803664959216085,0.114651220547404,-0.0364545998475509,0.0628940156537492,0.0322922124841956,0.216499433948822,0.0498485811652367,0.0678727014713592,0.0782824384796888,0.0117252424147296
stable,0.0981603251573154,0.129372312639466,0.0299498461556297,-0.0891197849201048,-0.0553369070615143,0.0121920181650521,0.199283168000335,-0.0866668311610915,-0.132154966600603,0.164931340990841,0.233057748060029,-0.133939128334564,0.130931663100094,0.0364782903814677,0.0504946630323651,0.210738606139484,-0.0632355176413905,0.0170574648667298,-0.164718282411855,-0.0704921288348441,-0.156812922609317,-0.0771238970600108,0.0627975787236753,0.0883956470757594,-0.0126401016249249,-0.0373193096250308,-0.031115927148454,-0.0366044117667841,0.0867317014808727,-0.0500426917752046,-0.0897356902833154,0.156055916470022,-0.0031125093878235,0.0654415320550063,-0.130603488118592,-0.0681781327783488,0.0850292364908818,-0.0276160084257409,-0.202586074642749,0.135631193914309,-0.0313109934198833,-0.0292236827364982,0.182542202952422,0.0457334201419144,0.0186735761255691,-0.186384389472869,-0.0436070426216879,0.0469794220203579,-0.038357591818789,0.123815662341724,0.0231587752749639
stable,-0.103809031003478,-0.341069521066393,-0.166952146109175,-0.140569013277118,-0.41948783094821,-0.359414568570986,-0.376461786156456,-0.0890751192988224,-0.291074416470838,-0.306494454914796,-0.178337224418353,-0.238858873539686,-0.191635994208063,-0.424687607372547,-0.0305102762439916,-0.0701426639893092,-0.598724268983772,-0.079913582718801,-0.0336787777955826,-0.386335754898567,-0.262423546601075,0.0594790375261067,-0.116494080890991,-0.265376094050017,-0.175256052227192,-0.47569018545811,-0.253925774439273,-0.188438205162948,-0.309286774371344,-0.187307192140173,-0.620789324913295,-0.110553270079708,-0.139018070786022,-0.186410449715031,-0.0594423985400691,-0.403077571217072,-0.150694467797173,-0.0401463952995332,-0.0303149900232579,-0.179585404874353,-0.2387918851295,-0.379482406656794,-0.119513183138117,-0.0644285772679564,-0.200641445322862,-0.281783757284295,-0.330944566322124,-0.408971468738855,-0.409279929212714,-0.240064824672694,-0.277724752046279
stable,-0.145092514836357,-0.194630355979631,-0.0586346575665077,0.0341414565180467,-0.245074649627473,-0.0668051695102356,-0.324440616430842,-0.0749794043433906,-0.401072540772297,-0.167945195238746,-0.0055138751945153,0.117110943683112,-0.108168040213797,-0.171920934718642,-0.0367485264628408,-0.111819621488779,-0.514269702388172,-0.0690955719668475,-0.186370190483057,-0.100221590827386,-0.190110776681119,0.364955102236213,0.064774887414016,-0.178862429230052,-0.04007585278666,-0.137180135122653,-0.14593173772798,-0.0729999035916097,-0.0393893373612038,-0.18612844458601,-0.439964773400848,-0.0933450762356549,-0.0510289538954498,-0.175692164705003,0.0595312406111535,-0.150357133495477,-0.106259332972538,0.0622275013267374,0.0709036402044924,-0.128112695861456,-0.039564984958987,-0.325093247369236,-0.168201388715642,0.0825989282604123,-0.0739183290738009,-0.141110369182669,-0.371919611756077,-0.156572099076474,-0.0626763625625344,-0.127564196708223,-0.0515085512792509
stable,-0.156016739682487,-0.28218142436884,-0.150433397972277,-0.0346861144192001,-0.288390116761058,-0.170194195684548,-0.167960581187347,0.084011887002423,-0.203688337604453,-0.138133196281492,-0.0874170560158382,-0.0615330515204115,-0.0786016990485691,-0.160237684034333,-0.042322975752207,-0.102155283719929,-0.600303512818665,-0.362486436289604,-0.0106299609608134,-0.34011248668289,-0.124712053945933,0.409337635613391,-0.22750573422334,-0.239692269516651,-0.146436952614872,-0.234501755897978,-0.16244581744909,-0.0565801342325926,-0.108058194536438,-0.0818266937669815,-0.430987558518691,-0.143116762460973,-0.165051745130465,-0.362506771364247,-0.129791136419872,-0.252621789763989,-0.124865161748385,-0.0292610075292567,-0.162067440380834,-0.138094617003346,-0.0262121800631328,-0.37144668803115,-0.0423793392336854,-0.183059232115417,-0.115762589754317,-0.0499331205760909,-0.328363391483284,-0.136917440631448,-0.0791168340330437,-0.111171202666316,-0.0317401658442132
stable,0.155089693778117,0.21741380067841,0.0425484612524107,-0.368283861020435,0.124495372628267,0.0923893204036438,0.218985823046943,-0.15110662070466,0.106934120015897,0.0424855307853397,0.0813260933946437,-0.269467400298908,0.0262165261285527,0.185913936458524,0.0722157738586099,0.140012487804825,0.372108963159439,0.141335383050915,-0.511337112306646,0.0461802527113454,-0.0312195340523938,-0.594614137776495,0.024965815600801,0.0456215828600892,0.0371181723903851,0.0076950265697442,0.0003664870812578,-0.0076219827472221,0.211149857494949,-0.3740887096243,0.21452246632947,0.0621375080534488,-0.0078346389492392,-0.0909105180237446,0.154014718938752,-0.009270648106253,0.0251668918536913,-0.215355797997284,-0.512412168603288,0.118776661669848,0.0454343698537895,0.123530420899268,0.0243714000866842,-0.003720298817406,0.0752893159754948,-0.524274697323567,0.11407230145891,-0.033181576717778,-0.0095754420611473,0.0633175256178105,-0.110496217693704
