group,CD40,CD3,CD33,CD34,CD269,HLA,CD45RA,CD7,CD49f,CD4,CD14,CD45RO,TIGIT,CD294,CD31,Podoplanin,CD5,TCR,CD195,CD32,CD185,CD69,CD62L,KLRG1,HLA-DR,CD1d,CD35,CD58,CD96,CX3CR1,CD24,CD11a,XCR1,integrin,CD54,CD62P,TCR-A-B,FCERIA,CD41,CD226,CD29,CD81,CD38,CD15,CD71,B7-H4,CD26,CD193,CD304,CD36,CD49d,TCR-Vr9,CD305,CD336,CD307d,CD319,CLEC12A,CD94,CD150,CD85j,Ig-light-chain-1,GARP,TCR-Vb13,CD82,CD101,CD360,CD88,Podocalyxin,CD224,CD258,DR3
progressive,-0.213021148796069,-0.0082960456626415,0.471355599757449,-0.204866674082984,-0.135676182399286,-0.0085722375853605,-0.181837890620337,-0.158413551989682,0.108405497733506,-0.0468163718095546,0.23809488716712,0.0046656395453352,-0.189812364307482,-0.027010605979083,0.299968961362504,-0.157324494296286,-0.207661941582213,-0.156333990102646,-0.103892146334233,-0.034472227294044,-0.0407283205046998,0.102657447444153,-0.198957961383076,-0.151404752969006,-0.103685682994074,0.0964200561446569,0.617144730726149,0.0280140545174711,-0.247395902806036,-0.278475280160592,-0.142572833551661,0.159978170202449,-0.0750159182148335,-0.0362708505537215,0.00033024461954,0.298326968226228,-0.110897496030725,-0.106485749250664,0.271178571249781,-0.058870380560404,0.232543626201387,-0.199985949470737,0.0929094365904085,-0.128814898999229,0.567765421411616,-0.122190374024657,-0.181471213022988,0.0275999850602934,-0.125206593454163,0.453132431193441,-0.179967219897926,-0.179207804096664,0.23090408547975,-0.0088980523142815,-0.165586492816143,-0.251313819728443,0.453607938072496,-0.293625353213871,-0.10308164046471,-0.0644879316379888,0.187178797777753,-0.0851822249461233,-0.0761054625877778,-0.0776829061553302,-0.0911373113704914,-0.102911506553712,-0.0623042118275318,-0.0224874603801621,0.0511076468846921,-0.124611924419319,-0.116586217148823
progressive,-0.0756987941336039,-0.125469716987779,0.257406454636217,-0.0053005358911339,0.033189494644434,-0.147402487731533,-0.179962881339324,-0.0069451319930524,0.0408123754055327,-0.252742401197055,0.0693955183354616,-0.006129727647785,0.0021193143049254,-0.0423146769983612,-0.171764725047145,0.0095655028591213,-0.0699878590840221,-0.014668331336626,0.0372513046443017,-0.154246809682623,-0.0309620773140781,-0.0464798765701811,-0.107384674004029,-0.0345491408121632,-0.159151234029853,0.023503106655133,0.372136937330842,-0.0226491654451252,-0.0646530219990032,-0.0559836452546271,0.0293085392788409,-0.170061609389537,0.0013541573742017,-0.112662940020232,-0.341468276404228,-0.0596051951343325,0.0064857870814865,-0.035294759121976,-0.0052419828226064,0.0170812237850489,-0.0449893788633389,-0.121928023054081,0.190777489707228,0.0275341135968396,-0.234306744840894,0.022542593394388,-0.0693944539645242,0.0512964334883314,-0.0345422377728693,0.0905818277835424,-0.398393821566219,-0.0121027510862407,-0.12152400437554,-0.0107914088812934,0.0440495894869486,-0.0789303981446344,0.0263393619339542,-0.0087841053414549,-0.0586931951707559,-0.121351931477064,-0.0620765052086389,0.0071171586870295,0.0834070557911772,0.0124346572808815,-0.0039199205633045,-0.0092821227222212,-0.0372315317533762,0.0494058845535166,0.18494077104402,0.0499958326188095,0.0415835155695541
progressive,-0.133303889702143,-0.124647578532299,-0.0925105794834107,-0.087369511616096,-0.141494475146654,-0.401027766942469,-0.184650926189917,-0.134135081019354,0.0731472442146349,-0.484971405223304,-0.277232954957873,-0.0030230945719783,-0.192866324024115,-0.117798253779068,-0.0906900330470726,-0.114110721766182,-0.142117711866316,-0.113131103572091,-0.124135755601905,-0.501964206206435,-0.108427603798492,-0.0124664548461621,-0.0940376097456101,-0.123795734329402,-0.732508535668858,-0.156102731416842,0.231062551764426,-0.169328916896384,-0.137442621220111,-0.0915813466152099,-0.0543626566380477,-0.282459892631915,-0.104710539419349,-0.047694567126142,-0.499593650879808,0.0327980361443878,-0.16211821744047,-0.0993628091538368,0.0530094580491171,-0.0519563667415834,-0.10449248122482,-0.248839878233277,0.0305241836671542,-0.109344523111085,0.187551680081897,-0.120305199376023,-0.0569464887087742,-0.109452517413013,-0.0500566626559823,-0.0369787887810492,-0.417419001685309,-0.0839804000698842,-0.254438567471146,-0.128929797508261,-0.147716775102681,-0.137228522846596,-0.067135334812737,-0.171027961495087,-0.137637375370431,-0.434975230307318,-0.17957307336392,-0.107104438362314,-0.103100382334604,0.0267170985634404,-0.0698080962460823,-0.138711241751535,-0.357151271068033,-0.119500534050975,-0.0277093489539902,-0.0890208677987676,-0.153785241524815
progressive,0.266354995410664,-0.205641998135863,0.185318896059146,0.107016465710104,0.0382038153714756,0.111237935064194,0.0204471019847655,-0.0431698443769938,0.190203184398065,-0.0110126241676017,0.164082925494972,0.156278446637634,-0.0740323286085875,-0.0011325876037392,0.191127711458921,0.001628712722145,-0.115303030733681,0.0710720490220022,0.175403389198789,0.18420554572727,0.0984650516512211,0.408302490342775,-0.026721419613606,-0.087528082778392,0.07797403260054,-0.0601040552231206,0.291916567531022,0.0891464432106194,0.0844333899821686,0.0686183120657799,0.236852627162703,-0.0238539638003806,0.0697827440964665,0.122924691242622,0.015198888451651,0.216088095138079,-0.0600764613042148,0.02395168818266,0.245969292275821,0.0869673215980992,0.175121464328917,0.0554970516484839,0.0592924695572079,0.227390637599351,-0.11358992524523,-0.0054989514768513,0.100562252675697,0.083882226767865,0.105885324602852,0.238322156705651,0.0191589454940832,0.0789323361843956,0.0558370796532654,0.0025560123371838,0.047553311750333,-0.0252158446117802,0.189379236192955,0.0691632549335656,0.0004784562941165,0.0255889831778353,0.12804148573098,0.0763040656518515,0.0290235478955588,0.133015731287442,0.132190787753207,-0.0560102168343329,0.189108632958929,-0.0208347928805265,0.0349746439754875,0.0228377363047597,0.0227961618235361
progressive,-0.252710556007695,-0.16792074198958,0.333949837363201,-0.493720100962074,-0.378871201873585,-0.044411975414,-0.149555966318393,-0.139528478740889,-0.159131012870091,-0.159450137912126,-0.0432253398652234,-0.40371028033287,-0.25508676552597,-0.4837887292351,0.0986697862158417,-0.357785146367832,-0.230248951089317,-0.355491192508771,-0.467412269495275,-0.283559352627773,-0.521181350516904,-0.0860777517178239,-0.136139481893399,-0.440596754590904,-0.339261367656531,-0.317681398429053,0.0059845039255451,-0.428361769355472,-0.213360370528279,-0.469514052852963,-0.448559827855554,0.0730733417911063,-0.411028765173545,-0.412757742704973,0.0789522384873663,-0.138159775959181,-0.300451958977531,-0.380664964171605,-0.0371463450667378,-0.302415388249677,-0.0346074489030496,-0.241729804384355,-0.0977019824332017,-0.478154503493286,-0.0127658472285278,-0.286249281327541,-0.3658426976086,-0.407688511822793,-0.470334735606635,0.137175712014815,-0.134864454172928,-0.461666387138021,-0.0198340397905609,-0.46349009729208,-0.359054867051466,-0.435335700180458,-0.127538049770975,-0.401018828955264,-0.294537736107615,-0.415040881123592,-0.302361001859774,-0.423484791498564,-0.413639017753317,-0.228878367188834,-0.235142143090127,-0.452287430491151,-0.404436563980613,-0.453620157512407,-0.351757272441888,-0.396532515299606,-0.255223081310283
stable,-0.297121965092262,-0.445502407606557,-0.401658102707042,-0.334152486880758,-0.407596810974325,-0.419085353375034,-0.44702820758783,-0.481500700941031,-0.291719855565372,-0.402813428328765,-0.256543269787265,-0.205878366580242,-0.403654006996912,-0.331387071112716,-0.353621877258364,-0.420674466711901,-0.453002690199261,-0.41164694101303,-0.421700504418732,-0.3319713053793,-0.241587446029839,-0.310273021712465,-0.431271389550419,-0.359687954741509,-0.424443799056445,-0.424713909521644,-0.318940864781653,-0.480143023075331,-0.449311938153355,-0.412485223013123,-0.341449985613946,-0.411471374960361,-0.305947982016885,-0.304883900934801,-0.183214194176625,-0.236559293968441,-0.454090768921892,-0.415111793449737,-0.150589890301603,-0.405516992758967,-0.443754607941043,-0.40290178045784,-0.448047489646546,-0.234884155938951,-0.444052596679131,-0.407486746502037,-0.467447127113953,-0.347435409770102,-0.243132002238694,-0.29717661382805,-0.316454678287521,-0.332936743092836,-0.417267903240259,-0.393354005060499,-0.411795461897168,-0.251069113392352,-0.382408597721179,-0.341102057202406,-0.435755535981863,-0.449258897937146,-0.416236629021855,-0.251813827179943,-0.443385575359551,-0.409714045884965,-0.404106400120118,-0.495151869964283,-0.397263934758664,-0.450938232927502,-0.398407557727292,-0.404170218444915,-0.407671072224189
stable,-0.0969621997161882,-0.197517694600301,-0.0061837540234331,-0.028206553044177,-0.0479017941266805,-0.366578804379517,0.0174761844524824,-0.17865139082497,-0.275956828444004,-0.403135768160511,-0.200372527808831,-0.0953338489101917,-0.125567492788441,-0.0473457496132149,-0.0656506738756513,-0.0328938113819503,-0.13237808108241,-0.0974483448811158,0.0047532825662434,-0.339981155406476,-0.140656352065116,0.0022173669863655,-0.0643179485331983,-0.0996125184610919,-0.508793429408599,0.0659247086389004,0.18248163464213,-0.118046963341705,-0.0785675435981105,-0.150629127933737,-0.144362710407035,-0.426862871702983,-0.0643209284436268,-0.0150432037157409,-0.476833053563774,-0.127314020655023,-0.0046163432761296,-0.0276740865327963,-0.243744024273149,-0.24553865267238,-0.320914888066657,-0.0960890417399665,0.119021441442236,-0.0487975740205793,0.0543269891907013,-0.0467036489743649,-0.0511505774498479,-0.0132221136326273,-0.0869165516673826,0.0088334438154694,-0.374795348167097,0.0278751036767163,-0.234794292690721,-0.151208290610535,-0.0527013405741638,-0.0262322669375211,-0.155690375231068,-0.0880743486251787,-0.190552823268966,-0.1824189988607,0.0133659772342213,-0.0556257231703606,-0.0043900433921457,-0.0106715439666589,-0.260379900589444,-0.109680740663639,-0.227524571402181,-0.0878922155289832,-0.0791452552144549,-0.110879276166582,-0.0903300795332623
stable,-0.411448873644347,0.0008598261439186,-0.12308050744275,-0.103409366282282,-0.0495194955250733,-0.373660934030101,0.0381385830649303,0.100862953530184,-0.0003764221372601,-0.405667488445812,-0.1685412684434,-0.0729089759461076,-0.070510005605699,-0.0355664742228784,-0.0282678260245914,-0.0656299049219684,0.0063503953673606,-0.0343339004491862,-0.109624800344228,-0.326721039204391,-0.0465291383616466,0.0319478240201094,-0.0734776748058909,-0.039894443209954,-0.705403197964556,-0.19231594381046,0.168308600081441,-0.105136686552211,-0.021470538919634,-0.0550647832176672,-0.0161912998036745,-0.233287371812495,-0.0889112730048184,0.0073023627873897,-0.509893876892786,-0.0642160004989551,0.0145273310878347,-0.0677570097780087,-0.128120663063893,-0.0491559378356316,-0.156239744418385,-0.162890660308446,-0.1487432106302,-0.0610233060478938,0.102351802567434,-0.0683504158709005,-0.0034006681067617,-0.0435262563201901,0.0985060242100367,-0.0576029511381683,-0.372822289382023,0.0599126857979429,-0.280717314557029,-0.0157861539806385,-0.0684405525646119,-0.188402072972534,-0.167296919595593,-0.0481005455954013,-0.0624200482759529,-0.446858210172109,-0.282899264123074,-0.0838962976137351,-0.110605264284048,-0.0314246763531537,-0.0133056822705808,-0.122454813151975,-0.133748474304673,-0.0455943068818288,-0.0415568672927859,-0.057347208352479,-0.0277085654395894
stable,0.0713793922634161,0.0218174735779714,-0.467330048806976,-0.0534034554727682,-0.0773193862872983,-0.312458620550958,-0.0736869500553309,-0.0114498768596215,-0.308540978401437,-0.132964626204649,-0.0902639434113589,0.0283586313155144,-0.0169845910253764,-0.0271012848904554,-0.416842899982515,-0.149676116121911,0.0251080344886654,-0.0451487960486652,-0.0752840865466855,-0.0781270135011383,0.0019209088521853,-0.201332997311823,-0.0487021361106338,-0.0876252238050874,-0.274380437376742,-0.169191444488338,-0.221655101278932,-0.204123301551252,-0.10115096652482,-0.15197945709844,-0.134093592548832,-0.302820095059407,0.0271061567339787,0.0517977166618969,-0.374515003134048,-0.389273271735368,-0.0345348142730346,-0.102462227461159,-0.35799429823913,-0.154435002221614,-0.438119104197691,-0.151898974786252,-0.249161357898878,0.0187728444672714,-0.353455962407817,-0.0756015952780576,-0.0992644827094739,-0.0397292986033574,0.0369719539767743,-0.435081022948013,-0.42329425915008,-0.103299633924646,-0.463743334110219,-0.127742632510348,-0.100449589653452,-0.0652572567651285,-0.439531327987668,-0.0375895065336255,-0.0903258501320532,-0.210194510914983,-0.274210740406534,-0.158303895925074,-0.0920955599109583,-0.195763259519515,-0.24760819609698,-0.097002010069409,-0.0686531052604609,-0.128051722675489,-0.165364896763224,-0.125708139166622,-0.142951123230584
stable,-0.196255173295547,-0.175598557253805,-0.0337069628685537,-0.218177602763956,-0.284245497489601,-0.237436061529928,-0.188686062046162,-0.13460358561951,-0.140894149355225,-0.40177052835353,-0.0439244258151972,-0.240140085338088,-0.262997881509644,-0.285788053490441,0.032932213424554,-0.324088353468328,-0.221753884606801,-0.353265954102432,-0.231332654235818,-0.389756203338359,-0.200783347933558,-0.138849119997366,-0.107091228548168,-0.252322519149881,-0.541870955944802,-0.25083509457393,0.217072500705531,-0.225556951275617,-0.273008059699572,-0.318803084581119,-0.280096193444188,-0.314286155340434,-0.259496511943128,-0.201827195570643,-0.468596517648463,-0.0121825753269993,-0.264718975494888,-0.19090662085201,-0.0529991853119244,-0.226530075804221,-0.201153238212179,-0.154007499815766,-0.105826967069558,-0.298061797238483,0.388830888329288,-0.330856148866568,-0.245288417080859,-0.199211920838319,-0.244728300925019,0.0444434610875692,-0.405807037092921,-0.35384881482608,-0.202107909317128,-0.232182189664673,-0.332992343414281,-0.239327452786462,0.161231018995675,-0.294410315372072,-0.348475557800471,-0.367457625778167,-0.0888757256176008,-0.191938390409584,-0.273854539851618,-0.23661463565218,-0.287414629813201,-0.378064236959105,-0.375963905165739,-0.283733568759493,-0.199192403159095,-0.30146042073192,-0.294112316377139
