group,CD274,CD273,CD275,CD30,CD16,CD45RO,CD294,Podoplanin,TCR,CD161,CD223,KLRG1,CD107a,HLA-DR,CD141,CD1d,CD66b,CD35,CD58,CD79b,CD370,XCR1,CD54,FCERIA,CD41,CD254,CD226,CD71,CD144,TCR-Va24-Jz18,CLEC12A,CD94,Ig-light-chain-2,HLA-A2,TCR-Vb13,CD82,NLRP2,Podocalyxin,CD224,CD258
progressive,-0.0652794909706232,-0.227846521872618,-0.163229613037073,-0.0123837958078983,0.198095864107898,-0.134488587942174,-0.0373028740121484,-0.085013202445531,-0.0933724425199298,-0.0086536359554487,-0.0494550047355875,0.103996251134292,0.0396461857175387,0.3559983142718,0.0421324279861753,0.0048740242876594,-0.157923083980187,-0.544476407288272,-0.0558635914490985,-0.0611995403591418,-0.0184769042426156,-0.0945651604120519,0.250490543921123,0.0555635396201937,0.0823869460275122,0.0473634011877911,0.10633121156322,-0.358381020837251,0.0182274404123103,0.0658778044844397,-0.418360864252691,0.100736204516753,-0.148081654778454,0.0247442634414348,-0.0656600026849063,-0.0107977259532812,0.0838969891530699,-0.0198147704169461,-0.200917718001322,-0.042405094500127
progressive,0.0572491433942479,0.0343332311646683,0.0023975242730178,0.0277893379057242,0.139133988690734,0.0184126609477395,0.0187445861991286,0.0292835083821421,-0.0012793258590501,-0.0667948510774121,-0.19054649830835,0.0239499209386375,0.0632234231580658,0.154059480108167,0.207008543860243,0.0460532710696312,0.0399231176638594,-0.296996530332917,0.0249146835660515,-0.0046348367884122,0.047115581481518,-0.0253963908752004,0.46226838361301,-0.0162144461174098,0.480030909618172,-0.0326745113247452,0.139992611336311,0.179879525393044,-0.0127864800325738,0.036910060362302,0.0638046616569328,0.0013727653186965,0.123546804238378,-0.0215512557212553,-0.0026316664240431,-0.0296604280955161,0.0182020609054386,-0.0368708762061276,-0.0657934818025387,-0.0454272689309028
progressive,0.0985619035950425,0.0234005355514028,0.0303781599326994,0.017677251618131,-0.157350912176919,0.072909509170278,0.0415994989490422,0.0590744469792931,0.0249196291362837,0.0170895930885609,0.0118556067468144,0.0634788184849588,0.0058016395276387,-0.534609274029479,-0.190281810749905,0.0316860367401498,0.0265895291004127,0.338017636003885,0.0357383509766319,-0.0110311135155797,-0.0068499534669356,-0.0144039716269539,-0.351806110887168,0.0426155677495969,0.194614518912417,-0.0021369656149725,0.104200148942483,0.513867686279652,-0.033067104650871,0.0198711251785253,0.227791522098521,-0.0495062548417243,0.0118457128766029,0.0149567916173407,0.0309271920866234,0.212941812451887,-0.034342471201896,0.0224313793181437,0.107679652157448,0.053191873910947
progressive,0.232667075747173,0.0998320564581673,0.289860566189343,0.0563868403990273,0.479877720913956,0.102025918455637,0.0063442955014239,0.272762008428596,0.201049767109654,-0.051388369254482,0.0895624501487605,0.0804562474893789,-0.102036555590254,-0.0427166013182368,0.0256484113875299,0.0926329726648485,0.473567575779085,0.290671989975434,0.188245648469288,0.240017773255965,0.169965043544218,0.213300505261776,0.0274247678532463,0.245797586921128,-0.198193550623479,0.0784433983103023,0.132074853547321,-0.554177724081148,0.148691857839799,0.188889279387144,0.18416241334885,0.213711611148349,-0.0887650532744793,0.0097139697787941,0.0101530501193205,0.152841753108236,0.181862941925522,0.143119104417888,0.276951007833235,0.220119497519498
progressive,-0.494933542612152,-0.501642587351965,-0.517292582618579,-0.469914999261485,-0.326517858150543,-0.46604622356605,-0.401061058310705,-0.449743353125917,-0.499751868025913,-0.425375981145524,-0.303711745852239,-0.35736935355986,-0.465445475667022,-0.0261275076303656,-0.263991580155525,-0.20924614776527,-0.246007985741146,-0.243199969098374,-0.423026119629227,-0.461007997148362,-0.498461068388379,-0.484956347328027,0.0837439427843875,-0.466218794137861,-0.0193757170255515,-0.509560196094429,-0.302735216509871,0.114908809966073,-0.46526922044086,-0.385952524209482,-0.244785868955766,-0.386023475220071,-0.234810940023395,-0.503228631128015,-0.465354273607545,-0.394214557597822,-0.342189676360803,-0.410484268116562,-0.461182337051968,-0.400079232882381
stable,-0.18115734504176,-0.114071654482328,-0.251917369985098,-0.125896342119099,-0.155969679566699,-0.0718291065772225,-0.168574999994077,-0.165844479319956,-0.135071549177147,-0.0347849599092941,-0.0495685099724439,-0.163043601180943,-0.252737507305369,-0.298521574312625,-0.0893463325881582,-0.105829402563764,-0.184223592045641,-0.0917403757679285,-0.215520377916787,-0.0980768640984361,-0.122575114977816,-0.058941777062224,-0.404303654220645,-0.0739951520697387,-0.285591591540454,-0.210252797077441,-0.189135529804823,0.212157966862764,-0.0649609686174862,-0.0711348076901121,-0.094275619162675,-0.193164277536475,-0.0557416309494285,-0.179499405578318,-0.124019657082331,-0.164445466284365,-0.224924448479454,-0.106168286116497,-0.256036438634168,-0.153245704676653
stable,0.157085569144491,0.0659813507006123,0.172193919319438,0.0937275396065998,0.206133365176367,-0.0425133451988934,0.104221185576445,0.0787267336958002,0.142427455480958,-0.0131215526852345,0.0893684387891125,0.0866719703560601,0.115052291578612,-0.0217324401357391,0.1234538695862,0.0878520286873428,0.244844715061091,-0.279685070038567,0.0235378793609892,0.0284156058487305,0.237073691991775,-0.0106691850895671,-0.120968019142467,0.118064044501703,-0.0490719710227382,0.197475084984382,0.18789414908687,0.0849054930597429,0.103586151152412,0.135677306209385,0.178583230279624,0.119413322552468,-0.0683444257987918,0.0827314805522343,0.226119297142195,0.0796589580830696,0.0436537794255992,0.142306312797205,0.149819892214667,0.166051199767473
stable,-0.0473334981478603,-0.0696550901170626,-0.0383390807986419,-0.0536402276093433,0.331379876594565,0.0033977363963854,-0.0972659619280542,-0.049930288163533,-0.003446710616042,-0.0066266226778884,-0.102510294666043,-0.0272643289604545,-0.0548799216358126,0.320877670752753,0.140948961427864,-0.0847118290564938,0.095601605403145,-0.279931132918096,-0.0893883613809875,-0.0305284694384869,-0.0503023543533389,0.0122873174709627,0.356318473491599,-0.0619838142444317,-0.0050729248302805,-0.0008178738358234,0.0064313037422731,-0.0004584396070938,-0.0069333357737142,0.0289070418516803,0.0969992532837068,0.0032086276090417,0.162639608231228,-0.0118231456721429,-0.0194280989873296,-0.0816696657079128,-0.0313669927790496,-0.0413137906774555,-0.0765447617946176,-0.0324759282921322
stable,-0.173323596096186,-0.075429492170138,-0.0644873010557202,0.0245484387062933,0.0446939487591804,-0.183745114666442,-0.0986162780580209,-0.0190890133591704,-0.0432460741516678,-0.0805816000694588,-0.1442251062448,-0.108952944957705,-0.0423895340696276,0.522938939609995,0.224448040990332,-0.0272951537898698,-0.0768869784127467,-0.197829670199507,-0.0685803750022412,-0.0776942894281585,-0.0566775169483087,-0.0797561929250376,0.458204771231445,-0.0657411299599999,0.182033945511837,-0.114146625582523,0.0199344628654039,0.0119264529041048,-0.0340561037803753,-0.0840323123685263,0.238739199962988,-0.0797364535748166,0.104259275012755,-0.0230004083221332,-0.0710875147843238,-0.0593389849486799,-0.0478882622622837,-0.0660011661472323,-0.0840238030921032,-0.0950081041112706
stable,-0.0065105879328864,-0.117187016443635,-0.105847040206647,-0.0438473512666115,-0.249163449977629,-0.0367961570934291,-0.139825808740847,-0.0729209970845331,-0.125047429550054,-0.0780500943025508,0.0408464029918552,-0.0503209368425646,-0.215603646861859,-0.464419877261525,-0.0848037348281556,0.0083895415416851,-0.130505000532003,0.500237488125937,0.0131156355678423,-0.120752255821501,-0.0080435513719313,-0.0979844034288782,-0.361288593017733,-0.0619113496993031,-0.0252886034201482,-0.123354960868856,-0.113719821884277,0.533966213261263,-0.0677387823387847,-0.100471623335324,0.495346012819262,-0.164963422345651,0.236584203917691,-0.1276365535989,-0.113588074889234,0.0626344273554192,-0.0969519451211202,-0.0621265159628967,0.100903955648417,-0.117344363494326
stable,0.294100964871938,0.296594050199075,0.294185864868717,0.347950622009181,0.0159957810064334,0.310389011353114,0.481188860016844,0.456518578248048,0.409193938006199,0.479813639460447,0.484130058238144,0.489325875943534,0.366682582439694,0.0174639145468266,0.527312950162875,0.46165118372687,0.139939687093577,0.488106947934988,0.477818688662885,0.502245613929549,0.382883529127933,0.364809142092092,0.0716860839360863,0.349183319787286,0.322635316685261,0.395049060462121,0.56656589360529,0.0700516997479462,0.44437895532619,0.451187127000493,0.4486483256631,0.466673003285758,0.474393095235997,0.381628414824699,0.452817048797881,0.508590801064947,0.457507937417617,0.497837223951751,0.593168507652007,0.545304672234039
