group,CD112,CD52,CD19,CD33,HLA,CD117,CD4,CD16,CD31,CD146,CD32,CD27,CD107a,HLA-DR,CD64,CD66b,CD35,CD178,CX3CR1,CD11a,CD244,CD54,FCERIA,CD163,CD29,CD28,TSLPR,CD38,CD71,CD26,CD1a,CD49d,CD305,CD133,CD307e,CLEC12A,Ig-light-chain-2,CD85j,CD328,CD101,CD88
progressive,-0.285284754520876,-0.0911342370609924,-0.0567409403459026,0.163211189120909,0.084027710423269,-0.154268292350888,-0.134118995780055,-0.0870138865246739,0.318635339541731,-0.0721756956355426,-0.0867960261789695,-0.142903152989495,0.0203004800809121,-0.0963046010127389,0.221086373915787,-0.151758849049843,0.302893200073129,0.0463198218622723,-0.12157277013255,0.0016899334021961,0.256482152957214,-0.0401841653056325,-0.0789489569150608,0.0608705386847118,0.0470217616663476,-0.147017123705467,0.11248463373288,0.111943891364661,0.216773427430908,-0.0111285807809879,-0.124005303140615,-0.0733977183092967,0.0039009652788435,-0.0218017295813404,0.0732994265111733,-0.014108037571092,0.172188582542992,-0.0097090639140587,0.0610372365815475,-0.104361079072778,-0.0398378330671128
progressive,-0.0047110071321261,-0.172339414145851,-0.0371200192685699,0.212760599999099,-0.223205941140061,0.0869548661585666,-0.100807026669541,-0.160049623280422,-0.084349957697884,0.0886618344561595,-0.174303807399749,-0.0759419463183132,0.0164145809571305,-0.252616573855137,-0.131831898249078,-0.0355492247606112,0.356352669993057,0.060259859900934,0.0347924425124784,-0.0385303386757384,-0.0289461691766465,-0.473971548910642,0.0907630975356294,-0.14563971515041,-0.0440239357473692,0.0909351328636457,0.0505734803399096,0.35867502456168,-0.0461239711232205,-0.0400592393700568,0.0202602987449143,-0.201287014220188,-0.0480275200916566,-0.0192328167700281,0.132978105611818,-0.0065847006383699,0.0252059809194236,-0.0677441356014675,0.14372387463666,0.156852312037977,-0.0368732443841796
progressive,-0.174786011341162,-0.323674586483704,-0.107919639821854,-0.321950469228972,-0.510909659715446,-0.0555592820744405,-0.409707058796716,-0.133603036262719,-0.29106962583178,-0.107635543318225,-0.218522713887568,-0.147802277766621,-0.249223848320876,-0.583565463236659,-0.416041156111189,0.0097909517682075,0.176534325554765,-0.13809714839448,-0.10396140701204,-0.318565164124858,-0.26219283568741,-0.29776017124875,-0.123081103436651,-0.357887684238672,-0.252099947960652,-0.0832931678378858,-0.0971605520155775,-0.285964300393809,-0.319784089494851,-0.114311922546497,-0.130182949317507,-0.456518972492789,-0.493369561414655,-0.0455259622978009,-0.0565948240837998,-0.277183866373876,-0.445596781266048,-0.395686122854517,-0.218478070452106,-0.224477435969811,-0.226295145214879
progressive,-0.0411941167425271,-0.183074830001613,-0.242337133782276,0.123631613750462,-0.0029501058204372,-0.203960308054763,-0.354728609429843,-0.380224475981532,-0.0424738271718203,-0.272630142875519,-0.398184645220259,0.0079396206825022,0.0464147009358557,-0.0657976365322081,0.199257041725691,-0.358435063855191,-0.16940233706806,-0.0734804451049914,-0.355908432424815,-0.211376505912085,-0.251671962740081,-0.332787535032499,-0.178093485135406,-0.120053010164092,-0.0224233750993281,-0.300377223733148,-0.0911999371220694,0.267457943368552,0.426377185850829,-0.196385875010877,-0.233592125649017,-0.102340775860089,0.0290939385538792,-0.359342507246619,-0.101136376353174,0.0264222833763652,0.0011947754529529,-0.145653773276129,-0.209169089727368,-0.161253818673769,-0.301080137754891
progressive,0.12566479708006,0.007474432503042,0.0061428104236129,0.173146866201819,-0.148622253287578,-0.045010605007694,-0.217208870255615,-0.0520521331429863,0.0336688416738598,-0.0782445703142272,-0.177408898101165,0.126923827028289,0.0144667141974434,0.0140186718222981,0.0973065673781103,0.139668002464578,-0.0610695912138136,-0.134320089805991,-0.0270751221401108,0.0462903048538477,-0.220848245582776,-0.078995799435521,-0.143942236592741,0.0433371933923681,0.0349666684593605,-0.0028206974964479,-0.0401518879235174,0.107535141770156,0.176921290037203,0.0924800312503911,0.0058045410304792,-0.168604964325091,0.168678824062015,0.103968276847025,0.0425250068165893,0.149867771169621,-0.0033987092436772,0.0040894425327048,0.0244122424140693,0.225571922273708,-0.216018322735429
stable,-0.0127374860737177,-0.101369608728851,-0.0774432817833105,-0.244211997747357,-0.343990339881081,-0.133500797354295,-0.209318939171625,-0.22972385597891,-0.248593194841826,-0.135242350421298,-0.303750122166482,0.0254386707457089,-0.286671127285728,-0.51528024944613,-0.290023747579729,-0.204135168379939,-0.0066048389627254,-0.241378440783262,-0.222909823755961,-0.403525313636107,-0.200618015213974,-0.505754988052251,-0.227139980326291,-0.208745093277569,-0.382399094117048,-0.154163097818369,-0.0322919066738078,-0.192673740039747,-0.316935456615749,-0.0982449341331075,-0.107033373616376,-0.45028794916825,-0.309171894008837,-0.166903407232049,-0.0441579645051031,-0.42600416668708,-0.394527150475681,-0.339117351435224,-0.356888819350828,-0.353803305612656,-0.269767345837736
stable,0.102854126565188,-0.096426829331217,-0.0089677128655597,0.184660136665131,-0.0683057956839837,0.117517293403841,-0.16851403112177,-0.133483182430563,0.141777802106335,0.0855257197608236,-0.174973179977156,0.109616691307452,0.0048881044671642,-0.323884990780294,0.346577789868411,-0.106856580961016,0.362399615535153,0.14598728414784,0.0079893870158543,-0.115335939976287,0.0986111698477981,-0.289410848391485,0.140905879621172,0.0413426647021451,0.0155837343864898,0.0061832740053005,0.0112767516450199,0.245255942591043,0.259708711904953,0.0575314044359495,0.0625673614157625,-0.169030025342431,-0.120746271176969,0.139632157812091,-0.0177739361075224,0.135882131438346,0.238085466955777,0.0120467325143113,-0.0668132716646053,-0.0545716212939511,-0.0731289831296799
stable,0.0054657640166142,-0.0174280553414014,-0.0051198983111409,0.199240978272399,-0.002783832863491,0.0308318397546229,-0.144670515765423,-0.229411335451918,0.418223617724298,-0.0616723037335871,-0.198213308398728,0.0264837696537904,-0.0884826821951959,-0.375186710766842,-0.0303906548765671,-0.194973691478056,0.266915010036106,0.0487752464947556,0.055053537657655,0.0677119645736432,0.010676764926581,-0.231317132412079,0.0052270086335224,0.013486956004213,0.173733981666809,0.0841206845966063,-0.0139717737214214,0.196552746326374,0.356667665609797,0.0424485250052634,0.0479958870836685,0.0281967793692003,0.113757031993452,-0.0126187554349764,-0.0119405080234794,0.168082714712154,0.114273187780319,-0.16388488204543,-0.0437751875063903,0.221539725308112,-0.0903095237939597
stable,-0.0622888667596689,-0.120883837927029,-0.0283913750048187,0.0552528779730773,-0.152007473147387,0.086431366411086,-0.107384871928101,-0.0691622512389184,-0.058079035301339,0.0836235756042267,-0.0956594184792584,0.0454033515061295,0.0561246433229041,-0.518502632928391,0.142444303860271,-0.0207776645784139,0.446627194836704,-0.0294740564241073,0.0392045683288922,-0.215092407694286,-0.0156182472024564,-0.359662511489633,0.0144093578049014,-0.186896250864507,-0.123397174911963,0.107193720931889,0.063379543388179,0.08098018831604,-0.121842651080168,0.0784599503821986,0.0926146299148286,-0.332080699808199,-0.239231632966929,0.151834399371651,0.018212577896986,-0.0564251203787937,-0.035600310552359,-0.149598372628633,-0.0479601396391707,0.015814874854669,0.0216858978086039
stable,-0.0371323443884187,-0.264281136057258,-0.0926530567131071,0.144203301639236,-0.337875066673524,-0.271907460083024,-0.366228973972486,-0.24756460411568,0.106699673391263,-0.0838060328180757,-0.347594228518938,-0.0668628816927445,-0.350171525508846,-0.649212058292992,0.262601411919854,-0.176233947746761,0.482463263440624,-0.0497982247655919,-0.215465090554042,-0.229994904142472,-0.385348231671533,-0.506477073501361,-0.13793069953889,0.007931826932871,-0.204211906897647,-0.148827077876235,-0.0681286494541231,0.0796405377342129,0.520348266086059,-0.162432550050395,-0.0924589806216249,-0.399790325058571,-0.167465641846751,-0.0502442751814124,-0.0015038813758712,0.368605991244715,0.0391932592958797,-0.317193921066341,-0.21737758471329,-0.135047622373611,-0.350880432701147
