group,CD112,CD47,CD40,CD56,HLA,CD123,CD49f,CD16,CD25,CD335,CD32,CD223,CD95,HLA-DR,CD1c,CD66b,CD35,CD57,CD21,CD11a,CD66,CD244,CD169,CD54,CD62P,CD106,CD41,CD226,CD29,CD49b,IgD,CD71,CD36,CD49d,CLEC12A,Ig-light-chain-2,CD85j,Ig-light-chain-1,HLA-A2,CD88
progressive,0.0309525278734187,0.0552941246136173,-0.0015886461044166,-0.0242971970363808,-0.175025309406327,-0.379109952107138,0.0363986858084242,-0.239475859788317,0.0279896918125891,0.0732301078082627,-0.10379188084256,0.0738610227822398,-0.126991557659593,-0.157502765504935,-0.0546276206224827,0.0943490546397453,0.438114553126144,0.113229524344189,-0.137666039763364,-0.107156244055206,0.0104226474237381,0.126078277260122,0.032076347712658,-0.157678596045589,0.118889114395316,-0.133349829794366,0.117350552107096,0.0708129021561494,0.131889825840481,0.197996024234844,-0.107472437975728,0.16508328517239,0.308785540234871,-0.054639785593871,0.346801214474844,0.0470101535424694,0.0574184166253115,0.104193805045737,-0.039397991911289,-0.075067853320779
progressive,0.04807224511184,-0.122930189686687,-0.0791208552558614,0.0117061950168856,-0.235342744360697,-0.230502591733299,-0.0154071895180136,-0.256228135126888,-0.238093146349558,-0.0936729212060006,-0.511520292072429,-0.0283920987116186,-0.0260757717879341,-0.423726401572598,-0.10230662497532,-0.0806012264594689,0.118351471560152,-0.131991250380909,-0.100611821512173,-0.383984090442572,-0.0791301310864411,-0.360063743585249,-0.147673280270708,-0.586274358576917,-0.0894836244690286,-0.202163043546102,-0.133467074971497,-0.257807198285159,-0.173854570713844,-0.193532253325927,-0.0573560171400828,-0.0474257057217526,0.181465141279695,-0.392298707053372,-0.0706607084403855,-0.260422665983024,-0.394775027837009,-0.241326386221383,-0.215650690679387,-0.378590801937466
progressive,0.0862456439725473,0.0731835765175229,0.0581375615234401,0.0159060075156395,0.222782899974914,0.181337225657759,-0.138775435564365,0.0844941622922808,0.0648408586806122,-0.0452407285912101,0.058789169617971,0.0455183205170615,-0.0216768468129677,0.452868850412254,0.0192480306696432,-0.103499242807921,-0.527154162158054,-0.0688333949281077,0.109534258698366,0.0565669934836063,-0.0349028902962626,0.0810911465551378,-0.0790526318211806,0.0868639023593175,-0.168119823887313,-0.0153471185543479,-0.191259424379091,-0.103879294914474,-0.0210067166988834,-0.116352530027403,0.0821331352475862,0.102983206375444,-0.13297309698688,0.373199523528418,-0.0442878007924953,0.0921731090866978,0.184372171750752,0.0069289580537497,-0.0737327299727713,0.0188296458389007
progressive,-0.0763387804262841,0.212590502675623,0.134804647076683,-0.0121848182013991,0.0714836803309926,-0.0108173583515497,-0.0991777936531386,0.395975099716779,0.023915811854504,-0.0122864760579297,0.299746593992118,-0.0963044946287375,0.182655881375288,0.0501396931435977,-0.10433033513077,0.411635935111211,0.131902674197509,0.17256974727594,0.064240594501074,0.137830916897606,0.379237646483942,0.151282364967876,-0.484510493564545,0.168482543222131,0.117100062932641,0.150844266463747,-0.140936633654557,0.15327990431665,0.0284564488742931,0.067338711621916,0.148425867130582,-0.487317287493442,-0.0139754174032416,0.147412669813843,0.0573895602072314,-0.0321822912572752,0.0220255605248317,0.04698538366651,-0.0609437573988041,0.221958658773887
progressive,0.0973871957033115,-0.110645295595674,0.245268057222612,-0.149812545788704,-0.0034385509463341,-0.266374941010019,-0.191269469542885,0.0364694451263422,-0.0986236845080005,0.174642056923704,-0.0897420782422573,-0.0551422252753713,-0.121623292770565,-0.157517885704816,0.121708289200106,0.115966933686033,-0.060919484844724,-0.0969221287674486,-0.0307905469491449,-0.0234292388528936,0.175096185853379,-0.0393794027674013,-0.0873178988612557,-0.0049659480896402,-0.257181873238652,-0.037613408002523,-0.256146109325139,-0.10176461419714,-0.167933168841512,-0.0739570757680744,0.107084261776431,-0.0625101660328132,-0.0970894692829703,-0.141036796232579,0.0385192629962495,-0.121970635215313,-0.0463983803493268,-0.0591821752750801,0.147226934407746,0.090007305383556
stable,0.0897409525619537,-0.162999407802969,0.0971294729902317,0.0325935685261643,-0.28026166381753,0.0670905650047784,-0.173397411282744,-0.0748149054661334,-0.0573122922223851,0.0166513689571392,-0.127683306482658,0.0307314656617493,-0.0855706825323779,-0.197311412978649,0.0756242710909732,-0.08305782766749,-0.223699706897478,0.1041221404119,0.0369511437627795,-0.274785425773125,-0.0449170840583375,-0.143553093278161,-0.319565525661809,-0.409090594175737,-0.186405985553614,0.0411907894222839,-0.276794693694142,-0.0363775704663074,-0.264280551163707,-0.153702948864122,-0.0261496102576442,0.0330896884834173,-0.237295469247213,-0.292725912977933,-0.276915592881093,-0.296241506749716,-0.224380983583301,-0.193904849205458,-0.0338028585184154,-0.0346892057658565
stable,-0.032873245829592,-0.15735067501433,-0.0493848072644166,0.0702772084143691,-0.372670046809277,-0.181311704915635,-0.29552110273634,-0.25060649662967,-0.0462785539716642,-0.0808239722263371,-0.292779675034218,0.0212198025447996,-0.102606581199462,-0.47071576344038,-0.0313144385821776,-0.28029681284785,0.0318818681305145,-0.0215791853659295,-0.206026680880863,-0.352283892851358,-0.145868352863086,-0.163007014492216,-0.286571456740782,-0.43450052550638,-0.216776790587143,-0.164883401973211,-0.288811981229469,-0.253494187947533,-0.304334392647595,-0.130069769228107,-0.051736901459581,0.0562574059564256,-0.0003809862131262,-0.373805573423753,-0.170889911092292,-0.122742821115306,-0.207129295542526,-0.0997495251387309,-0.0576940430685404,-0.287253675414951
stable,-0.008510692120547,-0.0129590942477274,-0.232196279340768,-0.0055020879387891,0.108162541117565,0.0956214900814332,0.0483723507115747,-0.16236322229985,-0.0449860403628457,-0.06726628467894,-0.266165144224788,-0.0967047105871117,-0.0348829108248531,-0.115971574973607,0.0024861334419078,-0.141881578013684,-0.128741072616801,-0.0608332699761954,-0.0064901397293008,0.028344676963774,-0.109239789339446,-0.234701219392128,-0.0917126391590103,-0.0187705437875163,0.109700161403568,-0.0705207501870351,0.0632506316633879,-0.052164756826143,0.0916589093437681,-0.0197254122849247,-0.0076283131806474,0.472514074572042,0.112430579430736,0.167300462566792,0.20279641484868,0.11589435955666,-0.0670971113948995,-0.0412014663455544,-0.0714470212443433,-0.262367201110605
stable,-0.207831862461829,-0.243896834571742,-0.0183212551655916,-0.151479219067775,-0.173749106390549,0.0135778990498443,-0.254631352132149,-0.0977543531715405,-0.0972044797398395,-0.0546410728079902,-0.431081737656353,-0.0213537496858288,-0.167806327568995,-0.391547432218687,-0.100774605664304,-0.10717053450092,-0.0131678859590668,-0.0029862551308719,0.12065979405006,-0.297938026399818,-0.127158869544147,-0.20492683729756,-0.0633763463388549,-0.428177725303935,-0.282397175047016,-0.0223924982978698,-0.280761374443619,-0.224359284044418,-0.306582095634889,-0.248307641138003,0.0305422278977087,0.0691748978398325,-0.0519908050368313,-0.235752864027015,-0.223140569811904,-0.116633420054788,-0.265707052488947,-0.0929517060614491,-0.13929249852943,-0.232348664721253
stable,-0.0967584057068435,-0.237567904742045,-0.175317665355621,0.0893287896305571,-0.302451062673431,-0.0801056495949044,-0.266552487460911,-0.189650128710802,-0.0375290452432627,-0.0563651807713597,-0.260946638071277,-0.0716671489016992,-0.179913580945367,-0.394655314912318,0.0715407362505171,-0.0983210295422355,0.0979500393381442,-0.0035642823447155,-0.0518540992797588,-0.318533900573095,-0.171566241285256,-0.210762041942858,-0.186679270299076,-0.491451534595839,-0.326325422912967,-0.0030806180162518,-0.296775077258411,-0.22389325825556,-0.310207370864571,-0.263003141542219,0.0614762817476928,0.399304750227512,-0.159092733567761,-0.416734033246499,0.0338534977382357,-0.100786405434072,-0.223744603762588,-0.0589084439838875,-0.0363638549305848,-0.267304715691029
