group,CD52,CD8,CD56,CD33,CD49f,CD4,CD14,CD16,CD31,Podoplanin,CD32,CD103,CD62L,CD152,HLA-DR,CD64,CD1d,CD66b,CD35,CD178,CD21,CD11a,CD169,XCR1,integrin,CD54,CD62P,CD267,CD41,CD137,CD254,CD163,CD124,CD184,CD29,CD98,CD18,CD38,CD71,CD36,CD49d,CD209,CD307e,CD319,CLEC12A,Ig-light-chain-2,Mac-2,CD85j,CD23,TCR-Vb13,CD101,CD88,CD224
progressive,-0.0322203796240943,-0.21759916726574,0.0060922175459951,0.0683646028982733,-0.120316597089457,0.24217513244144,0.0520030818266861,-0.313510756579365,-0.120407380037292,-0.0088017388768776,-0.173466986037797,0.0898494553747807,-0.130270172669586,0.0449648318333113,-0.0129764183220241,0.1274125655245,0.0644425049060266,0.0535398415714745,0.0920110276853927,-0.145019570687074,-0.0354009289613217,-0.0632179755981071,-0.190485175725201,0.0404145531350478,0.0347801748350929,-0.0701241425131329,-0.0750250629849233,-0.0781872187730402,-0.0890413522297824,-0.0871375563158606,-0.0880041695642133,-0.0681444623913516,0.0401921622080268,0.123468886980603,-0.0272698592626489,-0.0706272199134113,-0.0943476030701389,-0.18449444783114,0.168526650997309,0.0296564372281762,-0.102112499870481,-0.107447995073498,-0.284869917024365,-0.169172699759034,0.268572310572481,-0.0147864593764476,-0.0306026945919795,0.0817536093644811,-0.232414032864015,0.13476885355744,0.0001712240837945,0.0033702859435495,0.189221309691245
progressive,0.186518764211,-0.0222507331083168,-0.107679556624889,-0.309299113296008,-0.0520101481822858,0.175434863994386,0.176684969657592,0.198784378374356,0.102067216605786,0.0118786049351744,0.319097842117861,-0.0105449912779181,-0.0728679950188572,0.0318660920347799,0.319667846746713,0.0839819072112102,-0.0634474323553312,0.04779227251341,-0.401714969247058,0.0177309759715006,-0.0171444952606892,0.0885460938601923,-0.0238282123880239,-0.030598567209026,0.0329093585575159,0.506671952256525,0.0774713591841885,-0.0661249481583962,0.145565101978771,0.0603985905126244,-0.0700331022225745,0.11104737924591,0.0309462453952228,0.0566460597692579,0.0195162790077585,0.105042341522913,0.0227884770901962,-0.321112297740495,-0.0761473976009779,-0.191733332042436,0.256841454745729,0.0444675788998748,-0.0471303863748914,-0.0338742010543812,-0.0398625247456594,0.0581413889269318,0.012351212090749,0.186642514705502,-0.0298377083717347,-0.0581816227066844,-0.113148235912579,0.159000045039913,-0.265183163523755
progressive,-0.355320997298938,-0.0898502380220539,-0.0025551465910925,0.0245503141808412,0.0117865055839636,-0.482908484180156,-0.252872116072618,-0.3622008022753,-0.0428653885297844,-0.191769487762396,-0.590146984394491,-0.16516166032231,-0.129781730738183,-0.250449638168717,-0.654705949214303,-0.0554590779709267,-0.171437357012933,-0.146747387362859,0.161408185557321,-0.16391600654756,-0.201431552175314,-0.281348724603908,-0.0951966650937302,-0.18088319653457,-0.0907711085370191,-0.517840203089207,-0.0783971963283765,-0.197859929800462,-0.0072673725640486,-0.180306183795092,-0.216132531669697,-0.203375166883949,-0.226619104918611,-0.124946296072651,-0.137730001147347,-0.197732818950406,-0.0337024307656671,0.149700473381226,0.322238379293361,0.0084125663771145,-0.391001026679307,-0.100454484447695,-0.108252917083335,-0.232759793734193,-0.0232855414161576,-0.160457525731448,-0.212639796723682,-0.444390270510361,-0.193472506658087,-0.19243275741825,-0.0784185302272652,-0.39968908608354,-0.126718513503636
progressive,0.168064917632202,0.246608595248326,0.16073389153356,0.485994227636687,0.473615358327761,-0.0124191646670366,0.258838429381613,0.123033429320416,0.352939640973315,0.246152181184243,0.171043497651829,0.0207391437346504,0.433024727675353,0.117301841399272,0.125069626727055,0.440265456971979,0.25231341302755,0.102031848111167,0.465097730655542,0.376639250727577,0.147950430450848,0.228747385239786,0.319694976055279,0.158240317529765,0.426339828632849,0.0751237430979202,0.376416622625718,0.13113295774142,0.350185541414544,0.369588973557612,0.1591745406866,0.15747526801247,0.350123274104431,0.369967956599169,0.484918449966245,-0.0009532924280044,0.414231770140845,0.438144140036401,0.312434482816663,0.469162478714958,0.307582900784907,0.1986625188652,0.0780795681124773,0.230070218400167,0.543207878410276,0.34407729610398,0.239532850145519,0.275989339805929,0.425383735675652,0.202397374833036,0.363102972747286,0.206318366417177,0.187105775263241
progressive,-0.0656283860288424,0.0882843227218904,0.0154290696976901,0.15871004793177,0.0544270751917821,0.0803096634047389,0.0735092261849443,-0.122473972643428,0.134920922298754,0.001406596270769,0.0906314746922642,-0.0324089567104365,0.123680315004714,-0.141877077095026,-0.0716069635874989,-0.0610034055194771,0.0145599025971596,-0.124445461381081,0.122309039634755,-0.0232065538977865,0.0653787632696491,0.0766954437222205,0.107818585396055,-0.0198720650190353,-0.0230673510824386,-0.0104110666089826,0.0926374591162827,-0.221685172824813,0.246748827266429,0.0504550446126017,-0.112278731962609,-0.209553921451632,0.0364024031669646,0.0486397822187813,0.0758269061228106,0.0044352061515623,0.0537647323501849,0.0208453353317647,-0.126804718318489,0.0718613401645282,0.239509642082794,-0.109539930627786,-0.185922907431765,-0.13596619767237,0.02210069861507,-0.100429687082041,-0.160897397257063,-0.10553922656143,-0.0340862799295659,-0.0212949822653568,-0.128123208081086,-0.0656691594078253,-0.128906580552101
stable,0.0203061095978618,-0.128274027765932,-0.0632634913277236,-0.0727274380093286,-0.0104365652654882,-0.0111148635806008,0.155923715864405,0.178684887892181,0.0814957208253479,-0.0208435184149416,-0.0574474461396169,-0.0249690386926248,-0.177372376490812,-0.0335265888173453,0.223676589072478,-0.0320897709703446,-0.0325226082922142,0.111202585542492,-0.222169815552057,0.0415595639040302,-0.0912362430210471,0.0842498727898449,0.0223257876446835,-0.029171290124843,0.142454193309984,0.287544332641714,-0.0175182572750431,-0.0130086631194382,0.115473350228701,-0.0428213288052766,-0.0348144097104481,0.0707993694171341,-0.0895375592135114,0.108387373137914,0.0975303038934724,-0.0426590526177755,-0.17875163981968,-0.0436645133298656,0.0451848934031291,0.096787382023368,0.148040911264569,0.0503042913015065,-0.10317874353813,0.0673544469734723,0.131666123691099,0.0796506981697394,0.0274254440993679,0.0912075644585608,0.0389104102062477,-0.0417220895526313,0.0826807528351948,0.0156414823219473,-0.0094399533428257
stable,0.187627291591387,0.0171345447409618,0.0137927910222266,-0.222851716538528,0.159555531049015,0.217736066503917,-0.0365151095069944,0.212700878617273,-0.0386656388091268,0.019128972425157,0.202605906020781,-0.0059135461375032,0.11223454588295,0.0808575547445653,0.447994720411406,-0.311947300424458,-0.0123101754162857,0.208749622746395,-0.445127135584874,0.0295330114036816,0.167311547333902,0.152444055773523,0.161849496213403,0.0406280572971561,0.0428920801395945,0.180241358712758,0.0956049643227353,-0.0327915326363587,0.0307910954200219,0.122616227183075,0.0953393231375915,0.0839700673448748,-0.017659363284361,0.0540994852254675,0.0996930574827839,0.0912790580611785,-0.147225087720445,-0.0685492325115625,0.0167778554229087,-0.275982630994508,0.322665523834918,0.0749715151198425,0.0810436715624096,0.0959736070308145,0.0832274442757601,-0.100379511487829,0.102522429761639,0.159182252657754,-0.103633287809196,0.0834366812626163,0.110302482271874,0.108601750716615,0.0755295315566512
stable,0.0040387222893112,0.0137102923821026,-0.0386259696200653,0.229336705738498,0.232807537512582,-0.0102376552682258,0.0004584803473496,-0.113283339638984,0.455713347842164,0.0499419448203572,-0.17902329380507,0.0704232794429527,0.0059781464698047,0.0626552661699693,-0.26735419957354,0.0361355224110708,0.154818375730287,-0.0673391381290721,0.205180524823457,0.0180162894090739,-0.0088081269063992,0.005260407759379,0.0371034926245694,-0.0183502817437787,0.115281394555245,-0.259854292127974,0.238678804420129,0.03325213311665,0.238755843734707,0.0422604406299181,-0.0065987594974243,0.0028991425411991,0.0093786626848599,0.0591330278334423,0.166242646263299,0.0496109897536332,0.0652195771203508,0.243268449666308,0.238016023203064,0.416583530753606,0.0759057742683429,0.130141806784784,0.111228012915203,-0.0540726292485595,0.182008459581841,0.168464239863574,0.0768458127908563,-0.108137915339049,0.0387731957506287,0.0201951760913898,0.325548328065114,-0.0305389321452856,0.0378193969684372
stable,0.169828541666694,0.0027098693496014,0.0095415477060813,-0.21531079849835,-0.0827382126269097,-0.0365798182943305,-0.255588998030077,0.0816648820996065,-0.124101268732611,-0.123603393447352,-0.0818053732536334,-0.0058508701193866,-0.0092391762320824,-0.0493931369618746,0.332263745263634,-0.202201715807002,-0.0864962443172083,-0.012971279275827,-0.578900418757439,-0.0162920141642488,-0.0750987337011114,0.0697243325888725,0.0480425421313496,-0.0863562181308967,0.0304261805600361,0.154886296891566,-0.141351506240154,-0.0517552603259403,-0.157483642047226,-0.0064229781291725,-0.0763410467260453,0.169106460554731,-0.0651632229000431,-0.0841284046655734,-0.0229517196814147,0.0924523413531161,-0.246821794654236,-0.145257383111415,0.106904132309736,-0.176875463248584,0.136407957376371,-0.0635660708467996,-0.0481352743567283,-0.0110131178408792,-0.106080688779566,-0.0901198473939303,-0.138279811110314,0.0430360844568843,-0.0474762977609507,-0.161837023614061,-0.132873859025858,-0.0747591490556266,-0.248650821153632
stable,0.130006302607169,-0.0693341016439743,0.0030513621009231,-0.361520641956652,-0.235190886739507,0.159894059448587,-0.221708961521796,-0.0858100071157955,-0.456712462494633,-0.0415017907022813,-0.022126775492803,0.0251125539005886,-0.211245976423477,-0.0379499738680534,0.303011696254242,-0.449851560147319,-0.0946643298038879,-0.086645781631562,-0.628139329227092,-0.0649211143904728,-0.108363882470096,0.0035579258461986,-0.243946400076372,0.0025070822097658,0.0643402160858675,0.135669747015324,-0.300652494067997,0.0468150681146289,-0.275709457273428,0.0564427977162891,0.0302235364550654,-0.0629248262269009,0.0007136249612193,-0.0565889166910847,-0.227126712643894,0.0587972577102153,-0.334100547508533,-0.176156240582521,-0.44174419669031,-0.505497526214995,0.0828487851832727,-0.0155509406657068,-0.0294608191525067,0.0065219461631471,-0.427575032371267,-0.354731405583729,-0.0872631324469045,-0.040359188226334,0.0754559032743159,-0.0202108511992531,-0.080179136977313,-0.0734770567171777,-0.0913255825806187
