group,CD80,CD112,CD30,CD49f,CD4,CD5,CD196,HLA-DR,CD64,CD66b,CD35,CD272,CD278,CD58,CD11a,CD244,CD169,CD370,CD54,CD62P,CD41,CD2,CD226,CD29,CD71,CD204,CD1a,CD207,CD49d,TCR-Va7-2,TCR-Vr9,TCR-Va24-Jz18,CD319,CLEC12A,CD257,CD85j,CD328,HLA-F,CD258
progressive,-0.0715233372541386,-0.139679958891082,0.0892742294808189,-0.0507012282319698,0.0560497295797245,-0.0355993828786049,-0.0301121972840073,-0.0086707871662454,0.182166734100499,-0.077339721890773,0.267233172045238,0.0753729004321093,0.181591864456498,0.176889308299183,0.112988815758506,0.17807157302089,0.232532004274858,-0.045080968539773,0.115684690224877,0.0510956210522925,-0.016632724503597,-0.0485314217664659,0.0056718752702658,0.0445420856070088,0.0944579354505485,0.0677666816024004,0.0878527895270951,0.288366349852619,0.0696115916634778,0.396288554027061,-0.0832772874504088,0.0473952920060017,-0.117291299927198,0.128524551131333,-0.14474355109508,0.0974790016971498,0.132580180442113,-0.0289968728709347,-0.0506831172996545
progressive,-0.132330611689451,-0.0679170538049295,-0.100849387422066,-0.0567910541145668,-0.209435645788109,-0.0935902442606702,-0.0411601168195464,-0.364797985867411,-0.118746019356342,-0.018915587364685,0.372696142743049,-0.148953917973772,-0.0269398272101874,-0.0768054525428558,-0.194126373688769,-0.155288200668466,-0.0859843606484352,-0.117196868441306,-0.429487951744021,-0.189526947328978,-0.179575007369347,-0.0692792589647476,-0.177437626264533,-0.163655729010308,-0.160075118387344,-0.121605528630196,-0.14335949512089,-0.0091858587344871,-0.412634567657859,-0.101193441939412,-0.0412933901419728,-0.124113056515948,-0.0704342056658016,-0.0571659808027913,-0.0118662290725778,-0.265307776396982,-0.0007345919994524,-0.0895592057093907,-0.0281887277762562
progressive,0.0374238241718791,0.0687666296450496,0.0019090657527486,-0.139157577267741,0.350417083502176,0.132418087784314,0.0391523602507852,0.514787840833913,0.0377872832149407,-0.032712397903368,-0.396569528240976,0.0537016522200121,0.0235841403064471,-0.0605724868879562,0.125218866599134,0.137362582234817,-0.0771171828967296,-0.0546468352786827,0.278011212771802,-0.147531297020481,-0.198427573002436,0.145001992376796,-0.0925589156898563,-0.0116199564764928,-0.0825758890093345,-0.0187195543300454,-0.0549908629171554,0.0206654212653211,0.384766601184038,-0.0477452622694123,-0.0392206038856711,-0.0328960476776089,0.0097696715712915,-0.0064070265629099,-0.0534270870472047,0.217356612027664,0.029530547005042,-0.0345903525480829,-0.0492243222887123
progressive,0.365434118566485,0.0189972415638941,0.059098615346079,0.0308636349170323,0.234788242725615,0.35788833130329,0.183255126335532,-0.153553373974308,-0.264879888351446,0.352144039408116,0.287091574833633,0.132458649081633,0.257273989551691,0.0383454171701688,0.0827878165311639,0.0524609297613218,-0.243907458421804,0.316335839256336,-0.0859826699317356,0.0783860491502179,-0.126809592221859,0.245741415412247,0.216123717828305,0.0393773043922043,-0.360439398864956,0.088651652584511,0.199138236383269,-0.0013760971881842,0.0637787642828047,0.0870695886619434,0.0623648361312283,0.236267418662432,0.0399745701296584,0.134848332583098,0.167485261062575,-0.007668124696337,0.162608852681071,0.0333091555739108,0.187146697839814
progressive,0.220107182296114,0.0909891185673816,0.125595564347318,-0.0094229591326948,0.123761848041934,0.226772263338708,-0.101783024122718,0.0568671503656366,0.260897589256472,0.04248372027673,0.258032848464989,-0.0185826490646964,0.178909811791977,0.179783729442543,0.209884629764369,0.147277217214484,-0.0351896788665991,0.0240946377818248,0.335589584497912,-0.0905295408848942,0.0271204690461708,0.0481382719751601,0.175747603224874,0.130566440049877,0.131546896750132,0.183820415252579,0.204329366418101,-0.0745645051697886,0.111163148596046,0.125988136556968,-0.0076631225490198,0.198289716460375,0.108325201179963,0.309713828099521,-0.0482830983144737,0.0594095245620776,0.0740038109850535,0.236540948743045,0.0500217660420126
stable,0.0424237056480725,0.0357596328321072,-0.0228650417136233,-0.0790815505898188,0.16194445299118,0.286080605412981,0.134197484127755,-0.147378983351162,-0.0358001643222353,-0.0082102789457366,0.0555400960038776,0.0686355716174055,0.0919340862947202,0.0352993781027033,-0.0925481447313202,0.0290639953976504,-0.0785286658123355,0.0495680396384687,-0.301094594218314,-7.78182319508054e-05,-0.154479919597142,0.368472656417796,0.016486586739011,-0.0474285431293465,0.252771745784365,0.0670666159283578,0.0537755750717458,-0.0262780336056764,-0.119577073098823,-0.0296250400036494,-0.042926845588383,0.0708585577638747,-0.0164482773716943,-0.0408810147442486,0.0326251012387526,-0.0752034121826053,-0.090219938002653,0.0748094119698521,0.061029568598455
stable,-0.174298975706898,0.0582955158182316,-0.0943494077437065,-0.2106422807201,-0.26640056809251,-0.143554672943669,0.0198889112396992,-0.481153574163711,0.250130087471728,-0.187382624732714,0.279226242659499,-0.143095282971903,0.026062693064438,-0.0908664486429565,-0.27186469789942,-0.119548540290228,-0.156161623831548,-0.0255198222779838,-0.343640886864496,-0.105008515280752,-0.148943892898603,-0.176605844767823,-0.244833022044236,-0.209580469629128,-0.023663573622932,-0.12911177872214,-0.101923638676072,-0.0334034410942887,-0.310392078732832,0.0125897544121514,-0.0735279317770119,-0.260950430421047,-0.0354849505246263,-0.117681878198472,0.0855790890949208,-0.207327726198723,-0.206037055076234,-0.218752937296025,-0.167437762916808
stable,-0.0003061391489421,0.0315984251680425,-0.092023815827191,-0.137044215037626,-0.171390626356162,0.028746914826517,-0.0080088017272888,-0.349500795993431,-0.0559767215792334,-0.195840351087238,0.0643513699726515,-0.0372347655704531,0.0387597012205863,-0.0806108142183659,-0.0999418463708697,-0.207991973076217,-0.178421943489935,0.120865679336168,-0.294936044291581,-0.0557629831481555,-0.225061605738386,0.165580764395966,-0.0839757411483796,-0.120283253784062,0.207503007458735,-0.11576386906847,-0.0936602500512626,-0.0991202271652625,-0.088733202649325,0.0124200149663574,0.0376515880955151,-0.0277978916043194,-0.109473926482011,0.0676657248053591,0.0279901855273958,-0.261513145630063,-0.0604125509674735,-0.059230205649353,0.0281754323965468
stable,-0.191716329869856,-0.0187570587931095,-0.236802345273637,-0.170364669201387,-0.134414923222245,-0.171219033577908,-0.147089543432373,0.0068871555938135,-0.18959172437244,-0.107818486721731,-0.268090222714703,-0.157186628223762,-0.132393733080779,-0.363095696324092,-0.0764876551824838,-0.219787767018215,0.0722346997875638,0.0628514102087307,0.007543283028796,-0.145551089412313,-0.162833973640135,-0.107743009787985,-0.150390505034012,-0.134589031840888,0.0308415474683883,-0.190656383524417,-0.24299372155997,-0.165339191948937,-0.0581807608583942,-0.108583941140439,-0.115095367493475,-0.187879261467225,-0.0105576429814474,-0.0671124128393418,-0.0382917030459115,-0.199763755111014,-0.0624148003282471,-0.10831044062186,-0.199993983357706
stable,0.110354483465322,0.0771833000009327,0.0547420549057301,0.264461364774883,0.321446089009911,0.187363355287904,0.0889714101384265,0.445158993125046,-0.384530491816582,-0.0352648975198461,-0.52202618127137,0.124909137644667,0.105976114657166,0.0147714169524645,0.154155355524951,0.325453433945938,-0.243140142587869,0.140116194098464,0.304559694788536,0.18448721898464,0.270894052065433,0.183160681013792,0.264314381662373,0.184831757392308,-0.510528731281254,0.135892487289337,0.0188808456916112,0.0157833448992603,0.230901193547741,0.0963721449338236,0.165320831328269,0.0953096030522112,0.032008523820841,-0.399384685301303,0.0341699141442691,0.199878541212993,0.106992312414352,0.0713626397770171,0.0779910467089396
stable,0.295973633885764,0.357737012490045,0.35932933787453,0.474212515841069,0.307723181730667,0.245665303017921,0.147171867355937,0.483767144827046,0.0931671372135157,-0.34639033200501,-0.0183521164617335,0.363621461839387,0.369911675717667,0.331122287990085,0.44592108724293,0.514464759665581,0.160928857464289,0.395374106916989,0.416097042641366,0.373812784134359,0.383554227493711,0.34355308508338,0.505780099119291,0.519872286402893,0.151281142787628,0.392834642171511,0.37168518315205,0.172307461977324,0.380030406314877,0.259479803745121,0.376662602894701,0.423852880499536,0.350715311023626,-0.0556041128184265,0.370337093478221,0.383064278238877,0.362909057782632,0.396815128342554,0.361652118185245
stable,-0.0345651170139185,-0.0551244112707161,-0.134916005288748,-0.169043934685395,-0.152436437115225,0.0269965799470917,-0.489343636386973,0.0139689183149811,-0.0636820410064937,-0.0714197054163103,-0.255525065304004,-0.33791476869715,0.0791737198476265,-0.190111548866305,0.189562245890036,0.139696907852541,-0.160278912492167,-0.157404897089444,-0.256483623030131,0.0499197532539006,-0.172423102676811,0.192857386189147,-0.111897326170099,-0.116062103738982,0.138483395224085,0.0658784988496421,-0.105805275819179,-0.353613622730777,0.0064606430649408,-0.0468392712799372,0.0043999708431455,-0.109711548094934,-0.172643844300653,-0.142179808573161,0.0003940316582772,-0.127430363065354,-0.0705344171273446,-0.28515031764418,-0.196008344368757
stable,-0.2303289405394,0.10843657988298,-0.186450768056918,-0.116097222325222,-0.162138482198429,-0.0107146802467301,-0.194356705002992,-0.259645980709547,-0.470387123589798,0.0095488021673476,-0.0709340726382408,0.0160540151239104,-0.0228241937706475,-0.2373670966647,-0.120631982811351,-0.0950938791104245,-0.425631948787726,-0.0779385605937012,0.114852188294146,-0.304738463719787,-0.233832621333736,0.176567161066653,-0.188846002674167,-0.117664188257851,-0.303628490820973,0.0096710610734719,-0.130009181597338,-0.0053920638125532,-0.339905995103156,-0.0076045760321981,-0.166494244059087,-0.0033698832716039,-0.102019716503006,-0.241340153714645,-0.0413451934523608,-0.214003175531592,-0.0400095378578421,-0.0438572116958305,-0.083399596508206
stable,0.0689482672619444,-0.270449939070284,0.0637007219662657,0.122907088254218,0.164277593415109,0.207299464278618,0.002491252879582,0.0099195829450338,0.0458424053117943,-0.059574627338839,-0.0895462662011455,0.11111413204187,0.0605875520830139,0.0968194010829485,0.303437470576978,-0.0657182427999054,-0.323479263374178,0.361894954583676,0.055339854406255,0.0820073418724649,-0.0551515490371188,0.149652065646115,0.256593839495297,0.218998651943336,0.184917525635682,0.139473292200231,0.0725875879430899,-0.0223100103829353,0.158385067016689,0.111628265992637,0.0087604736311408,0.16790376208889,0.134014670154364,0.178941556548408,0.222110617261925,0.0715909959986628,0.13741601708596,0.104105599892884,0.10146148186528
