group,CD47,CD30,CD52,CD33,CD269,CD90,CD117,CD45RA,CD49f,CD16,TIGIT,CD31,Podoplanin,CD32,CD62L,CD161,KLRG1,CD107a,HLA-DR,CD1c,CD66b,CD35,CD58,CD24,CD11a,CD79b,CD66,CD54,TCR-A-B,CD41,CD254,CD309,CD29,CD18,CD15,CD71,CD204,CD144,CD1a,CD36,CD73,CD158f,CD85j,HLA-F,Podocalyxin,CD224
progressive,0.0743702641063731,0.0990307594403464,0.253256690192182,0.268131727229739,0.281800177587684,0.208633779604906,0.183912003430079,0.141004407359215,0.137102814544637,-0.105221348023139,0.344800296097125,-0.0788832693139832,0.40465599198771,0.0922594496378308,0.168037519971474,0.0966961450468597,0.274987801211775,0.246529346165861,0.110187119900572,0.261388664304257,0.26892546207881,0.29178479222748,0.40908942895903,0.180883628084324,0.0779802343060071,0.434111991636286,0.481914161411521,-0.19306100458311,0.191550220416706,0.0433030053459298,0.259477714961894,0.0668417063386756,0.234174818940687,0.0190718176328832,0.292503946557568,0.075925885982081,0.238004660003369,0.248646564089897,0.209755971744489,0.194306023599678,0.251040335205391,0.235515118343097,0.0924302884618392,0.371425744359777,0.211524319945951,0.432576333658991
progressive,-0.116189935774564,-0.229404530237313,-0.229992408581234,-0.0558568774432183,-0.151937296344677,-0.155649753964215,-0.0944111670127552,-0.0599030724327158,-0.277454142407607,-0.255868134995273,-0.142149581128546,-0.414410160835422,-0.251853334615158,-0.40416470242824,-0.0533172524694302,-0.102476928485086,-0.166208573299704,-0.243312699137461,-0.29449571778898,-0.0741422147002308,-0.208850377918587,-0.0094716232472361,-0.255087332796275,-0.151030857648053,-0.301442388257847,-0.111554412194655,-0.146686562134157,-0.517377615833996,-0.0983592569861274,-0.480551281087894,-0.121795353869757,-0.0792589613632983,-0.324720520614764,-0.214468826555027,-0.170865066498412,-0.113604485275846,-0.169931572533277,-0.194031894292167,-0.14484781301428,-0.141407255094894,-0.129851516347244,-0.231522418531688,-0.330075811010186,-0.130736950723442,-0.17190039025175,-0.148515130290735
progressive,-0.0966735248064573,-0.0412494902406434,-0.185327531017662,-0.0772550011752692,0.00791294480406,0.0402458032288091,-0.0181506141808563,0.153582715875841,0.219508083602063,-0.0992211132905404,-0.0295305542816221,-0.0202805842330759,0.0036602320150538,-0.449777913424501,0.0615283475042359,-0.0092884522998478,-0.0078708630173823,-0.0562536309231424,-0.510835778509798,-0.0178481717426157,-0.0191321620591849,0.0866023730054476,-0.0987457754546467,0.0187319133917541,-0.119426474541371,-0.0099285850984789,0.0297544227722113,-0.40413625397684,-0.0133283337890321,0.105871957328769,-0.0041985386533175,-0.0277428122600846,0.0878527991798975,-0.0763769879004269,0.0039333753305134,0.454668644232705,-0.044190843233606,-0.0798083990860555,0.0255314292313705,-0.0229035763769307,-0.0117118008675758,-0.0216220658787572,-0.267558148847545,-0.0420676950462292,-0.0241216921293134,0.0319976056370746
progressive,-0.151179286456424,-0.0760607676398871,-0.131902825230017,0.0105254855551187,-0.218340456299961,-0.115182761982507,-0.32969634016218,-0.0714276280742981,-0.238061894995913,-0.538686663013896,-0.18797108132151,-0.0385043106137062,-0.19034282835063,-0.418471063271443,-0.0194951286194213,-0.20974573431713,-0.158987509781876,-0.113323326096766,0.198637607861387,-0.0741400069628105,-0.500702410257976,-0.33388498532037,-0.149408681202501,-0.314666586147669,-0.0229793334890455,-0.212063351857723,-0.403429293426122,0.0426642588564155,-0.164858665675318,-0.0797510279602581,-0.184434671312516,-0.20023281264049,-0.0806664348536053,-0.051262819236429,-0.402326307396391,0.398109734814289,-0.18539909895343,-0.135645148389727,-0.253440856660025,-0.0420255286652855,-0.250732280087805,-0.197347054502763,-0.0253589394369452,-0.162724304365956,-0.185961464837728,-0.249432268744449
progressive,-0.134803657079445,0.299622446465962,0.0966098290691701,0.0132499052853919,0.287954320756147,0.410789918632599,0.31957409665722,0.152688137620022,-0.123613097280159,0.335553832144398,0.207520976123455,-0.0056557000247349,0.331103279467541,0.303596466428152,0.189633556475136,0.40802220001377,0.406261088810988,0.409859923630439,0.0118076998390187,0.281210703747055,0.329086468933309,0.262212125793852,0.346074193577382,0.422522885710763,0.164478149346871,0.376586602543672,0.327590209708247,0.0752891587561723,0.170679412647235,0.0153116000897696,0.465176280463634,0.0145578780144216,0.0567369525588607,0.245154852434383,0.317005558232556,-0.0231970212872107,0.215280346038226,0.352828301372714,0.422727702415203,-0.0822552497145099,0.210201378961007,0.400572172861048,0.20830474427459,0.465050169204192,0.225362207754869,0.244409499010706
stable,0.003925684635114,0.0885596292263069,0.104228811379429,-0.0571585958479498,0.117008403606207,0.175956981764474,0.0006587824369303,0.0760325740291936,0.0539204799580614,0.0285552090706219,0.228047042366699,-0.0602810096937876,0.064951558283607,0.0849828420872258,0.0147258493416881,0.029131791138551,0.157701504833936,0.066592513597014,0.358921851721751,0.0376327459998927,0.0227679518165912,-0.230564664033749,0.0713221590432223,0.121940733769447,0.122259608923227,0.0566700656400241,-0.0309409880067393,0.106071413634937,0.250269759786484,0.0333945375814896,0.13354482544929,0.35620410820407,0.105376051378771,-0.0765098257891786,0.102953030326277,-0.0020999920045236,0.0916713730574763,0.0870086622877361,0.0304601861417089,0.0220989966973166,-0.0342052299964585,0.127211904901526,0.180695617410866,0.0960747890516634,0.125302210299732,0.109706825227709
stable,0.128154664638139,0.132778462264902,0.198247754823504,-0.141279465804866,0.0426269148812127,0.0323480007774486,-0.0206846287456095,-0.0006047470070045,0.114018752101798,0.151939345196856,0.0962970064124889,-0.067934390184698,-0.0210064855396581,0.247494182891256,0.0920516275406153,0.119251122124034,0.112079788895009,0.133669760723931,0.511340273524354,-0.0299729771923632,0.135965540687335,-0.381603133680645,0.0319572142009487,0.0645293967743154,0.214516582258298,0.0408461583464181,0.104419946749442,0.280896861469658,0.0475664813036122,0.0703017748005593,0.0909426391664457,-0.0065249933481432,0.131887362610129,-0.0608109252328831,0.0765206847460931,-0.0698568999504927,0.0804173159590027,0.0434751263379962,0.049295698782163,-0.230698453112412,0.0041648725541686,0.0520069019080854,0.150497923924395,0.0940905158057209,0.0668029237061133,0.0810274672972748
stable,-0.231068242775109,-0.0539032722296092,-0.159760547031853,-0.0272831462795953,-0.0346314013368232,-0.106265669832784,0.0107987166575679,0.0144849440991231,0.0704546869209787,-0.299167774480605,-0.0132235750455191,0.0897711089761234,-0.0793450657201846,-0.372727112473958,-0.0266702401600221,0.0475992689902032,-0.0336115218819017,-0.118477417736411,-0.505835819365878,-0.0295473038124051,-0.221067068506888,0.0245975672770362,-0.0808882614391591,-0.0523645460016988,-0.153069681287978,-0.0609005828161728,-0.0660752378224166,-0.440397750288608,0.0133383582615786,-0.0464351465876086,-0.0143656230244218,0.118646018367457,-0.0710859876803821,-0.252969020501806,-0.0765676664404291,0.310210250369895,-0.0706171221850248,-0.0285309252624776,-0.0729487286027032,0.0178576997355901,-0.0260702950866036,-0.0165622109349957,-0.33033979603897,-0.0513670578591279,-0.0160804876044154,-0.0627321527442791
stable,-0.110084270698882,-0.0359496849987135,0.0889990108116892,-0.227988754018709,-0.067069344562149,-0.124526888091585,-0.166040499372444,0.0036829799092805,-0.0784278164829357,0.13615240903222,-0.0179366496785523,-0.128045181234904,-0.0637080389452053,0.0053877969426869,-0.0954911715785393,-0.0184717711659601,-0.168618663785703,-0.0384558493373228,0.328666834790607,0.221380195732205,0.057126293197185,-0.515919073006743,-0.14679732692163,0.0060041186690229,0.0691509726147661,-0.0603731610443334,-0.0463802291756921,0.250686273434263,0.0698980186983131,-0.143559033192535,-0.0426294220985397,-0.0105768199978427,-0.0216865325961416,-0.153683396650072,-0.0820281121413392,0.0444144076351796,-0.0494242257575802,-0.0834328464652432,-0.103210542801338,-0.213094793878833,0.0443834572972776,-0.0975673377385606,0.0454293258730941,-0.0345342286275971,-0.0062901473058752,-0.177370234209889
stable,-0.145881021510898,-0.0399320303109105,-0.139090611836972,-0.0208140487696733,-0.046798935330645,-0.0294710571513743,-0.228212488594045,-0.0128006945464702,-0.260770569590237,-0.150676535279349,-0.072742454161283,0.0058868822240424,-0.0607525968483195,-0.26224801808796,0.131340243778099,-0.102280573975014,-0.037964288805178,-0.225996913993682,-0.559226839914678,-0.0967133257538992,-0.0517932958184097,0.269232709466552,-0.077015478935339,-0.0690149883665242,-0.301248686415992,-0.0690431870241167,-0.159790182579321,-0.532082759223872,-0.0721957613872296,-0.211992463834175,-0.0524512808352147,-0.0950741136599082,-0.270200915924415,-0.166621533758292,-0.115198115894015,0.500680564956981,-0.159467642952939,-0.0348545002438923,-0.0173424955062917,-0.0737277901106375,-0.0487440126095478,-0.11039668022849,-0.231378804955894,-0.171103813791066,-0.0851417977843989,-0.0252549687978263
stable,-0.435662206288831,-0.292470663288512,-0.548358607577412,0.0746461346065257,-0.167691318081474,-0.341750716172996,-0.175456658419219,-0.443068847374566,-0.208875222520099,-0.323807864984931,-0.445219708318447,-0.222598906858212,-0.235972931723753,-0.342290466469983,-0.488375989803628,-0.152491187313695,-0.364535950914391,-0.234794268474077,-0.425753710459238,-0.0781540897244329,-0.248923624540578,0.0413177639693044,-0.338428809748976,-0.206546223040418,-0.452000649825675,-0.248020804213926,-0.130792294793278,-0.263420500037596,-0.460346192627877,-0.252241059362558,-0.289238173145943,-0.345655120503859,-0.44375746625286,-0.114521488240846,-0.196683881685185,-0.0764376014902428,-0.430316112617233,-0.416430681053632,-0.230464981866267,-0.0486976333346405,-0.555312615776792,-0.381566194287982,-0.472627079673337,-0.324411222607798,-0.327819469653491,-0.132802102308685
stable,-0.343298352565485,0.0859800541878561,0.458935829041965,-0.562545629175655,0.158345952777835,0.0915943457807187,0.354779215537121,0.147892548090833,-0.415119716056572,0.196786081617185,0.222682942827891,-0.17903307694792,0.108427757972368,-0.0025962818038634,0.0136177124003361,0.0386407218377885,0.107946394351803,0.21584225845419,0.255156789070437,-0.114550764980282,0.138332726978631,-0.5301168085845,0.0322473026347502,0.0985595489189496,-0.0809386094275277,0.206957128154761,0.0045361247011043,-0.2145459765882,-0.0306353030688603,-0.495558619918823,0.230718920823136,0.081195126719044,-0.356589175967592,-0.420496911558003,0.216425607589452,-0.162185335061738,0.259336270004933,0.008813101198775,0.276169927626737,-0.438452854523151,-0.094204876354485,0.263609259324241,0.187337811843566,0.0787259672687496,0.16214562514081,-0.238673114104909
