group,CD47,CD33,HLA,CD49f,CD16,CD20,CD31,Podoplanin,CD5,CD32,HLA-DR,CD64,CD66b,CD35,CD58,CD11a,IgA,CD169,CD54,CD62P,CD41,CD2,CD226,CD29,CD71,CD36,CD305,CLEC12A,Ig-light-chain-2,CD85j,Ig-light-chain-1,CD82,CD101
progressive,0.255246750387685,0.440751855726709,0.20728329884293,0.349993951539972,-0.110133740890356,0.101393520637433,0.226247328447444,0.129278833818092,0.119416249640957,0.0285677804957324,0.0111774449358924,0.476362593341715,-0.0179191342681034,0.286825799026995,0.255081226498993,0.194671122070102,-0.0520102745619621,0.153244833953539,0.0373572713623698,0.320364468055646,0.335978402170997,0.103490015447422,0.243305025369628,0.411665690190707,0.200356305148571,0.205841645993389,0.0974514021099572,0.263560504218555,0.0594812954364839,0.100572737317223,0.0780334165569405,0.114577336521371,0.13198742643886
progressive,-0.100958597514387,-0.0375040679737868,-0.0732968054221806,-0.177017268074852,-0.218769561846672,0.188787901647678,-0.048943833748447,0.0380060212974917,0.0454964026145915,0.223302105539918,0.189205702713256,-0.0038425097668574,-0.225850270896279,-0.156735683470915,0.113985533045476,0.139824769157279,0.0360064219384917,-0.0248554879720384,0.362809356299999,-0.176297809124008,-0.173079743440319,-0.0436303918233652,0.0553429281527343,-0.0553225053936558,-0.264473060326885,-0.171562671910166,-0.116444849976256,-0.114373402375722,-0.0247073006863237,0.129970251138316,-0.017344715810254,0.0953544045737141,-0.0269241709124457
progressive,0.459775248808796,0.562714873700546,0.486290108627085,0.497452537123498,0.340934447225134,0.245512021754935,0.617969093642207,0.474081271703929,0.246671663183383,0.324956914464835,0.281116720686794,0.428977914135097,0.321897907672173,0.419433708443302,0.497647488416271,0.528878963808851,0.472446658317366,0.378328222072659,0.371428384250647,0.473325174880886,0.481348703111998,0.246936917877364,0.479935864084342,0.641630891396234,0.474904101042069,0.517578298614786,0.537557897875891,0.574664645270132,0.537663189240407,0.466961058372975,0.504589223500323,0.465292363070553,0.534811847323012
progressive,-0.124861485557361,0.212917855612413,0.189726989002433,0.0451247005467266,-0.510296761199663,-0.011696753971711,0.12741697070119,-0.194466494356283,-0.184748821732071,-0.408375199742525,0.17644048880645,0.332760298160969,-0.587698935425381,-0.189635741024308,-0.0729343092900318,0.0147965808340293,-0.134361273856442,0.484218792750945,0.0353648223723635,-0.0393331126371207,0.149091707380712,-0.106851121949412,-0.147181365997115,0.0628467730010928,0.640061024518404,0.11602258858726,0.240828144599061,-0.0270400057010345,0.200055005277082,0.0825315750405171,0.107810164134945,-0.0856615895010884,-0.0559657279163953
progressive,0.187066245756005,-0.0158690266048692,0.0818795040435257,0.0071186029353957,0.113378446975624,-0.177611983050238,0.0018654304703432,0.107154187818135,0.17440567425002,0.204086838728262,0.108476308219066,-0.075198249597401,0.0486258017596912,-0.0450398110620895,0.241361079616541,0.188645223778325,0.180866767019746,0.146812203781853,0.194915442561477,-0.210859181428196,-0.0666270065357313,0.0224976116447484,-0.0114861778876917,0.0555053426515091,0.023799909159493,-0.018155491815466,0.084053057335816,0.120351472769112,0.166367014847878,0.129447648556982,0.145026978395438,0.111113796495982,0.0400787571184721
stable,0.401314869904967,0.545070499486606,0.431587030079876,0.405543113693844,0.227381304774282,0.143703018678769,0.475555822972912,0.36743452265166,0.135686952843931,0.463378127040457,0.412262889556295,0.45678745526258,0.23612918949904,0.475825043697103,0.460976724211427,0.508411941662599,0.351344326034154,0.361127504096917,0.575114878416695,0.412067715507458,0.512293607251508,-0.0208607728249698,0.387323129385943,0.541906826447061,0.235313451834835,0.556386623763069,0.374531914308531,0.531470435141768,0.56453470984738,0.479966298202601,0.44701422789158,0.335763414365955,0.433291158493959
stable,-0.130734704395234,0.0943906313936333,-0.247461881204471,-0.207085220473241,-0.0814963478216775,0.015038428734978,0.0104004930411876,0.056165294273667,-0.132855411202782,-0.209787652581908,-0.530940702016779,0.295395463553008,-0.0336355051507942,0.356211490879999,0.0302382691296395,-0.241390243340752,0.0378450712508703,-0.0534548191420011,-0.31837607276427,-0.0941840155336423,-0.110088104592981,-0.147658797978162,-0.0776925587219018,-0.177602588876256,0.0158713738477226,0.120550892334994,-0.217311137230677,-0.0370690035608605,0.152402944200698,-0.113194878476522,0.112404065549018,0.122158022783263,-0.132746371871221
stable,-0.126856732524361,0.133771005746585,-0.231011862251045,-0.0068180281493649,-0.286078166041915,-0.0430346973523942,0.248930937333035,0.0128868706018561,-0.0231917703052933,-0.0989157567780543,-0.52170730677444,-0.126746123928567,-0.181136586581063,0.495561954776713,0.086697970310458,-0.102082852597786,-0.0057777871544264,-0.146062130244429,-0.373211808925652,0.05931014526222,0.0047591780019526,-0.0566580836205883,0.0021041658053022,0.0059942794334927,0.0636435338108358,0.248816509564185,-0.0859766739497613,-0.0153430704658979,-0.0539289900992152,-0.283349435370274,-0.0285187541571459,0.126719978239088,0.0815888656563374
stable,-0.0072608729947788,0.162787175471307,-0.0834778855607963,-0.0092264088612708,-0.191448468765947,-0.111691952301305,0.0689020318250417,-0.0026796452103212,0.0170025681617933,0.0677525459069135,-0.353982806737579,0.0469011752074034,-0.111567752951025,0.507362581551577,0.115814684098108,-0.0438494231103041,0.0120542836233832,-0.0734414807795351,-0.200247988164883,0.0580646007742267,0.0517648861998057,-0.144830297425459,-0.0240958024025634,-0.0311983172524044,-0.135262719091408,0.13198195036388,-0.122496415605657,0.0211641202234479,0.0161446524773679,-0.130969223485578,0.0101480555324232,0.1605450538243,-0.0475263274349427
stable,0.0256930697538457,0.369392822012102,-0.0988642365989031,0.0458799118061212,-0.146850263099452,-0.0718631981252997,0.35513229196182,0.0777700057633491,-0.0695346377207738,-0.153188009446817,-0.437633205164751,0.452060729116735,-0.0567194138270475,0.63306191361003,0.159311586850464,0.0336538731238323,0.0407290164667518,0.346401454570942,-0.258300084648799,0.112718371400562,0.0491362531599933,-0.0443294104817825,0.0320504911270488,0.123006250822533,0.689757091839067,0.269930662629789,0.024464503376708,0.576703491619608,0.28498036761947,-0.0602272543143403,0.208221579442255,0.124257992598167,0.0595659205087866
stable,0.209424849438407,0.175107042731397,0.136023020084788,0.147414778488094,0.0212704918545525,-0.136762181187177,-0.0913731672382796,0.0226139952472338,0.540747161364384,0.0184595457833547,-0.115901529635997,0.188389258583711,-0.0367306253498164,0.131056738704117,0.0345888420535196,0.121771970359724,-0.098212907132548,0.197469605783288,0.0241951016430584,-0.0647862072723426,-0.125858228320154,0.461684682505635,0.0084160665948651,0.0797671449751595,0.359001677373284,0.121875116753223,0.0455659006221002,0.321422740530861,-0.0593188372294372,0.0058795890889875,-0.180883398646987,0.0352872571283622,0.187212507555722
stable,-0.23123592378743,-0.320318550417445,-0.226127745112192,-0.19266510536111,0.15461196775447,0.543487200889028,-0.141759258510462,0.0447613376767911,0.174840217107828,0.0372836610311146,0.234111164024188,-0.151939366294017,0.201941728120137,-0.311067127235525,-0.0350136153607704,-0.0654002894107439,-0.0184667388671009,-0.13481015496644,-0.197623073617298,-0.191554378946054,-0.22582534642075,-0.0499491849823118,-0.244535376760773,-0.19796044750585,0.223654250018332,-0.253240907546546,-0.132572701809049,-0.18458385138906,0.0680652176431077,0.0851163554022235,-0.0307472977028646,0.140788573711983,-0.206120715990569
stable,0.206629066305254,0.157665864577795,0.101519114606539,0.171047435902968,0.239380692087093,0.0009421119196326,-0.0049101927567445,0.175428063970349,0.140351433384198,0.173997036131125,0.217779555875096,0.0333234130444422,0.135944088794747,0.0688688028861756,0.133287498104855,0.276776625183343,0.0586344356767766,0.166077035018797,0.400272207368237,-0.0836672110917485,0.0982747941194404,0.233481655464015,0.104873291482264,0.207552432794762,0.017303043927199,0.044592645256764,0.0676488050644333,0.0469713566714359,0.167466990065846,0.120252681339168,0.195027845995314,0.214077134225669,0.262415468136626
stable,0.322882698801326,0.233633201343096,0.14628355424284,0.182755844308003,0.0436207382061957,0.130033749999731,0.255344736784015,0.223874518522797,0.167170997501398,0.142832433731004,0.112340465029795,0.172837615523789,0.0512300990574742,0.0701053451396741,0.262177085881565,0.395444741703266,0.15787066773414,0.126917404430855,0.152863449646719,0.231993293046809,0.184876404170799,0.25827116957224,0.233095638618073,0.345764853198317,0.258326206730167,0.255152277932019,0.156685526683236,0.303288129000322,0.285030153228321,0.182140307984463,0.164346220815899,0.157366269700839,0.213390580736276
