group,CD273,CD252,CD155,CD40,CD52,CD19,CD33,CD34,HLA,CD123,CD49f,CD4,CD16,CD32,HLA-DR,CD64,CD141,CD1d,CD35,CD278,CD11a,CD169,CD370,CD54,CD267,CD83,CD29,CD303,CD98,CD18,CD38,CD71,CD49d,LOX-1,CLEC12A,CD257,Ig-light-chain-2,CD85j,CD23,CD82,CD88,CD224,CD258
progressive,-0.31624325666715,-0.384212313349198,0.0659599356498693,-0.0063342171599175,-0.0667071866096531,-0.150242952772067,-0.293560225389533,-0.343952674363998,0.0200062837184492,-0.108517972955183,-0.132939200167999,-0.209583301748026,-0.0239824863571108,-0.104627850456144,-0.087111317899786,-0.350236956421982,-0.123510137428282,-0.125025309497772,-0.221661734530435,-0.322765475761451,-0.0547288548890208,-0.130953592932173,-0.312520768390588,-0.0930233044320396,-0.0946337245030775,-0.316291075255469,-0.188830291744184,-0.367054913560429,-0.389937122760552,-0.0350825619541382,-0.0779414335179279,0.0465548346846952,-0.0667288215506963,-0.340750779321991,-0.100144046646829,-0.257884030363908,-0.0259552351865935,-0.206371913107505,0.102913352158352,-0.176261656056436,-0.0242041824500618,-0.329440062857317,-0.125363273622461
progressive,-0.0930142768851507,-0.130448774358897,-0.150216959282362,-0.289794565312225,-0.345654690929588,-0.197352019124878,0.183788446344939,-0.137232893049567,-0.303847541488039,-0.21330250430181,-0.116903856986667,-0.263398453697813,-0.214190798514661,-0.405923888565321,-0.397694070009382,-0.117435254894494,-0.281137195766794,-0.182640538115086,0.223714842691522,-0.0878832168215966,-0.268751971841299,-0.216277163819345,-0.236211232439605,-0.55531328860017,-0.0677659919695652,-0.0549454702190066,-0.224678790768051,-0.0931080810688815,-0.209496879212789,0.0062298458172398,0.17703017452028,-0.084427427057736,-0.310208961861633,-0.118818852492609,-0.0863279766101435,-0.0705362270551997,-0.202500437207138,-0.363920678289252,-0.0833493980356838,-0.127411792753747,-0.287266083913407,0.0032164001451343,-0.158540822023266
progressive,0.0769185079013491,0.115753645605864,-0.0800963340314227,0.0934299932258213,0.0973354809406498,0.090443978495256,-0.0866603679696686,0.0936966657346264,0.0074990687302476,-0.163554031411379,-0.0262152308085782,0.146396986641241,0.215806458248974,0.465521459954437,0.17975041259466,-0.11278296251676,0.114099945311114,0.0654734361619315,0.149485220293349,0.0486973803347142,0.0625637061424763,0.0213427293678611,0.124297464967881,0.286075638106007,0.11937314220978,0.0671563847397842,-0.0340258579886623,0.148168862387724,0.0892858112895352,0.123072136393735,-0.241063251848886,-0.587972849162263,-0.0868391213611207,0.119652646453425,-0.151726555573833,0.0819006850336354,-0.0471406421227307,0.149849358162,0.104205204848812,0.0061068655299547,0.316982393111401,0.171969762891836,0.137898581574186
progressive,-0.0142811278151787,-0.160516639879456,-0.319352369801663,-0.107976080443307,-0.122348186642563,-0.0144550692121092,-0.321230242957246,-0.0100909164751932,-0.130927861526286,-0.307518105728848,-0.348599816221203,0.0384650384170235,0.0399108991356056,-0.0691965706631421,-0.104653869319152,-0.238818578958033,-0.153373418122142,-0.240086871242934,-0.276706567186822,0.0343553209956304,-0.350907090992028,-0.29201986136497,-0.148354805751616,-0.210709196801073,-0.0559468002938659,-0.0951585062133771,-0.348078597258743,-0.0692183685379783,-0.0786865414957763,-0.266262164214102,-0.297230736246531,-0.207320270090229,-0.168447727242812,-0.181938528470075,-0.336410676230479,-0.122958691658134,-0.259965104216095,-0.219705304534815,-0.31757238273675,-0.149015520403632,-0.0276275752529428,-0.0782847460457261,-0.1271846666172
progressive,0.166455051032381,0.0076628429356876,0.0591280168012234,0.248563147095679,-0.050978338953317,0.0793692058800282,0.163667387831022,0.0684778413868199,-0.0124588049841254,-0.177781788236263,0.105530027635831,-0.156567206384409,-0.0530327507073458,-0.057364094588893,-0.0908915525527688,-0.027952300663575,0.0325857085407241,-0.100541709125247,-0.0659756993824783,-0.0774512119498676,-0.0678059059762506,0.071052927046473,0.1821594607406,-0.210122173553677,0.0139258459861331,-0.0240060176789887,0.0182333530835162,0.0562495550186413,0.13610112415477,0.0766549890902704,0.407743260842088,-0.107989761230484,-0.001146640619777,0.102110984059562,0.078965476309482,0.0796420971942749,-0.0130540435178174,-0.0417676299644668,0.0132977684812632,0.0537953525258116,-0.0715651275956828,0.126896426160354,0.05563641372043
stable,0.0232802297979064,-0.0023618263691357,-0.144028600771691,0.047767369537564,0.131747667012464,0.065525168664086,-0.151592588018161,0.110369681852057,-0.20736881234839,0.124079368556251,-0.113408523135553,0.0870627607932319,-0.201786647873802,-0.0392361112610408,-0.196592807031658,-0.250312154925749,-0.110506221883136,-0.0448548807781204,-0.0066413035658067,0.0950928104799924,-0.150821943932204,-0.0711946868532553,0.114334652785608,-0.198234078498319,-0.0280515094677572,0.0790167647844075,-0.205057316011295,-0.0590444252758638,0.126350399105476,-0.0668728980602218,-0.0633542441200563,-0.198028974202499,-0.199708828441088,0.0655648456148919,-0.316458406474883,-0.109342926759473,-0.27372182056959,-0.142607049002395,-0.0508127154131015,0.0519884090639188,-0.0212469761807357,-0.0643678855781795,-0.019587963809881
stable,-0.189385351969001,-0.123237733604014,-0.0631999392775878,0.0571116975399195,-0.244350950179657,-0.176786822275729,0.0938651295550688,-0.244236089174724,-0.298800662996181,-0.156935656554971,-0.105039729234759,-0.160024697506217,-0.143332237728358,-0.0957572110308814,-0.434636111290866,0.130024404802838,-0.158828026693581,-0.161756629070894,0.348508292270058,-0.102302816767905,-0.23168332720108,-0.0423199253384327,-0.162688754398921,-0.22541493555455,-0.0472684145719327,-0.193303659829267,-0.210199814858804,-0.23247101127435,-0.218325673729217,0.22333625609682,-0.0727192268142628,-0.226835321803991,-0.380243130308464,-0.0256364433683668,-0.27373643247461,-0.125220804551961,-0.0770709057001749,-0.24086781825109,0.0265754297513987,-0.0756702091415679,-0.109782878036494,-0.148268125704817,-0.303060324931988
stable,0.0534940420981365,0.0260094382439801,-0.178030063717163,0.339442398112835,0.169710997608289,0.144379104567485,-0.0332129638822334,0.151668733060403,0.288581704562443,0.186202983724017,0.133167960820951,0.389520958596721,0.192489599235924,0.272333234910043,0.57243771844387,0.206059864243497,0.130180812720917,0.0910311863991392,-0.271570864500673,-0.0140751054411895,0.144471738129043,0.189574521149702,-0.0360251805460505,0.447177924044383,-0.0103430656227703,0.0424129157859131,0.0916650162154407,-0.0233677310134696,0.0535829111883012,-0.0546016014238062,-0.0120213106281325,-0.192546234667368,0.19837050734977,0.196086568945339,0.0284327790082667,0.0720300614305544,0.107887126704586,0.35739703736862,0.0051665124557408,-0.0366577298959574,0.0786880276215639,0.0117888753077088,0.0247030301731265
stable,0.113524379141737,0.130851864914227,0.0651271238005614,0.045186253265987,-0.129391676989571,0.0829556460321776,0.173159670324222,0.076593220577008,0.0138248872702685,-0.142675985742391,0.0847802814240026,0.0464902886295843,-0.0521276190348189,0.0892270506792301,-0.28203534486967,0.184994351810393,-0.152582563038831,0.125202105601054,0.56099938612065,-0.0327437528663429,-0.0338830514879208,0.118437840171817,0.0871421459861705,-0.0790061023974487,0.0724979753884179,0.0110325755465313,0.0563114868446037,0.102702112272314,-0.0034197032442176,0.382118388792251,0.154017221568976,-0.0648595899477518,-0.204368748722375,0.0495210127022582,-0.0271150664451727,0.0766977279055805,0.1327521488712,-0.0034261129856058,0.0937226058854135,0.33643224807721,0.203712554545724,0.252910436396371,0.166176243371512
stable,0.0303907678450967,-0.007377646290445,-0.255106387554501,0.155017900715294,0.166108158446941,-0.0001220461473264,-0.343419726377484,-0.0566597241098236,0.102259961612899,0.0140574676610333,0.089249856195126,0.140320324714038,0.0849005237491733,0.187114469950782,0.268548132276918,-0.489296028181692,0.087782344396101,-0.128948783535798,-0.416797113703513,0.0115510818184394,-0.0366221577202001,-0.423890548168647,0.0131184542851489,0.218836200277379,0.010755432654693,-0.0039644063204178,-0.0324363727860115,-0.0140496350645535,-0.114120702566248,-0.202507958469591,-0.149089774359428,-0.55246518868211,0.0415542098863376,-0.0202270355494525,-0.504024468623041,0.0071749024118298,-0.331941842170709,0.0669424852638402,0.0570302795513898,-0.0643780546118071,0.109029388139833,-0.132329797144569,-0.0084425334020514
