group,CD273,CD154,CD3,CD33,HLA,CD7,CD49f,CD16,CD45RO,CD279,CD31,CD69,CD62L,HLA-DR,CD64,CD141,CD1d,CD35,CD39,CD79b,CD169,CD54,CD62P,TCR-A-B,CD41,CD29,CD81,CD98,CD18,CD38,CD71,CD26,CD207,CD49d,TCR-Va24-Jz18,CD209,CD158f,Ig-light-chain-2,CD82,CD360
progressive,0.053028696612999,0.294571549333688,-0.0169087868443549,-0.412617217550428,-0.127139471448721,-0.104523548540009,-0.357102400768441,0.319641370197835,-0.082290472155498,0.0132963877240118,-0.231653185494398,-0.262220575832709,0.0998269599357198,-0.0353114665755795,-0.335092327531867,-0.130990169933074,0.0437608342800123,-0.36187496535423,-0.298618671898202,-0.0828672363049086,-0.204527267262569,0.0562010293533247,-0.192312289118633,-0.0549549422981733,-0.319424661717278,-0.383330293735451,0.0247803429409898,-0.11695053454626,-0.168698412006707,-0.0927763285150641,-0.142969077782414,-0.14816548444238,-0.0907316051474247,0.0048621836925253,0.119581459398557,0.0188015721299696,-0.0244008674470091,-0.139050601075668,-0.0410458787918435,0.0948813410390869
progressive,0.188145116687585,0.14025543075892,0.0352266909180946,-0.200258031551646,0.229870448423506,0.037220539357745,0.238316513386173,0.243424301430307,0.0241370689370096,-0.0393703278101364,0.286414393990546,0.024545322197224,0.128627594867284,0.134906991917415,0.139595007097078,0.0884051734432465,0.102461184693326,-0.212402120931855,0.0702699383816318,0.069477457128323,0.135855378460036,0.267568112956493,0.371172381330364,0.0317888547987612,0.3834976874412,0.218569367170184,0.219785516727941,-0.0375516821346196,-0.0474274604370527,-0.097494192912055,0.396439093063496,0.160125636892065,-0.0834019786175055,0.287887090040568,0.140581141808168,-0.0452228937665677,0.0776638707523628,0.17257188596358,0.0679431672151684,0.119143323961287
progressive,0.0512335932244979,0.171681461952815,-0.0151800102756535,-0.191047142884398,-0.308695104418132,-0.0594465198955399,0.077520989505479,0.105980093301409,0.0941185304583081,0.129842473393096,-0.0496730181820654,0.194248958718941,-0.0061990414066297,-0.385297267184292,-0.261841993553956,-0.150170858391289,-0.0441488857210741,0.222859528283907,-0.125411671793223,0.0282955123761539,0.0709238782847658,-0.201748186558544,0.200740812228461,0.0127108998384922,0.124808990032238,-0.0132341815138714,-0.122564383896559,-0.0796198087054662,0.0327481367201844,-0.138356057616323,-0.0770003542096299,0.0503105704439542,0.0337507492331555,-0.245026512465692,0.0714421508752891,0.0181397646740678,0.0653795288535459,-0.232405830081617,0.0572274330735718,-0.0197233871057907
progressive,-0.0255692862309176,-0.0127311661634651,0.15977224493858,-0.41171153780639,-0.24518356538845,0.310858526855679,-0.276265850627755,0.258949633336394,0.0732525317529154,0.0670689546108737,-0.398313921721121,-0.0897209563273562,-0.157737020221653,-0.321628227704182,-0.467595516874669,-0.204593136919556,-0.04522918132501,-0.12386252281485,0.0137742439396409,0.156854611713805,-0.5384888175562,-0.189365788886332,-0.2375125306864,0.218111762094958,-0.421163550349707,-0.271339522089738,0.0267375012496512,0.126041225456352,-0.182196019827791,-0.394983308217391,-0.368634698269469,0.107855937999053,0.0408871151164842,-0.161526456466162,0.133142056024427,0.0973361095124712,0.0566291611848507,-0.380759156802942,0.0132609645269265,0.0708904207701593
progressive,0.0177592260010234,0.0606389114965684,-0.114792485010099,-0.168343824990572,-0.0189556063113005,0.0040572981934337,-0.221909897058259,-0.0139470020388461,0.132357696510953,0.0084725260886442,0.238957286619299,0.0232355629578195,-0.0868344374365721,0.0371110458698824,0.0727723689689626,-0.0704385979028275,0.0141323687525448,0.023381042069506,0.142494274611247,0.149807717294716,0.061091873163621,-0.0502257732224139,-0.0470834442548669,0.156121837300668,-0.0526160820022576,-0.179779519264468,0.0865010317011772,-0.0331062551486332,0.14768574680791,0.0542387765221464,-0.131728976980016,0.0917242154409635,0.0158263223996188,0.130046123908971,0.161341199035849,0.0540686316221204,0.188481999538465,0.0159711702670363,0.102742994489577,0.0557709912742965
stable,0.271561906141907,0.147230591455939,0.380132134376337,0.179822109720144,0.196580470200091,0.394634260275194,0.122271717212157,0.255306832034952,0.204924168792594,0.339474150441377,0.0979122094235241,0.294304100620702,0.356274585488745,0.167428203632817,0.125239781666949,0.235841314213024,0.236035572411447,0.245249446289778,0.205083647985796,0.362530643071491,0.148929282690392,0.0708628369318296,0.0974317993288706,0.389930871993677,0.0986961637393371,0.144158341456628,0.400534911504159,0.426393746576232,0.08183552492874,0.175858199435009,0.222458830850665,0.387370532499648,0.152717196619625,0.0340837818108717,0.196501565146314,0.141119707044449,0.297004147218709,0.148906867930539,0.327528507038073,0.3531293299232
stable,0.0637426993250908,-0.105964246597253,0.0124805759065453,-0.175366438277968,-0.0017820163460782,0.0014124625350654,-0.0455189139177523,-0.0443736102504802,0.1452724044252,0.002346632746753,-0.104739567943246,-0.0527879801080011,-0.073246507971538,0.093721590809465,-0.132447728115121,-0.129918004661324,-0.159340533316696,-0.157561056583167,-0.0725231619531725,0.0249197947657453,-0.0299839087362402,-0.0426262207922169,-0.060386992146672,-0.0448385542786424,0.0210971433279903,-0.102659899520869,-0.0157468817723512,0.0833441103818628,-0.122340335228362,-0.107809183871517,-0.252953918160187,0.0398487046520053,-0.0666424033781552,0.0629311172618373,-0.163819838439884,0.0140207840936256,-0.0866989286107986,-0.173308572056296,-0.0145648159622509,-0.0698040842372073
stable,0.0626132790996604,0.0349461759280702,0.0378672275181076,0.0316615064836917,0.275565665865733,-0.0526764813756936,-0.0128805409064232,0.306908203109819,-0.0262760707656079,0.0113749136768982,-0.0091986491247027,-0.147597097274533,0.100862190768877,0.514905013478827,0.180778389292626,0.171768238164077,0.0973341642353754,-0.41177381641936,0.134939677276411,0.0480531036110574,0.0714048334473366,0.437538645202128,-0.0439743192087408,0.0155009293599403,0.0370917331869332,0.105457822093048,0.132417899213675,0.184390040876486,-0.100816947834433,-0.021247466077248,0.0967441738345119,0.0311377049255076,0.132356806807282,0.389309344060192,0.0707318620897813,0.0539289786526814,-0.0162171178001337,0.214762028091534,-0.0770713949531721,0.0739434811032747
stable,0.156707815621503,0.0144838741747063,0.0524312187882488,0.322683742448129,0.114289922867212,0.0659093836394837,0.26852717119594,-0.0541122445493869,0.205019104751695,0.223272045526342,0.255719476344279,0.206065919661078,0.151101840088513,-0.123621959107618,0.18208890519533,0.0769139331013547,0.250373613918137,0.496619795067751,0.0405299054254099,0.194504412922532,0.0288065373024731,0.0404241067966221,0.267701976024231,0.0988731658504768,0.27767984432685,0.187531815216077,-0.010840483100994,-0.0264012665120516,0.25039988189707,0.182759089711548,-0.0422511367008953,0.140175663183506,0.143421208325921,0.0515944122027422,0.120699945473299,0.196473571874092,0.253654742701829,0.214227444788946,0.363819871888342,0.0816657677114932
stable,0.0497442557076819,-0.0924027072177945,0.0361345989970198,0.0129849445002129,0.35663080066759,-0.0070755702882736,0.213772597914761,0.135849998108829,-0.0528622488732991,0.0474512749980419,-0.0700047634876103,0.198420950103737,-0.107747377865763,0.519602964775378,-0.189752872384373,0.195066762395534,0.0096104707411771,-0.311282824454216,0.132312085578787,0.0919526334101056,-0.0938272048431606,0.491066423813165,0.174249731063548,0.0539207263732748,0.26545093642305,0.219945880636074,0.0262246529874943,0.0471356861354527,0.109151773164396,-0.075367780913368,-0.513147546577007,0.0475891202338546,-0.188930387812368,0.384224710435991,0.0548557362238415,0.0978634998040022,0.0509726462376255,-0.0544343346207407,-0.017385563286194,0.0867150812807555
stable,-0.164574013603266,-0.365386138416923,0.111419027875586,0.203399811766333,-0.130351899309071,0.0045132508298675,0.0670777964435327,-0.354964380425536,0.193366712719061,-0.0810910319404027,-0.138556604736679,0.0386017691547126,-0.0078668481296478,-0.451462152447629,0.100750782874291,-0.0083286408685956,-0.0531001235835609,0.194774470997483,-0.0467156490298383,-0.0031693870802678,0.0068428367638574,-0.223374881200298,-0.0557159520066732,-0.0878457333241395,-0.102241820815004,-0.17972867987808,0.0733687759216994,0.117440903465879,0.059765799345004,-0.0622789940839067,0.203208861191325,-0.0291018780238036,0.0908903016476927,-0.306184547213568,0.0408711623846402,-0.0372442967148299,-0.0565841579844775,-0.0684319757769931,0.0640393198221879,-0.0073078577934705
