group,CD155,CD30,CD33,HLA,CD90,CD49f,CD31,Podoplanin,CD32,CD152,CD107a,HLA-DR,CD314,CD35,CD58,CD11a,IgA,CD54,CD62P,CD267,CD41,CD226,CD29,CD49b,CD18,CD71,CD304,CD36,CD49d,CD305,CD307d,CD307e,CLEC12A,Ig-light-chain-2,CD85j,Ig-light-chain-1,CD328,CD101,CD88,CD224
progressive,-0.0380422249164332,0.0146744019621311,0.0581457968019505,0.352714606493028,0.0327428885176102,0.0848007029368392,0.3327011287567,-0.147027250385688,0.145675933214529,-0.149229961756807,0.0261476504707434,0.210850263051035,-0.0198496930013867,-0.113096614158543,0.0122532697936413,0.216791495474724,-0.0946706833335728,0.424298287185048,0.19189039262175,-0.0580601442203534,0.264385942960223,0.0442037796585218,0.202715162198466,-0.117007566019463,-0.082336217575598,-0.114615835193354,-0.100372509501775,0.0675064622480001,0.0934907588419322,0.132434465313959,-0.023270866677877,-0.0673799988972115,-0.06311455875627,0.0817859590243548,0.0927133323589948,-0.047224340861225,-0.0826615939105678,0.0178599890481084,0.0084191322691403,-0.174176492028059
progressive,0.156729833312884,0.243109630122834,-0.0666712405430306,0.336036265168013,0.165298324055746,0.10717740570637,0.368520862641969,0.23287423410788,0.452879090879292,0.239157388715443,0.185022026362172,0.448456548234561,0.0649554833483833,-0.192494436226884,0.242848796946091,0.386212255001948,0.28634232749589,0.588578758839608,0.174093673605865,0.116300588041839,0.301661207506875,0.263230450810611,0.292278965798051,0.182268892019505,0.101019198883326,0.108501578852344,0.113554105710575,-0.0175130377875671,0.425755171336553,0.185543621212994,0.165371258934519,0.105383799310355,0.127764458165409,0.322789156860609,0.415901061821278,0.297117926325095,0.163476107301769,0.163531820462661,0.370424283886555,-0.0120237227811951
progressive,0.0769875998125446,0.104980737165932,0.0881688260039541,0.378604761302076,-0.0300898099956741,-0.027751937143344,0.109477394269285,0.0395546422075772,0.302273241497522,0.0502781073031408,0.135721055870414,0.625009771817698,0.106760535325698,-0.264425158475103,0.0754799029370355,0.268322033053122,0.0561453056717658,0.402357190519317,-0.0611021876556391,0.0555876751340616,-0.0732267265136671,-0.0045099986040245,0.139441442705903,-0.0127080597048385,0.0031741237917094,0.0589105776541239,-0.0316055065651835,0.0114193481117399,0.464023201447725,0.274057381545108,0.0445326362907879,-0.0305917584084134,0.145014221353534,0.23698463164546,0.333807014251243,0.112318167954081,0.144899745768893,0.0821018210873932,0.197279335874156,-0.0632604760786005
progressive,-0.473181546400598,-0.165567419392239,-0.200543420152582,0.0936545826359606,-0.166578476568888,-0.286502597832366,-0.0599983406130397,-0.265083146785685,-0.357156390530833,-0.223787914492048,-0.0316408506525505,0.170519152496184,-0.209320296050085,-0.431967617246459,-0.184885971203408,-0.226962057387783,-0.188331335310814,0.0023414138042169,-0.30926925122464,-0.230967418055284,-0.11321930619481,-0.314052169690065,-0.23525380503365,-0.231450266298284,-0.210495156136682,0.302439112130143,-0.107063779463787,-0.173074962571498,-0.0763012463542088,0.02954514727835,-0.189824909254629,-0.280187759935267,-0.276613351633661,-0.100545990099257,-0.0893742486666014,-0.0465388059991728,-0.340627979592914,-0.299731674258022,-0.28166957884391,-0.308466075857059
progressive,-0.154354650489377,0.143295968198425,-0.221161452807826,0.13921773722007,0.156430538197554,0.0870082212198039,0.0716388669799761,0.220254800882078,0.234543726049612,0.152131676553402,0.176747742957779,0.10077752943141,0.48794950232068,-0.0582491715419726,0.187052070069628,0.0284323164658052,0.320098606726496,-0.163504038855714,-0.0035422535692881,0.205771641209172,0.0204589544189408,0.319220191649476,0.0512302351846445,0.161043423084247,0.0071772815642075,-0.0871800140684182,0.489869246027442,-0.0664652683483501,0.25451762267711,-0.259516896814454,0.198933506439537,0.096913108269011,0.105062227631082,0.1972869794306,0.110189732707317,0.22046695003242,0.0973089222238816,0.1880497022602,0.114894372711003,0.275142350634628
stable,0.266813920999173,0.453906795703139,0.507031922270806,0.605021197545407,0.312938424818971,0.51249314804014,0.551684347565179,0.474929955178533,0.449780958894284,0.378607350756096,0.478553111378238,0.561383404398389,0.364675026326715,0.349393133645167,0.51033831547455,0.618020318197224,0.369770495367375,0.574799115615962,0.518931421841413,0.321099114932114,0.545504805998257,0.542470458701992,0.650959280434001,0.50176396346511,0.283075137774721,0.418612641762602,0.205080671685527,0.498477059522558,0.476695363362237,0.495722767373714,0.397573698900293,0.210433906835775,0.567161226540103,0.547190032546372,0.525256605898387,0.479030261034895,0.481025310630483,0.531529162344023,0.46299492395919,0.473080425222378
stable,0.126849206269144,0.263083504662877,0.176163909072556,0.548954645907208,0.07582526875384,0.417477833715446,0.391861215936238,0.171442445174307,0.372932021439338,0.211677285481332,0.286149384495032,0.61802305479613,0.225529098126351,-0.0495481966056486,0.287970281681085,0.509110542772339,0.210458331377845,0.524762437385139,0.328870505659962,0.120639691816316,0.382093969436207,0.357989938678647,0.530962557179919,0.177988574143347,0.125726350929138,0.262889797773326,0.150247699777491,0.142381003486027,0.484004913043391,0.435416869148591,0.178906058716976,0.117933007136612,0.424810137965098,0.218841148074864,0.341477324565885,0.205064615088729,0.405324688101916,0.354001490443429,0.310081328732404,0.201914046711914
stable,0.1414313958449,0.07936445927243,0.153278128865179,0.292840228391489,0.125594621547586,0.091043149140781,0.110697705904418,0.125354301012443,0.293188726871605,0.0611263185508713,0.177277484213425,0.515094323867634,0.14667863392885,-0.0621358749803313,0.208907696266456,0.232859314245029,0.213276072282794,0.494179166547698,0.130461460868278,0.0957795754327532,0.262219250399071,0.188326305186928,0.2344485511537,0.0713775599360742,0.17669015885679,-0.0111049822024088,0.0677253985050015,0.196450148347878,0.357071734817431,0.208549731360657,0.198440278237441,0.118822505728074,0.185817605514883,0.283543523533316,0.387941226026677,0.299555447969831,0.20902089921314,0.156198376193388,0.228558829528439,0.121758558669002
stable,0.0134305713395881,0.203667787712319,-0.0006280467925452,0.28228692685074,0.111579096986157,0.20031024318415,0.107269372646129,0.151235641419711,0.290337119187774,0.142312887928042,0.168361102305214,0.679079548193092,0.203240953817535,-0.403004345778379,0.117769679874288,0.29499850529012,0.149701152217265,0.525511012970921,0.111829009397106,0.0941253362329793,0.14806625284079,0.218431947368776,0.254267972655139,0.170433403672813,0.0033198737401014,0.0447001435752676,0.125319245086093,0.019157700406201,0.390332353100697,0.332574026630632,0.192821477482272,0.112910588708784,0.0415852812638721,0.155261109585949,0.354767977214581,0.142916683289431,0.176104843288628,0.135475632762655,0.242507093770673,-0.0158424452549551
stable,-0.158781286506887,0.025629932294722,-0.262600466397491,0.237173510984786,0.0670782056728363,0.139987490056041,-0.2117539834909,0.071283165318928,0.294434742367797,0.0841435732560562,0.272004259244429,0.547441696580193,0.111829760761914,-0.53983245333662,0.0013803344394171,0.103536453802247,0.0615115807568031,0.381237052805228,0.0954734771903711,0.0323487571422907,0.116242776009604,0.155857830950533,0.072967631779102,0.139588517408427,-0.176972365590878,-0.584873700700117,0.19468673511511,-0.201887105122055,0.269404347892995,0.0626565046379018,0.143210030932859,0.0316404717398356,-0.473210630900958,-0.192062160245083,0.201729528875019,-0.13842204761724,0.108277861745505,0.0512252774434368,0.253853629531465,-0.0817731712168958
