group,CD47,CD40,CD3,CD8,CD33,HLA,CD7,CD49f,CD4,CD294,CD31,CD5,CD32,CD62L,CD223,CD107a,HLA-DR,CD64,CD1d,CD35,CD58,CD11a,CD79b,CD244,CD370,CD54,CD62P,TCR-A-B,CD41,CD163,CD2,CD226,CD29,CD28,CD71,CD1a,CD36,CD49d,TCR-Vr9,CD158f,CD319,CLEC12A,Ig-light-chain-2,CD85j,TCR-Vb13,CD101,CD88,HLA-F,Podocalyxin,CD258
progressive,-0.225085106056831,0.0818763761507023,-0.0966127873724886,0.0820952513145924,-0.569500911401642,-0.232835160876217,-0.073536628002701,-0.266095804251233,-0.0706984881382854,-0.0856897289829825,-0.372990935123745,-0.0027545132210261,-0.101718412903353,0.0104194927972214,-0.206352748632645,-0.0808529338026338,0.164837550377068,-0.358402982774908,-0.136452920496541,-0.690760129788522,-0.405502945587637,-0.162220455378126,-0.19246477594419,0.0222904115473289,-0.239175491984032,-0.0012020904151257,-0.224580778997484,0.0573278610465446,-0.368848930928798,-0.09228407236812,0.0665860587063031,-0.197515489400046,-0.360401511924164,-0.0104335160607965,-0.394037371365918,0.0361657344998298,-0.54475164013641,0.214122067639682,-0.16049900648734,-0.191039171337013,0.0364791092567594,-0.374543733111145,-0.274148060654342,-0.144102255733271,-0.0875334815345432,-0.0220681501844437,-0.0601582875744124,-0.110315052604746,-0.204559526889097,-0.131031346558443
progressive,-0.119412599675984,0.0048524114329697,0.0377396718878464,0.0203744553443785,0.0458083669599551,-0.189347195058938,-0.0419311171606998,-0.0314449119731851,-0.154770450210292,-0.0918060892167399,-0.10362803864806,-0.0510424839749058,-0.414116231355481,0.0482975206856428,0.0027766240775539,-0.102634703011599,-0.307133866857363,-0.179125335861172,-0.108486491939022,0.133991695489825,-0.112164715132474,-0.208454828095841,-0.0412194073472645,-0.453391216386447,-0.0673299576815459,-0.606353561824444,-0.147773990385595,-0.0839607063734104,-0.370131137733449,-0.149897486265183,0.0471252709525445,-0.11929952347477,-0.107115477908748,0.0216837969246802,0.0606267525241316,-0.0506394355338853,0.0707036509911261,-0.173308942962868,0.106948823405588,-0.11953467956634,0.0190772358968428,0.0267319071818053,-0.154434309320219,-0.233629899562841,-0.103084614946866,0.0504807028524879,-0.287200059067652,-0.0593739693717233,-0.0635992576954024,-0.0765271197326542
progressive,-0.125946064524389,-0.0490085231504372,0.0462809211780497,0.0125491339226578,-0.0705190242325274,-0.283000609238657,0.040244410259866,0.149402853160695,-0.321959935166569,-0.0502213300367052,-0.0413307203549729,0.0210784403545866,-0.511186388699434,-3.31740095839151e-05,-0.0261898971376144,-0.108651364521251,-0.601947685567719,-0.150756809682303,-0.0805373870239867,0.0985446989264776,-0.129695514949811,-0.195595801596569,-0.0615252242565164,-0.198547504111325,-0.0512164843516585,-0.498501180896031,0.0865196018664126,-0.028031384876652,0.0850267031135538,-0.103378440030676,0.0390317050785833,0.0388988072559162,0.0106738651438084,0.019864836061512,0.367508296051576,-0.0123848846278079,-0.0166544631664217,-0.201809123017232,-0.0191649429924481,-0.0524184228616558,-0.0812508615541533,0.012333151994411,-0.171325898741746,-0.323522260950434,-0.0441608073552255,0.0242214551503725,-0.351011768192363,-0.0629506747417005,-0.060738250168478,-0.0331500593363633
progressive,0.0424222514749872,-0.0245920920416173,0.110149343857763,0.0587462901306472,0.0278650279541895,0.102256802512985,-0.0426625552889304,-0.0458149704111187,-0.255158205456982,-0.174608007626673,0.0176147297266311,-0.0613210992855046,-0.296094227105819,0.0476029087623191,-0.079371836232476,-0.0228081181778294,-0.0122214938315479,0.269819436597529,-0.0184796734870066,-0.197887831338535,-0.156881144597887,-0.0417523263570827,-0.0827611671158481,-0.143708955582893,-0.189832446829647,-0.148163221884572,-0.114384162117509,-0.124004675791278,-0.0149885564115117,-0.158263920784765,0.0514880617027033,-0.304967512755492,-0.0358873200111708,-0.373657438449301,0.305148264637485,-0.256587000313785,-0.0186549485130775,0.0556911395803708,-0.0477952216464084,-0.220172879252517,-0.0019944223672808,0.0604646450643442,0.0476422347598244,-0.058413067539744,-0.191404632707404,-0.0331672143683754,-0.287338508339984,-0.224120838480493,-0.161491070514962,-0.213255992892045
progressive,0.0045498247461103,0.0407645029346263,0.203523331629593,0.0665747338087049,-0.291917292199868,-0.162237805825079,0.0926464185864898,-0.021019839206238,0.0066147262274831,0.112016668908771,-0.096372653152574,0.129775939592265,0.0857694407655595,0.0103966291554283,-0.0412044259225092,0.0279726709338378,0.006149513473207,-0.136205705001066,0.0860015997616347,-0.0487490184456451,0.200296338390107,0.0516287622751958,0.137277251122665,0.221039060375107,0.166934848950491,-0.0486456988302557,-0.211473330536965,-0.106380138487998,-0.0827767319079773,0.114056633423368,-0.0472941873753665,0.0121692678755125,-0.0665898318176736,0.0789317888991919,0.0409194969959117,-0.0329783629838302,-0.218112806916665,0.17640374698017,0.0812235373961948,0.161636743161145,0.0704537577647803,-0.0847265839170195,0.0851177321967633,0.0941362012963222,0.172514660450114,0.219976780788964,0.106597367243696,0.0981474813923835,0.145747080088006,0.263069967597283
stable,0.0097226280908603,-0.0033915847009586,0.320119215516996,0.163767688100282,-0.217964511261565,0.0140772557191504,0.309756503356442,-0.0778835876307152,0.187684573339698,-0.0067381650531675,-0.156086987619058,0.256071365059823,-0.177638804852992,0.213654593176465,0.0764568143863452,-0.0631918198473628,-0.0898001627115431,-0.182845781620753,-0.0866235503778679,-0.220789387027832,-0.0602401588365652,-0.146477031954161,-0.0164777755013781,-0.0453034666244309,-0.0338972937723556,-0.282679476407739,-0.116173164062292,0.136574973781712,-0.243618239159353,-0.0025145791700253,0.283898154308121,-0.0192143591497909,-0.11550167187575,0.0151575114588109,0.0808892878813058,-0.0147004008056705,-0.167266718172502,-0.0895581872872445,-0.0517946923895424,-0.0083926812371346,-0.0502600989176283,-0.165466983091552,-0.164953347953533,-0.0948370765979445,-0.0393608807219806,-0.130683216428115,-0.0492668089716678,-0.0265522176145125,-0.0475764632561226,0.00906054211807
stable,0.151650541686526,0.0288281894811089,0.106979735140349,0.0295572761664563,0.001344505966981,0.356797235319047,0.152273418429705,0.245371159775629,0.26306563216645,0.0483700531451863,0.183159427347071,0.183515611364952,0.192518084128429,0.115422624953075,0.0180903232390618,0.166608541709734,0.558957020312964,-0.0654957957186805,0.102818477519712,-0.249597965945773,0.0703289419542775,0.336734844433257,0.0263134181039828,0.215055236273606,0.0451667187484054,0.356505012754935,0.177942261661846,0.0720139445441142,0.0916341358783052,0.201721815536469,0.250628111759304,0.178040995685841,0.310758864695579,0.175835821597819,0.201086643793054,0.15990611468747,0.0103556159519768,0.40047423924761,-0.0041239094322037,0.124795195842256,0.0067315834462349,0.2802030432996,0.0630732680339852,0.226722294275771,0.0876395213369831,0.197128147527421,0.103270154387223,0.179629031216781,0.085701126023674,0.181049855653246
stable,-0.204902796001562,-0.424271539081679,-0.0055128780156702,-0.0995715494914047,0.0174991191973349,-0.243764891541941,0.0206093057540772,-0.0256061569812448,-0.321426695551069,-0.0662865389703233,0.170529351898762,0.032106671314894,-0.397743449788914,-0.0376541550319781,-0.0426390235485584,-0.13844589470955,-0.611735198993348,-0.213274117316554,-0.103750771688175,0.114824054981368,-0.0682567388210054,-0.196268910274691,-0.0818690620937155,-0.161476378701319,0.0779435241620333,-0.458881541839055,0.0662872805387944,-0.0205992109818197,-0.0557473495708063,-0.0427946930905329,0.0955802480716957,-0.0674370174288177,-0.065111927637133,-0.0427319204445085,0.340242688889903,-0.0914922080103102,0.116568128159139,-0.168707924153186,0.0068531265537274,-0.0313062637688321,-0.183255311610959,0.0004582778468449,-0.136558565335179,-0.377065885938389,-0.10616745788623,0.0801353252967954,-0.228798587735943,-0.0611036484810696,-0.0379488333219686,-0.0596949469284293
stable,-0.112610024747665,-0.290817615535902,-0.101030808298095,-0.171052204542787,0.0972624445090214,-0.111536222589307,-0.14084264398588,-0.11123941459418,-0.318230740386221,-0.22994002768025,0.0136945804949459,-0.150737645308714,-0.424507976301798,-0.111074106491343,-0.235837146078356,-0.195319006714379,-0.395203815385065,0.0415168591910324,-0.128481461104417,0.0792247480193123,-0.139899990587079,-0.123101870547564,-0.152481269321258,-0.207336317010616,-0.151973099434275,-0.375019821968894,-0.0070452526947501,-0.230659143129946,-0.0362227375372219,-0.150343679513785,0.0291737866802347,-0.213212989088546,-0.136012237443752,-0.219402524974703,0.174472017369455,-0.159534380689203,0.16526772301378,-0.155736985415537,-0.212673054509711,-0.250479536411062,-0.219487376440993,0.115939727948311,-0.039139978670859,-0.309773286785814,-0.212703955689984,-0.119341666380551,-0.403516140446465,-0.160487923214651,-0.201786846143884,-0.207204174396319
stable,-0.0708384065656617,0.0838239233889782,0.132318351116986,0.0070307204847818,-0.378007444770986,0.0136701673654893,0.124871572006214,0.16240086927331,-0.022482221442174,0.188587849613631,-0.160019101863114,0.119754384587986,0.216362528647708,0.0322112403480209,0.00464517336724,0.0455601643383186,0.0157692393380194,-0.471004580861757,-0.0492666491650949,-0.171793291715405,0.0358558812175581,-0.162136284943055,0.178788211262043,0.102887552055484,0.130845485669101,-0.107487078338371,0.193565826738794,0.105686935216345,0.138840137776899,-0.0571221274524625,0.0244009238233822,0.183781984149413,-0.0196699507256953,0.100721619461418,-0.405260321551556,-0.0188618378045047,-0.0905033363165048,-0.129614055709455,0.112222197763471,0.149142187139719,-0.0389369243448749,-0.371805773919155,-0.247357778360783,0.0841846470848376,0.136350408780954,0.0178528635890706,0.140632399141065,0.0548170737808212,0.0489210667091595,0.0691663674435013
