group,CD80,CD274,CD47,CD154,CD3,CD33,CD34,CD117,CD10,CD45RA,CD7,CD16,CD45RO,CD279,CD294,Podoplanin,CD195,CD32,CD62L,HLA-DR,CD141,CD66b,CD35,CD58,CX3CR1,CD11a,IgA,CD66,integrin,CD54,CD357,CD28,CD15,CD26,CD193,CD36,CD49d,CD337,CD336,CD307d,CD307e,CD319,CLEC12A,CD94,Mac-2,CD85j,CD23,GARP,CD82,CD360,HLA-F,Podocalyxin,CD224
progressive,0.30908490439838,0.157172825822273,-0.19667766616185,0.381820290934434,0.0784441031370437,-0.436518162221596,0.12009425722106,0.161680882136333,0.15299900015116,0.0071849379546097,0.117792099370605,0.394031855748709,0.0672069416894288,0.249805719315372,0.19664169790097,0.144695053108431,0.172917764959019,0.0648435957749908,0.166513039473153,0.153871749368956,0.0901984398758857,0.0361810922970388,-0.526981815891335,-0.0078441984930292,0.279950645883297,-0.0745214601054034,0.170641635086443,0.199463081866946,-0.123644775061519,-0.007562601787467,0.24459547696771,0.0719939122848224,0.0338694346506593,0.16804223657427,0.0410648491351516,-0.377821296423066,0.183321595259573,0.205216949045071,0.0809861277351732,0.222355801750641,0.281331790576249,0.332106076459397,-0.422675490195179,0.118311766035688,0.280510370225856,0.111966899781789,0.0530290093784754,0.187964464916364,0.0062700731391303,0.205042673103096,0.18221222371086,0.247394979082808,-0.034878715894277
progressive,0.133630491294732,0.0253128441799292,-0.0779292820782684,0.000594729047909,0.0599474535299769,0.058446497336186,0.12115803339058,0.216914122751316,0.0573405424527579,-0.0798241453973791,0.0313268094847476,-0.170910995126949,0.0101611266583115,0.196162285801263,0.12828816525804,0.0898743261742017,0.024653568851903,-0.0162636695416788,0.0968284712631031,-0.0798282050556884,-0.157086357990692,-0.0827037564329321,0.225054259923011,0.137139090001602,0.0532774393968426,0.009486484110269,0.0941868770059054,0.0965064296288813,-0.0978654196850713,-0.216021788024418,0.035203863165217,0.136830932229311,0.07152496049311,0.0004187841863861,0.136487650289496,-0.147756084706349,-0.126539591560388,0.108651546048006,0.114435353229546,0.186749472725862,0.0537189078430652,0.127772941369897,-0.0441116720586419,0.0441022816786635,0.135375141316408,-0.0071904089139994,0.138163339123977,0.107081867120615,0.15882094173837,0.0660942340654625,0.15040846104125,0.125943419391505,0.165353105771557
progressive,0.0649855436214589,0.194552697718596,0.033731224421032,0.153681423087444,0.0078683614405046,0.156175361788806,0.157670376795743,0.154632017838615,0.210332946075743,-0.104286652276497,-0.0148205686056977,0.0461902805062741,0.212006338678983,0.237881547423287,0.165968775654219,0.220039957516146,0.0504059029212785,0.0967687804298276,0.0964986954940467,-0.323579054395603,-0.0489395075522606,0.23878377634405,0.543174784665824,0.220656669039602,0.214928818044678,0.0691756477547248,0.242597296729474,0.186249022376034,0.0720589506067035,-0.0076516018200407,0.127504907175651,0.160110886540505,0.172637986111643,0.117886806774344,0.0962027690574148,0.181330135554027,-0.246804232237669,0.189221164762952,0.179758876704584,0.190573695272451,0.116427729414709,0.151929038597364,0.104170541874187,0.129012002240925,0.168090368604471,-0.0197476188420197,0.132308244817305,0.20076400220265,0.27077974043593,0.0699859068869063,0.180160652966215,0.217527496997675,0.324539835602468
progressive,0.0621653413175597,3.17269164731018e-05,0.115642795292254,-0.01521551810244,0.280538560087573,-0.285829616732875,0.0820915836909362,0.12296787314739,0.0334030990442641,0.109924901072908,0.363899942676067,-0.017428044871666,0.0505573236505784,0.176501053821017,0.136600894533861,-0.0123484396690055,-0.160877702954107,-0.15114035266896,-0.0953054905038684,0.106137585728959,0.0117334111864792,-0.142483811760103,-0.381616338312768,0.0131230346895438,0.0342414851136929,-0.0354450696274035,-0.0186260768760533,-0.0230700301088165,0.0538649041428655,0.0287330722910554,0.104512409064036,0.000802735363582,-0.0422565193759913,0.0193350614658921,-0.120875741278585,-0.168088576962657,0.165834732788923,0.0422478916969441,-0.048641005095065,0.0511251159089611,-0.0124014910303349,-0.0296942293819472,-0.230870337153588,-0.0080246907141838,-0.0096076933802168,0.0592249866252385,-0.034803135488638,-0.0482757527935324,-0.0833829957324263,0.0782622231484037,-0.030449826108453,0.0744892335200291,-0.0598321707937634
progressive,0.35968193699923,0.283635115490203,-0.0080890247034828,0.198523241372583,0.0732193800993453,0.222308802026328,0.300715938918814,0.360504454154228,0.176457392795776,0.315903040040726,0.341255215962751,0.0946792213556508,0.381721791522053,0.434028727716915,0.36784734250916,0.255222151995296,0.445900253427678,0.215538312131241,0.31490874077359,0.282552709906183,0.130863982718486,0.250890762316576,0.177583734968189,0.304645837702938,0.262588403801398,0.0550654189004687,0.350213458380538,0.264984010061709,0.171601649861035,0.0085933870450712,0.25658068056642,0.25698981026876,0.172386739851755,0.360563920876439,0.270209702564081,0.160241430065962,0.110358060501309,0.245798930934863,0.420887938514752,0.382267797232066,0.48710647148467,0.437322621681287,0.273093874739478,0.242546283884711,0.431522312869765,0.352027905750087,0.321889983152768,0.428193877689551,0.0772905369953723,0.491058921594188,0.368347843073604,0.43250454904819,0.38015613340663
stable,0.13894341331921,0.0995675634202666,-0.0211016039278961,0.112726335685646,0.239075715541831,0.0181979168235255,0.184289633050628,0.197332397753939,0.130642655582935,0.15724409780654,0.32167613740975,0.000623660756118,0.146659923204187,0.208616289516909,0.308391638916074,0.259165333417591,0.099906515857588,0.124550512399592,0.385497257536493,-0.135092922281417,0.0616726370504595,0.0580301732374835,0.255630684500442,0.233338251967858,0.213782734824382,-0.0442808750033612,0.099578336044466,0.116153197613459,0.202885044491996,-0.15736647801336,0.305137029146406,0.159284400967113,0.0699372047653532,0.205669583769778,0.216383943698129,0.0116033475144829,-0.0719097527236579,0.200472759179356,0.169019551379747,0.212435346031778,0.211153893704597,0.0682298351176669,-0.0663359762589611,0.126632349662035,0.207356025198995,0.0838981678578247,0.176981298972502,0.160318870466843,0.228417003902646,0.173823893722754,0.179133301293264,0.22936614649074,0.158274207285756
stable,0.142867348717643,0.125936296856102,0.0310393258447787,0.230666800076453,-0.0051467162163841,-0.0164381930719516,0.137415961789827,0.0471478454705702,0.120650437512647,-0.0499635335010545,-0.0314412889180087,0.192725614761001,-0.0020847653575154,0.0870298139023952,0.187510771316401,0.082792071939876,0.105995975184547,0.233336084887614,0.0241222123030077,0.332776218682145,0.256128433775235,0.141562018358734,-0.081808685786756,0.140620416127888,0.169056119725474,0.160123655466683,0.0751042913295815,0.0956909166932307,-0.0209740991238844,0.282049620227115,0.0604171870705763,0.0558165212003441,0.131013439238859,0.0967472542558093,0.0208885419168887,-0.0539666453851128,0.233826464400895,0.145020471233588,0.0574123955618351,0.0719740550494849,0.219336211375772,0.201583170488843,-0.027558917493629,0.0767103794397831,0.0826244320428084,0.172332967774534,0.0509703929289865,0.0209217578656359,0.0316058250386977,0.133063951579321,0.108029500448428,0.0843739889093397,0.0991049054235324
stable,0.0605349940203684,-0.0227290051162266,-0.143187933211662,0.0128909195240465,-0.0614864080290235,0.0854837934997886,-0.0422840667341689,-0.0727625155387495,-0.06275069681922,-0.0776093589102489,0.0024442780420753,-0.30985011336405,0.0067749875878714,0.0339408554878386,0.0014066223633195,0.0086411259195716,-0.103004374405199,-0.0674062386799951,-0.0850054849225741,-0.497092542921487,-0.161611842220883,-0.129789869961108,0.501906602037807,0.0849637326870543,-0.0510392835300036,-0.0458437236878529,-0.03151183756645,0.0185806822762601,-0.134566733198709,-0.360031419676321,-0.028878837073968,-0.0467936287926973,-0.0457190342775666,0.0056084276353023,0.0437524373910589,0.211607420198225,-0.272257999899835,0.0114796564058662,-0.0005498034133762,-0.0282429547540602,-0.0697028199256494,-0.0858416618174701,-0.0446546857706058,-0.0791081365874158,-0.0058812391680177,-0.284953536870179,0.0658122303701532,-0.0446956913886148,0.134119081628955,-0.0034498982043182,0.0141436286185096,-0.0026932702309463,0.0476936201640735
stable,-0.0453816751930253,-0.0615014905608287,-0.209955017260258,-0.111843753213813,-0.0706758056595224,-0.112325869494077,-0.126393898868734,-0.0523871653820642,-0.031937819385683,-0.214684166953881,-0.152361550300068,-0.0456388128732349,-0.0744372935923598,-0.0667803374954698,-0.0784713009922532,-0.057153637155615,-0.142513254341408,-0.16842836825194,-0.0697255303298166,-0.571422741694827,-0.378965030937717,-0.002274346473399,0.366255868848886,-0.0941043790586636,-0.122287148702512,-0.281356248173692,-0.0536631263413322,-0.0660181567452443,-0.0437214799960451,-0.430160330634828,-0.0695366676710833,-0.0554575693451058,0.0506935923325199,-0.0486995200941976,-0.0196734709318867,-0.128636453103724,-0.37100114222941,-0.0613764090521071,-0.0262214261981313,-0.0873036697043455,-0.158738231693744,-0.107146783475974,-0.156822124407414,-0.059858903807148,-0.0544258735076357,-0.289079532681722,-0.0367417343096196,-0.105407541849244,-0.0274365024258696,-0.0933208844347051,0.0160318228312509,-0.098198342402952,-0.0300062424434567
stable,0.206327901290767,0.198653166546874,-0.0884091175380614,0.218318669217375,0.21726671084177,-0.235885783161891,0.145317776808343,0.197328300008006,0.169279763800137,0.144393350876726,0.204295273313874,0.355601040658178,0.146293563204732,0.296275079370933,0.249232266898918,0.22737008325433,0.116971889724527,0.2988499593428,0.106606459106442,0.118808210963045,0.0444295181899883,0.217000989602911,-0.09459980623952,0.131165013498587,0.128362584363788,-0.103612281602895,0.280333011760812,0.219228232381743,-0.0513861959649394,0.0320486791759623,0.124952871425087,0.140756276570874,0.324492685591085,0.178458392612196,0.155779170393773,-0.152867803578094,-0.0561427304976626,0.188132872119512,0.327165807837782,0.24072171972779,0.173695011022056,0.0928163632856096,-0.328249740373807,0.239483529939691,0.195319716961125,0.153658284185102,0.223572039375994,0.0799170344714849,0.178050351483478,0.0769814326195659,0.229510732069893,0.184308304042484,0.0646484893262158
