group,CD47,CD40,CD34,HLA,CD49f,CD16,CD294,Podoplanin,CD152,HLA-DR,CD66b,CD35,CD39,CD11a,CD54,CD62P,CD41,CD226,CD29,CD49b,CD71,B7-H4,CD144,CD36,CD49d,CLEC12A,CD94,CD150,Ig-light-chain-2,CD85j,Ig-light-chain-1,CD328,NLRP2,CD224
progressive,-0.0189093900216653,-0.131171928989031,0.0217000843603903,-0.192004933854253,-0.320025151224584,0.0597323266736277,-0.101260083186851,0.118283248349896,-0.0222878914205297,-0.160485622112088,0.0722632931246068,0.179944368654206,-0.21177672548567,0.0155710595190678,0.0178596290247256,-0.097154852673034,-0.258593779302461,-0.0922568018148458,-0.0737720071128486,0.0629623787546119,0.0829183639912246,0.0189928780270482,0.0415873269486804,-0.063933715198062,0.0451545419969773,0.184331869914884,-0.0284151439422132,0.0482976838268915,0.0487795296867151,-0.0189441938607872,0.0927827923975908,0.114534618001742,0.074476883750445,0.157414710040391
progressive,0.0917688118323644,-0.0010276212072367,-0.103758063420649,0.20804073954016,0.0236393942340196,0.146365188225627,0.0278817468940014,0.0429701865516335,0.0666315869081377,0.34649587741389,0.0652113562677377,-0.243873554500922,0.0180290421440987,0.174523017025675,0.541185680255189,0.138725651678586,0.218863944380392,0.0932985605245771,0.0860354169022065,0.051775229318174,-0.304887907562576,-0.0044843308553448,-0.0013020528066321,-0.0966685570631948,0.202330452105852,0.0089924606599836,-0.0804829750934586,0.0187567647562762,0.0945391264750847,0.180072912208851,0.0113766420546457,-0.0269040927143073,0.0339828653969617,-0.11579837561038
progressive,-0.0654639720428462,-0.174182028409841,-0.115270276302744,-0.0045265611676058,-0.141229740622796,-0.341314949779363,-0.124919485837029,-0.1597409168054,-0.202417948378956,-0.190637373420877,-0.171236416614472,0.107554571806618,0.149592324030892,-0.147976997476232,-0.237635640818532,-0.185755198443798,-0.0851066517077265,-0.225480602859712,-0.187797895122326,-0.174463098065086,0.124830060078137,-0.164780740344982,-0.151493439548198,0.0528603740511276,-0.281898383989315,-0.0283438150927138,-0.165230106093623,-0.156686300292487,0.068459438714865,-0.189277305242467,0.0396085768946631,-0.111087173014332,-0.183503500772125,-0.0961921672833074
progressive,0.131828627145655,0.0711564058887923,-0.0477851961790581,-0.0627957540157599,0.104293911471574,0.289292017279846,-0.0452403319326293,0.220963529860875,0.146948070149157,-0.039636424090581,0.495353912054226,0.469809989878694,0.312670341825387,0.113381843813224,0.0372596081098801,0.153712755784888,0.0489439740058119,0.0995974305438812,0.134386943788533,0.025131107304192,-0.362429427417928,-0.0111965514471193,0.0643080886215483,0.195150436235256,0.0440004758126268,0.301958002633413,0.178007159558552,0.0523593680353951,0.0637378889750769,0.0172487699051723,0.0770775010281928,0.267042227943955,0.0812205184433494,0.371112816916583
progressive,-0.0871794738077704,0.126489854694208,-0.0203291084079574,0.0114605159997058,-0.161684381829705,0.0483916902509236,0.0474843379452218,-0.0401709670924403,-0.0189525911194779,-0.198947855341319,0.216834088716662,0.117146170571595,-0.182266108036178,-0.211364246566294,-0.194024423167403,-0.119802660985454,-0.152985537999952,-0.0467936384142437,-0.105302647078562,0.0072852411485227,-0.181121274006526,0.0282042584715329,0.0318500815380981,0.100546141117983,-0.0960006561451646,0.10106222625587,-0.0066109400046918,0.0243358155273315,0.0818729714554129,0.0412895405475999,0.0887356932056296,0.0603544652102937,-0.0167083875820506,0.0666786773089574
stable,-0.14161374908481,-0.0978702147954719,-0.0828099986804024,-0.236278751578831,-0.108654013684321,-0.0294383772469821,0.0037168049993105,-0.0599610048652395,-0.0330210027605641,-0.194823046527481,0.0291415029159609,-0.133203392851478,-0.313997624731419,-0.222007409566075,-0.152659744220058,-0.103366463439224,-0.13803057901095,-0.0468799449702836,-0.256468683697869,-0.0323521834183447,-0.492507473317493,-0.0229099051953795,-0.106436477464853,-0.224837080621803,-0.217569837848333,-0.221186451404245,-0.015139550151293,-0.0300828405882874,-0.157568184037988,-0.0835264465701688,-0.112059543069937,-0.185581014628741,-0.0087515577605439,-0.0899082238212033
stable,0.236646043655235,0.122778287111483,0.110051321788633,0.386704941357676,0.378302776996215,0.119598202745873,0.137686987127354,0.0763994673611639,0.0146354237289735,0.580095324719764,0.0573045951185671,-0.195688107915012,0.191698310680578,0.450310701111027,0.347503803177451,0.252077381229843,0.317518876211882,0.293657585457129,0.382224463538731,0.271979070159217,0.0963030344814596,0.143791175776558,0.139810224736623,0.0391093648838551,0.431612677772637,0.21987479403148,0.112328390672455,0.155716914937218,-0.036995125859401,0.279023746690393,-0.0020322970156213,0.269114996189608,0.0640229379515252,0.0555384595140725
stable,-0.275405962705288,-0.221570596148091,-0.11458223170216,-0.361393255169457,-0.103236853202594,-0.137999483385722,-0.0387407842454391,-0.0323200580550685,-0.110119930255613,-0.528252139993978,0.0088283334926396,0.197112241547701,-0.18543670229292,-0.323079091692102,-0.480910857738298,-0.157536372896134,-0.19711257422131,-0.116329928120986,-0.28150861744498,-0.0363973293691717,-0.140836734243944,-0.100610841467448,-0.0713612675887891,-0.212107199042667,-0.537434434009121,-0.296092957614166,-0.0880591851248522,-0.152056032533612,-0.420190041529675,-0.391600675599314,-0.30710789785925,-0.21360226768024,-0.0292706950685083,-0.0575574228557083
stable,-0.0722724920414124,-0.0786563303269779,-0.145091994387388,-0.155407606112552,0.0231634108420217,-0.250636851838066,-0.0404604722772636,-0.0480464073909274,-0.0870131951654714,-0.424018236357668,-0.147352438749375,0.411146701741038,-0.0928023591192798,-0.197433316253655,-0.354255194596473,-0.0102788510322751,0.01403382050288,-0.105920880859068,-0.0781146780708268,0.0044707662388415,-0.0231045113924925,-0.0802526385395555,-0.0478463791432728,0.0990523438596764,-0.213342966888678,-0.0041260777749092,-0.116856829332857,-0.0365741752643093,-0.0463704043364093,-0.1888260648323,-0.0119680291238313,-0.152443317328328,-0.057447291071684,0.124454864716956
stable,0.0831520989538584,0.206547426781831,0.0621765014738365,0.26735024716516,0.132966788368757,0.141983954581138,0.1409707341433,0.088365060851957,0.076763411547051,0.540481612610093,0.044915481463337,-0.539999740659892,0.0881650437496557,0.0865416280817118,0.388868293141857,0.0741118521231776,0.149200995745797,0.163879188277237,0.0754220227264377,0.173715412955374,-0.620935314745356,0.172817349899023,0.0877801173009315,-0.153556772251419,0.257459438057506,-0.486044477985604,0.167066912372246,0.151714033200495,-0.219072472106118,0.201665576331577,-0.151271264075523,0.0985903866142326,0.0675240939233634,-0.0832088641360962
