group,HLA,CD4,CD14,CD32,HLA-DR,CD64,CD35,IgA,CD54,CD18,CD71,CLEC12A,CD85j,CD88,CD224,CD33,HLA,CD45RA,CD49f,CD16,CD32,HLA-DR,CD66b,CD35,CD11a,CD54,CD62P,CD41,CD226,CD29,CD49b,CD18,CD71,CD36,CD49d,CLEC12A,CD224,CD33,HLA,CD49f,CD4,CD20,CD31,CD5,CD185,CD152,HLA-DR,CD1d,CD66b,CD35,CD58,CD11a,CD169,CD54,CD62P,CD41,CD2,CD29,CD71,CD49d,CD73,TCR-Va24-Jz18,CD158f,CLEC12A,CD85j,Ig-light-chain-1,CD101
progressive,0.100730385656898,-0.172378106368296,0.137026525426759,0.0014876309659068,-0.11090141815683,-0.236357042205338,0.206955754694514,0.119158113526754,0.043354513653217,0.216451155668106,0.113492280125722,-0.0354312346832041,-0.0957346614007257,0.0634693302103605,-0.107359608335458,0.224445014311504,-0.233738542837135,-0.0906070038245437,-0.131964176548153,-0.290706981111304,-0.104548861201318,-0.376369042320645,-0.102293336020564,0.468809011039491,0.0004339906791632,-0.176614822530016,0.110213867678142,0.0457383468838526,-0.116602438125732,-0.0085111427607013,-0.0051427538762297,0.260237813038787,0.427823333164351,0.147721884481758,-0.245759473278341,0.351819598002463,0.0433188125544726,0.0710641586324823,-0.291818749492409,-0.195841399642901,0.201171865272545,-0.0096882653517441,-0.0598340587675724,-0.179583459998273,-0.114416743751007,0.0638370049828841,-0.259792921350208,0.11494793495707,0.261244891283247,0.335258194157462,0.124243680829188,-0.142368669614585,-0.0114534740026622,-0.192103295186444,-0.0428290865664745,-0.0991315646017705,-0.193909589094769,-0.0732655480768563,0.319519233792105,-0.0951181290668895,-0.10406497222925,0.123458955761975,0.249789559958077,0.341802562468303,0.0046998451760257,0.282569069118601,0.0528028732255654
progressive,-0.171005446044439,-0.149488572610302,-0.175022261427494,-0.337098779670161,-0.207382265555406,0.0049850671727512,0.232165156220848,-0.0946187778401999,-0.475495132869534,-0.0687331914942324,0.191084989169523,0.013784859643606,-0.16690715987965,-0.182685432644814,0.118126380735281,0.12388900679516,-0.24943950410217,-0.124195102317079,-0.0140873606126769,-0.269885476907529,-0.188817664300982,-0.221566674413318,-0.109249240894148,0.106779564897862,-0.252637277071277,-0.344281302391546,-0.0524013910973747,-0.02025453089412,-0.0692556562087658,-0.17075287553921,-0.118694606030579,0.069311501464237,-0.247564670717955,-0.0913887123291573,-0.334053247672816,-0.138548940789903,0.0222610071604749,0.110714551085986,-0.242962125053817,0.0192198622281768,-0.169040730517847,-0.0368962221275573,-0.0672481171633018,-0.17465197321604,-0.242828511411286,-0.052393664111858,-0.229243479829947,-0.0755104688126162,0.106697204834213,0.103616716614032,-0.163204649871277,-0.260230965137286,-0.097248838278751,-0.362759747975734,-0.0441455430777948,-0.0607187120500128,-0.056277965700243,-0.111215989311457,-0.184644637814767,-0.302823682895789,0.126399101910793,-0.159536016464554,-0.10594398479719,-0.0152301123290801,-0.274054167125093,-0.155061441145938,-0.0182432600857167
progressive,0.53503872362024,0.472453885602972,0.498854483614072,0.656685374654584,0.7105667974307,0.394413014258523,0.082031582619313,0.380445551425357,0.589167616114323,0.218013205452435,-0.135056086084074,0.197427279792653,0.5507513280198,0.54549146263293,0.242370542704043,-0.26115813528433,-0.2084993129323,-0.455039085997879,-0.246556380552027,-0.179143271619135,0.119340116642023,-0.0307888562724355,-0.0749319657586363,-0.0939781157358261,-0.272767637215727,-0.0047181883491918,-0.18951783652994,-0.173230777026114,-0.14551195084759,-0.361810328831083,-0.122712098232673,-0.14531770354807,-0.652795997223508,-0.192379686955869,-0.330006059144394,-0.399818567822011,-0.077498524893415,-0.457683360619955,-0.196817835493653,-0.464468424993277,-0.0150852862729588,-0.20997614203314,-0.531854334510326,-0.130205601470021,-0.25337587459674,-0.24233124838325,0.128037288821134,-0.307695129053586,-0.264661934481263,-0.548677997899995,-0.365645482916361,-0.335583601587705,-0.361923404591171,-0.0885863433203643,-0.45473579912147,-0.457888779635551,-0.148488909844933,-0.515165826299183,-0.503377240911265,-0.139313634270903,-0.175018275922177,-0.285948031255552,-0.344267780603889,-0.481975011664273,-0.199962576852123,-0.356431431773807,-0.454649608274854
progressive,0.0117237385738783,0.399448456563004,0.30585039136364,0.383796123326209,0.0704923136829983,0.0293934726526534,0.396515194268071,0.1094422986413,0.217029660654074,0.298189047402949,-0.304578392824588,0.204132429231771,0.140525151052756,0.225724415439935,0.304230688870603,-0.100736202369426,-0.146179096662217,0.120038668967386,0.136091440911019,0.580680810980215,0.560146825700475,-0.0637547078585213,0.466288928139243,0.358564597500568,0.031838346694063,0.0989709750229506,0.191803151742871,-0.0045195707265527,0.382507360176204,0.0722029972784115,0.348463594695932,0.0536978822106455,-0.502740008778978,0.0341917138083183,0.0498548491997994,0.113237069063828,0.391640235633689,-0.129061212982837,-0.0195771548328711,-0.0914855706545214,0.403184155767291,-0.0064181720935966,-0.0727819882558751,0.23562519367223,0.199432143675981,0.306672661923532,0.0545682934914132,0.0319288694500844,0.452588474898946,0.152361545102233,0.224832308413023,0.0441012046674206,-0.514733432548643,0.22349900052931,-0.0069727703123939,-0.138433278611407,0.163826070744222,-0.0360135726761177,-0.447982564027077,0.113950066098127,0.121340758876226,0.203757614419961,0.14172856434854,-0.0300745102594464,0.0317550575660076,0.0761031497540025,0.0475183261606206
progressive,-0.0601310654543847,-0.0807260868476313,-0.0183400953416057,-0.104430954723261,-0.116175087006721,0.0984405349506692,0.263093013170351,-0.109243321987283,0.26425655185143,0.0940426632977968,-0.104971275641742,0.121149103842945,-0.0962224096608325,-0.119360775939715,-0.0431650049151211,0.347805068270768,-0.14939870027546,0.0086749884252839,0.191332710879346,-0.293947062612059,-0.146366985559367,-0.240155935316418,-0.157401233206486,0.0682628464272906,-0.0989883368712352,0.108142033837237,0.0073539402959718,0.158919623136731,-0.104465386172107,0.0516368243527766,0.032827138240436,-0.0338792019598608,-0.0597061304926009,0.254818042289148,-0.107227162355109,-0.0566791902663419,-0.0668366462199002,0.318155981914027,-0.0349678447042528,-0.0486128248208953,-0.0198201542530517,-0.0233057079234713,0.208254915056452,-0.167444137509952,-0.245559550954512,-0.14520021689633,-0.275547336310417,-0.189124346541408,-0.245972345036216,0.119247659738849,-0.314178865213829,-0.0695853917833667,-0.154614381660619,0.107500499873504,0.0073816760621742,0.212622895953522,-0.0652065957418394,-0.103419705008669,-0.0684985824823286,-0.172276653969271,-0.144605436875478,-0.147164062805827,-0.167154407752243,0.0040236933873068,-0.363430931015195,-0.102786763620087,-0.211603825417374
stable,-0.26350792869519,-0.352359278361725,-0.0220476959306768,-0.0807082317499685,-0.235290992234318,0.038817620887712,-0.0351683375041989,-0.0169762582028624,-0.371275347344512,-0.106829535573766,-0.0996648413056709,-0.115826227264672,-0.0617903087592379,0.0308703529615952,0.0036655240271983,0.050012922687211,-0.249297131982737,-0.0460753971389252,-0.183754661562636,-0.101683677568411,-0.108301773798889,-0.378282500763472,-0.0393581094507937,0.306915175096942,-0.19561587880806,-0.324314910787153,-0.0529406105200803,-0.181069941521654,-0.162219585602574,-0.192096586651795,-0.124722054127384,0.10579312400873,-0.0324644327020618,-0.0333075109211448,-0.278468928106032,-0.193940752885562,-0.122586580260353,-0.279678759897258,-0.497008509825887,-0.414063731975949,-0.473919597934428,-0.157200929357295,-0.292725266539378,-0.324685299947953,-0.240250662121315,-0.327750030743063,-0.484646473372852,-0.328064579109139,-0.212794760076936,-0.0784205831514596,-0.373615900306593,-0.476617365494822,-0.223339898463636,-0.60370671794252,-0.355957096190317,-0.498436257010893,-0.196747812652075,-0.480344968887521,-0.141095965022705,-0.442588574305398,-0.0762040520123598,-0.282895040824498,-0.292755899738883,-0.425452556003187,-0.410878735096848,-0.356573834368198,-0.409675178249583
stable,-0.318025144068777,-0.299433738585742,-0.112280096851679,-0.259657941510442,-0.535870434760249,0.147670650550737,0.354347578371589,-0.134580722400824,-0.4191332156628,0.0700607468782676,-0.128041241444353,-0.162990764396087,-0.203003708278669,-0.173386126868154,-0.12405723419135,-0.138031767100069,-0.536095734262047,-0.181249397410439,-0.336247759411334,-0.172509669064074,-0.29643871824639,-0.595628299421573,-0.191069935119001,0.154742187476358,-0.475736615927839,-0.442545017704229,-0.262086356757892,-0.232676542184426,-0.319904182165345,-0.464273479664133,-0.187644614780474,-0.0393605537166062,-0.212948702154868,-0.195672982707763,-0.514349565925622,-0.396501041126806,-0.209793698423784,-0.195155572066222,-0.422638672464355,-0.278673346436779,-0.395481172890792,-0.283137567826941,-0.29653360946159,-0.294966406806185,-0.0888523845519316,-0.110398171419648,-0.564229273927489,-0.229659592686394,-0.113175318355148,-0.0040306628820518,-0.235818228722518,-0.453606380071879,-0.144087755803657,-0.410012638012007,-0.220682215846068,-0.225628420865995,-0.224259198471118,-0.413281066419609,-0.191942062506025,-0.403799798985628,-0.0226189714792003,-0.253740038752438,-0.239041791329274,-0.303257641025258,-0.296083914564466,-0.0916365765555221,-0.343206070886439
stable,0.34183289340516,0.418203307868836,0.144997396356533,0.319483871643291,0.658908227777855,0.232682518828624,-0.262611179837239,0.130922018050815,0.47670437127943,0.0331782646195917,-0.209975970233471,0.0795860807141099,0.418708882334653,0.152921635252203,0.0515295976173819,-0.147670265365362,-0.333567969172008,-0.219321726124843,-0.267968591021088,-0.123832993969396,0.105647046172684,-0.231192528354079,0.0747741761223989,0.32740222093358,-0.221398075441814,-0.277531923415732,-0.245103440799282,-0.269851942791753,-0.186915518568132,-0.329169312526644,-0.14329204394904,0.0931282371978473,-0.36885429488608,-0.123606971105807,-0.475735175331918,-0.221808787223807,-0.0604377938928034,0.0497809725133909,-0.106897559330718,0.0421100177970461,-0.241964948923152,-0.0332109351449379,0.146611796396728,-0.0135032271119762,-0.103075570978298,-0.0906079329676575,-0.433081306992894,-0.0397456168250296,-0.15696771502133,0.246940147416692,-0.0098308199699212,-0.236262838859613,-0.152479017923564,-0.419856138048516,0.110156278681912,-0.0218181351338117,0.126698172370565,-0.0701114541252391,0.169336362083052,-0.177051378643358,0.0255858963498721,-0.0703333560622187,-0.0923462039450556,-0.0736522293594469,-0.280558861278915,-0.0792915877694206,0.0503203711502099
stable,-0.364905311391761,-0.204317326424363,0.0922636106875173,0.0092049281858916,-0.391583650198332,-0.104474765752434,0.2313810765362,0.0062585228439855,-0.280242547714298,-0.0594905484164479,-0.244804568929884,-0.0769261333284808,-0.173020982128603,-0.0317582669948344,0.0657601794294078,0.188958859573451,-0.060984424072771,-0.156059587643167,0.0475605767384015,-0.110009369933706,0.117926874928257,-0.38477763871192,0.0131749129108514,0.618991415849435,-0.046649240288434,-0.14804880018005,0.0808950161078374,0.0972069771409919,0.0007008066548421,-0.0164081501101261,0.147911878457425,0.280772635225305,-0.118010958319407,0.186546881018105,-0.233977675804805,0.0763892356089513,0.220117119554272,0.16516903291238,0.158464225797207,0.141217509221705,-0.0700262060230845,0.113348437652761,0.155075678764111,0.103379470256314,0.127748918402986,0.0948528362579911,-0.179820042422501,0.149622055390882,0.0013251294099177,0.185999376082626,0.192820655946362,-0.0284631919501169,0.0653671218546117,-0.159893212922777,0.115644921811521,0.114496660627234,0.1242132624283,0.0395325324798293,0.261978800151145,-0.0635548935397095,0.168082968900553,0.100209709480937,0.156529804268268,-0.0627791851610351,0.0275944763448521,0.214286100256249,0.0805267652843052
stable,0.0462460059406405,0.0934333959568894,0.293257117354422,0.0850104118236646,-0.021913597403166,0.485616402895093,0.471213137538305,0.227215898293642,0.0646042636360234,0.419255675897633,0.469443577216777,0.490935429389863,0.142225858020424,0.142942558575295,0.329898899350074,0.22369415996097,-0.276763566506679,-0.0018680618129137,-0.116295335209697,-0.177686768026616,-0.270055442650209,-0.596467807300951,-0.113051595669686,0.584826761119105,-0.134020511259537,-0.472182700991911,-0.0547904080993663,-0.110737851741824,-0.127149331642625,-0.0912089789216633,-0.107492534977745,0.119755279351976,0.569403638654629,0.121862392027119,-0.307948536749276,0.464484213073449,0.0976453878529407,0.0162364715716842,-0.235078667775723,-0.0990644243960392,-0.31335538040915,-0.163046933463758,0.129367184008401,-0.0946891360178708,-0.151399250466043,-0.175154137683687,-0.630009348631119,-0.113983600436565,-0.141066876126684,0.371313121955589,-0.0835880470795389,-0.272442666147135,0.103496151585727,-0.531833916761014,-0.0806342701644548,-0.0414546600860861,-0.0809336101322735,-0.148244593666158,0.549431862177811,-0.380265094962278,-0.109761296221037,-0.148933888128869,-0.195250366848425,0.289488413726303,-0.289076939370809,0.0246002339668354,-0.167125117936014
