group,CD252,CD154,CD3,CD56,CD33,CD34,HLA,CD10,CD45RA,CD7,CD49f,CD194,CD4,CD20,CD326,CD31,CD324,CD5,CD32,CD152,CD107a,HLA-DR,CD141,CD1d,CD66b,CD35,CD278,CD58,CD178,CD11a,IgA,CD169,CD370,TCR-A-B,CD267,CD137,CD163,CD357,CD2,CD226,CD29,CD98,CD38,CD15,CD71,CD144,CD36,CD49d,CD73,CD305,CD158f,CLEC12A,CD150,CD85j,CD23,HLA-A2,GARP,TCR-Vb13,CD101,NLRP2,Podocalyxin,CD258,DR3
progressive,0.406717120500528,-0.0435535684364493,0.244323708278691,0.300769196588403,0.34541803261546,0.208815782580172,0.101956875034496,0.180886855311414,0.349724112597897,0.314696584638679,0.171913792972096,0.141627165034499,0.318176338609973,0.163630021618338,0.0722154043849008,0.000356430134964,-0.142139169186003,0.245651269755532,0.149796539341332,0.237286915020048,0.229534361057579,0.0576399009563917,0.163060726333389,0.133594371117021,0.0037776541337833,0.191388199116864,0.404803118859536,0.3727573653013,0.311484115256739,0.112009048922213,0.0240726122038908,0.19141204645374,0.194409166378825,0.126951153037862,0.151201746227762,0.099664661106116,0.0812607034518719,0.113008085182342,0.25487012965032,0.16638597443064,0.260786939195554,0.360402362317116,0.157839555743419,-0.0159300034168792,0.0043950830586772,0.110703828287723,0.139218482831536,-0.0219263229085057,0.21474143346019,0.0801416951607837,0.112108356724292,0.140166148567619,0.206229198336035,0.206260012031885,0.0523007707977473,0.15372877199177,0.289077112160283,0.238240893542261,0.187635253672089,0.2121832564954,0.146464726580277,0.118897716005951,0.157141961466044
progressive,-0.0608624371513251,0.0550608980934301,-0.0108464191799544,-0.0091716399430729,0.21293715227373,0.0884117044625894,0.0722247136506899,-0.0273434144434894,0.150335593094233,0.0838586748119804,0.242509789008244,-0.0117152793752118,0.0148567872701762,-0.018498695540842,-0.0459945446872912,0.0897831800676472,-0.09766217082591,-0.0339948585428083,-0.320433961779964,-0.0295834332728724,0.0432997480955632,-0.176675137440013,0.0893733373478114,0.0543028106969405,0.0841411218696386,0.0428706279895904,0.0046956018539758,-0.0099783806197684,-0.0137636067915359,-0.084501217833548,-0.0051549304024122,0.0799245301977983,0.0151838844978692,-0.0633519700268854,0.0118440696215105,-0.000935714970022,0.0115962654605915,-0.0261349244912459,0.116917789358434,0.0218081543586605,0.184865553625928,-0.0153507640532765,0.230307747390532,0.0523774751961538,0.233568365771654,-0.0364909807698091,0.475667277906961,-0.104344642948451,-0.0427783736411456,0.205448292715107,-0.018174860832939,0.16505341319386,-0.040566467751349,-0.095109633332263,0.0344093251863093,-0.0086302512335173,-0.0108755087177942,-0.0405030428649839,0.0791711108013745,-0.0595130615499342,-0.0306002470024449,-0.0236103561944387,-0.0172865509419746
progressive,0.204453267068614,0.096874771591187,0.165085756008402,0.184659748419993,0.347646321127172,0.152502716094342,0.295826859168833,0.103401202826667,0.448213887753441,0.253655881349518,0.367790958796796,0.136707387955235,0.148929796027663,0.145274400222432,0.125715135666339,0.420435948164885,0.130189110581332,0.259673065506516,-0.0575119846058519,0.139321362761846,0.237332771518379,0.0812410435918027,0.136462284794581,0.213743642728307,0.123001829150166,0.149472346779027,0.175422368374656,0.236206925041583,0.191560853841635,0.333997138145853,0.184967698375745,0.190915380716744,0.0838055813574733,0.161417476497751,0.173370577801712,0.217763069988366,0.280382421622301,0.17233801722692,0.278696037634086,0.252453785238081,0.458138549476734,0.107482385051124,0.365646094832391,0.167741115100947,0.693358975832149,0.180867937584115,0.284988909704049,0.358793667877447,0.152342620470438,0.373937257217466,0.222906831603836,0.489610676056877,0.214753014686551,0.211216637375625,0.15204188415056,0.15677524240847,0.181205025248807,0.171521329897869,0.397083632270975,0.132423458756496,0.184449535502608,0.189495917630141,0.11630668787639
progressive,-0.286796234053293,-0.204749730589623,0.0388256677606988,-0.114245648271755,0.300003396124365,-0.363359395726616,0.0461281072168063,-0.317261621959266,-0.0044507897608896,-0.0934417359868743,-0.0200629417447804,-0.113337199253234,-0.193157357525297,-0.133851708349697,-0.0463071030407298,0.161135307373807,-0.0641775695979827,-0.0317041089774315,-0.210024623246959,-0.233148930336267,-0.162390553434632,0.0677413501268196,0.0678152161036866,-0.0208753538145458,-0.341753702256817,0.150724655056297,-0.139094049016445,-0.155320811263666,-0.149893781284592,0.0637758782687929,-0.272308823110428,0.015405449218255,-0.205863794006598,-0.119195655327416,-0.397435197034935,-0.0731411946319163,-0.105752410472246,-0.145288803408029,0.253657681806079,-0.295287436399189,0.0942070331691658,-0.205220849242476,0.204572127775517,-0.365387969625626,0.119446941100001,-0.209298111946102,0.170367422874389,0.0515365688137208,-0.0606358958758544,0.120689309621458,-0.268775327207518,0.239987377595057,-0.214470290707052,-0.0759911157407002,-0.0145182935365202,-0.288090782937526,-0.153945610040776,-0.150900779585775,-0.0117307485140256,-0.2721551480446,-0.198550749732629,-0.281638339456425,-0.162426043933069
progressive,0.223826295981947,0.111306613948359,-0.0178267373566716,0.0897490725572588,-0.118232358778337,0.328587720270714,0.173191254404127,0.218484687484362,-0.03095469427522,0.109669875587799,-0.0043557470487541,0.389531852464037,0.0938514334418744,0.163758798454978,0.0260514567412485,-0.103624464598855,0.106219588172745,0.0793272416336078,0.0737803766194658,0.0305103049933831,0.232447953292182,0.377747336964044,0.0725669526909227,0.144470811659418,0.11199893520381,0.0056447895112897,0.263367023952417,0.19229286380074,-0.0361259938265115,0.188226985428981,0.212904263240583,0.261526239134958,0.0246425158525484,0.136935924029536,0.217902546838961,0.0141934883922926,-0.0080816493225227,-0.0205041240107628,0.0966031495492352,0.177066401236043,0.0560382507844978,-0.0364369243836046,0.0894167837422772,0.12698430802398,0.0543408330520216,0.119952282731083,-0.127833140442303,0.166653235610577,0.188470608166311,0.116319663475944,0.116333396783518,0.0890187867747256,0.169148158639254,0.321900370183058,0.257708753502448,0.243320425996578,0.121072667186455,0.0756553073983667,0.153166998144862,0.125130949993037,0.239789560815921,0.154216974226276,0.29860264080236
stable,0.282580346542084,0.23626100178363,0.428956784831163,0.0695079829148437,0.165921246206658,0.128463750279831,0.39652192275777,0.199289483566696,0.292854779995996,0.324619055226102,0.187694373398375,0.16260140822131,0.385281731299223,0.113528554882094,0.194464635711683,0.170960863796781,0.218947808865739,0.380384795505539,0.192393723810592,0.199979611281147,0.194679657811847,0.443920554210214,0.285491122543991,0.184028237066892,0.166085761421549,-0.0792909277469152,0.259584635065814,0.210810536843697,0.268254060120719,0.36466225959023,0.272876736920754,0.0168972618552421,0.138270060743994,0.360009412414808,0.139447272112134,0.173591088889985,0.197271117888146,0.178860681390826,0.372012955389907,0.260031530677956,0.328222299877483,0.117340593745522,0.157889654396048,0.202777014511384,0.285621323000186,0.308786386243536,0.129268178791681,0.333367970797078,-0.0342677041748378,0.308548048788228,0.223490145765375,0.317854105874387,0.263134876291569,0.303250394778124,0.225851478159535,0.180076561675465,0.172312287855048,0.220225891356468,0.338120622462186,0.148524838731171,0.287875129922538,0.240426340598353,0.246720433481751
stable,0.311413979321359,0.391159623267361,0.200062930283657,0.270115885120753,0.174846246028567,0.262139258685415,0.396238063325912,0.266475596668885,0.257202068698082,0.215291129010935,0.356474220952848,0.183768835650348,0.323244910291426,0.215817111103327,0.400296648896398,0.299049938821206,0.0857203722885224,0.198073113887358,0.393561836326835,0.248461146476588,0.369840436490263,0.44706529497155,0.376845429283717,0.371364117958957,0.378827294933084,0.0396170608089829,0.203918867781402,0.340711493363999,0.309116276346835,0.365391435553301,0.365038968529743,0.19245009615968,0.231811334231606,0.269356192117517,0.125749135838571,0.298826490604343,0.292163714414768,0.235159525867501,0.29882039376645,0.398556469370194,0.45082140742377,0.29616647026881,0.241554410010821,0.388618055620635,0.302152755364099,0.363135495027446,0.14665576038763,0.380985833685692,0.152646946149256,0.331362119231342,0.385248373250727,0.500528859071513,0.372176820013587,0.386642649961742,0.0581199287736688,0.246932460892677,0.38717615197567,0.412455451328386,0.373402818555527,0.35782060621095,0.347379246362398,0.420516399406156,0.321118357117502
stable,0.0104191905543331,0.115146191879736,0.059957545094847,0.0239555501785434,0.207642532794524,-0.0351093205503073,0.349174306477912,0.0290334105752815,0.193844030382805,0.0230963989969409,0.116835822058215,0.0283304250097313,0.323859713167267,-0.0382436981862338,-0.0260256113926212,0.246223761245533,-0.0061182801789177,0.210871803098651,-0.0346550149627347,0.0614721721507904,0.0453308837978178,0.377175419223722,0.178254323884266,0.146263087396743,0.0441695744885073,-0.206932384357965,0.0381616240842806,0.0893382104217433,-0.0048547640006609,0.171507098754834,0.0486025668803442,0.134244564863271,0.0624318865202355,0.0431998105236324,-0.0056196034782732,0.195183205375508,0.188026656846816,-0.0316019056466642,0.210358805885211,0.0548531992062285,0.190613785515774,0.0296998207636797,0.226779598944213,0.0407434152125179,0.132874261631,-0.0008766977948181,0.150851232096463,0.415819287323367,0.0721808444774746,0.334074165514077,0.0268562569828988,0.224680285392045,0.0995833898231135,0.257161839392079,0.0805756772102427,0.0036319093737274,0.0820882489501764,0.074834790782041,0.163170955140065,0.0137899150894668,0.0596836632502399,0.0630868214874409,0.0363545325904449
stable,-0.0085491096506995,0.0868116336703399,0.0615053382397135,-0.0377759236958068,0.0298145831058744,0.0773777462615367,0.137773528341904,0.0166760081792639,0.192981623318859,0.101861846936555,0.0844990793191357,-0.0193657531286591,0.0508558496723657,0.0757565565790466,0.12092114130189,0.0677667590442686,0.0690120449298916,0.051930018839236,-0.0541042090086933,0.0397721583682236,0.0106771725749178,0.409319575039264,0.285023290436919,0.0399907491699389,-0.035330609045183,-0.404306614153637,0.111033604846492,-0.032126821803821,0.146228089598422,0.188775085942341,-0.0279884930787702,0.0688556298661959,0.0558703420324583,0.0922673389859883,0.0574886942101728,0.0383428426132055,0.132247114251328,0.0139637502174783,0.242116690344978,0.0935024839991835,0.182547800350496,0.066747780753146,0.0869575587182586,-0.0720046246544052,0.358386519424773,0.075136085941157,0.0296931316171148,0.362251755771546,-0.0084896583903439,0.314338682502056,-0.0295082366016422,0.146848601150667,-0.0090948620314292,0.169020188348852,0.006204223394911,0.0076219949471824,0.0295735300063059,-0.0187410012995136,0.0646683914450495,0.0834250902897029,0.086248275641079,-0.0003471490914623,0.0894287833066491
stable,0.0638023963409388,0.0144386166596167,0.300816363114685,0.0357152069074642,0.214862127403817,0.0196000910733954,0.0031406606351101,-0.108849449443961,0.126754137625983,0.150766856474476,0.103816392700758,-0.0747955264693149,0.0833394011960978,-0.0259623494661637,0.080394233080725,0.305870648225181,0.0528852905257142,0.10819128206071,-0.196154938443705,0.0507022992278254,-0.135898407602832,-0.186979605439677,-0.0095533400387847,0.111027413174032,-0.152942918929107,0.144521825985733,0.100688766112542,0.0277394420308508,-0.0058354780048616,0.138732728471099,-0.0425021341914726,0.17283084682824,0.0152291557468431,0.0467540312052497,-0.0285952497977892,-0.0031604415032126,0.0241401999168483,0.0417762135258706,0.22873530534624,0.0974134147915452,0.152719154417907,-0.0303876029230161,0.314552974319718,-0.237933069832722,0.496295636986641,0.065981740250926,0.0946293276888829,-0.0109559996037808,-0.075274100203062,0.113756033525703,-0.05560508453496,0.324021391270651,-0.0570279567225458,-0.0292448136740236,-0.100095967522395,0.0887846985153663,0.0388342831157243,-0.0012457717534031,0.0681328132385316,0.0165446895461982,0.0137008327000989,0.0052919173804642,-0.10772536718523
