group,CD273,CD275,CD30,HLA,CD10,CD7,CD4,CD16,CD279,Podoplanin,CD5,CD32,CD185,CD223,HLA-DR,CD64,CD66b,CD35,CD58,CD178,CD11a,IgA,CD79b,CD206,CD54,CD122,CD267,CD184,CD29,IgG-Fc,CD71,CD36,CD49d,CD73,CD305,CD307e,CD94,Mac-2,Ig-light-chain-1,CD328,CD88,HLA-F,NLRP2
progressive,-0.0409812708878306,-0.123612841429542,0.0863829168135164,0.0101284284085491,-0.0082471210628304,0.151199451690526,0.0015775586139988,0.263050077569332,0.11341541445422,0.0045919251475926,0.299985393291851,0.0524620300808727,0.0341828162304088,0.0337893416699673,0.20137919728287,-0.483851987129248,-0.14593743788033,-0.667602815386787,-0.0921495901827926,0.103927167728077,0.0181618523613451,-0.144060361709225,-0.108832874981628,0.117663195540627,0.211884947896892,-0.145636405275807,0.108659675962363,-0.0052640739126605,-0.144386866988343,-0.011932078630866,-0.498481728623476,-0.459836275750243,0.125699404641188,0.132534301021581,-0.157823798654229,0.148865148165978,0.127251287754216,0.0110981892209513,-0.354544706312417,0.0387867549165756,-0.0209326353525147,0.157896104600213,0.0711785275170329
progressive,0.0753315790956519,0.112321136030033,0.104011631457068,0.298905418820064,0.166321596285085,0.0508125260748197,0.260030146816077,0.225898590359756,0.0277604682185292,0.141592825267003,0.0971868513356534,0.419753293674969,-0.0320424254360874,0.0151756417223262,0.367373729025296,0.115372475061887,0.0558143098024143,-0.296254683473142,0.126753222970672,0.11379235811156,0.212455907734015,0.184166450591034,0.0856261771718407,0.0202208876819501,0.581742918957204,0.0711504901724476,0.0451373903110971,0.033758930851466,0.199149665101367,0.113372947585761,0.0558315556966049,-0.0511399477095145,0.355605795868769,0.0788170413956148,0.0309558033366808,0.0571414070057576,0.0663488559563028,0.114239943961774,0.180996609271842,0.0072858348800323,0.257651888972733,0.100151416848616,0.100396187299855
progressive,-0.0118656231259356,-0.0080134643591483,-0.0641589480100195,-0.179682157709538,-0.0701432174821928,-0.194673796877855,-0.415378818366541,-0.247048119878307,-0.0149190148097589,-0.0415583074471466,-0.157189319861087,-0.397738799678986,-0.0454780288729312,-0.110773373962846,-0.542846877285289,-0.0195906156519763,-0.0973226007045151,0.333693848301067,-0.040488107071024,-0.0414566560476306,-0.144219888999631,-0.078766749785813,-0.0914562967844978,-0.0792952310592513,-0.330176153329449,-0.0306629347626589,-0.101117252055765,-0.030069667843825,0.0800545554020216,-0.0600740916307265,0.375809782643822,0.193946981245496,-0.269872216424747,-0.0660967385392319,-0.0145002197696846,-0.0024325826691756,-0.12176171663038,-0.0955853094034235,-0.0262989145411806,-0.0928720784434322,-0.253974049890034,-0.0703365668821661,-0.120311397380036
progressive,-0.0325015648247789,0.0480785763407776,0.0943652485324857,0.116601353749973,-0.0075866811310605,0.0108678689316633,-0.0542038195682571,-0.0428914780903718,0.0369909412152535,-0.052827139234339,-0.140202310789134,-0.114905265880936,0.0446825358904269,0.104282732650036,0.0456208972693501,0.0719124176557314,-0.0876729794090257,-0.311613360149898,-0.0664539653557106,-0.0091556815364521,0.0908533506908465,0.0902658751004666,0.0621465315912762,-0.187747741944397,0.160619182411437,0.0146398042096431,0.0325986376449117,-0.00014087611967,-0.0719910731622505,-0.0853880353366961,0.378250154414058,-0.17432494339833,0.046233727127888,-0.039302065358417,-0.0124894574933526,0.0329304612541588,-0.0073107824186652,0.0223908491235237,0.0063197506256509,-0.0540600542561186,-0.071914677600951,0.027296884612577,-0.0044003106554579
progressive,0.319896192037202,0.194512082268763,0.311816498480745,0.0764760668421435,0.132756479958884,0.176531365796644,-0.0376462808660994,0.261991634371048,0.12366004518061,0.289229382620322,0.137977984637715,0.371198502374902,0.166233824496568,-0.0487500343105893,0.0208497035412472,-0.114935713247212,0.135153513173426,0.3116366229004,0.36260285072935,0.307767739691141,0.223899560112209,0.335704795581823,0.364435967363891,0.125073753321514,0.171071763576051,0.285837890077955,-0.0234265817425319,0.242510970748406,0.21450539219707,0.270935090166982,-0.0336969812105164,0.0136514643438073,0.19416041218076,0.226774659126193,0.141848979981982,0.113142537256757,0.228219941443406,0.389254307899624,0.205004049576318,0.327718735951229,0.304983072458172,0.313221522166956,0.216125208500966
stable,-0.34127409425289,-0.222357195793283,-0.339019427288231,-0.420865578843912,-0.339885306276705,-0.473603210169514,-0.377324944948585,-0.223037897170104,-0.322448722242995,-0.404379827367742,-0.452523630175499,-0.355847405420592,-0.287634425168632,-0.202977673367736,-0.370763411165017,-0.337787726925246,-0.200876792085989,-0.376241113784347,-0.41828862479175,-0.3135931644395,-0.448266452957302,-0.32551905379384,-0.340596286607934,-0.232036748898818,-0.252931487054648,-0.327180814547131,-0.225472187341854,-0.213874462843813,-0.444740011911312,-0.250717377820962,-0.557273365086403,-0.343853967833077,-0.330161547799274,-0.158695031224473,-0.509562223992044,-0.222891352624088,-0.297873813596397,-0.311404121225966,-0.417431293019146,-0.407778833404241,-0.37364314861089,-0.408808134395889,-0.330112750807938
stable,-0.33947307745162,-0.325737651004793,-0.255546977613055,-0.209489257204566,-0.336892730573521,-0.173199321757488,-0.231579331520509,-0.35755398932646,-0.293713345951973,-0.365125541220691,-0.228153897583504,-0.169586722502346,-0.256777754792436,-0.265873832849724,-0.157114515400056,-0.0099420834111207,-0.384284614865111,0.0444668897958222,-0.26863528423649,-0.356323034014316,-0.158403664510282,-0.345197168697237,-0.243486708617872,-0.295352395186378,-0.0087140170842768,-0.258038347465351,-0.220750784214322,-0.212789841603077,-0.185035763628701,-0.0924011397306138,-0.159824704375017,0.126783023150487,-0.355792447519911,-0.107059334685611,0.0163355227085267,-0.0913376950323219,-0.243219444888722,-0.244097073786671,-0.268796156245537,-0.1157450688034,-0.312834095989664,-0.381138169143923,-0.394918147849282
stable,0.0563192938899117,0.0890096201847301,0.049445498856455,0.0918682817090276,0.118427616118708,0.0856950420870212,0.16537286133258,0.28922839720623,0.006776951660584,0.134586732673557,0.0119143395607507,0.245255615977033,0.202040572628528,0.171965520727774,0.331437639274713,0.0206835263414679,0.225225780613616,-0.0413791695457277,0.067598051913102,-0.0316817932562838,0.0204432125105699,0.120336458940965,0.0470150845258316,0.0333475858159794,0.149776744627257,0.0276312982476083,0.0109256994067227,0.0254968881690218,-0.0495240093972872,0.0854141388035285,-0.26985306454834,-0.0067491703892328,0.0249695538924636,0.0823276737902837,-0.0616762299880189,0.199664878505565,0.0630449809626211,0.057403475139362,0.132805447531877,0.0104070617695232,0.270093062801813,0.0462151415457733,0.0652518798663698
stable,0.0741437471799023,0.0075682722512947,0.0432509818328466,0.0578398344933955,0.0756389877647582,0.0545207320291347,0.114433752559669,0.0886185216048785,0.0163857272113493,-0.0041187386840381,-0.0034374788058716,0.20836413174144,0.0183179184996992,0.0230029808374849,0.473307789533374,-0.118275661972098,0.064760152119137,-0.538832129608468,-0.0650924673793854,0.084778499189063,0.134936633843981,0.0112039892629961,-0.0158873581655633,0.0150821356843224,0.357025932930381,0.0262881873031395,0.005990510436291,-0.0249820835377885,0.0877902201764406,-0.0456316619778019,-0.0511695538647679,-0.203970912893526,0.211164897310725,0.0385363979543413,0.118850386564424,0.0056144438567713,-0.0147456411353306,-0.0195904130540045,-0.0591360740252655,0.0268263271276365,0.0789378280251543,-0.0173766685877593,-0.0013745975008218
stable,0.171854387863398,0.348140987181609,0.143009942938763,-0.0357790621711202,0.210783570311406,0.120002242875319,-0.008918345187716,0.360656865006858,0.135956821629171,0.261223311901367,0.0673561330212693,0.149229221916404,0.0985585081636273,0.207068103497164,-0.116483798499742,0.220086622517988,0.477413856231633,0.304196721451724,0.232202416127861,0.150718412624115,-0.0593825662829945,0.400523032548264,0.133031858969099,0.211741832922439,-0.198898783477249,0.0801717785905453,0.129823041222648,0.191555547890569,0.0542935589661895,0.215084334061804,0.27862332621668,0.154614597889797,-0.125949093805758,0.236514444611614,0.0159634974187009,0.177177983629926,0.171816870400587,0.290671892554603,0.412213023578581,0.0608728422364538,0.150001355306104,0.085028786407708,0.201973865961029
