group,CD252,CD47,CD56,CD33,HLA,CD49f,CD4,CD16,CD31,CD32,HLA-DR,CD64,CD66b,CD35,CD278,CX3CR1,CD24,CD66,CD169,CD54,CD62P,CD41,CD226,CD38,CD15,CD71,CD36,CD49d,LOX-1,CLEC12A,CD85j,CD360,CD258
progressive,-0.0120412931193975,-0.0170017760723897,-0.347163225029846,0.0267782760268976,-0.10839924128134,-0.245607132239613,0.0034202531295101,-0.151862740353567,0.0806984227790778,0.0286270224368526,-0.0750608417618002,-0.132367904018111,0.0032370474340098,0.0667754084410144,0.0258978438965079,-0.103578577478843,-0.121804245162883,-0.0022191442404762,0.0739113200957924,-0.13368302198981,-0.0668705947560902,0.0013493108520923,-0.134578729585553,-0.0675789698523644,-0.0566737963885154,-0.111714419459881,-0.0315548710849699,0.0360146994274214,-0.367419452150981,0.0181529993921744,-0.0235058082963415,-0.0834230151635666,-0.0735069970407082
progressive,0.221201179528561,-0.0262370931780277,-0.007642899664971,-0.0478448270320919,-0.0357674634378118,-0.239353568597647,0.0088578415694197,0.0446169800423819,-0.212054920914693,0.335153149555241,0.24868953145474,0.23256730460427,0.0876162824335723,0.0564264179407013,0.0800849555436683,0.0859187353922582,0.105107395819492,0.123922492877631,0.0376975282672675,0.0570334267984663,-0.191258221515154,-0.226327166775088,0.0662843374412633,-0.0423052532766844,0.128855938832198,-0.395766508732782,-0.300256794953976,0.0405538164776815,0.211348826085059,0.0268765536494555,0.156535316365277,0.117367245163246,0.131926541445233
progressive,-0.118415916725945,-0.138685246835393,-0.179770134298944,-0.376439448311606,-0.108752277907883,-0.335983322486008,0.135094352084444,0.112768776051906,-0.335554715058821,0.272963904388722,0.268835013650401,-0.254907021673053,-0.0051241605555175,-0.321754507725335,-0.086287316503872,-0.137807621035575,-0.0747263042985873,-0.0548228959284984,-0.153176017074145,0.156301402452625,-0.213771555785364,-0.276065859415034,-0.179462920878286,-0.408963485168102,-0.0937782299242546,-0.629548795898822,-0.335952736550067,-0.0127213257166246,-0.0685624946179938,-0.371944278517637,0.0346580247397606,-0.135070836128665,-0.107402681026144
progressive,0.282984088067074,0.203118626213927,0.0340108384111089,-0.115870533784584,-0.0108260764052743,0.0145182249909384,0.350906980098581,0.436778819779833,0.019058190293218,0.491022400556075,-0.0290745279453835,-0.259371434183053,0.463280961611502,0.274140753313164,0.389981530761989,0.393222177270053,0.375978666143147,0.383308030153406,-0.410660051646384,0.195501285560195,0.147856170998846,-0.0737068914596786,0.261808626186477,-0.289772848247644,0.314919419400817,-0.451790755030719,-0.0573817913140525,0.11399075286298,0.270064152826991,0.177867958128132,0.0773127395854218,0.248715232431653,0.272960811909684
progressive,-0.155795299190123,0.188080896938323,0.124349821399779,0.429452812485349,-0.0431561912550278,0.128743550700561,0.107713529204312,-0.213480840772226,0.39996651148313,-0.0766857383561552,-0.0471792892561061,0.012838132875041,-0.310256296495217,0.0792917143877672,-0.207455450679728,-0.27350770262249,-0.110354828787116,-0.17573628226178,-0.0055310403224679,0.264612959609059,0.0591049177774846,0.272125837588203,0.0513778434770179,0.0624237186945457,-0.323414149089502,0.242033180243691,0.282921421482336,0.0297313340844322,-0.038758246588949,0.168967481586111,-0.102970977627847,-0.159626625638236,-0.0813056339516169
stable,0.230664939523926,0.0583187410689745,0.0566564934083341,0.0660030104197284,0.0426244427022302,0.157310059188982,0.251687368337551,-0.054679538076873,0.0006684854369599,0.266714362803362,0.123946073437043,-0.0338228977576221,-0.0075683433168062,0.142127728996363,0.215901384188913,0.241869540119146,0.0987380495485337,0.120621297769497,0.137942327607409,0.088442810342525,0.0980669936587105,0.0841656293642107,0.200021018411437,0.132344188494684,0.0363601722107534,-0.213273774494219,0.0461626573863795,0.068462601278578,0.104379714019388,-0.0448788553832074,0.147752178953382,0.230700326397055,0.178402863894526
stable,-0.353528939969155,-0.0610846156091088,-0.347110100936791,0.0699497075441045,-0.222662424844368,-0.119711790706256,-0.072439664973476,-0.313689650038202,-0.18156054513989,-0.228839968034719,-0.261897567601133,0.040197764510211,-0.311680654088256,0.0172478991365115,-0.143797918687365,-0.339691910871741,-0.385324007584238,-0.303296308370929,-0.209835056718905,-0.14910490590753,-0.0795030989728696,0.0403104787554908,-0.241099760879021,-0.133604508934046,-0.383579401868854,-0.266737765895876,0.140759116074661,-0.19469313006682,-0.155113386150587,-0.221953121083831,-0.237974123908604,-0.351748223532301,-0.363188141229149
stable,-0.054424448912586,-0.356208690750951,-0.0772366382681795,-0.112439544487963,-0.479345887519683,-0.238933078375866,-0.486604088770709,-0.290688286729174,-0.120431681325517,-0.124414674563439,-0.605379727480153,-0.284572112198389,-0.110043208332706,0.344160833862471,-0.0150824670961799,-0.167666370221716,0.0216630512332714,-0.0251740728210968,-0.181723121418439,-0.526338991942675,-0.220414076595859,-0.301340738713444,-0.160332423345256,-0.101416932854864,-0.0879138498565205,-0.168772188262211,-0.104124630794236,-0.486939250133415,-0.140230719527478,-0.213673354723607,-0.454500095518796,-0.112702423468919,-0.0910239084420427
stable,-0.0899073925748426,-0.259025307373765,-0.0044943716683819,-0.335934574811163,-0.268147338049386,-0.085545828291433,0.0409462714310981,-0.103809760406182,-0.223112375608881,0.221527634197965,-0.0593430112140618,-0.29842867734247,-0.0553677921811305,-0.064480119462979,-0.0771225930582839,-0.135871353807249,-0.123192638120665,-0.0116216870452652,0.0685097514576112,0.0022431553912265,-0.0814254413017602,-0.0865451590588555,-0.0951008140981481,-0.233627457347731,-0.0744770144386937,-0.425512249275367,-0.338933781388016,-0.200888421345104,-0.0223659471565932,-0.208483638075263,-0.090826089965206,-0.076195515342186,-0.0991254042716611
stable,0.032623802003899,-0.181116569946092,-0.0173558960853095,-0.344040316981592,-0.203559555040308,-0.14140324298931,-0.158014185209239,0.240330043286893,-0.27759496174491,0.067120473663508,-0.216679064924907,-0.419363205711161,0.19412333682174,-0.0819088301352298,-0.111650435026089,-0.0280496877219283,0.0506611940490628,-0.0349742550012719,-0.304616818046689,-0.195329325435054,-0.157508437354182,-0.10530029673702,-0.103907962978074,-0.340603466500554,0.229736519121,-0.234652739286061,-0.211708470870316,-0.16145876982959,0.0003713363225555,-0.261507646813484,-0.125393078032696,-0.12949345042098,-0.102126287595131
stable,0.148789598557537,0.0684668177091493,-0.0430277281227512,-0.0450308398745322,-0.0229594182924889,0.104528363846649,0.0832639087041506,-0.343398985399713,-0.223161389216567,-0.126242318510851,-0.192075206881844,-0.186362554025518,-0.268232058508936,0.0129781642183911,0.138364808087269,0.20721569883001,-0.0181984196788388,0.0414816555853075,0.08946520294689,-0.162936048442017,0.0914615113878558,0.0581334096283648,0.116229821083686,-0.0742903490749827,-0.156922537429151,0.0184138104702228,0.0055034034981296,-0.145404975437122,0.10363742038692,-0.0713340406817683,-0.0946442142619587,0.0991189895318889,-0.0743892629844345
