group,CD273,CD275,CD33,CD34,CD14,CD279,TIGIT,CD326,CD31,CD185,CD103,CD1d,CD35,CX3CR1,IgA,TCR-A-B,FCERIA,CD254,CD38,CD71,CD26,CD144,CD1a,CD36,CD305,CD209,CD307d,CLEC12A,GARP,TCR-Vb13,CD360,CD224,CD258
progressive,0.164091945403471,0.112079013026678,0.17960605199452,-0.046755576785114,0.123294627797166,0.0135076510840755,0.129873012027824,0.150792854670327,0.0415571135135837,0.010798420757079,0.174435957609644,0.0607277080165132,0.0963715217065089,-0.0232699424032018,0.177403826753126,0.233135952895145,0.136518663420969,0.076488180221661,0.150665030482354,0.137516531130672,-0.0642510511717192,0.06392468244491,-0.0699252676913177,0.0608092094754224,0.0556052847374137,0.0974891411431712,-0.0025849191662589,0.230431280327836,0.157674225336049,0.200666253058321,-0.114749998072367,0.163881284488538,0.0600090745140902
progressive,0.0807235017161619,-0.0359123248290954,0.350187519563252,0.0622383504829333,0.0487338589305307,0.0990808103749163,-0.0317751784232913,-0.0525646540205549,-0.023448336671885,0.0636579912894129,0.0399021492511582,0.0321981091871476,0.440252174835952,-0.002013058128381,0.0857313365576473,0.0919448821107429,0.0392359299184835,0.0811280312398939,0.280344454301659,0.0688056583284161,-0.0516271505865311,0.133722636190558,-0.0326118478180496,0.0096722055538791,0.0154348433036282,0.071592167536048,0.10246181180249,0.0739302873127618,0.0660262735596662,0.109763694947922,0.0049026791013267,0.232128576361414,0.0974983584927238
progressive,-0.162126202893752,-0.134272815020359,-0.519808909288501,-0.169864502027913,-0.352334886992166,-0.186645726682957,-0.240069810130711,-0.0060219701265449,-0.4798146575941,-0.112117020943898,-0.099157343485828,-0.302517354464451,-0.367241092950041,-0.270943728291628,-0.289563404076036,-0.071617071437596,-0.202884000531565,-0.177484274625132,-0.357313298716379,-0.357065738152843,-0.163944528992137,-0.212907431521978,-0.233639241752801,-0.517437737551958,-0.467727055963501,-0.266910806095671,-0.25545052626862,-0.392197957177986,-0.195599743171888,-0.193583218224734,-0.158947179464843,-0.208250925869975,-0.192337993962374
progressive,0.133941040551934,0.102616959511215,-0.118332793901591,0.0851111278727876,0.112890506812436,0.150525614582408,0.113798316891918,0.16783442763099,0.0852408572712285,0.135732284583409,0.2720632050871,0.0144552914678636,0.219244060698194,0.311475706880051,0.20423274509238,0.100603800741653,0.22242920396323,0.163759071285253,-0.313864086450108,-0.41264598883532,0.0982790120527329,0.120476655741893,0.215388791606355,-0.0082489709438571,-0.0911261139941291,0.142789252238317,0.223054879928895,-0.0037018250259378,0.210327568423189,0.145198999994534,0.316491191912919,0.228237291695079,0.211978956856825
progressive,-0.156448623870946,-0.14308838625391,0.317970032213097,-0.225285197419306,-0.077471716623962,-0.223638230723363,-0.117443387195351,-0.0801032641445093,0.20381511132555,0.005532219559391,-0.176954833222117,-0.101527412155887,0.0438705614502338,-0.258058770619557,-0.2198921089967,-0.122310694560253,-0.210893958884369,-0.181256469821567,0.0709776048551179,0.0886973493174508,-0.0808484237410939,-0.0762850610994507,-0.172394471849182,0.344655668932073,0.21586769154046,0.0281532527551987,-0.198387692098947,-0.0120789774992852,-0.0551930270398181,-0.186064215634551,-0.0519378098343159,-0.0313923718271086,-0.076616216946967
stable,-0.179158946991807,-0.0074037350752381,-0.0940664011840141,0.025394880293873,-0.167146514518826,-0.195600034815467,-0.0843014726723114,0.027603337178004,-0.0716644545309264,-0.194475789480326,-0.0926393819316962,-0.127501095674011,0.0329992042454528,-0.105863601933818,-0.16747375166908,-0.0833455107361047,-0.211322634173705,-0.144166122634298,-0.152305029339214,-0.486150837085305,-0.12398193719056,-0.177249122197253,-0.12227236578275,-0.0169731404095475,-0.086996457437042,-0.127922564614984,-0.0879461417452844,-0.226825846024833,-0.119073461155925,-0.158022243464338,-0.127790337272611,-0.0973400536540308,-0.197543915104317
stable,-0.0599606123559149,0.0111819912571382,0.142310558522633,-0.0671116641444112,0.0496232966917236,-0.0855685299279895,-0.0595067517323915,-0.0367779528950962,0.0412183231944347,-0.0086440234365087,0.0816176580218613,-0.0349497617330734,0.132341916363982,-0.0853655498057772,-0.0623956572543677,-0.14115253868078,-0.116576195165525,-0.0429181887005685,-0.0016993277739757,-0.114427671179373,-0.043475890749261,-0.0964521724569103,-0.13856274390165,-0.0237146559826932,0.129030749727746,-0.0470860787298817,-0.040187936112287,-0.0585269636836585,-0.0505665254857735,-0.15726393697007,-0.143910799941153,-0.0429532038349805,-0.0697614030769929
stable,-0.0443990952230533,-0.0459057821924704,0.0224470075855506,0.0120137997786132,0.089197341278575,-0.0405944448069097,-0.0940454850622073,0.179978242180644,-0.119828592206792,-0.0135448231864491,0.0733949020979483,-0.0026724782118743,0.257453254612379,-0.0577746550830788,0.0265769994727,-0.0752393173171285,0.0456781257222263,0.0447841075416093,0.0069515742141799,-0.354278815459955,-0.117489090359517,-0.0144032081303132,-0.0007581120914348,-0.0609378045306485,-0.138336688694648,-0.1630461915071,-0.0353064824754215,-0.0610019646247526,0.0457261356023384,0.0920567018328856,0.0182348136862337,0.0862968135640298,0.0602941508639788
stable,0.0449004879790347,-0.0537451421979819,0.0604231681718823,-0.0699256524027215,0.163191116522601,-0.0017785650499221,-0.0590877466130939,-0.139145463048588,0.160456175003594,-0.0055891414408559,-0.0607913644656377,0.0608279451454463,-0.0420459580431297,0.0957858712594055,0.0711370713934389,-0.0019938082258873,0.0394833912259433,-0.0015932797727214,-0.0935019890659331,-0.255426470017254,0.0105389679521033,0.0771246513620228,-0.0370864144720815,0.0890494050383263,0.113388200628797,0.0012618687210789,0.0378960752480943,0.001849556242802,0.0458111294176239,0.0584652336699642,0.0094207932141372,0.031165737840104,0.0177923691361285
stable,0.0404564057883353,0.170123540778294,0.10940309028656,0.17085333747632,0.180149720325154,0.105448885626281,0.102772451150413,0.0564907098929388,0.0965870117027454,0.180100194820588,0.104276933876652,0.162247056877583,0.542207911962157,0.110634012153247,0.195130055864289,0.133762705935102,0.128141536331783,0.0630349061012976,0.22665290800342,0.347179239201041,0.176118196714051,0.156368604422114,0.201962988685783,0.0815493147416603,-0.0911031073243077,0.0048954507902281,0.106469755248626,0.225137478075088,0.144757020175347,0.151726629485365,0.004814123237487,0.219914650734269,0.144321613532596
