group,CD137L,CD155,CD52,CD3,CD33,CD45RA,CD7,CD49f,CD4,CD16,TIGIT,CD146,CD5,CD32,CD185,CD62L,CD161,KLRG1,CD27,CD107a,HLA-DR,CD1c,CD64,CD1d,CD314,CD66b,CD35,CD272,CD58,CD96,CX3CR1,CD11a,IgA,CD66,CD268,CD54,CD62P,TCR-A-B,CD122,CD267,CD41,CD163,CD309,CD2,CD29,CD127,CD15,CD71,CD204,CD144,CD36,CD49d,TCR-Vr9,TCR-Va24-Jz18,CD158f,CD94,Ig-light-chain-2,CD85j,CD23,Ig-light-chain-1,CD82,CD88,HLA-F,CD224,CD258
progressive,-0.187860253242947,0.0232840657984259,-0.357313539401875,-0.156282353976733,0.195586105084581,-0.071266631715809,-0.187896973118848,0.154488539766072,-0.290661860430523,-0.0794214080046989,-0.084862201188868,-0.146140926513043,-0.117735186425183,0.0574844302002837,0.0265076310153773,-0.231853599266415,0.108005714337508,-0.127360407631188,-0.117219301351567,-0.185094549164593,-0.180776983688015,-0.218115834280111,0.327821844280196,-0.02940222218934,-0.016823460969079,-0.0813613083159176,0.366084190351989,-0.0864639871993683,-0.150349331350872,-0.211696905242249,-0.139613067965092,0.0388027120870013,-0.139214234088311,-0.156626267519256,-0.349862404122911,-0.13525498637882,0.23111358256642,-0.145337959205409,-0.0429157334685899,-0.303205922775417,0.311295886583941,-0.246106766385573,-0.191884062822683,-0.202051602973429,0.0647412505359993,-0.396382202251615,-0.101766942990154,0.40229880568674,-0.142156331016424,-0.212877768608339,0.290928396769406,-0.0897776977980501,-0.120013961766668,-0.161124175973574,-0.207111086457938,-0.19236135405691,0.0508514757292333,-0.0454910784474983,-0.215730749014607,0.0053400641994497,-0.119467993569892,-0.116360438718994,-0.0331487279012464,0.081730133208317,-0.141576598532364
progressive,0.0453683782535333,-0.0938321169818855,-0.146452679575982,-0.0389901132952023,0.216775042448606,-0.142351771743751,-0.0214398872611927,-0.0605614791997205,-0.193290058599668,-0.0956216774459976,0.0635691738699998,0.0395323360765048,-0.0114569522190262,-0.121121991798844,0.073656110929196,0.0211881430254447,0.0117275878213505,0.0322143309356422,-0.143281857477905,0.011858451565371,-0.180821604006931,-0.069690011548631,-0.0869456735330868,0.0055765754025979,0.1063626205536,0.0534991062707115,0.462412111082335,-0.0376752217151802,0.0176848542838281,-0.0368155877148846,-0.001148186291296,-0.0848946398593383,-0.0013361698953887,0.0890945196389433,-0.0312084008771888,-0.422907735132496,-0.205447340942667,0.0212602260058757,0.0488854738581715,0.103181815081167,-0.281367517440331,-0.105223212167692,0.0733167988301741,-0.0552537893304607,-0.133680894638888,0.0313448613763293,0.0776807284572802,-0.205256222301079,0.0047753782041885,0.0311951592291902,-0.107098321661963,-0.299013518406958,0.0892408736854471,-0.0118411351994161,0.022647443153396,0.0765556623895214,-0.0510125314998895,-0.121952395823319,0.0308543276722062,-0.0593535351072059,0.100030726724473,-0.0455167639690417,0.0323972515705115,0.216778173129845,0.108092471861115
progressive,0.0804285841799604,0.0100050257804114,-0.170168036634494,-0.108082938394975,0.127497388015355,-0.271696959975446,-0.112285601266653,0.16253503832731,-0.314463269808273,-0.188674435917675,-0.0494667908960694,0.0745472344760065,-0.121875544961802,-0.107911684618666,0.0218477241258657,0.0143761940104009,0.0993541313037855,0.0424492261243634,-0.0771036198330923,-0.02806063332522,-0.456619328716923,0.0149414114977224,-0.0402560910531797,0.0619646102425832,-0.027401565656367,0.0374715430259767,0.450877166404829,-0.018863252376851,0.0982249192428814,0.0484252521708286,0.0874207396786933,-0.0663142776697509,0.0939414264665983,0.0556710461778541,-0.0111620536805831,-0.157513257521936,0.185904269413126,-0.0317985068059368,0.122742508469831,0.0373651759695641,0.214013013490445,-0.105422217237431,0.0922974639990863,-0.115730859966095,0.0387759771280573,-0.0726933694301359,0.0504345121080215,-0.0296614126024445,0.0474059777783762,0.0392658330185711,0.158460272155045,-0.370153509084622,0.0651290275553389,0.0602153055370259,0.0954974387276638,0.0102258589713408,-0.0700415147874468,-0.174087053082502,0.0352537571496253,0.0333221027243188,0.19137607753306,-0.0343590055470065,0.0760725505736531,0.200561907811945,0.0957374952296243
progressive,0.078189112824156,-0.0094865439354554,0.112468129900759,0.231151386275303,-0.127857140727817,0.374543335685144,0.35115373306698,-0.128931582905854,0.103984498916426,-0.156455594543906,0.139253441996045,0.136583506710775,-0.0232642943144679,-0.0472417874910557,0.259017940012788,0.095006471566178,0.103647261882569,0.19135979605056,0.0810166323327379,0.15100453874301,0.15923569213953,0.161458781318514,-0.0008894798944044,0.142910678069927,0.200812003574301,-0.286352099868057,-0.143144456248529,0.138565717594266,0.152497780433544,0.0898168936386941,0.20372555793994,0.118070583626567,0.118640305604311,-0.150170021512084,0.0563544506946496,0.155995002932974,-0.106977570709853,0.193540389611675,0.183878651947971,0.182957362224159,-0.0556511613016042,0.296957400231598,-0.0666754386998126,-0.0627020026619931,0.0520025708868994,0.206953271196712,0.0542698311344862,0.278436654105996,0.235338219764172,0.170270844404278,-0.0430228057870538,0.0950171581865601,0.233711838321793,0.115374124669901,0.183919567952997,0.198145699261883,0.0216051470586807,0.154968289451386,2.26494438947273e-05,-0.0131086333462825,0.117972500347404,0.132189333698826,0.194348578596083,0.0309828255697219,0.0635991020508364
progressive,-0.366878574743544,0.222354471512902,-0.287303479634521,-0.0620797894628144,0.333878622584122,-0.084105681050133,-0.21833259138187,0.0594349985227907,-0.0433240543470746,-0.361566003325303,-0.217672868901516,-0.0912591578936406,-0.247485487543039,-0.245738262700366,-0.384989831515169,-0.147891150373584,-0.0074390855557732,-0.374789042147753,0.0266098247080664,-0.265619784972027,-0.274188262134315,-0.423122000435815,-0.188080671561444,-0.189005587140126,-0.372770886470808,-0.317447798734455,0.0706605981651163,-0.285046478162098,-0.382241994055063,-0.0669530785815139,-0.39623035367647,-0.13339830521682,-0.201988221706312,-0.281793498351895,-0.192717151433434,0.0586567967334538,-0.0167959875617589,-0.10127424205015,-0.366042226318383,-0.258563768423616,0.210713393541087,-0.0522562570472693,-0.0323251720376899,-0.0745933254872821,0.0104884215507474,-0.268359037957751,-0.433397284951293,-0.159635806880224,-0.212550909420254,-0.210797041889513,0.31569608646178,-0.155682893794412,-0.386878442551268,-0.266766314651331,-0.262539651002223,-0.350458993182855,-0.271351998639795,-0.358227263560535,-0.394949722886818,-0.247445954357618,-0.219590217017343,-0.297163905002071,-0.0995926366541782,-0.199040827787933,-0.3655372877284
stable,-0.117357390944953,-0.1384002477918,-0.233146917661603,-0.365130480904777,-0.0486258945871206,-0.177113151469622,-0.347801857464264,-0.0241161453059697,-0.352307365758013,0.0262338519754902,-0.275282318992544,-0.103792955612664,-0.361976671055335,0.0137182106507648,-0.0088406064899525,-0.234338829999463,-0.0659296976058897,-0.0870121930740148,-0.376223282777504,-0.0971831796271528,-0.165661272048943,-0.0048638739915275,-0.142841812868446,-0.162285080768264,-0.173065425299627,-0.0115279609066539,0.162105465532928,-0.12828472601285,-0.135058895142141,-0.183176626304532,-0.180132606647385,-0.204786448633901,-0.0531579784097483,-0.143315709280709,-0.0906548426265648,-0.0276467807464527,0.0512286094171626,-0.251856880409828,-0.165905363735573,-0.0540365480436955,0.125250660007675,-0.189368972523097,-0.070353726568232,-0.320802560366396,-0.119119204946559,-0.15478307137504,-0.0542920344693038,-0.226472041516465,-0.191311659592038,-0.155849353523891,0.0074485465672941,-0.180935157913563,-0.0999805391225821,-0.181891756261204,-0.182224702018691,-0.13985495478183,-0.0952639652198921,-0.174533062732379,-0.144319683660399,-0.0406358314976008,-0.123743703772466,-0.131525956662487,-0.129768117898923,-0.0915688094512578,-0.157045183963146
stable,0.0474912929223626,0.1640134880781,0.113233194933956,-0.016679410170261,0.109362935390791,-0.0973812597422262,-0.0546189002511245,0.214420955919247,0.203085590163591,0.0929937045840359,0.0525489155569976,-0.154681796812311,-0.0047828965443724,0.197155262571405,-0.0502827675067732,0.118419881427467,0.210959370279794,0.0231436924944292,-0.0293968408051682,-0.0329365661672859,0.287620132386414,-0.0397978448287363,-0.0551409468115342,-0.0591545624007968,0.007679509269341,0.0315082106971668,-0.0111799365359656,0.0539088158115876,0.0327061272814462,-0.0202956727343302,0.0700847701227907,0.300928992763179,0.0183869065892579,-0.147972949967386,0.0978734237910527,0.421050934672226,0.228354184425379,-0.159662941306359,0.180953761751351,0.0984301918945975,0.27294275160182,0.0386073334237358,0.026313574818578,-0.160207341265769,0.232780189547591,0.125968137571467,0.0164134642098835,0.0429604761080918,0.0363924872528273,0.0691612042896326,-0.0701559742321476,0.146982442953907,-0.0032566635278472,0.0881024445721512,0.0014224672471199,0.029390366169761,-0.0145900881375033,0.0767070953380494,0.0843586109453393,-0.0408592680174656,-0.0089386226186854,0.188046357058474,0.0479520975235695,-0.017641220465869,0.0405285468351703
stable,-0.0539920330114433,-0.0146668924184071,-0.217329977458125,-0.129545652622561,0.0605179262481964,-0.129305689958578,-0.0241781615944185,-0.0643278104988021,-0.295200550670253,-0.26636624280617,-0.0980096563331826,-0.0189751041409395,-0.13943320065334,0.0777415379660209,-0.0928826608991766,-0.133048101122982,-0.0736473718387035,-0.0430503894252537,-0.127962864431235,-0.0514182991021155,-0.403999095078791,-0.162263406761504,-0.130785585840284,-0.0452338810932553,-0.0198962312327997,-0.066443543611513,0.520489788551423,0.0314223707811567,0.0318664944175276,-0.010186569163781,-0.073517771555535,-0.0841742211813659,-0.045436386752384,-0.008658508373349,-0.0504944844839103,-0.331510683929616,-0.0078549992025773,-0.0850803809373576,-0.0982515798312297,0.0621207856095006,-0.0454028928292896,-0.206292850447629,0.0449800316061903,-0.215065714382275,-0.0800053560085348,0.119005664424575,-0.0460888253564836,-0.125894152232851,-0.0455025163330509,-0.0606802980669783,0.102631916227932,-0.373132197197821,0.0619127111289251,0.0092773149713398,0.0438200495123322,-0.0898679200987943,-0.135886861522553,-0.265318870536249,-0.0230355524198034,-0.0911213092906533,0.0886554102184694,0.0673926436834424,-0.0239260824551743,0.0543626913924803,0.0245887394739273
stable,-0.0211511403714646,0.0251524262787269,-0.138336193256169,-0.0072995911986786,0.0143824348325461,-0.0573726234517404,-0.0043958319185694,0.0064468589586662,-0.178840262077776,-0.0485806782564817,0.0672338615973681,0.0348362743813866,0.0530903481742091,-0.217837796732157,0.0148309027861257,0.0404202819527709,0.0062810318157312,0.0790175643993831,-0.0152242557271771,0.0290484668657344,-0.580402376219199,-0.307016588039453,-0.0174303486673497,-0.0419485297525445,-0.0570948366033284,0.0869654811657271,0.331587320766127,-0.0503457834622639,0.0438137468690317,0.0448679692646278,-0.0233682580351874,-0.260495591811211,0.0355296339873327,0.0707679972036388,-0.0259840886152916,-0.473109818272645,0.0310766382051359,0.0525908836617017,0.0208712888400115,0.0348221332400203,0.0188129558769171,-0.152174758172059,0.0820278541911987,-0.169506167391184,-0.183396964356738,-0.0857408990223844,0.143756130186088,-0.0188171121236151,0.0403546096162383,-0.0141574119114076,0.0458032038795891,-0.345411354789332,0.0043632804529925,0.0073695202412927,0.0612560423379819,0.0025554354664149,-0.0996221059502621,-0.21667435481645,0.0934884570521208,-0.02660919395889,0.126245884939933,-0.0212029431192031,0.0907296117348016,0.0959057236329927,0.0663750647805594
stable,0.293136766914528,-0.0929105984323159,0.122202961988641,-0.0437385402838501,0.184806558890573,0.103886492088553,-0.0159860439189016,0.140197179746535,0.0710200003935576,0.328970374624808,0.306269307807361,0.229503925354857,0.0713414512968538,0.386268710222732,0.245184224694621,0.104246623841406,0.166780641867658,0.23156171188749,-0.116119158929279,0.406280112288393,0.243479959825215,0.069317796208081,0.144475361992267,0.277265092815041,0.267004755025221,0.421593840655037,0.319718656275058,0.331546620819427,0.348147729985512,0.176802127037603,0.300064934511692,0.155744214947833,0.378611722249125,0.50653914078426,0.238412239033709,0.212298966184181,0.103167076600284,0.145390385554308,0.096776006649993,0.188588554181695,0.0824019119930971,0.0092337826108338,0.226016123224853,-0.0648389143956411,0.175301965253403,-0.0199967596097709,0.371138770668759,-0.111411592852365,0.296988759301831,0.134906809876685,0.191003628438117,0.225310724811178,0.262232097084604,0.199036801674467,0.323693604147111,0.240244857343524,0.309719916174558,0.292985637548495,0.211662515523506,0.340862388669829,0.372432842653711,0.410785142344188,0.366426988573317,0.278254873323307,0.385028977304102
stable,-0.277582717514696,0.0446177371408164,-0.482215256685572,-0.347341742012566,-0.284333743985183,-0.204048745697448,-0.515025849456518,-0.25755584076747,-0.420885086163247,-0.115756011505953,-0.36895364101694,-0.381974431166359,-0.416494657919186,-0.256447546046082,-0.220104206609435,-0.51645717658746,-0.360680788705919,-0.264367835651828,-0.574589558266381,-0.272777879954948,-0.271182747496536,-0.0019343828057799,-0.302459732345107,-0.378669763003867,-0.171670397650404,-0.0434486223465068,-0.109231722992804,-0.364228330107898,-0.308947574334529,-0.426153569891406,-0.185372990575591,-0.371534488050242,-0.322832039403588,-0.127576626397883,-0.0309704131485904,-0.248874552159755,-0.0620809617336599,-0.423993980049522,-0.322422468060826,-0.407731245758281,-0.108430275936758,-0.429210163188754,-0.386636837002184,-0.45532698280758,-0.377793142761491,-0.238375547760122,-0.0198783444530223,-0.37920276745368,-0.387882065741648,-0.368119627870702,-0.265735768909689,-0.328175702538299,-0.350011021682465,-0.375471543208627,-0.402499410533899,-0.193767863027043,-0.370894541070265,-0.368632137696848,-0.307327228000714,-0.363278990856198,-0.222052315170626,-0.360738893938009,-0.363537645040485,-0.278899248928362,-0.439689369733802
stable,0.0967317427224547,0.0940187087978429,-0.280076288983344,-0.0139454144948293,0.47826582642894,-0.0953749024986198,0.0265535654874895,0.380214044022414,0.0799589071721515,-0.298525014808112,-0.282892723385531,-0.146043942052765,-0.0561320458625666,0.0737897554306153,0.24463186440672,0.124388457288168,-0.0457209814458445,0.100559684296392,-0.152665848519837,-0.0290100641705956,-0.221539137540705,0.145494166491754,0.36328681111087,-0.100277682463372,0.0067714214698715,-0.0946007126887397,0.58605362575363,0.156701442551828,0.111600959118302,-0.08127698496966,-0.106541115234533,0.0247272250013285,0.013517705500009,-0.0365842483290253,-0.0955993879162593,0.134591200227237,0.454294773742963,0.0293212237777784,-0.033746710744462,-0.058119584441134,0.413989026729054,-0.0718223400835199,0.0085984686968355,-0.0041494502976516,0.359666281369238,0.0397575834291461,-0.029011227055888,0.152965670786444,-0.135709972043262,0.124825801213281,0.442993398263171,-0.004378287035745,0.0540358957020739,0.0566778948184602,0.0026855917350252,-0.0348121588708957,0.108033134499666,-0.162247690643438,0.0277489534692885,0.0220414991254769,-0.0444880787436213,-0.167625090996742,0.178137988730849,0.3814034509003,-0.0062212318298738
stable,-0.163325619146987,-0.38688546987375,-0.123461990815736,0.0306359394649101,0.0208839517287069,-0.218864804420561,0.0011208572823692,-0.193080485395346,-0.029923812733691,-0.0664680919257132,-0.20865114515992,-0.0363108688495074,-0.0342924157135195,0.197595235344895,0.036295775089359,-0.21522505712733,-0.0866738524415286,0.0259607034955265,0.0412068187367859,-0.0913437921245269,0.19153690754433,-0.098971404992147,0.200738962604779,0.0149386390703149,0.0088937248589113,0.0120490456317786,0.0696101817715323,-0.190176288429766,0.0233874847806057,-0.0324943979912384,-0.0598666373787856,0.117167978044081,-0.0110071864808389,0.0172727432986987,-0.352425870596527,0.23498158403935,-0.145675324762091,-0.0647385776695373,-0.0754628575672687,-0.17264107229845,0.0326788828049297,-0.245955674786703,0.0872233629621223,-0.0466175567060938,-0.0202367589966853,-0.376256629012177,-0.105893637404526,-0.245224062549781,-0.205696029754999,-0.0584057874773085,-0.100883896437521,0.229025283941285,-0.131473684319429,0.12288133410077,-0.184248972561437,0.0134833035099218,0.243078468360979,0.117552158772766,0.0722627918738224,-0.114300191577758,0.0231384595987383,0.0681478628927803,-0.0993955209377659,-0.0280490146357887,0.0014561834310956
stable,0.0900627713355003,0.104765250608986,0.017168095200562,0.0382758645382205,0.183864539833922,-0.21589797853379,-0.0247053698006445,0.288162939153751,0.207285656642065,-0.0955731460542036,-0.0111122803096578,0.0356632756411929,0.0159963691043382,0.187139388452064,0.0490990648837824,-0.137478670123251,0.0556378070251707,-0.0536781285452875,-0.103245712862557,0.265802358663461,-0.0272330234035118,0.0297885367736735,0.111254920549317,0.020994383917949,0.0500148729317239,0.0100311159046561,0.263958325633299,-0.0522016358884548,0.0889891684913357,0.0074124202748437,0.0299180613040878,0.0812906114595321,0.15968293259011,-0.0092017713833226,0.217425808972753,0.219838793558901,0.326882364197925,0.161293470684991,0.133255076437274,0.154245237027929,0.327178254619955,-0.182681270624973,0.0722159786600766,-0.176495671543824,0.182667328424411,0.0925413559232895,-0.284789472455829,0.0032421314290915,-0.0845070071834027,-0.0199665356932937,0.208817710013939,0.182108120364638,0.0343459690491925,0.045237791169894,-0.0299225123781372,-0.0532772876853354,0.155559174297598,0.0765999223398662,0.0360630562697613,0.0836458197702327,0.159029904483005,0.14984546787037,-0.0438909263628991,0.0905948034693397,0.0907613148805583
