group,CD275,CD252,CD40,CD33,HLA,CD117,CD123,CD7,CD49f,CD4,CD14,CD16,CD31,CD5,CD32,HLA-DR,CD1c,CD64,CD35,CD272,CD278,CD11a,CD54,CD62P,CD41,CD357,CD226,CD29,CD49b,CD18,CD28,CD38,CD71,CD1a,CD36,CD49d,CD305,CD133,CD337,CLEC12A,CD150,Ig-light-chain-2,CD85j,CD360,Podocalyxin,CD224
progressive,-0.0033590446040636,-0.0671777405608494,-0.0639599784175594,0.325217454584842,-0.198453894130009,-0.118401994689477,-0.366810001888974,-0.125929874194045,-0.142616968394709,0.0176646794382646,0.0279755842802303,-0.293604371006178,0.0518209812889367,-0.151484724640648,-0.0068325705425277,-0.231068872026788,-0.0577432643842213,0.317592751968081,0.595500106557984,-0.0764023126769747,-0.0962711141187632,0.114119821770871,-0.148755386425617,-0.0306863780155362,-0.0908711493853027,-0.135991768645207,-0.182598852233349,0.0209424100077844,0.0715226181758426,0.290595674881499,-0.207099328009825,0.183509448073591,0.2851648853124,-0.184378480473268,0.264613994143294,-0.202750403047328,-0.0063142743072806,0.0650561968392352,-0.0279169953173381,0.378200641684351,-0.0355360739062061,0.158500583449403,-0.123690183057002,-0.116930948340874,-0.0577129874569324,0.0902162787201272
progressive,-0.0987400885203769,-0.0114858588067235,-0.126156818360829,0.263745548667955,-0.318864640846363,-0.0350209277489732,-0.25804165194043,-0.0448443832143703,-0.0712091907060005,-0.234226208272496,-0.160875213859192,-0.21262955442056,-0.196144968961372,-0.0954236050491052,-0.36746639051397,-0.362121441371037,-0.127954710505501,-0.159260960819136,0.379056521607032,-0.130800326731779,-0.0491202116424703,-0.193149248306856,-0.588096200885373,-0.233893545593725,-0.313813682177842,-0.107786279427198,-0.136628943993306,-0.165178027671418,-0.125315806368647,-0.0134657625581079,-0.0367419290799624,0.304899453956961,-0.0571505971720101,-0.10896593743802,0.0349753434536655,-0.377327179462953,-0.040700292919412,-0.110115664919575,-0.106306288518149,-0.0369766342636242,-0.0925976075045989,-0.130473048059168,-0.288750427023413,-0.0883214115462734,-0.017270874688945,0.136973452698378
progressive,0.0455427962137421,0.0113621281178576,-0.0654991351179402,0.0217123702717543,-0.291444112754444,-0.0102904834356032,-0.033484623026981,-0.0683776822513267,0.195417368642111,-0.3954476663738,-0.159434352955274,-0.201386086906914,0.0313315736569167,-0.0770967591710993,-0.365623285892574,-0.650039466270986,-0.0235263216637109,-0.119969113610871,0.353532072432351,-0.0600764195813189,-0.052533305933586,-0.148597831328359,-0.38186075457052,0.171740293723184,0.180696206925333,0.004851149381713,0.096229472667,0.0416148557377997,0.100242685319883,0.098409392637549,0.0484935916265948,0.11154247432489,0.229277227678837,0.0232445680698728,0.0844551939522407,-0.349081346926244,-0.14366716375923,0.0767525351702963,-0.0098926397991899,0.046326393282178,-0.0109115968567071,-0.155314597616171,-0.303983002340931,-0.0447799058576723,-0.000971320128663,0.100789131680932
progressive,0.363415204320739,0.36422254506724,0.206262292400283,-0.283597347945479,-0.0436832182952819,0.472168181104851,0.149457843256501,0.437881886437953,-0.0649801101754153,0.391579065987387,0.146702222365139,0.266529592826503,-0.0430376789556433,0.365501519097208,0.357332245232766,0.11251891922403,0.138480901781049,-0.210260404683374,-0.0391951743230914,0.244649436242542,0.372217493390869,0.201881807790066,0.250833540490293,0.0477564722367982,-0.113526023569466,0.267333026612644,0.375908128252033,0.0445040643938001,0.243807900717288,0.0197741570280999,0.30869483196371,-0.20796659679804,-0.114788465169179,0.325074388960512,-0.114050597174533,0.234274392023214,0.0238147964775705,0.272478589613679,0.383857434362037,-0.0591209862851365,0.274611344129776,0.026131768020057,0.221044971025881,0.373867400540626,0.368774480783789,0.313562973934477
progressive,-0.150139822723254,0.129401062411643,-0.0416127438920495,0.353719851310977,0.140564635056192,0.093969578811233,-0.0515696638643588,0.00929371029172,0.0486049196538377,0.0555685051967376,0.0556961219575633,-0.151062746250525,0.22338826925429,0.0505017460111898,0.0762746395525964,0.241396140031053,0.180203905703247,0.265000121938622,0.241521147865135,-0.0233365347091593,0.0447886451033272,0.265032907205745,0.237205203047337,0.125001136022262,0.0891654604762881,-0.109582619980508,0.0082839467887168,0.207561796597611,0.114247626815557,0.106292701492978,0.147583348840949,0.0238610514090034,0.0580835933329687,0.0649132575527485,0.354511962470849,-0.0214120904388156,0.457499351351074,0.151696844837995,-0.0538554667766563,0.122870723388446,0.0483670377848963,0.0945559596086476,-0.0169860033314959,-0.017563085763582,-0.0800141316808735,-0.0054973181008095
stable,-0.140449294083016,-0.192668604354736,-0.199093786077842,-0.216040396560361,-0.385538507201761,-0.170441033210409,0.028094010417747,-0.0786073040266682,-0.210503234559635,-0.257825035407094,-0.310818123050766,-0.263345119534858,-0.247419509853597,-0.17682286370533,-0.194522881309389,-0.491899463893356,-0.006387985382621,-0.265926656515614,0.0746438234626343,-0.183702405359757,-0.139785441375874,-0.392204721427237,-0.471186313101242,-0.197926637501285,-0.255569526740695,-0.0718645040806277,-0.24545137981,-0.386609767812243,-0.151436537826141,-0.0127854633627875,-0.109543092695086,-0.150878494225166,-0.294029264524525,-0.105257536480614,-0.233614949386102,-0.431187999565683,-0.32336624093862,-0.0935725862116024,-0.13553411665497,-0.43718358068905,-0.198699365980987,-0.365198536104977,-0.299534083554106,-0.168899715817684,-0.197848328892262,-0.202621675390532
stable,-0.188183852971135,-0.146253575955343,-0.0707310365147268,0.0159492684031777,-0.391074208821982,-0.186848448956854,-0.258095656814193,-0.187986294281486,-0.307463062886874,-0.365858674833072,-0.176550214655408,-0.240074672723782,-0.132600966027479,-0.212017580757402,-0.359622801393581,-0.663935166263086,-0.0590741543564876,0.110866371946208,0.293407871551003,-0.148246128051374,-0.0390690581370652,-0.388311726386235,-0.445671486188667,-0.197473829809519,-0.183971416410052,-0.103354890410155,-0.293454838388314,-0.331462775189338,-0.183280001502607,0.0508131532111923,-0.147818647589309,-0.014619400823115,-0.0954354518484714,-0.178524169769989,0.105469510986387,-0.467437876931584,-0.273658380679422,0.0518446613021256,-0.11570851637937,-0.226981003519432,-0.2254348135797,-0.0370900830777997,-0.293307803294834,-0.231691022495593,-0.19693082784673,-0.184550607055822
stable,-0.036363873493485,-0.0748459080407004,-0.422148543191581,-0.0219390264309725,-0.386089027061725,-0.136805963910794,-0.257567507151121,-0.0008798523761991,-0.119093943940578,-0.429236613982897,-0.143468201684971,-0.424500966554265,0.0894919466823178,-0.0909179004086476,-0.285200850069554,-0.679573953314231,-0.172670756257078,-0.258117933320832,0.323810906322066,-0.0891080711123751,-0.0259589589398471,-0.214160351654537,-0.50761843861138,-0.0439164183107128,-0.154029108206674,-0.084643614065986,-0.148573882948947,-0.15802407994826,-0.0408053551231966,0.0339846333177552,-0.15340356601189,-0.0492902519462819,0.087013271985288,-0.104408475851666,0.070650176829847,-0.361889261837568,-0.212322980584735,-0.0884971431360224,-0.110741152584614,-0.123809225788846,-0.104520176910295,-0.222052657143507,-0.464667668291422,-0.12607893608396,-0.126576049372709,-0.0774788085473796
stable,-0.008988268739593,0.0356295725021848,-0.0480487934973992,0.209640218287773,-0.025722704145607,0.0208957026936178,-0.154020325162998,-0.132505436645396,0.114483608777437,-0.0276036181664614,0.214752501250788,-0.19556637735963,0.186012183689252,-0.0943614703225329,-0.039216922220334,-0.377078250394263,-0.211139244484462,0.168469828771692,0.586350800865874,0.0347580410372459,-0.0683277991073729,-0.0912603565412158,-0.171000464469164,0.146882474968608,0.175421915054456,-0.0149058998839609,-0.0584994655864114,0.0029455067256835,0.0887417223883792,0.305978691400934,-0.0174610445758724,0.119147077910541,-0.0211501017430469,0.0052696033705237,0.254912965261246,-0.184200868221165,-0.0865243287641698,-0.0148870112712481,-0.0330712848067923,0.0675761377126508,-0.0296368166147802,0.109274217119259,-0.129223159837888,-0.0615916628770798,-0.0859819835781751,0.126970708938951
stable,-0.0766180202803436,0.0520648955095418,-0.0402868428793444,0.267840427331901,-0.0994276240823287,-0.138282664345195,-0.123184758850982,0.108590440336975,-0.0204449052181338,-0.253125400748625,0.203415475546577,-0.247498899587253,0.254781513067871,-0.0172360520039663,-0.157433188273531,-0.480323003441837,-0.0977648893473125,0.405543167848615,0.633982314361823,-0.0265995509862289,0.0731071729459775,-0.104979211209232,-0.329211502272336,-0.0310977587938574,0.0064802814861872,-0.0263868907156259,-0.0429778075156459,-0.0513858261909174,-0.0090329510607438,0.0699569272177061,-0.0015153992959898,0.298077326563842,0.487785940378877,0.0167406864704431,0.234435330833277,-0.232497242670348,-0.0710205447562632,0.0310017797872922,0.00360592706386,0.383006882623604,-0.028945968608953,0.189657231979484,-0.106344845051756,-0.0816314527609758,0.0364818418837901,0.186564865341037
stable,0.0587277336993493,0.0450478851454278,-0.082375918820572,0.174076864820005,0.177104861299844,-0.142680841524162,0.0807102561201346,0.095264897009298,-0.107949038264604,0.0988811487360998,-0.0220627173507076,0.311657937358525,0.208880845374687,-0.0811670131991753,0.199110656227296,0.110224132642172,0.0672964241574448,-0.0048499511404212,0.289516460806124,0.0694070570478478,-0.0362479342015733,-0.139227543720395,0.140152677166347,0.0446481918596013,0.0202784485910156,-0.0253392786853009,-0.0627657726876556,-0.0469147612689462,0.0588167903495169,0.165604967330345,0.194046245264657,0.140312526765576,0.0782248811004166,-0.0719103031639037,0.104433633047841,0.0543335704219605,0.362387873097261,0.150292406051646,0.151030880056217,0.157299278633418,0.18048637655371,0.123616062454843,0.074550590934953,-0.0898091076740979,0.0227757444630962,0.106253734537048
stable,0.247624769718765,0.144418474519111,0.263672047240069,0.554632465380814,0.172504076169097,-0.0501241577414867,-0.152119565188163,0.0705294651770922,0.449775498200509,0.0421603965869713,0.514399707399083,-0.26018611355756,-0.0039582816039779,0.0409130495490715,0.214661106707244,-0.305985202222213,0.4582170551276,0.322791016578217,0.605093986714281,0.366844876316672,-0.018337237566889,-0.265755226276904,0.132650742554287,0.362224366264389,0.521608815648137,0.106582841018141,0.501591469848994,0.361743985016503,0.489601125921644,0.389878849227285,0.131133433353341,0.383038770314958,-0.124943275135113,-0.0025182265320862,0.518849517082623,-0.255195401065163,-0.0808682798303382,0.366622894353195,0.182022173154631,0.219319917479875,0.375509003154143,0.238201941094402,-0.0608841289301375,0.100563393068801,0.105237163029291,0.446777128337688
stable,0.167801231781946,0.100686146459947,0.0347888300751028,0.324843758060013,0.271079891666076,0.343762790539978,0.0682108383011577,0.0144071167758196,0.240748140547125,0.0293098540424555,0.235478452339276,-0.0302610322664988,0.352551839934257,0.119411576049218,0.264447981323814,-0.179011405364257,0.198160449137658,0.365546129993905,0.632104933218635,0.0242670791525334,0.20252453627476,0.108124545750902,-0.171999836821941,0.426898954439299,0.43096434351732,0.394472986893942,0.343589666115075,0.303815917747621,0.189392888678618,0.168364069370124,0.395329702317885,0.335488356913079,0.105868008766878,0.356860308815769,0.40862885635645,-0.0575767854684479,0.252394343796957,0.146540964643662,0.182129491356392,0.49861087459335,0.137803450176497,0.418826211648091,0.226182002791834,0.355595101319655,0.215923035472186,0.249715614262206
