group,CD80,CD137L,CD40,CD52,CD33,CD269,CD117,CD10,CD49f,CD194,CD4,CD16,CD335,Podoplanin,CD146,TCR,CD195,CD32,CD103,CD27,HLA-DR,CD66b,CD35,CD57,CD272,CD278,CD58,CX3CR1,CD24,CD21,CD66,CD268,CD54,CD62P,TCR-A-B,CD106,CD122,FCERIA,CD41,CD124,CD226,CD49b,CD81,IgD,CD18,CD15,CD71,CD193,CD36,TCR-Va7-2,TCR-Va24-Jz18,CD305,LOX-1,CD94,Mac-2,CD23,GARP,CD328,CD82,CD88,CD224,CD258,DR3
progressive,-0.146906473011423,0.301333464797389,-0.118320189349456,-0.0768398399303524,0.220520782073483,-0.066149655926007,-0.027842086117885,0.187564042485176,-0.0866782822047851,-0.101987803373454,0.234260825781294,-0.145146063779087,-0.220389467095138,0.107287662881701,-0.0497597635189253,0.0513278495194875,0.053657396459522,0.0613943983142158,0.132106112001353,0.0255801483338718,0.0218919187797655,-0.0096715857142412,0.23686755983484,0.0669542291166065,-0.018907978458914,0.183193380183157,0.215656232227401,0.0114801895297993,0.0141495155358522,0.0546238089038889,0.14151876003229,-0.0920733396527979,0.112851191389224,0.0827576347168726,-0.0650763024343825,-0.0471595797050656,0.0940253702374087,0.0337737864159447,0.0313237577810123,0.0828037868121288,0.0589953986928113,0.0460468168403807,-0.126731072042908,0.149732919235134,-0.0103544132019422,0.0099083299261003,0.0273552613231052,0.0768140964349354,0.0125903078697081,-0.0756981635718066,-0.0897835273791742,-0.0041588256955806,0.267027606062903,-0.0397429364076834,0.0037501032707266,0.0033432771206154,0.0832618633518157,0.123676033306634,0.0579024754206212,0.0355525671506074,0.249374266714495,0.0287028577165143,0.181128315288546
progressive,0.0002499145499267,0.0168767732181932,-0.0396615545262151,-0.0537864684160834,-0.0582004153622756,0.107519113805547,0.115322688626918,0.0538227811015023,0.12867723610948,0.0920856726020873,0.151998547744158,0.181419081870224,0.281707844264754,0.0966553822562945,0.114339841232752,0.0426665692386823,-0.133038539519113,0.0430892178810259,0.0581806519008215,0.0279811726321752,0.0161532390845226,0.108501572075697,-0.0665467026843412,0.012507084358874,0.0715969763600589,0.259430177728696,0.168138835578053,0.10115566944771,0.0367538824768021,0.0152574922308527,0.0689215821756348,0.0808117292763416,0.0253118050503794,0.132764433495781,0.116300482162574,0.0862552109364969,0.120246281877487,0.0524617271514114,0.250983376238527,0.136560292068278,0.0702441526317247,0.0089458496202544,0.0864414995901781,0.203206986477328,-0.151462492998084,0.190715926515956,0.232586593847214,0.0067830733803958,0.0251718064097365,0.0388093580429775,0.139693630409649,0.0990408884168941,-0.0501588238711477,0.0545721643797477,0.181321114622324,0.0955509429997062,0.0246665263163472,0.0815526742263825,0.0804384478181203,0.121353479987055,-0.0452668491805163,0.0022352657265277,0.152718604381369
progressive,-0.0118845457103521,-0.0144799788759076,-0.0849087890733906,-0.255754601756785,0.014124288321646,-0.052117632610488,-0.0578104878955135,-0.0552755476934582,0.185058782045261,-0.022246733920077,-0.371504630960478,-0.178061434076149,0.0197441189181118,-0.0259930732805487,-0.0116202685553526,-0.0522230364071286,-0.014893446563086,-0.50164672071911,-0.0435449474388682,-0.0366255923377074,-0.620120449011394,-0.0341911699697908,0.221291088327092,0.0200934715830318,-0.0733795394499411,-0.0611685614099293,-0.0921060903091414,-0.0220341037726547,-0.0035856982646873,-0.0917140879955633,0.0048449191472188,-0.0198455310193685,-0.443138412038746,0.10509952582222,-0.0731773050517444,-0.107562203498131,-0.0293861040257285,-0.0263818383440331,0.108724935384103,-0.0771268739242881,0.0387519370994526,0.0406236036934466,-0.139865993197475,-0.0128801398760487,0.0189615688256468,-0.0366692075043291,0.447344406426259,-0.0528282389432966,0.0218717954129219,-0.071904221296552,-0.0614635995975788,-0.117015035820516,-0.0152473772451236,-0.11503363638163,-0.0732319876642274,-0.0524213930836246,-0.0415892056561709,-0.16169616695943,0.105134785898092,-0.331576686868623,0.0294215850860772,-0.0135187533094633,-0.0952876129458653
progressive,0.368224879399846,0.452052404129908,0.355097394364852,0.386049884081068,0.191794730359553,0.355530583357009,0.366380109555534,0.371272642693264,0.187099225792172,0.381252346377126,0.359730647347448,0.457823240327327,0.368303176814368,0.388170516551783,0.386665086652963,0.421528751301996,0.452532404464431,0.504491067086168,0.353360830329635,0.274618014553964,0.0369621267318696,0.466911266041535,0.534735452361882,0.480299080383625,0.382585885843289,0.30568871883516,0.365961301749544,0.361615346610431,0.364267217485312,0.142028659649987,0.495334034034093,0.402462468324058,0.152940788779882,0.250043633781843,0.35843534978106,0.364082794977694,0.381805190095875,0.38305970632321,0.0294358468677475,0.365771014341197,0.407627744718725,0.311336451638983,0.113599085534202,0.111206577050225,0.274529632197063,0.404141170728565,-0.521378435294431,0.32486660454561,0.201810983890143,0.392580078391771,0.419312340354416,0.0024771358973448,0.408876410800956,0.356773411481958,0.353849495216759,0.351437831248147,0.412237154119463,0.376768795497526,0.412831558146015,0.440331956410639,0.393710568569561,0.388363354541165,0.39914533084201
progressive,-0.139332794480003,-0.0952693476939589,-0.147810064912518,-0.0021156309483557,-0.0347844632036923,-0.178345953028576,-0.0654118425611236,-0.190494318405443,0.159814809820576,0.100578335352292,-0.213625226203801,-0.138878473760568,-0.16579324160848,-0.0857510080463491,-0.0924390075720961,-0.199336274694573,-0.150453613039211,-0.126124322357208,-0.204194115121139,-0.153397059758387,-0.0462322958797553,-0.149964206111063,-0.157497132683439,-0.102198795130337,-0.141599865302989,-0.155351835138901,-0.187249686726156,0.0411537117593487,-0.126734127767737,-0.177258286856403,-0.11941574983066,-0.18944753629104,-0.0264414955299265,-0.0173150426149767,-0.140764351444352,-0.199096896162951,-0.038711547589667,0.0065444515273214,0.0435587941619111,-0.252199317930542,0.0374514944189605,-0.0303644099826202,0.273556963808965,-0.0128490451023748,-0.0209965897963087,-0.161437905812032,-0.0966360473403895,-0.0480398430756514,-0.0471907387614109,-0.213910160770453,-0.144552902164243,-0.354705970074387,-0.171095433541024,-0.108411498783527,-0.0937915743982993,-0.219855105780597,-0.139698926455351,-0.218081117283054,-0.191294771028757,-0.180638564533811,-0.0125071885238965,-0.158934069071594,-0.153384382292512
stable,0.241881397309299,0.207056084581838,0.175893563155712,0.177657788439741,0.307231500810009,0.32238990858042,0.332756578032135,0.244774356554731,0.287967998176187,0.284502449384447,0.0968918496168794,0.22473402803512,0.178074912992511,0.328728231592335,0.19783745062418,0.237140458512438,0.182010365739623,0.245544191102416,0.25749753648291,0.18915416410275,0.110992326985778,0.269755141049514,0.448683784822762,0.0691891815019011,0.236238991728825,0.247316542204302,0.362324157148704,0.267499796835078,0.264297065681208,0.0540555000508709,0.212311443141987,0.232750667052304,-0.0340833402950725,0.380601925464316,0.286419792528286,0.265250123519912,0.17835337973634,0.324452277946261,0.305755797696141,0.2807218957519,0.33704738120254,0.224471773806886,0.24839413891773,0.0958986133240329,0.102430181259811,0.295344997013881,0.515392040293295,0.354079688467758,0.268411760654007,-0.0206176114459341,0.217965407518502,0.159818756134883,0.247964103764806,0.173410111973393,0.296711718670353,0.243856236459734,0.243082664184037,0.2101820842636,0.280324760073618,0.278864585600216,0.294014342091294,0.28499856032688,0.261606605174865
stable,-0.0260091108959085,-0.0584777909156158,-0.0642992810336035,-0.14024545931581,-0.0078901969850359,0.0105018050432495,0.178473981274369,0.0494729817747804,-0.166017651789697,-0.0209309826820919,-0.0510096550767744,-0.0245316811807803,0.0082712982695888,0.052057607219165,0.0411501192415304,0.0332908815025118,0.0447731384635039,-0.139413707405541,0.102041030051065,0.0498346175856792,-0.365483936586619,0.0283061038633544,0.247352483624695,0.0231816900153446,0.0542865246702378,0.0633986063462297,0.0298854229432006,-0.0371568756565945,-0.0026961225811271,-0.0822813199720952,0.0903713279721081,0.0551752493123571,-0.322958447637884,-0.0951982386455822,0.204480244028857,-0.0584828881303329,0.0800039608969429,-0.0411269464804592,-0.0707052160350837,0.0073710321620686,-0.0271896509416904,-0.0098615387114038,0.0743018579776214,-0.0299123338896974,-0.0677856443408675,0.0065520863156943,-0.0476145756164231,0.113839511686949,0.0186101202679341,0.0223690906658275,0.0103303892777055,-0.20626585660992,-0.0538905304725896,-0.0048839459844389,0.0988075227138205,0.0341125149721333,0.029664743978354,-0.121537266280451,0.116400142196964,-0.0496390664423871,0.0331613934102406,0.0475641365916367,0.063711453108011
stable,-0.0163896560750828,0.101660221364231,0.205756417515304,0.108655513237501,0.0045404665588011,0.072991172853833,0.133556324265081,0.0899436912161999,-0.0374859019678754,0.0226094077293306,0.162886169673797,0.0576920036168195,-0.131865444641989,-0.0003771724421738,-0.0752151480007826,0.012101333188984,0.111295280546147,-0.221663825010345,-0.0078109531704693,0.248218517648616,0.0724948969604125,0.0113943921789248,-0.268850527711566,0.0437993479551125,0.0753361878435818,0.182056052194845,0.0149301510265012,0.073829309512586,0.0373016441768839,-0.0248941445866286,0.0604532293903354,0.139244993048225,-0.0976815054299937,-0.051519263469349,0.113144206618759,0.0033070744357645,0.132066047364842,0.0617821888350058,-0.0985241527005545,-0.0418006680348168,0.0150931269498259,-0.0364116850776003,0.084109415078434,0.0616367451090446,-0.37310737210406,-0.0148124017309654,0.161721847402417,0.101783602015296,0.0061123835604216,-0.0059731966125023,0.0349603005711144,0.107891972485001,0.111903513498803,0.127007065532901,0.0365889873813985,0.0474776068274231,0.0550763712735789,-0.0268781147518736,-0.0212221716053217,-0.102004230930788,-0.0019760458203766,0.0481255831196588,0.0573774260708868
stable,-0.0195350104513219,-0.0020062683182851,0.106934426431574,-0.0150741189104149,-0.263035674962075,-0.0364383337803112,-0.0493330772633601,0.0937898509969237,-0.13697750022667,0.0818144635416009,0.0505987779220233,0.142345187143191,-0.0250241909554369,-0.0316525325264752,-0.0765793579089838,-0.0208728017738847,0.0411093336841146,0.168074092799187,0.050655182239406,0.0503678331923699,0.35291229825725,0.109762046181096,-0.322208346625146,0.0135864803020016,-0.0291327330402131,0.110489727392194,-0.102558873561749,-0.0164003389235273,0.0397472864885731,-0.041952475805765,0.0291372097254413,0.0494531046850678,0.259853181710826,-0.109020226532731,0.0805824605484173,-0.103338454704235,0.0460977195874466,0.0957199016182217,-0.184463273760397,0.0111206956625863,-0.0430966152185179,-0.0327871066131154,-0.0581928405304893,0.0444436769859381,-0.175440596165761,-0.0074792954343491,0.0158738102837731,0.0124243002949555,-0.335730463554924,0.125132702256692,-0.0100096473353041,0.0148041543666432,0.0500177443767976,-0.0188717095685507,-0.0432816458714657,-0.0667513044671142,0.005178291840418,-0.0392573323508285,-0.125497155683375,0.103898256614398,-0.123605099237411,-0.0368669957738793,-0.0629307443432823
stable,0.155451758126366,0.138934138080341,0.267315173721548,0.273021799683666,-0.100393730858547,0.123451859036961,0.303120926480384,0.0379149883266494,0.377499826658182,0.118430708034946,0.398883293523855,0.189353495237184,0.115364264080919,0.245231165352439,0.088582826449182,0.234538584997737,0.0783949899209975,0.246084662257441,0.0872215996345127,0.180511533275622,0.409844413579864,0.0991834618174182,-0.346408248409672,0.223095456694643,0.265186315131694,0.191381610386091,0.140381316506078,0.181877162427198,0.184086833830602,0.136950233960552,0.192528427685146,0.042180898044525,0.248491017104915,0.294093279388597,0.203104035601205,-0.0160244518776237,0.19446759618602,0.202121504023652,0.339587709202469,0.207580281961153,0.350336454026428,0.296051014170455,0.139576392167046,0.264810674671031,-0.0833363031171509,0.120922653430943,-0.283125578834466,0.239871309298604,-0.044290797371275,0.123486967487392,0.144958090761077,0.149061340174364,0.108361319664221,0.267905633224493,0.147067365726331,0.126216269662575,0.178589035209975,0.227585464938827,0.125531513760159,0.23979966062379,0.100152241451402,0.145681924353862,0.120232323041799
