group,CD3,CD8,CD56,CD19,CD33,CD45RA,CD123,CD194,CD31,Podoplanin,CD5,TCR,CD62L,CD152,HLA-DR,CD66b,CD35,CX3CR1,CD79b,CD370,CD268,CD54,CD254,CD28,CD15,CD193,CD207,TCR-Vd2,LOX-1,CD133,CD307e,CD319,CD23,CD360,CD88,HLA-F,CD224
progressive,0.160027622724017,0.194887394436224,-0.0805247813285364,0.114020603125661,0.0753702792426596,0.109618294805586,-0.0471567348172726,0.109670675956062,-0.0264154333356674,0.0438374030589401,0.13108242328295,0.0890600077539903,0.195246182778467,0.140473062405782,-0.0901933825980853,-0.0365832509395533,0.18182536607508,0.0406384219155831,0.102293673771344,0.0017137998138078,0.135219145483612,-0.250417890104825,0.0677235642683772,0.165796126882237,-0.14960322296026,0.187652026340447,-0.111395609461105,0.0380762507095018,-0.0872981292780551,0.186963859265971,0.0761204565854843,0.227114017194178,0.190586656927285,-0.152253005288927,0.008774592114749,0.0687237787262577,-0.0183405997573075
progressive,0.0975283558029141,-0.0193655892428624,0.0496518146393157,0.140133324893019,0.281685656703028,-0.0090962240887209,-0.0440259105168475,0.148382259544601,0.0274421114380036,0.302970371183464,0.171555677995004,0.305167704612486,0.19990981151695,0.301561916312007,0.0818346428350348,0.254092853041096,0.413465648229772,0.254607930869278,0.269619140244379,0.116874647108439,0.197952777453307,-0.242681207883469,0.350815881026866,0.253355060148121,0.279537349282856,0.274399826903674,0.166310444593968,0.119757055114716,0.309544735650959,0.116660919935222,0.0769996266063157,0.173087573107819,0.143311527063968,0.182258136909384,0.227741608035911,0.309206583059993,0.355854036414932
progressive,0.410418885041016,0.343833342308838,0.114348651186759,0.352196510548445,-0.0039988253366063,0.30444177457233,0.206059949008666,0.21837962090653,0.0339372508981531,0.302819594868198,0.364400687216265,0.369359852999019,0.234797694799043,0.369791798689153,0.34240157634286,0.351354581242071,-0.0878716234200042,0.310335204221043,0.294099606673177,0.260717113561317,0.132170352084325,0.0815448548886485,0.309905717365843,0.226056448297958,0.249681549532312,0.296467833916638,0.129439796820194,0.148218672775231,0.243270988849925,0.125855478257621,0.208730814813943,0.364564107684123,0.363541225951294,0.159063300836053,0.352305569661527,0.308082234322141,0.187170698067469
progressive,0.0304457944690146,0.109877226475467,0.0431470924924059,0.136016536214575,-0.355413268024855,0.060019334483693,0.0683184650010577,0.0567661437515095,-0.228459210362275,-0.111163027038593,0.0878142620884547,-0.0663715047452059,-0.06678995726412,0.0148818466172085,-0.0164697031264993,-0.0370922409155515,-0.330890784244607,-0.0073851529817016,0.0671737203158267,-0.0397075036804061,0.0957480325973225,0.0314850230050676,-0.0956557336052487,-0.0523365316143334,-0.0965579526083015,-0.138963981195789,-0.195410403053895,-0.12502886664406,-0.0950238320995368,-0.0714602104146214,0.102923690394037,-0.0797995585817708,-0.192121642892635,-0.0136189381799439,-0.0484903181716685,-0.16985681815104,-0.0313120942065816
progressive,0.235267136542067,-0.0481788194289843,0.218144373532848,0.148815725322447,-0.164537790686437,0.353351463632372,0.120762163242235,0.397919704584279,-0.198266346805484,0.352154810171635,0.0213334783570217,0.172156211539185,0.0880575702783872,0.285956377943956,0.151724980616009,0.405603102339999,0.0471729015702045,0.372136812227109,0.181527561722039,0.276286512934926,-0.0335187221108405,-0.177582145282087,0.274752661743796,0.25866870214958,0.297455199836969,0.403815421254489,0.233383688969242,0.188940302112752,0.401504862510596,-0.009336285919427,0.360519364673184,0.364034402459591,0.234784600439411,0.392915087311304,0.122630609603175,0.351518136604516,0.335814260104985
stable,0.184331943855444,0.158469231363444,0.185256241611999,0.1838407327037,0.192250025697406,0.117559254000178,0.240250070219181,0.137760532123206,0.104086690112831,0.266473129166434,0.190035285015719,0.266369366726732,0.267423275156927,0.204457917318341,-0.0877757993800123,0.0600991213428184,0.308576507219204,0.201904677029809,0.304674327503424,0.244933162338171,0.0430041248690798,-0.1733824613992,0.161988669102686,0.185502708981593,0.0919769330701897,0.176885226614924,0.118115715381618,0.0454412433313381,0.145423991738042,0.120271724212836,0.211845587906439,0.0399074292550411,0.198702171463915,0.233359457900422,0.170185061654338,0.208216505196008,0.146843257926583
stable,-0.0448407376940005,-0.0105045128011417,-0.0476287938517021,-0.0329111505702651,0.115979715908197,-0.0537160543289371,-0.0178350222229753,-0.0417230525688175,-0.0903658843909139,-0.0230216691772518,-0.0330426978157661,-0.0515057419352246,-0.0965997648458009,0.0083912424909003,-0.353642985647005,-0.187549880209047,0.282483445248946,-0.107683664606012,0.0242691809637316,-0.0541575059352161,-0.183495170607752,-0.342404215897089,-0.0930065824327523,-0.039811089116215,-0.175718125272718,-0.121671447505743,-0.0085046571500774,-0.0611435378114744,-0.0146215256911458,0.0156931483307014,-0.0124454127125451,-0.055557560608059,0.0760890588892984,-0.153846887559027,-0.109503160649723,-0.089413483242443,-0.0958252331118111
stable,0.138319574042623,-0.0050399021158276,0.0646561900203496,0.0529217825880379,0.0340747762917131,0.0132429717917685,-0.0216486764492591,0.0678888049341494,0.181616016992861,-0.0015640974017936,0.136639174567848,0.0773147721023962,0.0035264332641605,0.0525971664899175,-0.498442861235576,-0.127503703834368,0.215898842666161,0.059469191523277,0.116061200914761,0.0883679084624814,0.180880952183568,-0.327841979811898,0.0036156435410371,0.132590765879058,0.0177423998018604,0.0444447355567633,0.049845946214936,0.0652186804908817,-0.107068395004304,0.0689021343044071,-0.0635012994333605,-0.0457189359589013,0.108759787399907,-0.0326279824856075,-0.119028244485535,0.0331041816295909,0.0164025406212253
stable,0.219566440068728,0.0746757899817871,0.0929990099189002,-0.0462933309657169,-0.0322204382381464,0.0607159843120094,0.0718983039328256,0.171434747723282,0.0358639213293556,0.167987198306695,0.164885546183745,0.141728717548802,0.0367951347337677,0.133389879721785,0.225142885699133,0.162004896709884,-0.0366046104843602,0.124365367750492,0.155243981984336,0.0736467872992576,0.0013699600510953,0.0734416141858426,0.107660218737224,0.131779590320191,0.104515371807866,0.0460867522901085,-0.0139368375933527,0.170714773015362,0.0851508174474087,0.12730453704259,0.0133262765099897,0.007830527772184,0.11006595587688,0.116156357843563,0.136468277453914,0.109318280347952,0.0046862299759763
stable,-0.0078328288201244,0.0284492431541127,0.101667496855477,0.151974270736297,0.0221937565750169,0.0984667267428376,-0.140006155124984,0.221356655350606,0.0643659652582771,0.146506644800685,-0.0458676714211693,0.117440305773371,0.208382114342088,0.0008488905820675,-0.321452897765987,-0.0829625775739888,0.282175364327948,0.109360061787246,0.155990007546308,0.0444838467821316,0.0582312691669917,-0.377529825454642,0.137246547608994,0.0125588473906442,-0.070839672963694,0.0563276883033387,0.0884668139535752,-0.0639941771189448,-0.0162427909924854,-0.0518704666740863,0.0957009741924386,-0.0330105714643339,0.110461180435814,-0.0619797286389211,-0.0402795823145472,0.0290921832016272,0.096295379241018
