group,CD273,CD52,CD33,CD7,CD45RO,CD279,TIGIT,CD31,HLA-DR,CD64,CD141,CD1d,CD35,CD58,IgA,CD54,TCR-A-B,CD309,CD2,CD226,CD71,CD26,CD193,CD144,CD36,CD158f,Ig-light-chain-2,CD85j,GARP,CD360,Podocalyxin
progressive,0.0963860802754335,0.171824352713599,0.0004674840417776,0.166160282124009,0.325854513864236,0.200964271260635,0.299464951748589,-0.0387650774563655,0.21098915437864,0.0712918645125109,0.355430967787596,0.15359104373504,-0.169579152097224,0.151994507209309,0.189736431418851,-0.0299663967770636,0.358913903088142,0.0496068128382905,0.171316894761946,0.207141885595404,-0.0593104892760441,0.240468027133342,0.395405123791167,0.183046250134047,0.123180671812165,0.235482197582915,0.0019009282739294,0.22769894163737,0.308716274031964,0.101177417655205,0.251410597007837
progressive,0.0603019494886767,-0.186513866058763,0.168900183809313,-0.0277094820882623,0.0604958555183699,-0.0937596208301471,-0.0760057209869233,-0.0750586720351292,-0.285853745403262,-0.123345079020154,-0.121154303963282,-0.0605844961108756,0.268051730020521,-0.0964632909287022,-0.0870261066321321,-0.587956267970703,-0.0389809231533533,0.0056821079783491,0.0314892492128925,-0.0943143856370932,0.166121130407065,-0.0869909337546682,0.0174109719388584,-0.0942757067860983,0.185154613714197,-0.100981842208769,-0.106746701124206,-0.211907180378551,-0.0094582799914088,-0.0932501885951197,-0.0438742083364522
progressive,0.142601724001884,-0.0816546004069933,0.372297792937397,-0.0736096847797023,0.0863158483280849,0.141468584396765,0.107298601802927,0.369301940699345,-0.207652795873102,0.237293569955938,-0.0036349572821517,0.175613674162728,0.371768765880671,0.20083742306366,0.150753256245936,-0.0893183507848258,-0.0115826218412344,0.0685081848851152,-0.0268389927494538,0.244059293373414,0.549325761860024,0.146633878690069,0.105474800702704,0.106235147116474,0.415883976539103,0.159528945412772,0.216210714845268,0.0050975813422224,0.135919174412843,0.120083820779885,0.133251541674024
progressive,-0.112202392916971,-0.196222627376685,0.111807353628131,-0.320848922770151,-0.139073647241042,-0.258322106033918,-0.201371376758067,0.12486836063831,0.152908475960319,0.29813830917471,-0.10853065182886,-0.138155410527128,-0.236253287291234,-0.186766488545518,-0.167900843140398,0.070864986583121,-0.300740714649985,-0.141060081598915,-0.220680936151495,-0.330602123162235,0.529248093663003,-0.146100218433698,-0.309637985995491,-0.18943009523684,0.0414885332920257,-0.230266053786061,0.139252206188316,-0.0160308912769305,-0.224090947589147,-0.19475855659336,-0.182470204891955
progressive,-0.180556098665901,0.165660676462678,-0.0766191895362495,-0.0103172466674601,0.0012437111970628,0.0778854199000068,-0.0370785608032366,-0.0599868575452631,0.100084124239522,-0.0003037413140782,0.122040261372701,-0.0473612492312174,0.0794655217625025,0.020876223595575,-0.207981187727659,0.117052227777979,-0.0268905239520931,-0.0778922790219068,-0.0241348812704785,-0.0669744067827526,-0.12530761420611,-0.0211509087301415,-0.103428219385622,-0.089578354325901,-0.0186970901674957,-0.0926777932178146,-0.128772001100163,-0.0528703676619554,-0.0049429549496303,-0.144985391420666,-0.0983327615122258
stable,0.159213331536567,0.146086173079511,0.50594627311592,-0.0447263438510251,0.0682043235151273,0.148624884978029,0.0428318710941559,0.56853064985804,0.197344156226422,0.306712609079945,0.150703345394267,0.209081678935073,0.517055276041048,0.350192120024018,0.150115691148829,0.373021563840631,0.0726046460672803,0.0092358898137138,-0.060010362999639,0.251868706294087,0.351855366809077,0.145207861581455,0.176744416850065,0.200998725351941,0.569509342705093,0.158462660650998,0.491169444158525,0.325550005317141,0.184762713912948,0.170556965947279,0.111489667377869
stable,0.0812618095876067,-0.0323226446939148,0.159452862113054,0.0398528105029829,0.225084083372669,0.149503105582671,0.119722505512265,-0.0932698529065916,-0.261694209669072,0.146115414442424,0.147515454764671,0.0299187261493482,0.190348194671096,0.133167720526948,0.0679587359704621,-0.1696992964068,0.0949951990229932,-0.0518498525330206,-0.0242391782118836,0.0405268371242168,-0.124942645550679,0.0494088489473509,-0.0280483083972385,0.0347164494422442,0.0817776048589952,0.0468034373232271,0.0874878894974294,-0.0471512548107756,-0.0126774408432091,-0.0558925461314458,0.0630275034028713
stable,0.0271518651032668,0.114598191363912,-0.102212625186453,-0.0138794871813924,-0.0331756333558625,0.0020108010201297,-0.020006339716989,-0.178147895211891,0.387760533338123,0.085892562601905,-0.0451207645422182,-0.0027282917650619,-0.113480204912834,-0.0032616089563733,0.0745087598223907,0.302266061740881,-0.0059398062098077,-0.112987698034855,-0.154399449217466,0.0055429774420184,-0.208608907866167,0.003209068795693,-0.0414491032713269,0.0606756200149478,-0.15736062567978,0.0194417871915813,0.0065469826308438,0.222321415876003,0.0672217338158031,-0.0114133251813522,0.0103758200984456
stable,0.088244225132908,-0.0953168663226418,0.329012057316652,0.0148048291908477,0.158261345520125,0.0400145896799523,0.0484897559126962,0.16973159411705,-0.388262827602927,0.186236340717129,-0.117207345350242,0.122668670292354,0.58274775776662,0.224926051918826,0.118534498366789,-0.303196142003859,0.064171927249559,0.0322498239911655,-0.0649243244155411,0.0275822177706149,0.0952749515816647,0.162527688656173,0.102726211517902,0.127295749441615,0.292644257553758,0.143492118047738,0.178824826887696,-0.0463731721476768,0.070112568552234,0.036558270720627,0.103950557955129
stable,0.005613141128342,-0.157678822655583,0.0946873115368951,-0.0916117295045157,0.103203915004099,0.0318762187816512,0.0189097424258175,0.0114322072866164,0.0322001063863102,0.0961977561814652,-0.0351279694268534,0.103505714655489,0.204034665125722,0.158159241675356,0.0047186948490911,0.0931325885388503,0.0874275040704227,0.151262516908312,-0.196971490440757,0.129732299519722,0.0201318331288849,0.0424262482609132,-0.0619236333079737,-0.0017026232742608,0.0549664371361882,0.153964845816773,-0.070561689141643,0.0579538376446297,0.0902312900020455,-0.0435143466620245,0.14924375280871
