group,CD154,CD33,CD34,CD90,CD49f,CD4,CD16,CD335,CD294,CD31,Podoplanin,CD195,CD32,CD152,CD35,CD58,CD178,CD11a,IgA,CD169,CD54,CD62P,CD122,CD267,CD41,CD357,CD124,CD184,CD226,CD29,CD49b,CD18,CD38,CD15,B7-H4,CD36,CD158,CD133,CD158f,CLEC12A,CD257,Ig-light-chain-2,Mac-2,CD85j,Ig-light-chain-1,GARP,CD328,TCR-Vb13,CD82,CD101,CD88,Podocalyxin,CD224,CD258,DR3
progressive,-0.0100674218417122,0.0666592737881267,0.0249687721367787,0.0069684094248271,0.167466894705908,0.0639706646374079,0.0932366898216178,-0.0469810702046204,0.15709563726623,0.128572270351191,0.0059490794953746,0.0894132732815565,0.194372808815319,-0.0023672642070917,-0.285253916566894,0.0817784015712035,0.0083004274873753,0.186596265191126,0.0262718059883819,0.157382649705946,0.351307621374308,0.0800416760181828,-0.032841586657439,0.05824583057537,0.091318725667948,0.0385714630119928,-0.0550328536812208,0.0614141956477061,0.12949246556709,0.103679399796704,-0.145114236304461,-0.114417596782901,-0.126046691947403,-0.197961689764363,0.0858142957192925,-0.0328270854403906,-0.0659505095480618,0.006097093865968,0.132749673358499,-0.0866411090554757,0.148927202257754,0.0114845009213868,0.0118323364220988,0.217542273420832,-0.0054783395979558,0.151114639684016,-0.0311216748880323,0.0409905168915715,0.0016896197090709,0.0940217786282612,0.119052717919994,0.217054023318122,0.100399653334299,-0.132863584088912,-0.16915163518185
progressive,0.253025123944639,0.217596481518235,0.242775863637741,0.28322068990198,0.1700682589415,0.202494974010754,0.294376537674846,0.209435553322544,0.368530045919017,0.345809692385538,0.36658422397395,0.133137841067026,0.400966334800386,0.2911280664942,0.18661275696093,0.403715273188477,0.280701934204049,0.36484227316691,0.425245160384361,0.145785941483247,0.334833490636012,0.1352269340959,0.349031495201916,0.298635513308976,0.229498919049803,0.351894555923349,0.341050156546357,0.221117220166362,0.309581727103155,0.388557364539497,0.251759493781812,0.0346600568907729,0.0995412190203491,0.254187802910881,0.338912219386788,0.226952442870885,0.230598044216234,0.185923515500546,0.437416060939911,0.280174287728386,0.0530667379768796,0.425500784944373,0.329924536741582,0.419278545464618,0.448196157052102,0.235644096127981,0.299614563800625,0.292919281460912,0.293972639383894,0.241116323418348,0.408999160135839,0.348753953034834,0.289755023166557,0.275927254154253,0.310792742443506
progressive,0.130992113273315,0.532630922255827,0.263158402786262,0.221442312197981,0.4750310162167,0.105877837393119,0.314308140184993,0.23680706109523,0.358414889841812,0.529707364127725,0.423368143010928,0.19144920837749,0.239553633289967,0.268423400670125,0.590868384024036,0.468977176769703,0.300211554782498,0.395999560910993,0.443912717418643,0.315542194005301,0.242646599372727,0.450289337556372,0.313881156482516,0.2270742461562,0.491160660785154,0.25964903565457,0.249069040704394,0.247712288809916,0.432047776738114,0.528562711337808,0.403486831380367,0.441817005073709,0.353654790947956,0.36799579590127,0.365875694508524,0.501002289013871,0.110392929541184,0.260892968109348,0.399905849928836,0.518307492105828,0.188421583593187,0.420165098284701,0.293147597561134,0.308706308835689,0.43040716221789,0.342111396061884,0.356476926117574,0.328427586280374,0.466367048954339,0.463357267034191,0.329547195356178,0.361006499402017,0.411163197624538,0.364172865031653,0.264664168457691
progressive,0.370063786719363,0.449317375014674,0.216270304518809,0.405719873167349,0.364399326450621,0.0657003660298765,0.133363998738524,0.365355161874557,0.326785365937856,0.282530341023767,0.33887601460675,0.434730419902732,0.201019960689009,0.252444730852994,0.505217319467386,0.328454676487366,0.443214522393428,0.287478359805569,0.330217020944746,0.551291748578117,0.0692363731277793,0.332297921031484,0.341184251872205,0.260499174420928,0.264421950801098,0.232007054363439,0.430663246533717,0.313308490146085,0.281376273546049,0.435603257233217,0.335030204244842,0.386538011268958,0.405754306460631,0.288053121665077,0.276428408066219,0.254350791712533,0.401436175003045,0.303949476981708,0.331644479621645,0.452353098541034,0.344099822872025,0.315740829229229,0.340474610356005,0.307306863198086,0.260463041310288,0.367309616677859,0.435237587066519,0.468954442105282,0.307637231170593,0.377021115736245,0.281931152360833,0.388454541692587,0.285060939464384,0.323604541320536,0.297118716857497
progressive,0.435831523380469,0.145923038710394,0.119776041525786,0.23581367775054,0.40345205853673,0.391037629162228,0.185682119372852,0.191096668991097,0.422880432062404,0.320081728920872,0.220744738908975,0.300984710117338,0.377961868268066,0.313646569065433,0.17172168623848,0.313993105556693,0.26374873831137,0.191071795333483,0.416369012807227,0.0847402009123772,0.196871725142244,0.47583084271743,0.446599170043764,0.34124747508465,0.243293537186786,0.212577761768526,0.255055500366765,0.164157765118448,0.373413313515605,0.370434311909556,0.372153082213642,0.155215810008325,0.0770812217029336,0.246348765893777,0.258361613381857,0.35654295629096,0.0538560614471845,0.292553713023016,0.324028410345857,0.322803664781486,0.133465408335558,0.359955282825138,0.293837346698693,0.310319543068703,0.378271583510637,0.445397105020261,0.282796888515816,0.271762088007668,0.162188737221885,0.399349272102485,0.334502404142187,0.402891340245986,0.311147414661267,0.344498174843288,0.270405728925622
stable,0.254460429095339,0.403645124855541,0.0863462961197535,0.112860945511879,0.236756494792145,0.0560823111672919,0.265419071527954,0.106315357852196,0.224192235835652,0.392722048316407,0.267656638473757,0.0888422696975898,0.290971509219019,0.243223208784306,0.368417984623124,0.305347394299198,0.27148683321461,0.319452146786895,0.258747827202935,0.259360578402807,0.321585008802642,0.256760111935918,0.198402478235392,0.168263346182608,0.339519297168659,0.172168136434361,0.217731979271397,0.141403496584663,0.263756060815222,0.358837342710904,0.208923118894135,0.247587294270544,0.302651712145289,0.217359455697341,0.20099180279507,0.348839151604953,0.135226947828503,0.0961694014322792,0.248737318475559,0.474938060549467,0.170773033287804,0.441605122651834,0.266241878414882,0.345507663545621,0.339673036432889,0.232962566276166,0.261669721931107,0.263784376392409,0.265169244240922,0.297199214620186,0.259276053431357,0.264741588277723,0.289605004067889,0.257105942125449,0.286305847193722
stable,0.331552952150032,0.175868341942474,0.308049749909502,0.303739442878003,0.0911823721648121,0.0007659951879424,0.153506139682253,0.156310267215694,0.27833387761065,0.167200753345342,0.328944753876887,0.312214449140865,0.183323996599176,0.247548900571274,0.281939840960186,0.308483596574373,0.335204673773782,0.0956793426695027,0.234324686870857,0.258242654505018,-0.0330624448494377,0.115029039626719,0.339804084475027,0.128854520735698,-0.0422959585691434,0.428289246409262,0.305121913209612,0.218534299729964,0.247733160974715,0.17159695991266,0.188466755130949,0.159432185505495,0.20447788339235,0.259495555512419,0.292157839130682,0.160520024477629,0.0612572055879463,0.25182563396189,0.401129860721762,0.302293819803548,0.400239043152316,0.250325363937912,0.41193184374698,0.272255712227175,0.272589255709604,0.433847287609243,0.152673187143918,0.474058640666616,0.306078396988209,0.167193025616948,0.195725012410093,0.344182253620662,0.383409359900875,0.409225434054638,0.290714884553163
stable,0.0576899852082119,-0.0266942146116007,0.0556842676032215,0.157654501341523,-0.0982171551028115,0.0142839788770765,0.298744303308443,-0.0112984143256677,0.1258464756981,-0.0441119546008784,0.176211062314397,0.075651675898032,0.316461790987822,0.120830331534204,0.233828372460174,0.121050453424195,0.056196762848726,-0.0008324082785216,0.168993189367141,0.22341284001792,0.0524879773605087,-0.163573684634441,0.0784000054662269,0.077778307362049,-0.0824383651320855,0.0853865366380204,0.0878565750847997,-0.0354909542025102,0.081063240510618,-0.0863704097935761,0.0133353725930105,0.238664119950278,0.00560480501169,0.176004842980961,0.0841707827736143,-0.0172164469290195,0.0691632557020932,0.0333395109733177,0.154563466325126,-0.164888574570444,0.0138168459734345,-0.0463468446714186,0.106604636841592,0.136824817858466,0.0994895896545153,0.141054494402025,0.0316809909081535,0.110413687663524,0.0781546253745307,-0.11578476939938,0.35082663352007,0.122272578723024,0.127535367825717,0.150698864776053,0.0514145266740137
stable,0.0742371572290624,0.329846286334403,-0.0005789427492215,0.0574939994294315,0.142587435195002,0.0890493668660884,0.0426555134635059,0.0593229623316775,0.13796533476644,0.215911197152372,0.201551443729962,0.127017565584148,0.175899370161044,0.150528351597314,0.418732836781195,0.151724327970254,0.142014539250142,0.113157414237392,0.137779659034447,0.0670119669968788,-0.0135658246798037,0.252854576213047,0.0277786853139513,0.152788185809791,0.192521876085257,0.117466749367062,0.21205297253738,0.0943282017739734,0.133524081753873,0.205404036081081,0.148328783049409,0.195288957439593,0.0439998038195547,0.164279272794076,0.121563266147197,0.214706919537051,0.0162019229408464,0.002915990051323,0.155913504464392,0.295543097428099,0.168779156048676,0.192920916477899,0.165239544383849,0.0844572431378167,0.149403111144232,0.182227559585221,0.200793637933334,0.224094003487579,0.255101204497668,0.177896000889653,0.0718763663353712,0.161161709303026,0.277118707001315,0.17449355720103,0.158053655642489
stable,0.0530514188839688,0.219094029435825,0.18768966923661,0.152982003337716,0.0213503882875387,0.253559607899628,0.222285375361646,0.225938917041403,0.155626207704567,0.0386478887830202,0.293365345897313,0.0931300224731801,0.247424541477511,0.289846306192045,0.0664378506459962,0.228060664602929,0.106127163746222,0.238553513241855,0.344921951085903,0.240593981223625,0.211821008536864,0.0534249747108708,0.202195205812023,0.108173954523153,-0.0078848771515513,0.19601917696037,0.285442568806679,0.280260660695294,0.134117308191653,0.172400641646293,0.0197156311024308,0.215685409927045,0.208291051441993,0.282090146039958,0.256617298834164,0.0402872583692298,0.260750238620362,0.195573525758286,0.3340475164739,0.19190214566274,0.118049197395451,0.262199670202987,0.149887622600727,0.225551209642794,0.275033975902204,0.241681380045782,0.316072523204368,0.169413826899779,0.298955635326787,0.25418523997836,0.256682837007435,0.302366423226672,0.245838427217331,0.3371033902017,0.205359873023639
