group,CD137L,CD7,CD194,CD4,CD16,CD335,CD31,Podoplanin,IgM,CD32,CD152,CD95,HLA-DR,CD66b,CD35,CD278,CX3CR1,CD11a,CD79b,CD66,integrin,CD54,FCERIA,CD41,CD83,CD49b,CD81,CD28,CD38,CD304,CD36,CD133,CLEC12A,CD94,Mac-2,CD23,CD82,CD101,CD88,CD224
progressive,-0.293367192956989,-0.222996605041655,-0.279432866583369,-0.175135519744026,-0.149228749540045,-0.243890385519285,0.205818601267561,-0.331152248986719,-0.120930615653342,-0.139060583122775,-0.222285449640845,-0.0878847081467268,-0.246168343499357,-0.194163511158908,0.264872059898057,-0.261000352569986,-0.29587669194357,-0.0545578888638958,-0.320816375506109,-0.319843326791757,-0.121605259646486,-0.0611546986464253,-0.232993441281532,0.0634505200691234,-0.171401505678259,-0.202484365985435,-0.435338865665966,-0.394292780079007,-0.200826808675901,-0.10072698997543,0.289036554696837,-0.0689498516200834,0.15856908056012,-0.223639783922253,-0.112298066020579,-0.10609112051062,-0.288542165785788,-0.133390146817639,-0.11565610161751,-0.167104704101551
progressive,-0.0248680741006573,-0.0177644051770349,0.0404118183988521,0.137016740015256,0.041719818361428,-0.0204780807720662,0.0628423511322397,0.0095637766635421,-0.0142442933121432,0.335065663586649,0.0223719625999149,-0.104942179499231,0.289163069717308,-0.11865832020553,-0.275801078913023,0.0370194417719351,-0.0298374485844179,0.160511993251207,0.0212203766334054,-0.0431482106086415,-0.0213438085809348,0.515455106067529,-0.0367423016534713,-0.0552319257782401,-0.0924972705468938,0.0018370387752428,-0.0228239432043354,-0.0226969339520226,-0.34576095126274,-0.106010027283379,-0.239857437991331,0.127478318786777,-0.0976512824765224,-0.0264362137444054,0.0363686882651671,-0.0582971783450338,0.0028270301640817,0.0037198969957363,0.162116221923148,-0.24331522221877
progressive,-0.0041822533660437,0.0704184856181872,-0.016873027529285,0.338054836829275,0.136136565275435,0.00134972145224,-0.199557972967204,-0.0311459333034357,0.0745255931299208,0.324715147326355,0.0539976686267402,-0.0363179879929605,0.586864176117411,-0.0772840464836843,-0.455961297621868,0.0817559704181181,-0.037934855149223,0.0673861106442956,0.052820700577124,-0.0208035557006515,0.0244650372495791,0.32168913328652,-0.0060477886190201,-0.24118449942838,0.0606841117509316,-0.0991304478163357,0.141653329055255,-0.0541966682337668,-0.19608531491875,-0.0390053107375421,-0.215202490818529,-0.0366932121712469,-0.144193823549133,0.0727853923059122,0.0378385295089038,0.051341587476737,-0.195820797195781,-0.110248299872086,0.163438627049541,-0.0991817173333188
progressive,-0.22429177774952,-0.432438811628192,-0.309187654293608,-0.537474853676365,-0.425063927004519,-0.248862364621279,-0.0965584902761241,-0.470346066471866,-0.3747199705615,-0.489042907885599,-0.407796029510957,-0.447953905749964,-0.141494232090338,-0.407834262273301,-0.177248586875029,-0.343194110940869,-0.489486315525123,-0.320930715012302,-0.409898811098795,-0.430601365744053,-0.231173438011602,-0.369758413887139,-0.405632261997712,0.0420969596715734,-0.0710415620388135,-0.181924808972379,-0.287937066344608,-0.279678442945642,0.0651277019248215,-0.102576408209013,-0.0412990055132281,-0.134508697580203,-0.14066484206356,-0.447417172978154,-0.402560997526236,-0.423558190497737,-0.405896511368918,-0.281551494611718,-0.446474424170108,-0.408211920179207
progressive,-0.120529710013876,-0.178209965452858,-0.0561706496985537,-0.112418313294683,-0.0420196611383851,-0.231488618733194,0.0230109363751471,-0.107379401265983,-0.0635949282697372,-0.0407145930447628,-0.0531900409913206,-0.0321954734235262,-0.262012066964749,0.0247386092998445,0.138330919451264,-0.141227481907965,-0.0786939846683179,-0.134333423035637,0.0281035368550925,0.0791294336422835,-0.0790649153870414,-0.0907374550063211,-0.290315836086238,0.0126035066062963,-0.245837909966573,-0.0854946805000284,0.0356322260241954,-0.14412610465983,-0.033521769534094,0.0014110332575046,-0.163992795121933,0.097924194037813,-0.101832216648926,-0.104809130277977,-0.025588913501574,-0.174574704353571,-0.18083225704248,-0.141486745158349,-0.275858648221434,-0.147653541058238
stable,-0.104057295670239,-0.138140552472202,-0.154904243923457,0.0979188479098786,-0.0379154189397658,0.0342511405972362,-0.101258787944401,-0.18744402013795,-0.0993957891741635,-0.0794307613028525,-0.136954319419366,-0.0510891149717354,0.0991200105579307,-0.177130537844386,-0.387589054454292,-0.09242831010194,-0.140295504044845,0.0509093899259451,-0.155864130376705,-0.169110111004248,-0.0578286329467247,0.228074687588953,-0.172122783032663,0.140931840931851,-0.184794186332804,-0.0377201800434035,0.0021658145873412,-0.0124930845295066,-0.220347419867672,-0.174803808447619,-0.0080173109891861,-0.0260044030334247,0.0063279316467752,-0.119040152766752,-0.126219079335791,-0.111918701886083,-0.137059683122282,-0.0091329259518773,-0.0885408629106013,-0.105368641423542
stable,-0.12112485338078,0.0209858278150219,-0.0901044377268021,-0.0086735414715501,-0.0681392439531495,-0.0223873722177417,-0.191228617419566,-0.201981692207932,-0.14645365661286,0.0397882216407986,-0.0965685057471187,-0.21605512060846,0.19721395471315,-0.128144313779901,-0.446325659930773,-0.225121694622975,-0.0781443844288568,-0.0001756987933868,-0.185669893144445,-0.155399226649994,-0.165084774575867,0.0970914498255083,-0.219731971542748,-0.0401027079953553,-0.108954325151604,-0.046331968920932,-0.0741090791626694,-0.151543739268343,-0.195880881140097,-0.0848598527485542,-0.323057252034064,-0.128287175795375,-0.249452619891159,-0.163147080944112,-0.147568880477863,-0.106903022138696,-0.222161403592976,-0.0551806057867913,-0.0738530616815118,-0.178883170438707
stable,0.0958696783174964,0.151249396013959,0.16131548022893,0.233520541361227,-0.173771937223237,0.162827698040282,0.29880411788958,0.046937403010746,0.0597209347375065,-0.0430879598655971,0.0817944535458897,0.194043186920237,0.118281377250701,-0.221705949228096,0.0028080862780781,0.0767339357702837,0.105127089465513,0.100350610046539,0.0784186850085716,-0.098123711111727,0.162794612760702,0.108606216485851,0.0507508623200164,0.344561006969162,0.0234633583558253,0.144476055442414,0.257688151061176,0.189675864124159,0.219892531078752,0.0569105656222573,0.219571644536507,-0.0448705017835195,0.112894361241039,0.0852720073276567,0.0592433931584355,-0.0474017637577599,0.0723222374188473,0.171815811351528,0.0130130692375734,0.0252924111827131
stable,-0.0469671185069224,0.0221374087363202,-0.0349981488645325,0.332231659891083,0.061708581743807,-0.0224520186352192,0.19148531486229,0.0160609424975062,0.0714741170232771,0.291366303972526,-0.0444905770865841,0.0656086003005688,0.51553869597121,-0.0219179832142436,-0.251662139070679,0.0467751611554202,0.101667360849699,0.254194222232112,-0.0468545436118456,0.0075356339497599,-0.100084111296556,0.516039956418801,-0.0215628131951709,0.187174711481692,-0.0898213718766219,0.125834677938607,0.159779442128665,0.0344631333931308,-0.0062439595148841,0.0660529000201051,0.065413819745761,-0.0159865319468508,0.0642066740940965,0.0458336550283186,0.0729023599349494,-0.0232492246450476,-0.0057877331135113,0.072824624259198,0.139537531459102,-0.0732944004884726
stable,-0.0193432774693503,-0.233571049935691,-0.0174584128698529,-0.347130763491755,0.123873261095566,0.0308595759645533,-0.142512316520463,0.0166535888910931,0.120123481253897,-0.065912668099499,-0.0936712502585751,-0.118678386763002,-0.247918757788355,0.238229638443832,0.081907227766233,-0.0127048331565796,0.068535471012164,-0.43692288452798,-0.0565429221863415,0.0240865751420405,-0.0529637069758154,-0.383423349876578,-0.007918422688585,-0.23782141151752,-0.0293573321320439,-0.285519759044961,-0.0552795868105365,-0.0349479387549542,-0.0969697243271162,-0.190796181002151,-0.0173844869521243,0.0570279992649186,-0.125304579091518,-0.0627648435583979,0.0074636309832627,-0.0528449980220552,0.0191676781338905,-0.128637215215752,-0.0878565267041804,-0.128520584810801
stable,0.0821650057713555,-0.0526848085774078,0.0318585190377266,-0.0171640103642578,-0.26722418141896,-0.147500739510341,-0.133633721947437,0.0224375773003246,-0.233343700795252,-0.13443263985515,0.078016975839085,-0.179550483983785,0.142761234465326,-0.327946038729173,-0.291143947637369,0.036389233321382,0.0510452073079705,0.184875235033369,0.0976886888772893,-0.257920874506171,-0.0629378786143627,-0.0603689451163311,0.0789696606488872,0.0443358937830126,0.0128339783230844,0.0248206110051137,-0.0365075611819868,-0.1865181048867,-0.0521060634464943,0.0111476480707843,-0.16077332243048,0.150611641981081,-0.132403990503107,0.0492903140171851,-0.068597986081799,0.069460882286067,-0.128064675553704,0.112255126770358,-0.067303659588388,-0.0031290637761226
stable,-0.0783910867151603,-0.126542613951791,-0.171112609585949,-0.0287371313059176,-0.0320174128760218,-0.205522040645736,0.141521761614223,-0.112956552137314,-0.0840757325775016,-0.0690979974500296,-0.196294028419608,0.171178615088839,-0.0833259155713447,-0.171637252820433,0.0938596369953891,-0.0146428235276775,-0.217269090904629,0.0409885632930049,-0.217340607681587,-0.317515308590026,-0.0636228873691658,0.10060018996977,-0.179338597225429,0.0880525545701589,0.0920805058123106,0.0050206715017534,-0.302331970298159,-0.153026714370924,0.036452125331856,0.0264918068578227,0.161400490851619,-0.454916802599062,0.114690835407767,-0.163139073798245,-0.0421593548237219,0.0076709847330965,-0.182368070784402,0.138466588370859,-0.363727031429224,0.0697275380474028
stable,-0.478598700472131,-0.160528633221277,-0.498126683967852,-0.0473015130812671,-0.0253767954796253,-0.422115098222125,-0.413464771700358,-0.303835264431591,-0.0656424317852047,-0.253468998505748,-0.221021096927179,-0.205197553434132,0.0876255533062612,0.0130331840167141,-0.55669610945092,-0.495863646355265,-0.378943640136805,-0.179493621070463,-0.192306427800023,-0.232428706164265,-0.439657576974999,0.168658489390618,-0.23203863420552,-0.450756897637229,-0.452482321476804,-0.432564986200095,-0.033917276038805,-0.408923927510973,-0.447353457751804,-0.40795689218142,-0.489988548802908,-0.302768768640295,-0.436714534731666,-0.260217140967073,-0.284988243067825,-0.23537481432959,-0.435814079246338,-0.4607161109099,-0.146670080058947,-0.308433315655428
stable,0.132693661814378,-0.0490114887101112,0.0367518535258854,0.133204489003548,-0.106104865381384,0.197534507809683,-0.112095450501877,-0.0112934941739506,0.437100949306856,0.0204947649995898,0.0921568007665307,-0.183648502535941,-0.0517637921786023,-0.0214563869011458,-0.137571988851256,0.0337077874993503,-0.0138929535697149,-0.123445067047433,0.0588470512308136,0.0491011994186666,-0.0154616502037355,0.0644025023003117,0.115264381021889,0.0650421958386094,-0.011006092318098,0.168761617665032,-0.0903156926942274,0.206571103670443,-0.0465105148496537,0.168432303426816,-0.0798708061505284,-0.0282438212865235,0.0063299515548688,-0.0340156036612727,-0.117516214320123,0.0323298065007304,-0.043145858799531,0.094871931855333,-0.0617880976839688,0.043014040835304
