group,CD47,CD19,CD269,HLA,CD4,CD14,CD16,CD279,CD20,CD326,Podoplanin,TCR,CD32,CD196,CD103,CD152,KLRG1,HLA-DR,CD64,CD141,CD1d,CD66b,CD35,CD58,CD96,CD39,CX3CR1,IgA,CD79b,XCR1,CD54,CD62P,TCR-A-B,CD41,CD357,CD309,CD124,CD226,CD71,CD26,CD144,CD1a,CD49d,TCR-Va24-Jz18,CD209,CD307d,CLEC12A,CD257,Ig-light-chain-2,Mac-2,CD85j,GARP,TCR-Vb13,CD360,CD88,Podocalyxin,CD224,DR3
progressive,-0.0004202086671481,-0.128323683744543,-0.190386771950875,-0.0696725094822459,0.0894767383629022,0.224150297996314,0.0042473101868029,-0.0734536295021625,0.01058370613825,-0.102548485001335,-0.073371980442954,-0.179489460441286,0.0009742008095318,-0.0075618073897058,-0.0114174811480394,-0.056748400463041,-0.280125538282037,0.0604441829994795,0.108977644943847,-0.212208588532133,0.0129556834781433,0.0065004659265452,0.192407620796009,-0.116320513894954,-0.150082443680917,0.259649056616157,-0.041145578882763,-0.151053007814403,-0.0826167427101598,-0.341139567070066,0.0933271294820164,0.206010741001831,-0.105727449595726,0.149780086586408,0.0998413862865891,-0.275292852698324,-0.140361871737341,0.0155088283202048,-0.0206205400647713,0.0896154138385124,0.0040241544160366,0.06585323470797,0.151033241530931,0.0217522922056813,-0.207607889572234,-0.0787345276661522,0.135641053066961,-0.181513870009529,0.107057123136593,-0.188556779797438,-0.0224723689509129,-0.0473623201455165,-0.0494774530626546,0.0244906709050701,-0.119065883099461,-0.124721142963276,-0.113194655675749,-0.214009746126931
progressive,-0.0780308303383687,0.0513977245737453,0.205547039702672,0.0274561902505516,-0.0735472627690867,0.169610903629598,0.272827918397783,0.122966350762456,0.0533786490453792,0.0464841700013641,0.227242730973628,0.179906230944264,0.0861584762766803,0.201303835577799,0.105011009737637,0.0994533822366897,0.187750035776765,-0.0094056302289539,0.118272376162178,-0.0581192500860508,0.155690476022055,0.434333227259644,0.455873426057825,0.176247246227441,0.160660198817007,0.220568775373892,0.180605896859879,0.180444662637479,0.116080441651922,0.14460666760183,-0.251357188993939,0.131349651782173,0.138436669726139,0.157338178200742,0.0747490394535035,-0.0310262612916305,0.153849931971263,0.164417137950153,-0.024422577844715,0.0764754995263172,0.139275120907335,0.131220355465131,-0.329372420347397,0.127024531395542,0.034532421034705,0.198124192896903,0.168547629941713,0.0525319709080254,0.156462169952192,0.152402710904221,0.0574045314704086,0.134264782598049,0.239307408124418,0.0704306538960622,0.180991261214258,0.161546886047334,0.237933906884506,0.175164726850955
progressive,0.253622149585372,0.201857700038281,0.169194278282336,0.432354372430214,0.443950418257734,0.401541664763383,0.146136344794932,0.10377540389587,0.100824339216207,0.119280278583394,0.162296128171857,0.17826925017179,0.566879344211381,0.114923043498835,0.115950389612345,0.229035142029136,0.1857150564863,0.679675933268931,0.336355746482126,0.316193195853405,0.252614276595542,0.0553281998768562,-0.0504921527344755,0.265113669954642,0.185488244885052,0.400742710530984,0.123555983228829,0.228767690195289,0.17059266496259,0.18579813885861,0.528206822725687,0.0148655796646047,0.173496749811504,0.0082813061846287,0.110836438297495,0.132574192069217,0.180659334532204,0.095265625453354,-0.240473209191219,0.0563930217772512,0.247115039117173,0.148279677728286,0.289638237426227,0.187275111936796,0.099376453207727,0.208687664342099,0.0614284272329394,0.110360177273597,0.349937829595276,0.191970838671207,0.463302823167144,0.171679801300811,0.174960721783741,0.153304636534581,0.426325941691567,0.180221806095173,0.119188466752877,0.207191488871472
progressive,0.160976688028021,0.177522321231014,0.386731119437311,-0.160839408461026,0.365474397939996,0.206700863966789,0.479638733493982,0.304647758932415,0.219398466645527,0.447438578773354,0.426415939669854,0.365275596665096,0.494201312475632,0.254593143158668,0.432567724448363,0.276565610965099,0.189208873623997,0.0122485524894775,-0.325062007704321,0.102611787662507,0.195083271869669,0.379585533143208,0.227451057622726,0.314325993435015,0.295099101440754,0.220601351588545,0.404365321964496,0.320906238025837,0.385914649259295,0.361259480385736,0.107032837196622,0.0680827981377368,0.310290703401334,-0.168559239572131,0.189258557087225,0.0867790241742708,0.271726332265213,0.327661112079145,-0.528967680548721,0.271569726952758,0.259444426330669,0.317868996741986,0.0684713044958435,0.326109739583695,0.219570783141824,0.324185254058651,0.0403413258307746,0.107059296088917,-0.0695449485350896,0.272872946449882,0.13841416143047,0.278810094568713,0.206677095381331,0.33690821591789,0.412920855792391,0.352743553332525,0.403327016977575,0.402622175039214
progressive,-0.088939007802505,-0.05792670229467,-0.110726052041409,-0.240345995927464,0.0469917839017807,-0.0112035897184409,-0.0406857036419284,-0.0598862554965352,0.0486378232870084,-0.18745794094751,0.0022916456096798,-0.0788996597704385,-0.154256920289206,-0.197429031912946,0.190944310938852,-0.0627911028248868,-0.168548972274839,-0.142774110167571,-0.021107996386345,0.148722271772241,-0.120873318624707,0.0643948336521165,-0.0656517856386535,-0.0460170146390154,0.0446486102368072,-0.255563360920238,0.0245634859555848,-0.077853287181136,-0.129977374239989,-0.135023442581299,0.0569856403587902,-0.291090828547341,0.0531801201083055,-0.166929254373982,-0.0938237133117925,0.0851114024351224,0.0324761468096491,-0.17605163749691,-0.184694092739581,-0.139276963787797,-0.128967502132647,0.0667661083123068,-0.10378317439429,-0.0519458513067604,0.0268744676761833,-0.0722531621296988,-0.0394550974739646,0.0784077492587682,-0.062514934137186,-0.0148550021228271,0.0804098985343736,-0.112930863283856,0.0028190349712587,-0.0046245995057952,-0.109369617523587,-0.159285562820817,-0.156021944115433,0.0606433794306681
stable,0.0206865591958167,-0.0284483647176449,0.0575726582668698,0.0199528788009394,0.116496965080661,0.191412000502809,0.193509264326151,0.123588943969188,0.160362783731834,0.172027633648982,0.100002598852093,0.158199702494598,0.0522232564518839,0.0375076187370755,0.129924701112055,0.106088396046039,0.102749905849348,0.281919604085583,-0.0725623987462559,0.112640058105773,0.0740742415420626,0.156998554168524,-0.450949396092296,0.0041416119602249,0.183020887749832,-0.0040420692231485,0.182686132951019,0.213189049293885,0.0266418189091095,0.155939534591351,0.17640239513179,-0.0835220312909828,0.238549000664912,-0.0726527920978185,0.0636275861462002,0.229156890282213,0.132531186499187,0.118295959385396,-0.123614354607944,0.196608505997325,0.198009455551689,0.106541540215183,0.21260227071714,0.159149889104913,0.136510139131423,0.12730240875846,0.0554945822665312,0.128094707328516,0.0138693625815559,0.19319989675426,0.111095254449843,0.0574070786190863,0.117178853778487,0.196194884606562,0.154170052114314,0.170235206071966,0.0979127129066651,0.0823038655991469
stable,0.163200982124799,0.0631918745076682,0.141803080950693,0.333162522588962,0.333612479582464,0.10459096013599,0.186079842807489,0.138868419184726,0.054219497962222,0.0900451166595331,-0.0090406594634053,0.0379125162541682,0.29053582189576,-0.136644041415527,0.0576389807288909,0.0715241905907519,0.0545383699787355,0.527206324316629,-0.205907338582464,0.204704371371856,-0.0040657487176714,0.170725251082236,-0.220451222079102,0.0818325831956792,0.0545445650208547,0.247241576469399,0.137708781898015,0.0486406918057155,0.0605057530887023,0.0140211571791944,0.457717615764863,0.138127267707752,-0.0109779891770821,0.253836400408054,-0.0428857980300649,0.0500665078614394,-0.0266967672801339,0.146032929325616,0.0643866794447656,0.0292630942424393,0.0908335045839687,0.035787425559958,0.300584432671605,0.108029732363456,-0.0006248245830611,-0.0012626145822468,0.174211754770603,-0.0139324784820743,-0.0188992879941838,0.0234935324794205,0.199960858996841,0.0635477549468959,-0.0049569724610627,0.179359238774322,0.172817840278574,0.0735730346626147,0.0722262559897177,0.0925290714330733
stable,0.244823394345161,0.0265054194202805,0.0024181058407184,0.292361656024799,0.396768136819866,0.0989209968034524,0.311185944883849,-0.0385004758502406,0.0503273705635657,-0.0120716514378262,0.0305829080828016,-0.0081229808117995,0.303451259344885,-0.0500013599806509,0.0060682060122793,0.0368211905972506,0.0439391281678664,0.643449025450255,0.241479570355575,0.12900017838136,0.0790943258615218,0.186176297265778,-0.26663944585144,0.0054375548748603,-0.008991369194018,0.193591215090996,0.0323850048028758,0.0644801867871658,0.0179855245215304,0.046652949298882,0.532120485721919,0.041575721847396,-0.0031864389165355,0.125829366691307,-0.009518401842063,-0.152746200203008,0.0754738078976048,0.0492950244121771,-0.180712207578757,-0.0211922689840044,0.0080638307429792,0.0165520968382601,0.277460739919075,0.0248754797754971,-0.0076279161884337,0.0285909026674929,0.125543240365222,0.0395854321278172,0.189331496214023,0.0089638008756608,0.381796584199387,0.0559537226821485,0.0624820803050773,0.0382150856875148,0.104887438891213,0.0036450323996187,0.0160108220693277,-0.0229156509081341
stable,0.24476968356424,0.126744548616618,0.0910125288217469,0.343371449475635,0.396115897941075,-0.0005617037333252,0.131667237544307,0.098820491668468,0.165695272359953,0.19324759136575,0.158919864986813,0.130692306670504,0.266574987417093,0.227981552261007,0.111733819292138,0.153035340187769,0.0382194560522872,0.560600047413928,0.138791987548438,0.352227367596242,0.181785345982848,0.0564027027957168,-0.206074929259098,0.149517813716503,0.177431835561459,0.207293832477744,0.192745040863814,0.137933880060464,0.111602900543904,0.135145730024261,0.446063138419893,0.132659870781629,0.111960088401575,0.191118305994977,0.0710597293016421,0.176658149112992,0.093053136363615,0.185420841099031,0.0895964535381767,0.122455354403689,0.131980532758364,0.0818737517115747,0.357197407995922,0.0997807111382555,0.171852578104567,0.162950279148561,0.0352928617597853,0.122712762452326,0.251060019744162,0.0774797688297081,0.332509921501626,0.152220748490491,0.0899855727118152,0.117478464921985,0.267148323902428,0.145506182048886,0.0099933053809286,0.172171501550617
stable,0.129849549134865,0.105373767934221,-0.0344537494269489,0.319492892375663,0.217066141990522,-0.207873316329396,0.278044977657491,0.0875766364422741,0.105612826448939,0.0053533550948467,0.0022649454106268,0.0438753025595782,0.26177640284648,-0.0440087777630098,0.0613509489118797,0.0167701431298583,-0.0190164061687065,0.473890232586226,-0.319164929182409,0.144650784792483,-0.0365062217476365,0.210555623584605,-0.43430417006475,-0.0170645635424641,0.0823218219219519,0.106918625458898,0.0783503003388092,0.0928055588568943,0.0587234716157223,0.0588840994886562,0.37297078708837,0.0956786398413021,-0.0020014920106025,0.153967210698286,0.0282326025249229,-0.0105585076818335,0.0512643883097648,0.081189598564129,-0.474982592223741,0.114961005396778,0.0200144469262944,0.0331298881132037,0.29165257228253,-0.0115058692694445,0.0647211642104592,0.055835910733549,-0.423115418721619,-0.0204457324393847,-0.0520834568882497,-0.0001252326689403,0.141071076140683,-0.0298949971218185,-0.0083223418604785,0.0605611773696697,0.222697059728062,-0.0534351187175887,-0.142955185438455,0.0826642116011333
