group,CD112,CD40,CD8,CD33,CD49f,CD4,CD16,CD324,CD32,CD161,CD152,CD27,CD107a,HLA-DR,CD1c,CD64,CD1d,CD35,CD57,CD58,CD39,IgA,CD66,CD244,CD370,CD54,CD62P,CD122,CD41,CD309,CD29,CD18,CD22,CD71,CD36,CD207,CD49d,TCR-Va24-Jz18,CD133,CD307e,CD319,CLEC12A,Ig-light-chain-2,Mac-2,CD85j,CD23,Ig-light-chain-1,TCR-Vb13,CD224
progressive,0.0299826257738429,0.161709237440595,-0.0821326523402482,0.451365718759745,0.261233862146868,0.248763759594023,-0.201691261568354,-0.0080800191286889,0.161375047611377,0.105215303365083,0.199826112901696,-0.261463683740188,0.41078347383967,0.0930373478776319,-0.0520727927378571,0.56957204605087,0.397246152482857,0.600636676438062,0.167206079916292,0.375100095723715,0.306927873356748,0.296496096154596,0.238368079091871,0.182662139202851,0.187005015620733,0.0458049287302041,0.341149462659939,0.362854010879699,0.35999613533824,-0.217038238111504,0.367590599279223,0.167993034243593,0.10856291383652,0.502248942673771,0.472736397478525,0.360632682179839,0.113537303082426,0.188233622439446,0.199418080181865,-0.0539107641778994,0.261652889674439,0.372228567971274,0.498411553732625,0.193490778104249,0.29295701597227,0.0733336250793224,0.497429284768717,0.355356656089608,0.459784626555771
progressive,0.0100694688939277,0.0106715308022505,0.0551546909594548,0.0341076051184168,-0.0131817268615034,0.060515016496556,0.0087439928340789,0.0153560156513655,0.382994776864404,0.0591904896074448,0.0479348993269086,0.0102558196191995,0.0850503618013638,0.215761125398664,0.0701321053378474,0.0435437185707692,0.0279231316543416,0.141745472901346,-0.0397417098648101,0.164817620801612,0.188356980030616,0.191859917309005,0.0277836220449859,0.38014682011178,0.0912037457807395,0.446453671040288,-0.0189347004319346,0.0910247782394152,0.184505170626147,0.0810800636194513,0.0706014245948768,0.378974364835136,-0.0694971708753907,-0.141551181883521,-0.155582663183173,0.121175246987989,0.0546109653468422,0.0580255681505565,0.0634711655778864,0.120989643147356,0.04407722360577,-0.075418938600035,0.186764719718078,0.102933853522516,0.222152072573099,0.078485668131585,0.172137601802087,0.0977512792955633,0.107295186106902
progressive,-0.0178813515134481,0.0114559269391125,-0.0652591787182367,0.218120615564234,0.348893094604122,-0.253716198312521,0.0348907509390637,0.0340512798228603,-0.0575026756955546,0.0725249758142452,0.0533982648028957,-0.0513250789905472,0.0627024939259324,-0.415018026768655,0.0371655308623734,-0.0134717143455005,0.0988658972848229,0.590390766565557,0.12425944788507,0.178916622246493,0.0249760438271381,0.177273069967821,0.112680071118583,-0.0121100807127198,0.0621801444862778,-0.0569354646857012,0.351197499252294,0.155852405512851,0.376817528809295,0.0394915967783341,0.253264367093489,0.316867355449426,0.026789273799954,0.182508529351222,0.276164175390171,0.0758276535355601,-0.191377465271748,0.109060137693752,0.174031611345536,0.0840242390999531,0.0299301248597792,0.227740780258119,0.0172451594847116,0.098123194643749,-0.0894943483426048,0.0392042528238574,0.0897905128229018,0.133723877278933,0.279678959170029
progressive,0.28192223645667,-0.139994180976333,-0.0503699083182542,-0.249373736172644,0.0093885724692799,-0.0689385750253602,0.200551028127352,0.304715315238859,-0.0582575063839304,0.146756495683873,0.0801514392337269,-0.0087753702280288,0.153485643370741,-0.135577405556393,0.263787756358099,-0.0712893302170115,0.126546963290295,-0.173433686106813,-0.0759733602633204,0.0159776329570632,-0.0715506802733409,0.134573292653529,0.0811905862602379,-0.025394262587705,0.185040789555356,-0.126896507678255,0.0388631397839198,0.188013041099769,-0.0256695379289536,0.0374217620507207,-0.0709630157476825,-0.294217952125887,0.397105636164046,0.292561334039934,-0.184234538689747,0.150399598704591,-0.068394451717788,-0.003391895385676,0.106675312157705,0.045551366795904,0.123232638407418,-0.0887806757134181,-0.0394907101600551,0.128179367677674,0.0785892568142826,-0.0243572119643897,0.0265646048782716,0.132499787017367,0.117616561298015
progressive,0.380767616217779,0.16888966832079,-0.0462006561468856,0.19366463532993,0.452566861465785,0.22118891739249,0.0469148087369895,0.0214252043563179,0.269823118566554,0.276422693097966,0.205808900137762,0.0540861547763731,0.23174023483322,0.340806670655597,0.0014830919037348,0.0458163398155643,0.343622410315727,0.191662132321749,0.0540948587361917,0.259201911367852,0.432838060937931,0.36381804395996,-0.0523050208007779,0.300783742336956,0.258690428911684,0.215690054745092,0.348642543417486,0.128610608725388,0.296087523140513,0.244179630328604,0.389528212941158,0.293064220615802,0.0590391174948647,0.301269948365925,0.204254260850022,0.207891902434337,-0.0375097862320687,0.192084742917554,0.0117740241002734,0.390242149074339,0.195413929497955,0.0887779179851027,0.168632821010329,0.219363633541448,0.23107128328275,-0.0004999161083181,0.140633300030546,0.239372839081229,0.249906817111515
stable,0.0311891070214784,-0.0855021714780566,0.0440526941333789,0.175204570904976,0.122621809589825,0.0130398652119229,-0.122251597465101,-0.129392291610642,0.0746396307895195,-0.105348913000862,0.0466343665524619,-0.0184035535222619,0.0944313368736148,-0.0343619920848847,-0.135830456031351,-0.0776602353134598,-0.0009113962686585,0.109554746099941,-0.0804891643104104,0.0162603072696751,0.0180453788913303,-0.073733288463721,-0.0445802146006908,-0.0165113555350099,0.0647874604162133,0.041290746741972,0.0891066338192171,0.110929026358053,0.131724384317906,-0.0934563742250802,0.0722267350329326,0.193033070509504,-0.121142672285001,-0.0659909726791284,0.0816044933370371,0.0755730144883341,-0.0338204093899339,0.0181855802215867,0.0208275611395792,-0.0596135719120376,0.0483301418081558,0.119788799907612,-0.0046370366959837,0.0817223834611874,0.023469113995135,0.0179717406872907,-0.0488264646977521,0.0641838360958501,0.0603474919018254
stable,-0.0793221291651527,0.275238563734518,0.0631527699191206,-0.253292771119598,-0.0944947848594107,0.222714291251973,0.209137458457432,0.0192664054093989,0.282598894144219,0.217853255807502,0.200501089942919,0.0817071333754776,0.28917438362564,0.156614237178222,0.370584585619366,-0.0192389789380427,0.0130597895324841,-0.0964615268580472,0.0670561185376693,0.0965307215163114,-0.0038505444017236,0.173694990362779,0.26801219728141,0.0881763580971559,0.139194047882655,0.112082188853664,-0.122306719717403,0.219992950642834,-0.121813133916905,0.0526279070890213,-0.0940102959443214,0.0091513053005545,0.125735581828516,-0.243652076169097,-0.291528907113455,0.0053190670796911,0.104544845569791,0.206212646981187,-0.0366279887727565,0.222250675032599,0.123401327309313,-0.197354374718895,0.0029938064633033,0.160745596386539,0.151593792262112,0.108116026433385,0.0938238867824177,0.186593540278986,0.224125594988571
stable,0.051338299130833,0.381893544067523,0.116837797734638,-0.0267546836698154,-0.007720146814016,0.369212171263271,0.38175030138832,0.0141107585098371,0.34711422071741,0.0248838008056284,0.103250289020153,0.0475509375153975,0.158970495646506,0.663645657393765,0.11553931624244,0.188348958214285,0.138078725565708,-0.208096989417739,0.0106143547203634,0.0701574961084708,0.225905062362718,0.132474381212255,0.101359772572007,0.169623152396365,-0.0609708642152165,0.47351155166898,-0.0674451443709667,0.0517872459650372,0.0508475706914338,-0.0941998216808567,0.0626881667203662,0.104099660726345,0.0536004917804689,-0.252553213323868,-0.119614746320359,0.10212074807116,0.239196351480585,0.0817551036238554,0.0824075603413821,0.10547201819415,0.203556015548678,0.0231314331925023,0.146464323600512,0.067466921961045,0.411581372915273,0.0658224459672915,0.191566028816128,0.122064104656294,0.0706528651010986
stable,0.0905937419234836,0.14546011725926,0.104387297426326,-0.0489126879583942,0.113578574578284,0.246897170626433,0.236807985608821,0.0934257300386614,0.239663410691484,0.108393345481878,0.120753738504383,0.127475249557025,0.137067299050743,0.657779269478322,0.351294956636922,-0.0588494040837601,0.147852215406905,-0.435885744114232,0.061972248097043,0.0760766449690003,0.223629990042002,0.143769185961745,0.062104966499818,0.157450867217562,0.104289088804042,0.454870175843891,0.0448018418975614,0.137655082716433,0.0427954775330437,0.0850182681417621,0.209316602281829,-0.0661796799101219,0.0910862717943311,0.0905024762607584,-0.0308811934011534,-0.0162243382362695,0.394626033492056,0.159525311834767,0.0385948683754622,0.0915879418579885,0.171133547094613,0.0398744021596473,0.121514588155136,0.0950517480268774,0.33548165413316,0.103590107906732,0.118335902564938,0.0749544460907697,-0.0351469475046965
stable,-0.0156955188369689,-0.0733823403320221,-0.0345175397941797,0.208099229003453,-0.121910763101738,-0.231496706506137,0.0727036658646139,0.0085748579154219,-0.0188714539620404,0.122641146682992,0.0710417047154328,-0.107554575182865,-0.0753883715843159,-0.391320014014362,0.0083572896545013,0.288556064873811,0.147419470391315,0.58150237957363,-0.0245116863786433,0.117290696356408,-0.0638901478459991,0.172086258801368,0.0967704424083664,-0.173383036097173,0.0508365592493172,-0.329761292944261,-0.0897380151568621,-0.043482306147129,-0.124996716653535,0.141470211730704,-0.111662023177189,0.115169186048331,0.110768508270988,0.338658455952279,0.117659693833081,0.141068400975043,-0.253368447696395,0.112261401576821,0.0282931119239533,0.0783863918307555,0.177439081662168,0.360841163924144,0.191395715035477,0.110909678746539,-0.0117447027982072,0.133543710616003,0.217542956095912,0.102767446363562,0.174241923483141
