group,CD33,CD49f,CD4,CD14,CD16,Podoplanin,IgM,TCR,CD32,CD223,CD107a,HLA-DR,CD64,CD141,CD1d,CD66b,CD35,CD272,CD58,CD96,CD24,IgA,CD66,integrin,CD268,CD54,CD62P,CD41,CD226,CD49b,CD15,CD71,CD204,CD36,CD49d,LOX-1,CLEC12A,CD150,Ig-light-chain-2,CD85j,Ig-light-chain-1,TCR-Vb13,CD82,CD88,CD224,CD258
progressive,0.357105133659901,0.0059753136702698,0.15199578393953,0.159179678766271,-0.469192783612537,-0.0030371269627549,0.0724057067572763,0.0418997478632656,-0.0457874380479988,-0.0121561258931597,-0.069296870701109,-0.107323313002796,0.427067920857071,0.11662744558492,0.0423974247833292,-0.140485221530175,0.470058624710701,0.0591480351791669,0.113392100866936,-0.194223950291062,-0.0698295555147344,-0.16869923339056,-0.0759040627598316,0.126802297265523,-0.0267574571234509,-0.120598730163633,0.0113318762209896,0.0073060246137683,-0.0352551133388448,0.114925345619704,-0.264576865878599,0.409813406344959,-0.112049533115777,0.242274437404843,-0.172122631180887,-0.068402806449094,0.397971625804959,-0.0371444586276148,-0.0005459413381873,-0.0678712935714303,0.030032099646967,0.0041082837875561,0.0411646801776376,-0.151557546023993,0.230987618105573,0.0423194143278389
progressive,0.124231712200934,-0.236149813760684,-0.262463499562729,-0.0703336001843628,-0.2534436833317,-0.105291958624163,0.0047895478546091,-0.0562941160238449,-0.249512360771807,0.0853945269779941,-0.104010435889452,-0.235643686578343,-0.196596292513112,-0.164992911456827,-0.10050762041064,-0.0978630903530893,0.277058871546581,-0.121905328240799,-0.116261030806135,-0.103350791581958,-0.0886556731563128,-0.133564027605828,-0.0327261037754928,-0.134117679569465,-0.0315587025627388,-0.460233833914195,-0.355938157085417,-0.444061451101166,-0.170751844244727,-0.130872237037519,-0.0817081355796561,-0.18172811915889,-0.0906454186208301,-0.129178422565668,-0.309485632473486,0.0119340731831689,-0.0885625617599169,-0.115878315791267,-0.221084490900023,-0.274740851992862,-0.185372947857639,-0.0537496373588344,-0.0228543375389953,-0.190888786591309,0.0734776326231442,-0.0289706037379737
progressive,-0.0682538617795832,-0.0572012794669435,-0.495712827790552,-0.189472190369926,-0.272524249130658,-0.230462805490557,-0.0142681235433841,-0.222706176216416,-0.30108663885881,-0.25479216780733,-0.17863642727618,-0.469516069239235,-0.144597422875352,-0.349812030190733,-0.222799920409288,-0.167966609097742,0.228476726284325,-0.241242186091517,-0.199896351636225,-0.198653003676317,-0.125537888567895,-0.201232187086157,-0.112894929762491,-0.0967392932607292,-0.154754889755554,-0.199001774839583,-0.113285229420203,-0.0700288709346219,-0.172918902270029,-0.144225785727271,-0.127386724146604,-0.10478013872431,-0.215170993410577,-0.131596460615164,-0.439302942421121,-0.114210331012605,-0.101980063989838,-0.22093618817918,-0.318800842797721,-0.41097076580309,-0.274283074443765,-0.192220395107973,-0.0799146676058179,-0.287668893264554,-0.0426752666335195,-0.154626407723574
progressive,0.108348464416144,0.151169100301857,0.238049064912408,0.357538103285692,0.605499429084652,0.366965669476764,0.163751661930499,0.385607029539876,0.500793609250655,0.136200246335015,0.0212833666066058,-0.114002635633838,-0.148985624749555,0.0134070210542066,0.113679768762721,0.677969499122231,0.488591386686756,0.220959080774338,0.286943496309617,0.262229017873478,0.479454675431666,0.260850785991229,0.505785874767572,0.0495768335181229,0.268919889410445,-0.05483149012804,0.14257801433982,-0.0282585934150227,0.26947239586465,0.216895919981827,0.433178984043348,-0.542445601202943,0.114149788811743,0.111875540284523,0.0590229335466614,0.436990802514637,0.226911503569211,0.209577398038917,-0.008385971103745,0.0440060144338025,0.0896989587373802,0.174561133376508,0.291420862844709,0.394385215196636,0.374428055931541,0.330937345409695
progressive,0.127763270045136,0.182059949920746,0.206317795595352,0.305441636104869,0.0956320481388341,0.320846189807664,-0.0130786713745267,0.277358393158947,0.380981863324979,0.171286520287835,0.352692877830812,0.20606813608317,0.122274103395343,0.339092667425918,0.418504171470668,0.0051718622931962,0.326584057127636,0.217368144605464,0.316526551093377,0.265340652323432,0.208072146816656,0.400281175826338,0.0901184179455178,0.218574796569207,0.429125620256384,0.137502112893531,0.274853518561946,0.249769241020259,0.351542588414222,0.357586559286786,0.0460001447489609,-0.0215380680816017,0.374424750006225,0.222899580586809,0.162229317191011,0.145539528966079,0.267005027631306,0.318137780879406,0.215626588194973,0.22659857898611,0.353313433950929,0.283204286053703,0.225469944265111,0.451936031739186,0.207685676439277,0.201704240858524
stable,-0.158609982859918,-0.0634816338813837,-0.114469106309118,-0.071607612198134,0.0411014595759875,-0.132588030098156,-0.14377463063877,-0.146473794841886,-0.0323573733585351,-0.131578970071742,0.002102450446805,-0.0385292324517426,-0.321742237731425,-0.0615638639666343,-0.192210471365566,0.0630894770056679,-0.110787393860443,-0.0185243929955918,-0.160407622911236,-0.0466402617232502,-0.0653709732369217,-0.0980747489900791,-0.0598815131041043,0.0150271584505087,-0.0505204080174956,0.0507654988263536,-0.112076985797191,0.0575563117787311,-0.0807655009277166,-0.0632348168209541,-0.0223830975784702,-0.309089707687011,-0.0967367251056519,-0.134448042740533,-0.135610641177063,-0.109588434875739,-0.0621094644226492,-0.104368734260018,-0.218599314150261,-0.148236065817165,-0.186951988914831,-0.0615952663068589,-0.0342392913511839,-0.0844193760933681,-0.0910597322627737,-0.0683687810386659
stable,0.0609779767442515,0.147977958441618,0.340884523642354,0.0186325416940298,0.234973398962452,0.155426036537054,0.151621699878192,0.247831806312838,0.29410470963561,0.219499943739863,0.29338623017226,0.386688206882847,0.0672995243930939,0.358720349467698,0.0941793150694804,0.224487756749758,0.145285949812076,0.130283594313548,0.30707265436146,0.202758132891702,0.243794715395686,0.2499069710939,0.217956478869149,0.294900283039153,0.282611655926295,0.26248182470485,0.181326509496826,0.160586876382587,0.276858352892853,0.115262655824238,0.229946669598734,-0.0796120584080511,0.22044034518428,0.215427243425741,0.267301283632149,0.218239448383253,0.134721624044117,0.260836260044572,0.253151815676242,0.28265170822685,0.284909262846799,0.130887920340241,0.235131192929442,0.319714317534741,0.213816873274686,0.208693258674681
stable,-0.0788964133880412,-0.145013905894056,-0.354229864301485,-0.0264911942568968,-0.209537972496847,-0.0274375620749003,-0.0737789540970823,-0.0262065034110311,0.061369518263168,-0.0607219877964517,-0.0681901677230954,-0.370876602269823,-0.241978782368341,-0.252673031274159,-0.139152379104947,0.0017798309272114,0.407366123667464,-0.0669005404006653,-0.0864919253253954,-0.10702390142467,0.0645416579297388,-0.115843400289758,-0.0375897055895706,-0.284043772162813,-0.129820977248903,-0.31537972861538,-0.0827537410757724,-0.1328390827246,-0.0998371558543616,-0.0110615621587098,-0.0865050483509655,-0.256783510724852,-0.150631179291473,-0.0652605116702985,-0.437902570879612,-0.0401875819078295,-0.219883661034703,-0.0903302151250283,-0.307193398878974,-0.313889518054056,-0.182353123961079,-0.0618331138608681,-0.0077228652165397,0.0264763910404156,-0.0210182592360228,-0.0667984427777551
stable,0.0859334561126811,-0.0922530999016931,-0.224835339423493,0.139296271475271,-0.210410055468066,-0.0708774696761135,-0.102921989740162,-0.0777430341365968,-0.1511927512142,-0.0489560930396315,-0.0537850062727763,-0.586486551496538,0.049814458027532,-0.280634189442598,-0.0704259863599199,-0.125294225221156,0.518501495485947,-0.0733170128682357,-0.0002909063800188,-0.0831797958340414,-0.0805647839039289,-0.0878614408874511,-0.053094914122915,-0.119626535440249,-0.06162585467676,-0.41327500416071,-0.0058999838474964,-0.0284456508745956,-0.162848740136757,-0.057113796977855,-0.0334382716862843,-0.12870137155038,-0.0593033084868991,0.0725769806126192,-0.353369514213241,-0.0767114875334544,-0.0139623091802282,-0.045918551566176,-0.0825683937971877,-0.27124765231284,-0.072856164322984,-0.0119173836279577,0.0852158782418834,-0.108452352560439,0.0798317850800343,-0.0350124301324586
stable,-0.102874596845688,0.0688687881749651,0.302800532741754,0.0979111586515282,0.291918478133912,0.205031298510065,0.0463918172110026,0.218050317951426,0.391595609722364,0.163487400796521,0.331423396250848,0.55197470724945,-0.179848547654611,0.223504448108056,0.194168080139984,0.233358380085448,-0.279793603051023,0.207819962345659,0.164290474764549,0.223322375046776,0.0810056649790647,0.206340456408487,0.287204276933238,0.0879781052959533,0.100862078169067,0.461280699339291,0.0513098098206153,0.0556690398971659,0.153388652557991,0.121454126278908,0.289139057024867,-0.551890082635041,0.30372089038347,-0.0092903102804217,0.320711558720839,0.265769951478646,-0.306832613795277,0.271720849091332,-0.0168650481605144,0.299226785512915,0.0426191880265319,0.222087741052909,0.106145346180344,0.34658422479571,0.075271420339469,0.244449610097558
