group,CD275,CD155,CD30,CD40,CD52,CD33,HLA,CD49f,CD4,CD14,CD279,CD32,CD69,CD161,CD107a,HLA-DR,CD64,CD66b,CD35,CX3CR1,CD11a,CD169,CD54,CD62P,CD41,CD184,CD226,CD29,CD49b,IgD,CD18,CD71,CD36,CD207,CD49d,CD337,CLEC12A,CD85j,CD88,CD224
progressive,-0.0067380439285474,0.101229696346855,0.0714180633505604,0.113133327709395,0.126210845318979,-0.456310514750943,0.0185621913867615,-0.0895835890720277,-0.150259143784623,-0.378803634901137,0.109163739332937,0.0064902837716111,0.0082935936643574,0.152941416816346,0.0252718918425367,0.0376593913993912,-0.395690744050131,-0.11955978659016,-0.62403733665998,0.122257761360949,-0.0540055370904154,-0.113349669595133,0.0678784791002606,-0.109824931845077,-0.232726502967227,0.172733680099849,-0.0446380531710943,-0.251131330561312,-0.162247935593905,0.0557572021509643,-0.2576625187527,-0.261927122854792,-0.357755905242233,0.0619037922329699,0.19056173217877,0.0104639280983976,-0.399826388786333,-0.0703726117323404,0.0735472750923416,-0.250584693671218
progressive,0.117055169383575,-0.132227091466477,-0.167253612260202,-0.0196862502768198,0.0332646705713226,-0.331639644545807,0.113976162760809,-0.116574063510817,0.0164291563198239,-0.137363332207346,-0.098850682880251,0.140108778698701,-0.0624474890971204,-0.109557581901722,0.0570962275383851,0.158893781330529,0.104694286383802,0.183534808896917,-0.186127577740336,0.0002688991460681,0.0031078196809913,-0.0603382738180644,0.11614085595363,0.0737726890812904,-0.147633081460463,-0.0406625535843358,-0.131826836205417,-0.121572094814215,-0.06507177241674,0.0171014810715305,0.0035220571243796,0.099731473948261,-0.119269623402795,-0.0632835130870794,0.148325955660667,-0.0300020767111391,-0.067665505690661,-0.0099728869778679,0.0619752286267118,-0.143878929478688
progressive,-0.0052067399447726,-0.0568419321545395,0.0310656317812366,0.0918033717037702,0.222675402493155,-0.11658811087088,0.178506981766151,-0.217270546846737,0.338194539512076,0.178340979978123,-0.0184890009452809,0.4833161033109,-0.0120951549476339,0.001667303240434,0.0473581845220841,0.57216649739674,0.0032424115457402,0.0535587115708559,-0.253075807785708,0.0049867517585843,0.108777708516792,-0.0086002838652609,0.407999406066065,-0.118948967193149,-0.154833907563072,-0.0068268805972333,-0.0501573742657606,-0.0967352124849577,-0.0600051136512432,0.0149888272572016,-0.0573519924780683,-0.502238121842003,-0.125414042387573,0.0449551069838514,0.204236952846965,0.0466909885329515,-0.163461084863213,0.286256331607348,0.293484271694883,-0.0389670700200236
progressive,-0.04471021606839,-0.447576726294003,-0.0295176702986572,0.0294849507403206,-0.0020474225544544,-0.410714908711411,0.0169247661135789,-0.266069707532814,-0.0158880282138746,-0.289532978307632,0.0252254091614462,-0.168067495003734,0.0446033263332872,0.125891424929155,-0.0638952108130489,0.0125236488450954,-0.101373617203898,-0.195878599898721,-0.403491141653923,-0.0434311959406484,-0.0213833585910423,0.0492381857706535,0.108102037719935,-0.180225551263057,-0.124256621132809,-0.0626307961707088,0.0006540592132637,-0.203000758163452,0.03425695364361,-0.0121551605578889,-0.202381291384005,0.221340925804352,-0.312589970597336,0.0238400783772386,-0.04667676078962,0.0378672979026057,-0.398110765944162,0.0009156643019743,-0.120134402479251,-0.144986452920824
progressive,0.134845774923361,-0.0747642465302651,-0.01025156648577,0.142773634227818,0.208993260632766,-0.0964802001461831,0.0383469736872286,0.0105771135231089,-0.136935243494973,-0.346663605169452,0.078269814208051,-0.101663943545462,0.0299298688535847,-0.0214185203563531,0.0574200848017139,0.181684047220982,0.202137819576986,0.0541540711021889,-0.132255561670743,0.152862285268292,-0.0237291078580839,0.0955043566687492,-0.0519484107176241,0.012524679566577,-0.208531105069734,0.0073313642633851,-0.0507697749329462,-0.098580109667601,-0.034402967575823,0.354646085118175,-0.0064879381371367,0.0921851972765605,-0.129557494018986,0.117480483761105,-0.0998593864578186,-0.0682860563164291,0.0064244839461709,0.230577389257061,0.0787247996148293,0.119677246930268
stable,-0.0463058066343201,0.0398285138119148,0.0183611981842751,0.136526048536065,0.0696611798428757,-0.107905078252467,0.035075101823859,-0.0673603711944576,0.184007430576824,0.109911875011782,0.0864472611612207,0.0215225960026894,0.0822648932416815,0.0024209173241194,-0.0486015739872281,0.245565811347559,-0.0563035589161585,-0.0684750222121585,-0.400529663257501,0.0743551603736052,0.0955534671125162,-0.0891770001115654,0.23018873159188,-0.113352433846564,-0.078187160352152,0.104352095555358,0.0275864389541125,0.0063118356113162,0.00383274041918,0.0816041763680431,-0.238537891464491,-0.167617477737047,0.0014738438112387,0.0598154160176277,0.144056419535392,0.115187028902704,-0.0425382500665269,0.0443550535698751,0.094935442037069,-0.0089115250913394
stable,0.392188073502834,0.0606850666387216,0.305781320054822,0.234109664929934,0.351448948079602,0.0616844470801268,0.394019489946338,0.275170176568059,0.361712956510141,0.153963020805416,0.264694878897883,0.33880352721564,0.0068635011957011,0.32690919510887,0.43452421128117,0.677027845780162,0.0309056305174897,0.225315309044683,-0.197177232763527,0.383745667065161,0.365440813989362,0.158120691134128,0.371707748299424,0.154887267617118,0.119909995072113,0.209476180211716,0.358814207329592,0.332883686716025,0.234312072632466,0.163499093199121,-0.0721090534798357,0.193165335855608,0.105851974462845,0.183651771494966,0.481894902726855,0.204238399344316,0.222554532551378,0.356413768056349,0.320467164488693,0.212492583136942
stable,-0.015374495487764,-0.0967204437053375,0.0274002413360361,0.376726299471664,0.25432353244945,-0.0421877424901684,0.224311438325653,0.0786488030391023,0.319487643644794,0.148999316010174,0.0286098216348495,0.359363420601598,0.0538480968738373,0.0737132954089504,0.0523368334266149,0.569582102858197,0.170625621965186,0.216561034711323,-0.270665300037582,0.116492037272388,0.217329014187331,0.231657328527852,0.49594453793596,-0.0133624689166048,0.103714270595147,-0.0073410465205584,0.1142919940188,0.113440837643574,0.0906506902242687,-0.0231099347617447,0.0656700830936843,-0.219487095598385,-0.164929225988265,0.151122345057696,0.213384099175085,0.0500084816703989,0.0594852856229994,0.365421856141133,0.152820135899691,0.0521357321555559
stable,0.0860290317009701,0.0298585726866841,0.152608431166965,0.103497810363867,0.32665548215391,-0.0320249436444848,0.255852493286788,0.143449009537074,0.336411516702414,-0.0396178836073964,0.0975388319482344,0.328223814013384,0.125185130965998,0.0423978588155991,0.104472404212901,0.663275644758143,-0.013486505688565,0.10267385209092,-0.398971830667363,0.177290755402489,0.307887330792601,0.0771526064447215,0.523263898604419,0.0586918225007846,0.0796722478541901,0.0974120366952627,0.159822765776872,0.228300493807533,0.129703391899159,0.0943837101922464,0.0044907751387386,0.0147260303721078,0.0078638634452813,-0.0008836782223411,0.407691176711592,0.115137249166803,0.061497596649545,0.327096847072249,0.203455117278149,-0.0336493174981184
stable,-0.257356251672369,-0.201150064446571,-0.096448077729138,-0.088547133766661,-0.0818759888414251,-0.198758410487713,0.0537909920749758,0.0774807148924587,-0.131774480716983,-0.0809151755784047,-0.0837305452252978,0.0255611183193114,0.0982494500957918,-0.179907912750434,0.0103261151440171,-0.0003397432092342,-0.220038268467748,-0.167569980325805,-0.190940960280222,-0.156674291763075,-0.11096896666214,-0.237266242622831,0.0870697740484732,0.100409254146529,0.120422022891504,-0.112657851269736,-0.0200590026575463,-0.002524891797109,0.0622720253409251,-0.157968995882997,-0.0625040014343983,-0.214796888171903,0.0551515619795261,-0.125871109466161,-0.0419522016752231,-0.190392156766239,-0.218385514694394,-0.0889351019003681,-0.0460720900238713,-0.238560282498274
stable,0.125962734070604,-0.168582429274789,0.0926200501046263,0.116157810934823,0.25829873236246,-0.303401316228016,0.262395349022074,0.106780889585819,0.164406265351298,-0.274493363862049,0.0045792582742815,0.0462463130409535,-0.0869902360754758,-0.0791388945669984,0.108275122382254,0.490897546938669,-0.258895010876775,-0.059221512943854,-0.438623929521744,0.130773180649629,0.380839184442126,-0.0480807037471895,0.269994597557017,0.0456259914518963,0.0380731586297892,0.0803036719686221,0.0760135425287188,0.246337258636826,-0.0064042672418899,0.096675790259799,-0.0853870644524388,0.0720515207171677,-0.221301401380147,-0.0810474533445881,0.446739566170593,0.0158128536592881,-0.385621986346233,0.235378467065215,0.0999580888579402,-0.211821392868369
stable,-0.197282218429797,-0.141760564594364,-0.194534689130645,0.0320939626129745,0.295604847210123,-0.686088417673142,-0.227880673368876,-0.57235306540411,-0.0772985618397898,-0.431192306210015,-0.106499960315641,-0.197462387143581,-0.0663488014523616,-0.194898497589326,-0.184446541573519,0.293057363668443,-0.584424301241851,0.103217597946222,-0.671241806029551,-0.169739008601532,0.0480609966001366,-0.510005167148072,-0.169770245794674,-0.388626134999306,-0.601626706113999,-0.0978636129328748,-0.514467290526066,-0.46622091841852,-0.435665145720393,-0.0032630852809112,-0.491204046389417,-0.0128267738019781,-0.592356168501716,-0.0496117154921503,0.320042103564093,-0.148058967756521,-0.548793016902417,0.0268982993192327,0.0269711162095459,-0.532644204054241
