group,CD80,CD47,CD40,CD33,CD10,CD45RO,CD5,TCR,CD32,CD95,HLA-DR,CD1c,CD64,CD66b,CD35,CD366,CD39,CD11a,CD79b,CD169,CD54,CD41,CD163,CD71,CD158,CD49d,TCR-Va24-Jz18,GARP,CD328,TCR-Vb13,CD88,CD258
progressive,0.273577433939629,-0.0126529498663489,0.108632163746881,-0.386813415300757,-0.030630271320906,0.0169783098447425,0.170347739198361,0.066944788855073,0.0490259974959021,0.238909495273553,0.271420109632634,-0.0571270592846774,-0.402954593649201,0.0909999302070019,-0.643932501688451,0.135268022916277,-0.12092855694134,-0.0984369767738364,0.0945547400809489,-0.137845538849381,0.201079343945542,-0.0338644113854398,0.0148818888955903,-0.494066818122429,-0.0287448878003583,0.133191950003441,0.107103451510148,0.153985283304373,-0.0816729765380128,0.0799697552033603,0.134574464511575,0.0506633449522034
progressive,-0.0151053479939446,-0.138006787740997,0.0253450091615715,0.265232113224391,-0.149013891323018,0.0672835434362673,-0.0661836257435903,-0.0391437703113879,-0.441873020263483,0.0441668135673994,-0.353154519148435,-0.18886502436224,-0.174858108051217,-0.100190466647665,0.245563757054757,-0.0075422864604366,0.0241656993060302,-0.182110881103856,-0.0375095732097814,-0.0599724780623606,-0.546452118679215,-0.194481614637859,-0.0900583116893813,0.035693359586252,0.0426397489418722,-0.271444268989661,0.0023049682487122,-0.0222526461289241,0.0365629620499539,-0.009953800861581,-0.207909768013943,0.0094202018757817
progressive,-0.09519640104348,-0.0612799570474979,-0.0578942058518875,-0.143231103038722,-0.125328576632317,-0.272486730839188,-0.131354139796243,-0.26470501558669,-0.0691923996354172,-0.139567555288436,0.0849843022175446,-0.0496913440814667,-0.192934750471908,-0.314935116306629,-0.16011652615844,-0.194528910717457,-0.127287449692288,-0.0066307967435429,-0.128727977773573,-0.0397851780174787,0.126527942228726,-0.203012560627081,0.0119341491725301,-0.0272147579557592,-0.261462739092004,0.151772545012094,-0.207996707503454,-0.222164654761559,-0.0624238851605832,-0.220837726266899,-0.20032550088005,-0.175393124562792
progressive,0.197764292694595,0.520220773896031,0.522171174836901,0.273130487631241,0.443486272624909,0.207660470683017,0.164366303961072,0.256716481481695,0.595137402290204,0.365661191393207,0.329930725912256,0.175010443634056,0.0935308427034894,0.398093321193958,0.521225472809192,0.421002197255109,0.52692273428844,0.409115090732477,0.247895057295153,-0.0839414669386398,0.391864247491499,0.241995498054171,0.169870336728482,-0.351448088039253,0.0247302170552989,0.309133518600969,0.353303617236366,0.405558797452593,0.402219438736634,0.267789518442799,0.445825000266024,0.291475578172958
progressive,0.414425437478696,-0.0264131418889236,0.273251852654525,-0.1647830860366,0.471908638402131,0.249465705403017,0.154231091809868,0.281105731709167,0.150315905797398,0.139610948741429,0.120862506103889,0.507629401050572,0.239295506999226,0.400324317932013,0.167265897177084,0.199083775046136,-0.0350788470160689,0.0068693676057406,0.0809396105088874,0.21393597650089,-0.187917970253348,-0.226289872847489,0.0511023081107862,-0.052576677935813,0.0330930629105556,-0.141760562297544,0.157390778459736,0.338915470046789,0.221299705771077,0.306381260810391,0.222471110423948,0.17350842917205
stable,0.138191888313169,0.0763436624869668,0.160551763904395,0.0506669919052134,0.111655695520787,-0.017244257498247,0.005007057104257,0.179399773150273,0.206801810594083,0.0136314429019998,0.273678116583134,0.0438356166386562,0.0075926021850615,0.0845594543874976,-0.0892211943342985,0.0599668314289478,-0.0908882180613672,0.190465999795227,0.0991297753891991,0.117444874276716,0.434489854849868,0.251013045753102,0.220962966543549,-0.204755049557359,0.0124118315365133,0.309877996482473,0.0918585507940346,0.139381976119677,0.177862541483628,0.125959655521518,0.221120837378251,0.0669082205900273
stable,-0.0051531758867066,-0.0236437937100699,-0.0547161434976713,-0.163707612895795,-0.0086259298110647,-0.019152487716854,0.0442346726834577,-0.108975426231182,0.0917332668644513,-0.0489406518976211,0.330820411226698,-0.0671158233466097,-0.156271766892578,-0.0008172004970972,-0.301231084777448,0.0923349888892209,0.124536887747027,0.177358203635101,-0.109600706919047,0.0118738896949252,0.357042464550351,-0.120708909060304,0.0803591282277163,-0.0528358126205338,-0.0239051804064159,0.15334776981296,0.0273240097749891,-0.0523945842221113,0.0751498033456561,-0.0551447487514608,0.0089931500331237,-0.0144651465504647
stable,-0.0109232711426145,-0.0512004890593101,0.100143689801524,-0.0469569442980398,0.0488958227975804,0.0261937140027636,-0.165246388090091,0.0430928178561744,0.208722365391354,0.0484685529464151,0.0119231675374833,-0.100787343878947,-0.0798891259479173,0.169543658787463,0.323139135234271,0.0033005496714902,0.168629100199859,-0.0588198921918939,0.0028867752054538,0.229266475107638,-0.141197017097343,-0.216690437908478,-0.175236303762588,-0.446598097593804,-0.0119736568149979,-0.250647879628449,0.0065820109405927,-0.027190897489076,-0.0268563952913908,0.0333485114152943,0.232210033854184,0.0337163729401849
stable,-0.135552046819085,0.0395948419233817,0.163953014889826,0.130707259796056,0.0283328828831949,0.139383734428021,0.0344239438745586,0.0993607732202642,0.0780958950456459,0.195476525184432,-0.0027690426650749,-0.235450131021645,0.052703686673882,0.152609267538136,0.24898878587409,0.0407745611833015,0.269213944226506,0.092313528283127,0.045135100355353,0.175658215988651,0.0229504765965309,0.0871687590545442,-0.0367415872150662,0.0936064290020357,0.204411570184185,0.0075358806281833,0.0588813983222563,0.0687755231328321,0.0553244341926068,0.174157276561467,0.236822639380057,0.113195863630784
stable,0.116790608980359,0.238767855207519,0.211246006616423,0.081089472354637,0.0282995463923801,0.0561819335854686,0.0967119470904541,0.0742793137401737,0.267270239169684,0.248885669370416,0.64049711563119,0.129482484738857,-0.0620032943070244,-0.0058790901362903,-0.32998364571811,0.162362889018759,0.247109241565976,0.408696466335347,0.0982178377626199,0.0717378404742551,0.632241582490602,0.272470385883715,0.0643487375242521,-0.370962990346953,0.102065340199014,0.44129748490347,0.119956417196099,0.127362331078837,0.321037078650206,0.0598991548474955,0.285394192231013,0.102955019604751
