group,CD40,CD56,HLA,CD117,CD4,CD16,CD279,Podoplanin,CD146,TCR,CD103,HLA-DR,CD141,CD66b,CD35,CD366,CD96,CD66,CD244,CD54,CD163,CD309,CD49b,CD98,CD15,CD71,CD26,CD193,CD73,TCR-Vd2,CD305,CD307d,Mac-2,GARP,TCR-Vb13,NLRP2
progressive,-0.12155179424562,-0.229511753244539,0.0987653650411773,0.0310065639096981,-0.150212745001859,0.183661594449802,-0.012352304583727,-0.0726275219900445,-0.0452725706734184,-0.199892873173571,0.0755642968521464,0.0310918157654615,-0.264230323024201,-0.216249272674047,-0.289009334494583,-0.0863521310448214,0.056507998734388,-0.165956003064801,0.104874233467254,0.154534667267568,-0.0851873951622979,0.238360938054641,-0.11154091119216,-0.131134336368855,-0.183221479133807,-0.118197993114862,-0.0562896818173156,-0.354565905695219,-0.0695864292777593,0.151859340796052,-0.0650866139066707,-0.105361832751238,0.0609540595114941,-0.0701954854936406,-0.240773126245988,-0.0439934754412504
progressive,0.0580971807531721,-0.156719354031364,0.0852682862985857,-0.0101567517163591,0.115407616711798,0.0326840015864624,0.014098268097654,0.0172368559746413,0.0081088467340367,0.0909974916701897,0.195926545058198,-0.102186690341589,-0.0350376428113039,-0.0720852361758782,-0.0231856278673226,-0.0181669574865476,0.0948483282361766,-0.0553650326092706,0.0598432172120772,-0.0969871755557752,0.0624816251611348,0.13489925419605,0.0129466600200574,0.0013885632002459,0.0468691561338089,0.282339287832182,0.047147451695679,0.0833722899810097,0.0472820550896201,-0.0744536064300646,0.0766048346187007,0.0884831915911438,0.14660275398291,0.0143937497494604,0.0601002318910293,-0.037128473264085
progressive,0.141354656986534,0.146994717486547,-0.0070970325338524,0.260924135162434,-0.0344439656383389,0.118519601981223,0.357716657269299,0.305022086436645,0.229589770843093,0.357853651773161,0.212310564857221,-0.180603745884304,0.0242309660597506,0.364430016288257,0.2457160246861,0.251633722436315,0.267301583078673,0.376028276493007,0.0601873530548151,-0.170938916671323,-0.0176438854114057,0.308647354205273,0.259679740082303,0.0838598352172818,0.243344663017956,0.116756539113508,0.23207017160158,0.256521916733243,0.155159873688217,0.128892274242822,-0.0505299272726723,0.259836211928741,0.239544496797289,0.28264875750633,0.332024784179156,0.279577001449612
progressive,0.167096601641353,0.0552894384382617,0.313369803281003,0.200643953948805,0.442033618436571,-0.0202823663215404,0.238455345496057,0.256926048166189,0.0327536530583235,0.137010490187004,0.0540090390091716,0.441250044634739,0.362148311946968,0.0260029010479112,0.038820899188621,0.36589247729373,0.315535640069762,0.0613994763296006,0.469755333647665,0.411195573408782,0.432245540829273,0.118464771195758,0.184089880986535,0.0997012391081898,0.136787423138158,0.199378247047003,0.360425841196434,0.339114781484156,0.159070373795643,0.0628895292993614,0.446240916414407,0.23533267450198,0.28098550747991,0.202112918612384,0.194009483716229,0.163416875800024
progressive,0.173709960684608,0.110326934442344,0.0090677916084779,0.0390600775410815,0.0279524236041523,0.048486972929242,0.198097804791973,0.200677035371795,0.0442705370817052,0.296486421897883,0.0926441101896204,0.065191974983683,-0.0046465764345703,0.109785251419816,0.0446052926252512,0.0652195049703489,0.14681592948492,0.217688439413636,0.113518900204513,-0.156185799565718,0.207694781498409,0.248168711666078,0.134729448805398,0.0995618488599757,0.0866089981161057,-0.0346680757698973,0.246212966887978,0.247674995941309,0.0135807124797625,0.533867620345373,0.0106826209900635,0.110851728432728,0.0290145453447728,0.223348628381614,0.165706275849122,0.178855694344223
stable,-0.103627458668007,-0.0728660161817136,-0.0333426813814383,0.046216881559848,-0.234886743558175,-0.0330313809118388,-0.0224692817314214,0.0517486994888265,0.0458322349116065,0.013439638654238,0.0553984260629761,-0.136637392387773,-0.197849975154279,0.018311227375986,0.434931523215219,-0.0264952333380109,-0.0557830309932649,-0.134594594183326,0.0440404006878302,-0.0420542419109216,-0.0229359484550045,-0.0826949994507714,0.0125545885459082,-0.0378475135692402,0.0023147221072874,0.0690906732317569,-0.0809604457110766,0.0595452327837499,0.0459201879100051,-0.0586339734639018,0.0190412000405996,0.0566085609991103,0.011222606508631,0.0695889314331778,0.0559519134274263,0.0004960587312946
stable,0.183790745150197,-0.0784099535542694,-0.0649065070756057,0.0050300654496295,-0.0465031095722654,-0.0992399151505456,0.090069521214337,0.0455988971802756,0.028041545615071,0.0223492150914523,0.130169790837721,-0.2294836709178,-0.122971874325783,-0.176763750520885,0.137796831328872,0.0333493535516801,0.0427161434396593,-0.0302857676402767,-0.0409782824575091,-0.0426807341821312,0.108790878380941,0.120594971901535,0.204677710566729,0.18979519365165,-0.154039414511093,0.0044900277054424,0.030834879849319,-0.0356864065629763,0.066862420562205,-0.0060414464952044,0.0351686602005377,0.0063402608671303,-0.0154024314576386,-0.0412619817476384,-0.0385025658800846,0.0164807405173977
stable,0.391795915354998,0.13005248968753,0.169425298393299,0.151274528673541,0.24975457429507,0.392853030533253,0.0642797055855448,0.230797902449171,0.30915273574568,0.165864526756064,0.103941169071627,0.353658799314948,0.127433703350277,0.346697866602194,-0.110047711744809,0.169739583562837,0.0993839745518342,0.106984108101356,0.170177840379042,0.225368935345562,0.0554127015293328,0.126996546557568,0.149161316167814,0.125672923437232,0.183224345453139,-0.211207059124335,0.0392587867038621,0.193423236382843,0.184653393950048,0.056209529790445,0.053661124541977,0.136616082745396,0.131535214463724,0.145888646648645,0.184349676360271,0.162194748724989
stable,-0.0585935556909882,0.0085327607654394,-0.106918718953869,0.0299935419589807,-0.229629303822734,-0.132264491462475,-0.0361782881395186,-0.0260029781451175,-0.0232461489119257,-0.0653060717963839,0.0540401333035478,-0.584414160680373,-0.227462423111045,-0.0793633239042994,0.414982612569743,-0.0443105348350282,0.016542060524001,-0.0094758051079111,-0.118920120949294,-0.468894152937478,-0.126231729467795,-0.0018878148034859,-0.0518028251834524,-0.13028297025808,0.0269940801335259,0.0483413121249191,0.0441288919352138,-0.0057133610934794,-0.0384730946177409,-0.103612644555757,-0.207808009069544,-0.0524226777951138,0.0017881270956958,-0.0531857868349553,0.0062328351239306,-0.0056899843279653
stable,0.277365760713285,0.1515539789261,0.369570852932595,0.358734159024854,0.324179598326498,0.101303862591322,0.26954141715754,0.304402503272503,0.138552362128763,0.279951884402398,0.153427058648402,0.508153180176857,0.1360108243747,-0.001443387399551,-0.306847360246322,0.251312331130031,0.358515680284387,0.246268195799954,0.42732915757847,0.372256530954135,0.035706698773108,0.176692468380245,0.363603113974258,0.146855161186882,0.0480287602157794,-0.37056623929146,0.258802065003855,0.208909763089871,0.150257656608932,0.121582122462393,0.13289443345619,0.371956627224787,0.191660175850411,0.263478309568947,0.280318659922353,0.237162046062075
stable,0.136106683833815,-0.0365390980571148,0.358580726122797,-0.0487213150159778,0.131353979670275,0.167621681938646,-0.0174886713361282,0.0359474779715318,-0.0835938734479983,0.0295712267131151,0.217125477995114,0.235809268270907,-0.188273344962379,0.0278244011156148,-0.197579683341937,-0.135872465520588,-0.0386285952968054,0.111899659576208,0.13886699647432,0.22928737570926,0.0005940197566247,0.1978888524752,-0.0479970719474003,0.0295723643910967,0.0480897653863515,0.0827848593490762,0.122345622059615,0.139432331321432,0.189520007759651,0.0080498991926298,0.287259021676875,-0.0119188531067863,0.0365607971905976,0.0866892846410028,0.0069307074053538,0.100936958319822
stable,0.0811393478357907,0.398125022911752,0.0736362665402342,0.202458359184264,0.264522052641125,0.0429940558694535,0.301652796597657,0.396624947114319,0.504042841688195,0.346289436851104,-0.166406353829237,-0.101274657783613,0.0554296436598812,-0.176831172921953,0.0975966532447499,-0.0470336561758352,0.304894591987977,0.0408922247463463,0.0424649873165616,-0.0232854920754067,0.0689604012698963,0.353418381957372,0.119863590498554,0.27342528600742,0.381594957792623,-0.0564485722198281,0.327556820283986,0.0204538247074457,0.0075624771856229,-0.149064547672631,-0.0794261110354775,0.224192665087527,0.355702106261071,0.416234351209396,0.428191862046079,0.404813458583324
stable,0.0795134792660826,0.190853651457196,0.138601423048979,-0.0812233805357638,-0.0572316275655963,0.0783336019459983,-0.0017008150559113,0.12345624242284,0.0183564170936624,0.0382223153170556,0.362105626140075,-0.172391161083034,0.0756549656592634,0.0601388348199808,0.0544913480737214,0.0643002986076541,0.125388587187416,-0.0395766439133736,0.185736895605535,-0.24084220135937,0.306206926683689,0.178697536490346,-0.0695950648424577,0.389876830937286,0.157204570977329,-0.17904657454514,0.105844381386335,0.146107848395639,0.176598262829657,0.131718172175589,-0.0618829799666399,0.0661036353367416,-0.0742120953226616,0.0812023466023947,0.151437214702232,0.202016591940295
stable,0.12148575893533,-0.0232061219096097,-0.0544296696470668,-0.0861725917991425,-0.27468787699142,0.0214504844323431,-0.0270413697113,0.0338804825218518,-0.0187189373778557,-0.0434598397354054,-0.0863647173279861,-0.305578829299889,-0.0149808490184572,0.0202526529925871,0.448050145831229,-0.246497212593883,-0.0458005968358466,-0.175380973540131,0.0326405614571553,-0.0075080813264619,-0.127538437919378,-0.113670601175239,0.0963217135387468,-0.109351889039589,-0.102264723293694,-0.0144291912444202,0.0083456658969466,-0.165164926400585,-0.35237558122087,0.214601676455544,0.0588792285821099,-0.0627978028158862,0.0227200733690761,-0.0561798042632087,-0.075620785789653,-0.167709829656727
