group,CD274,CD252,CD112,CD33,CD16,CD294,TCR,CD32,CD223,KLRG1,HLA-DR,CD314,CD66b,CD35,CD178,CD54,CD254,CD303,CD15,CD22,CD71,CD193,CD49d,CD158f,CD337,CLEC12A,CD150,Ig-light-chain-2,Ig-light-chain-1,TCR-Vb13,CD101,Podocalyxin,CD224,CD258
progressive,0.0260878259509284,0.0996641459558907,0.0054188008606734,0.333816527240639,-0.151849570399499,0.0955399572992431,0.0720209525261255,0.126580280860123,0.0207558314836925,0.045519822140505,-0.120484919761628,-0.0018183938088866,0.249470213651594,0.529586273858698,0.0298048789554641,-0.0823167738665514,-0.0289590336489742,0.166212788801988,0.215134365646957,-0.168146177105885,0.484576082374669,0.0667867876044225,-0.0776222385667368,0.171484239788816,0.0651506449529092,0.455752096696354,0.110022743381281,0.432490781548124,0.451297978009969,0.118164265151234,-0.0545085285218265,0.156503771392849,0.331893808807631,-0.0064062405741565
progressive,0.111085953060877,0.210508066634046,-0.0441463372015144,0.218006291710906,-0.0130086886937549,0.112624007421396,0.177178725191462,0.298000992520327,0.0150326088384146,0.165226670150166,0.300459695635867,0.137152359745686,0.0447493616288103,0.242714960693404,0.107493910061017,0.19689342659206,0.196018978570832,0.162249359360222,0.042675421137405,0.0007218290261281,-0.298391010874565,0.147979018582979,-0.0345336502622213,0.156084440621642,0.123746180743584,0.0557746617180491,0.131670473590062,0.109232551472081,0.0620228501656889,0.189164059273096,0.128514815479186,0.185908547064035,0.159721399144078,0.154661099417694
progressive,0.123101716516247,0.11902692025013,-0.0561155825948073,0.191695975225795,-0.0305423807545177,0.122225509741977,0.156660677470836,0.0448698168006428,0.0324684083386145,0.106150562806794,-0.320294365079677,0.0396301018299975,0.196628660801069,0.508976092325837,0.0954487051811,-0.0688048688295191,0.0926616855148877,0.136316854572658,0.12942644619371,0.0155190441515204,-0.0789674884006661,0.0860972500398273,-0.320181415911346,0.166416906937233,0.13040127606019,0.0536936600452916,0.121386588066275,0.0408627724037414,0.134680564333532,0.156667630895103,0.097869167907397,0.146646374214727,0.249214750094055,0.148082126301019
progressive,0.149914212752045,0.10321701430934,0.0116698007348056,-0.0779625511040666,0.324779394547636,-0.0125216358580736,0.127239493158654,0.364208614987835,0.0884767894002933,-0.0757206031552666,-0.0947954982801244,0.0621526463664844,0.420042006487088,0.214545329491952,-0.0031272120548987,0.0728274432398346,-0.0178317442614312,-0.0040939021918185,0.245904952338768,0.0057561506614918,-0.263719488398332,0.191635483328598,-0.0410981532531172,0.147093242274505,0.049961349635841,0.159985573167268,0.0296326940648594,-0.050802753976881,-0.0663370825844563,-0.0635818398757272,0.0470086857984195,0.043640749322168,0.210357553660667,0.102514857413857
progressive,-0.47946385269532,-0.401049834513158,-0.40029858852746,0.207116315822713,-0.438447214393408,-0.466728867110471,-0.467622788135426,-0.424159096317983,-0.218846840822645,-0.40111688660277,-0.176414167762628,-0.45304677081621,-0.509586839012853,-0.224128559888782,-0.371431912787977,0.237696253735626,-0.415972769025224,-0.221824364745323,-0.428263287211047,-0.438678427954312,0.0351293456856032,-0.47264429666186,-0.0561325310497246,-0.402149213098762,-0.454436916946818,-0.179301147527801,-0.414947015827453,-0.222266110782505,-0.311599195073445,-0.52247828099148,-0.410100952879313,-0.418634221392835,-0.396288708436664,-0.401210070372541
stable,0.0528177039906152,0.124273742760708,0.100482678862498,0.117892341491857,0.130407777199075,0.196032644855532,0.17905530732655,0.180808819656546,0.12074510658844,0.108627628193263,-0.0652175675479498,-0.0084914838623719,0.159535558991,0.274696145151681,0.123705005571921,0.0144439787708134,0.0615366241463885,0.118104069599185,0.160050374846425,0.0028341702625665,-0.192742841589013,0.117819536051926,0.0237979081382574,0.172133851898476,0.130984716027697,0.0369235490513279,0.0847756052329992,0.12451419038794,0.164903914710164,0.15986086502742,-0.0101820001861396,0.14230178682536,0.104068033642504,0.119063089530563
stable,0.0961871596501284,0.0487680180544129,-0.0248344082807184,-0.0310641938648008,0.163381330370107,0.134119208225684,0.0723299562755556,-0.114253100483487,-0.0019847747817056,-0.0122785809308937,-0.356135817423766,-0.0402866059992893,0.100536216855797,0.135704537197655,0.0560439271994994,-0.162080126836494,0.0301398579602175,0.0359200461140221,0.0953835726935791,0.0279198996037384,-0.0579206762903244,-0.0137147594831641,-0.140723450606854,-0.0530182275688919,0.0254458087023096,-0.124261723641525,-0.0897546975820347,-0.112906934208905,-0.0778145652168947,-0.0773863350434128,-0.0143537069474304,0.046376610208205,-0.0689228329024392,0.0066925667324082
stable,0.122153616145733,0.0727598574597407,0.162185238587086,0.100125826694429,0.0296724047482383,0.0634306163462739,0.0624225379111585,0.325190472944181,-0.0067629196197587,0.0551703446860286,0.414170538538768,0.183201333284521,0.0967631132705176,0.101175981832309,0.0837567673876671,0.359209451343287,0.0855169872349881,-0.0184521607164528,0.0304159987498769,0.194426804864616,-0.267624028385798,0.108878830848166,0.0454792418333464,0.0381247803116266,-0.0159576051105965,0.0269669057252568,0.118987122014537,0.120584791848251,0.0952028226695866,0.121522460164424,-0.0124878701050196,0.108634094904572,0.126101958201397,0.0715766059615852
stable,0.0672131003800377,0.136862625973779,0.156569480914131,-0.115228699493151,0.037171272056284,0.16150224035264,0.11261610205141,0.274262482746284,0.154524388544874,0.124936869260108,0.158463507091807,0.169795741702069,0.0499614702494596,-0.0401004463667624,0.0417827653671824,0.123674626587177,0.108116796697032,0.073780938283264,0.0018794628292967,-0.0108347082053245,-0.0885924987515028,0.205589648615791,-0.0336357562470264,0.180705141739675,0.203615051387466,-0.118216694751288,0.109015742070355,-0.0376606479267518,-0.019062401812446,0.140245030949155,0.106433305589283,0.110885688602653,0.0600855255256165,0.116878447344354
stable,0.124100936069577,0.0615651604052847,-0.0234970818742293,0.137883880747733,-0.0729507534153293,-0.0545303656927343,0.025937244952313,-0.136531115217334,0.0217209548085198,0.0403291549340908,-0.539750581896109,-0.0233522724273128,-0.0243577918604815,0.602123479843355,0.107187291677203,-0.413199103497782,-0.0129575728222574,0.0213052008967942,-0.035412575662505,0.0612031262349073,0.441868087212522,0.0302150091313304,-0.429419068163074,0.0181434315300203,-0.0326889712049264,0.335406016137166,-0.0178793555650761,0.0803752791162739,0.13001856380471,0.0130887915316316,-0.0454739360928298,0.0381073154757588,0.15163034761632,0.0269059589612355
